firms,age,agr,cashdebt,chcsho,chempia,chinv,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCUB_73-L^L00,9.0,0.1094408653463772,0.2050718954248366,0.0002089427496865,0.3119283020795461,0.010481864112812,-0.1843506833493901,0.1261061946902655,0.2098613251155624,-0.022622728301031,3.315741364821785e-06,0.1258278145695364,0.0450966356478168,0.0751953124999999,3.217621258515815,0.0618327498858471,0.023510639213964,0.0978421900161031,0.0978421900161031,0.7571140987565079,-0.2149999999999999,0.1194029850746267,0.1173184357541898,0.096892138939671,0.3729977116704805,0.2931034482758621,0.2295081967213115,0.1299435028248587,-0.1058122205663188,0.0169491525423728,0.1214953271028038,0.1605415860735008,0.0638297872340425,0.1235955056179776,0.1111111111111109,0.1299435028248587,0.0830324909747293,0.0309278350515462,0.0909090909090908,0.0563380281690142,0.0101010101010099,0.0909090909090908,0.1428571428571428,0.1049723756906078,0.1342155009451795,0.1049723756906078,0.2024048096192383,0.2320328542094456,0.2448132780082987,0.3071895424836601,0.3574660633484163,0.3888888888888888,0.348314606741573,0.3986013986013985,0.4492753623188408,0.5075376884422111,0.5584415584415585,0.6528925619834711,0.6042780748663101,0.749271137026239,0.7647058823529411,0.5706806282722514,0.6042780748663101,0.680672268907563,0.7291066282420748,0.6216216216216215,0.5503875968992247,0.7094017094017095,0.6574585635359116
BCYN_75-L^D01,9.0,-0.0008871365204534,0.2298042197300893,0.0009337068160597,-0.7467101199494967,0.0017750604013608,-0.2687667555040282,0.0830505447401321,0.0106769650159018,-0.0276120506878359,3.6101747155512114e-05,-0.3012131373902752,-0.0018728437654016,-0.0098354454321921,10.518613628849984,-0.0320315819943215,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.8503541246954394,-0.0955414012738854,-0.1167369901547117,-0.059880239520958,-0.1028571428571428,-0.0668647845468053,0.0145395799676897,0.0484140233722871,-0.0308641975308642,-0.2460984393757502,-0.215980024968789,-0.2246913580246913,-0.2847380410022778,-0.2680652680652681,-0.2313341493268053,-0.2030456852791877,-0.1896774193548387,-0.1559139784946236,-0.1886304909560723,-0.2285012285012285,-0.2198757763975155,-0.2227722772277227,-0.2120451693851944,-0.1865284974093264,-0.2120451693851944,-0.2424607961399275,-0.2739884393063584,-0.2030456852791877,-0.1671087533156497,-0.1704095112285336,-0.1875808538163001,-0.1865284974093264,-0.1337931034482757,-0.1928020565552699,-0.1179775280898876,-0.1524966261808367,-0.0845481049562681,-0.0640834575260804,-0.0455927051671731,-0.0556390977443609,0.0064102564102563,-0.0248447204968944,-0.0805270863836017,-0.0937950937950937,-0.1129943502824858,-0.1277777777777777,-0.1361760660247591,-0.1397260273972602,-0.0845481049562681,-0.0872093023255813
BCZB_W7-L^G07,10.0,0.2522646170738402,0.1938490214352283,0.000525486074619,0.1131877124175715,-0.0001218769043266,0.0418944064814684,0.0562530572313712,0.1201307545627894,-0.0120658135283334,0.0002399791996986,0.045658449056015,0.0679385122152072,0.3778393351800554,14.8119975561742,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.802587584154101,0.1007067137809187,0.0366300366300367,-0.0660066006600659,0.0619136960600374,0.0107142857142858,-0.0274914089347079,-0.0035211267605632,-0.0070175438596491,0.0780952380952382,0.1434343434343434,0.162217659137577,0.3444180522565321,0.4256926952141058,0.4855643044619422,0.4701298701298702,0.6079545454545454,0.5297297297297296,0.2776523702031603,0.3255269320843093,0.3638554216867469,0.3286384976525822,0.2776523702031603,0.2951945080091533,0.304147465437788,0.2577777777777779,0.3508353221957039,0.3412322274881518,0.3193473193473193,0.2662192393736018,0.2605790645879733,0.2834467120181405,0.2277657266811279,0.1388329979879277,0.0520446096654274,0.0679245283018867,0.1207920792079209,0.1011673151750973,0.1320000000000001,0.1480730223123734,0.191578947368421,0.162217659137577,0.2042553191489362,0.2331154684095862,0.2412280701754388,0.2331154684095862,0.1011673151750973,0.2016985138004245,0.2439560439560439,0.3380614657210401
BCZR_85-L^G00,9.0,-0.0965949233837245,-0.1637813287418345,0.0006903693476009,-0.2433999195137464,-0.0333149373963268,-2.607480203561241,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.494871700382991e-06,-0.0981843575418994,-0.0563518880079619,-0.0069540795398764,1.4024858929417654,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.656187091029861,-0.1102362204724409,0.1475903614457832,0.1205882352941176,0.3047945205479452,0.4377358490566039,0.4377358490566039,0.7557603686635945,0.716216216216216,0.5,0.642241379310345,0.7557603686635945,0.5743801652892562,0.6282051282051284,0.6144067796610171,0.3229166666666667,0.3183391003460207,0.421641791044776,0.4767441860465116,0.6933333333333334,0.3854545454545455,0.2532894736842106,0.2959183673469387,0.3092783505154639,0.2491803278688524,0.190625,0.1205882352941176,0.1545454545454545,0.2491803278688524,0.2574257425742574,0.3368421052631578,0.5059288537549409,0.5059288537549409,0.4059040590405904,0.4007352941176469,0.4431818181818181,0.4824902723735409,0.4007352941176469,0.5743801652892562,0.6212765957446809,0.6637554585152838,0.7239819004524888,0.7085201793721974,0.6933333333333334,0.5179282868525898,0.6282051282051284,0.4597701149425288,0.4941176470588235,0.716216216216216,0.6784140969162995
BDAJ_H9-L,3.0,-0.0478816018572257,0.1886904761904762,0.0013020833333333,0.0125438614993214,-0.0083246618106139,1.343348723259444,0.0665593129361245,-0.1587664191890348,0.048164114761398,4.620548667703827e-06,0.0050600303601821,0.0960533952408589,0.0689655172413793,3.563575513588782,-0.1685368368138094,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5492019369218192,-0.098,-0.0909090909090909,-0.1150442477876106,0.0706638115631692,0.1574074074074074,0.0660980810234541,0.0416666666666667,0.079913606911447,-0.0059642147117296,0.0183299389002036,0.0,-0.0366088631984586,-0.1568296795952781,-0.1554054054054053,-0.140893470790378,-0.1438356164383561,-0.1652754590984975,-0.1708126036484245,-0.1511035653650254,-0.1243432574430822,-0.1554054054054053,-0.21875,-0.2503748125937031,-0.2805755395683453,-0.284692417739628,-0.3306559571619812,-0.2743105950653119,-0.2625368731563422,-0.2343032159264931,-0.2248062015503876,-0.1243432574430822,-0.1394148020654044,-0.1482112436115843,-0.1883116883116883,-0.1438356164383561,-0.1007194244604315,-0.180327868852459,-0.1334488734835355,-0.1166077738515901,-0.0347490347490346,-0.0366088631984586,-0.1349480968858132,-0.1243432574430822,-0.1071428571428571,-0.0942028985507246,-0.1379310344827585,-0.1166077738515901,-0.0234375,0.006036217303823
BDFF_05-L^C99,10.0,0.0289150460593654,-0.0869155354449472,6.547930853850184e-05,-0.1911918467103117,-0.0277462479505612,-1.0335928708580369,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.7778632659721832e-06,-0.0771243009200794,-0.0350562947799386,0.1813695249845774,1.2314687273139924,0.0654592674293932,0.1029773052958822,-0.05621018564191,-0.0680293017775728,1.656187091029861,-0.1060126582278481,0.0326797385620916,0.0991304347826087,0.2153846153846155,0.264,0.2038095238095238,0.3030927835051549,0.071186440677966,0.0533333333333334,0.0031746031746031,0.0193548387096773,-0.0705882352941176,-0.1792207792207791,-0.1792207792207791,-0.1459459459459459,-0.2292682926829267,-0.2520710059171597,-0.3347368421052631,-0.3167567567567567,-0.2777142857142857,-0.3167567567567567,-0.3416666666666665,-0.364824120603015,-0.3616161616161616,-0.3240641711229945,-0.3711442786069652,-0.3616161616161616,-0.3382198952879581,-0.3312169312169312,-0.3923076923076922,-0.3742574257425742,-0.3923076923076922,-0.4254545454545454,-0.44070796460177,-0.4065727699530516,-0.3711442786069652,-0.4201834862385321,-0.4009478672985782,-0.3952153110047846,-0.3711442786069652,-0.364824120603015,-0.4254545454545454,-0.398095238095238,-0.4093457943925233,-0.3773399014778325,-0.4711297071129706,-0.4551724137931033,-0.44070796460177,-0.4644067796610169
BDRV_05-L^D00,29.0,-0.0439402642159678,0.1727097565247854,0.0012594458438287,-0.0412136145386552,-0.0035237116429305,-0.4706380573059815,0.0548408937034529,-0.0363078496548197,-0.0913228600792588,3.150777482876325e-05,-0.0166250353473466,-0.0318782309017805,-0.0555177111716621,13.048866998454336,0.1586036844423813,0.1309453904873752,0.0283812879232726,0.0283812879232726,1.4044466531933222,0.0417428397318706,-0.0272673384706579,-0.0439848528983396,0.0969251336898395,0.0445576066199873,0.0438931297709923,0.1411682892906813,0.1780330222541277,0.180151024811219,0.1822766570605187,0.181425485961123,0.3233870967741934,0.2860501567398119,0.2310577644411102,0.2155555555555555,0.1667259153928191,0.1576719576719576,0.2008781558726675,0.2417707150964814,0.2536287242169595,0.2589182968929804,0.2008781558726675,0.2356927710843375,0.2061742006615214,0.2292134831460675,0.2589182968929804,0.3034154090548053,0.2921259842519685,0.3303607620591811,0.3715002089427497,0.4432717678100264,0.4870865428183053,0.5336448598130843,0.5194444444444444,0.4691136974037602,0.6393606393606395,0.6796315250767657,0.7954048140043763,0.7827267789244976,0.9260563380281692,0.8765008576329334,0.915936952714536,0.903712296983759,0.7924631348989624,0.921545667447307,0.6822142491030239,0.775974025974026,0.9408633944411592,0.8993055555555554
BFRL_28-L,9.0,-0.1146571411716671,0.0323078023005313,0.0017082766971524,-0.1707411426189909,0.0043157236362298,0.0180559538111443,0.1433570109177191,0.0616588469047295,0.0054006545248761,2.109722861888123e-08,-0.0688747532353587,0.005692799826112,-0.1508883783696142,0.0981593436166972,0.5494657036915894,-0.1157714135498706,-0.0545241868800632,-0.0545241868800632,0.2013952597627233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030302,0.0559006211180124,0.0119047619047618,0.0303030303030302,0.0119047619047618,0.0303030303030302,0.0625,0.0493827160493827,0.0303030303030302,0.0,-0.0555555555555555
BFTY_62-L^H05,9.0,0.1052904710484369,0.0118070857870355,9.931454166373472e-05,0.1462091656847097,0.0023582187498469,-0.5905811355882183,0.1245138963216668,0.0380712833137106,0.0083424069633228,1.0430710467740969e-07,0.0589788732394367,0.007675303688806,0.106689556425154,0.4661268449576802,-0.0940662710412909,-0.0803786460805786,0.1713376808056385,0.1713376808056385,1.0341609174474036,-0.0312500000000001,-0.0303030303030302,-0.089430894308943,-0.0044444444444443,0.1370558375634518,0.1914893617021278,0.2043010752688172,0.2307692307692308,0.1487179487179488,0.0873786407766992,0.1851851851851853,0.2173913043478261,0.2043010752688172,0.1914893617021278,0.1914893617021278,0.0821256038647344,0.2108108108108108,0.2947976878612719,0.3099415204678364,0.3099415204678364,0.3413173652694612,0.2947976878612719,0.5342465753424659,0.4640522875816995,0.5774647887323945,0.4451612903225808,0.6592592592592592,0.5033557046979866,0.5774647887323945,0.523809523809524,0.5033557046979866,0.5664335664335667,0.5555555555555558,0.6470588235294119,0.8360655737704921,0.821138211382114,0.7230769230769232,0.9823008849557526,1.0180180180180178,1.0180180180180178,0.947826086956522,0.931034482758621,0.9823008849557526,1.1333333333333333,1.074074074074074,0.947826086956522,0.8823529411764708,1.0180180180180178,0.947826086956522
BJFG_09-L^J99,9.0,-0.0308078038771756,0.0230905893299247,0.0009984307611178,0.1143232369272123,-0.2223856499019808,-0.1150358401157283,0.409090909090909,0.1609570505269191,0.0190087599731428,2.692833918068593e-09,0.0461165048543689,-0.2186947254846469,-0.1153393925059972,0.2038829440163133,-0.137330754352031,1.025867463481187,0.1957361955638709,0.1957361955638709,0.6516461322322935,-0.0163934426229507,-0.0813253012048192,-0.0081300813008131,0.0149750415973377,0.0234899328859059,0.0234899328859059,0.0269360269360268,-0.0177133655394525,-0.0129449838187701,-0.0129449838187701,-0.0192926045016077,-0.0255591054313099,-0.0286624203821657,-0.0813253012048192,-0.0644171779141103,-0.0615384615384615,-0.0317460317460317,0.0796460176991149,0.1254612546125459,0.2079207920792078,0.3090128755364805,0.3318777292576418,0.3646532438478747,0.3495575221238938,0.3465783664459159,0.3436123348017621,0.4022988505747127,0.3863636363636362,0.3738738738738736,0.3990825688073391,0.4352941176470588,0.4087759815242493,0.3090128755364805,0.3062098501070662,0.3174946004319654,0.3465783664459159,0.3616071428571425,0.3616071428571425,0.3677130044843049,0.3495575221238938,0.383219954648526,0.4087759815242493,0.3174946004319654,0.247443762781186,0.1730769230769229,0.142322097378277,0.142322097378277,0.1192660550458715,0.0304054054054052
BKEO_50-L^A00,9.0,0.2067845543125223,0.4038709677419355,-0.0048780487804878,0.3411858729891193,0.0434995911692559,2.195566248714824,0.175217812197483,1.21978021978022,0.1223221586263274,1.441691849293873e-07,0.1376299376299378,0.1844099603031395,0.0077720207253886,0.8512519576948936,-0.217853019046175,-0.3707332800650433,0.087396165528459,0.0711271850512355,0.7669151305428513,-0.0227272727272727,-0.0056497175141243,0.0602409638554217,0.1210191082802547,0.0731707317073171,0.0864197530864196,-0.1287128712871287,-0.1456310679611651,-0.1538461538461538,-0.1963470319634702,-0.1538461538461538,-0.3204633204633204,-0.3669064748201438,-0.4133333333333333,-0.4210526315789473,-0.4394904458598726,-0.3846153846153846,-0.3125,-0.3230769230769231,-0.3333333333333333,-0.3125,-0.298804780876494,-0.2816326530612245,-0.296,-0.2542372881355932,-0.2931726907630523,-0.2757201646090536,-0.2757201646090536,-0.224669603524229,-0.3383458646616541,-0.36,-0.3553113553113552,-0.3307984790874524,-0.3307984790874524,-0.3015873015873016,-0.2666666666666666,-0.2845528455284553,-0.2786885245901639,-0.1538461538461538,-0.0329670329670329,0.0057142857142857,0.0864197530864196,0.0173410404624276,0.0173410404624276,0.1578947368421053,0.3538461538461537,0.4079999999999999,0.3233082706766916,0.2307692307692308
