firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0902061855670103,-0.0902061855670103,8.0,0.1121119823731449,1.991201050033508,0.8989463601532568,0.0727272727272727,0.0657572577824413,4.913233809840147e-06,0.1725746873177371,-0.3526757821242962,-0.3944160738411948,0.0628423826364329,0.1341884188418842,-1.3279132791327912,0.4781289910600255,0.0681818181818182,-0.0427892234548334,0.0676818950930624,0.0063795853269537,0.0447019867549667,0.0658783783783782,0.0860585197934595,0.0293637846655789,0.0516666666666665,0.0161030595813203,0.0551839464882941,0.0226904376012966,0.0916955017301037,0.1794392523364485,0.2088122605363984,0.1728624535315985,0.2421259842519685,0.5774999999999999,0.4406392694063925,0.5131894484412469,0.6015228426395938,0.8558823529411763,0.7625698324022345,1.0487012987012987,1.0095541401273884,1.31985294117647,1.2375886524822697,1.3113553113553111,1.2779783393501805,1.4269230769230767,1.6965811965811968,1.46484375,1.7920353982300887,1.755458515283843,1.7675438596491229,1.8944954128440363,1.842342342342342,1.8681818181818175,1.6074380165289257,1.2697841726618706,1.3901515151515147,1.1174496644295302,1.1462585034013606,1.0894039735099337,0.9596273291925465,0.8236994219653178,0.8668639053254437,0.9718749999999998,0.9968354430379744,1.0894039735099337
BALZ_07-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,4.831851492036812,2.179195852407479,0.3029322984044847,0.1988909892879648,1.9363075076343854e-08,-0.1352058985805286,0.1864200722710116,0.2928500062155283,0.2326420577144838,0.0911540034953092,0.3810708598726114,1.687110473774199,-0.0158417697787775,-0.1707317073170731,0.0249999999999999,0.0789473684210526,0.1388888888888888,0.2424242424242422,0.2058823529411764,0.1388888888888888,0.28125,0.4137931034482758,0.4137931034482758,0.4642857142857139,0.3225806451612902,0.5185185185185184,0.5769230769230769,0.7826086956521738,0.7826086956521738,0.7083333333333333,0.6399999999999999,0.5769230769230769,0.7083333333333333,1.0499999999999998,1.0499999999999998,1.0499999999999998,1.0499999999999998,0.9523809523809524,0.8636363636363635,0.7826086956521738,0.7826086956521738,0.5769230769230769,0.5185185185185184,0.4137931034482758,0.3666666666666667,0.28125,0.2058823529411764,0.1714285714285714,0.2424242424242422,0.28125,0.28125,0.7083333333333333,0.7083333333333333,0.7083333333333333,0.7083333333333333,0.7826086956521738,1.0499999999999998,1.4117647058823528,1.4117647058823528,2.1538461538461537,1.928571428571428,1.928571428571428
BAMD_17-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,3.307047355469624,1.3085600372435031,0.0742816734434958,0.0024438432779111,6.283355742951184e-08,0.0250391312143517,-0.0121334256342019,-0.0383710071443663,-0.2723747140692405,0.2771323626389654,-2.5336746403036456,1.188055817506834,0.1828653032293035,-0.0911949685534591,0.1316725978647688,0.358974358974359,0.282258064516129,0.282258064516129,0.282258064516129,0.419642857142857,0.4389140271493212,0.5071090047393367,0.4454545454545453,0.485981308411215,0.4929577464788734,0.5900000000000001,0.528846153846154,0.5071090047393367,0.5665024630541875,0.5436893203883495,0.5588235294117647,0.5512195121951222,0.5742574257425743,0.962962962962963,0.91566265060241,1.0254777070063694,1.1931034482758625,1.148648648648649,0.962962962962963,0.7966101694915255,0.9272727272727276,1.0126582278481011,0.892857142857143,0.7472527472527473,0.7966101694915255,0.9390243902439026,1.064935064935065,0.5665024630541875,0.4790697674418607,0.4008810572687225,0.3305439330543933,0.4070796460176993,0.5142857142857142,0.5665024630541875,0.6224489795918369,0.7282608695652173,0.7282608695652173,0.6060606060606062,0.5742574257425743,0.7569060773480663,0.8381502890173411,1.0516129032258066
BBIO_50-L^J00,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,-10.021423950682449,1.6393342804952304,0.1242848970251716,-0.2170157633340531,1.0069020331593024e-05,-0.0560293817588247,0.1023904775511264,0.1853786469479944,0.1826636637726694,0.0844576134844833,-7.4714285714285715,1.3061700832149383,-0.0071191595244677,0.0470219435736676,-0.0477611940298507,-0.0562130177514792,-0.1470588235294118,-0.1757105943152455,-0.1778350515463918,-0.1014084507042253,-0.0589970501474926,-0.042042042042042,-0.039156626506024,-0.0362537764350453,-0.0214723926380367,0.119298245614035,0.1312056737588653,0.2129277566539924,0.1684981684981685,0.1727941176470586,0.1433691756272401,0.2037735849056603,0.3127572016460904,0.4633027522935777,0.4976525821596245,0.45662100456621,0.5118483412322274,0.6528497409326426,0.71505376344086,0.6111111111111112,0.5118483412322274,0.5637254901960784,0.5410628019323673,0.5047169811320753,0.519047619047619,0.696808510638298,0.6111111111111112,0.519047619047619,0.7527472527472527,0.7624309392265192,0.5637254901960784,0.7921348314606742,0.921686746987952,0.981366459627329,1.0448717948717947,0.921686746987952,0.9333333333333332,1.098684210526316,1.0318471337579616,0.9570552147239264,1.0448717948717947,1.0189873417721516
BBNH_32-L^L97,0.0959706632082643,-0.0959706632082643,10.0,0.0067306829399623,-8.63848650364028,1.847747093023256,0.1083916083916083,0.0349401488191523,9.8239941731174e-05,0.0015256214663914,0.4662176499046814,0.5086150674962413,0.1596461801902168,0.3035061891765225,-18.5,1.4269622093023255,0.1182554517133956,0.066079295154185,-0.0065645514223194,-0.0108932461873637,-0.0215517241379309,-0.0130434782608694,-0.0541666666666665,-0.0299145299145298,0.0341685649202734,0.0607476635514017,0.048498845265589,0.0460829493087557,0.0783847980997625,0.0389016018306636,0.0389016018306636,-0.0215517241379309,0.0341685649202734,0.0412844036697246,0.0318181818181817,0.1100244498777507,0.1916010498687663,0.17312661498708,0.1378446115288221,0.1407035175879396,0.1493670886075948,0.1978891820580475,0.2438356164383561,0.1154791154791154,0.2010582010582011,0.0887290167865708,0.1293532338308458,0.0202247191011235,0.0939759036144578,0.1019417475728154,0.0682352941176471,-0.0462184873949579,0.004424778761062,-0.0299145299145298,-0.0521920668058455,-0.0462184873949579,0.0887290167865708,0.1127450980392157,0.0913461538461537,-0.0021978021978021,0.0861244019138756,0.0558139534883721,0.1209876543209877,0.1073170731707318,0.0509259259259258,0.0
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,-3.2649322603997093,1.3946345256609642,0.0908571428571428,-0.0312645823611759,2.729218128002331e-05,-0.0093412592502729,-0.0493759992445892,-0.1013909384160723,0.373706969607158,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,0.0926275992438563,0.0537848605577691,-0.0018867924528301,0.029182879377432,0.0392927308447936,-0.0112149532710279,-0.0433996383363471,-0.0130597014925373,-0.03290676416819,-0.0130597014925373,-0.0536672629695885,-0.0167286245353159,-0.0037664783427494,-0.0037664783427494,-0.0364298724954462,-0.0056390977443609,-0.0972696245733788,-0.1212624584717607,-0.0815972222222222,-0.078397212543554,-0.0536672629695885,-0.0451263537906136,-0.0239852398523985,0.0037950664136623,0.0862422997946612,0.0862422997946612,0.0153550863723608,0.0114722753346079,-0.0257826887661141,0.0095419847328244,-0.0620567375886523,0.0251937984496124,0.0433925049309664,-0.0311355311355311,-0.0485611510791366,-0.022181146025878,-0.1212624584717607,-0.1342062193126023,-0.0433996383363471,-0.0381818181818182,0.0537848605577691,0.0795918367346937,-0.1018675721561969,-0.0185528756957328,-0.0399274047186932,-0.0275735294117647,-0.0502692998204667,-0.0815972222222222,0.0134099616858238
BBQS_26-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,5.419972139266205,1.708792060784618,0.1163533167789996,-0.1617915904936013,1.2562684900514422e-05,0.0957713081280463,0.0641043848380007,0.0713216290119495,-0.1696304781355069,-0.1416223135093191,-0.9255765199161424,0.9837184059544116,-0.0706880574539557,-0.020460358056266,0.0510752688172042,-0.0224999999999999,0.0771349862258954,0.1107954545454545,0.080110497237569,0.0482573726541555,0.080110497237569,0.1171428571428572,0.0741758241758241,0.0921787709497206,0.0567567567567568,0.1333333333333333,0.098314606741573,0.1568047337278106,0.2612903225806451,0.1777108433734939,0.1171428571428572,0.0182291666666667,-0.0076142131979695,0.0921787709497206,0.0625,0.0567567567567568,0.0510752688172042,0.0921787709497206,0.1171428571428572,0.0921787709497206,0.2067901234567901,0.1706586826347307,0.130057803468208,0.0921787709497206,0.1500000000000001,0.2777777777777779,0.2142857142857142,0.1568047337278106,0.1568047337278106,0.1171428571428572,0.0921787709497206,0.229559748427673,0.2694805194805194,0.1920731707317073,0.2373417721518986,0.1568047337278106,0.320945945945946,0.357638888888889,0.3033333333333334,0.2452229299363058,0.221875,0.2142857142857142
BBTU_63-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,-1.285393929072515,0.863081549619671,0.0280234357727172,-0.0351699882766705,1.784382713157763e-05,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0112636269452339,0.0793092322751479,-12.150485436893202,0.8328321245356448,-0.0059777523651107,-0.0326086956521738,-0.0160427807486632,-0.0089766606822263,0.121951219512195,0.1524008350730687,0.0930693069306929,0.0974155069582503,0.1999999999999999,0.263157894736842,0.1922246220302375,0.1845493562231759,0.2105263157894736,0.2293986636971046,0.3529411764705881,0.5637393767705383,0.5999999999999999,0.4045801526717556,0.3365617433414043,0.3799999999999999,0.3365617433414043,0.3365617433414043,0.263157894736842,0.2867132867132866,0.3365617433414043,0.2988235294117647,0.3629629629629629,0.3365617433414043,0.4564643799472294,0.5248618784530386,0.5040871934604905,0.3697270471464018,0.3301204819277106,0.4798927613941017,0.4045801526717556,0.2293986636971046,0.1769722814498933,0.0823529411764705,0.121951219512195,0.4081632653061224,0.5164835164835164,0.3301204819277106,0.2158590308370043,0.1334702258726898,0.205240174672489,0.2105263157894736,0.2777777777777777,0.4045801526717556,0.2988235294117647,0.1744680851063829
BBVN_02-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,-0.91716978284186,1.4235209235209236,0.1833590138674884,-0.2844961240310077,1.4035492387443653e-07,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,-0.0550776963647304,0.148336189813719,-0.9894179894179896,0.9992784992784992,0.0956072351421187,0.0535714285714286,0.0059880239520957,0.0120481927710842,0.0120481927710842,0.0769230769230768,0.0909090909090908,0.0632911392405062,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.1506849315068492,0.3439999999999998,0.4867256637168142,0.3548387096774192,0.3125,0.2824427480916029,0.2824427480916029,0.2537313432835819,0.3023255813953487,0.3770491803278688,0.5272727272727271,0.4999999999999998,0.5412844036697246,0.6799999999999999,0.75,0.826086956521739,0.846153846153846,1.0240963855421683,0.9534883720930232,0.9534883720930232,0.7684210526315789,0.9534883720930232,1.074074074074074,0.846153846153846,0.826086956521739,0.3125,0.2444444444444442,0.1666666666666667,0.3770491803278688,0.3023255813953487,0.1586206896551725,0.2173913043478261,-0.1641791044776118,-0.0289017341040462,0.0632911392405062,-0.0232558139534884,-0.0508474576271187,-0.0289017341040462,-0.134020618556701
BBXK_89-L^E06,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,0.7554155855530563,1.805081403864571,0.045098202166265,0.0994514030488396,7.501680537055408e-05,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.031649881213551,0.0346197395593346,-0.1888417704744235,1.5543349670441102,0.0843934952154432,-0.0272108843537415,0.0155440414507772,0.0137931034482758,-0.0067567567567567,-0.0264900662251655,-0.0216306156405989,0.0120481927710844,0.0261780104712041,0.0462633451957295,0.0769230769230768,0.137330754352031,0.1759999999999999,0.1620553359683796,0.1529411764705883,0.1052631578947367,0.1329479768786126,0.1926977687626776,0.1484375,0.1417475728155339,0.1329479768786126,0.2327044025157234,0.1902834008097165,0.1759999999999999,0.1902834008097165,0.3154362416107383,0.2866520787746169,0.251063829787234,0.2431289640591964,0.1975560081466394,0.2484076433121018,0.1574803149606298,0.1830985915492957,0.2484076433121018,0.3095768374164809,0.1351351351351351,0.2224532224532225,0.1759999999999999,0.1417475728155339,0.0970149253731342,0.1157495256166982,0.2352941176470588,0.2894736842105263,0.2980132450331125,0.3738317757009344,0.4202898550724638,0.49618320610687,0.4411764705882353,0.4482758620689655,0.49618320610687
