firms,age,agr,cashdebt,chpmia,egr,herf,invest,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,22.0,0.0750442086648983,0.1345219925072845,-0.0009312276935177,0.2440235951567836,3.962652799038437e-05,0.0330459770114942,0.0358757062146892,14.090111243928352,0.0127361208791081,-0.0687134399843901,0.0503705294812587,0.0340314136125652,-0.010362694300518,0.0380434782608696,0.0446672743846854,0.0168589174800355,0.0998080614203456,0.0831758034026466,0.0278026905829595,0.0204808548530721,0.0475319926873858,0.0862559241706162,0.0571955719557195,0.101923076923077,0.1346534653465347,0.1999999999999999,0.1912681912681915,0.2322580645161289,0.2775919732441472,0.3594306049822064,0.4061349693251534,0.450632911392405,0.4253731343283584,0.2524590163934426,0.1925078043704475,0.2949152542372883,0.1610942249240123,0.1949947862356622,0.1346534653465347,0.305239179954442,0.2747497219132371,0.1717791411042946,0.100864553314121,0.0831758034026466,0.1093901258470475,0.1104651162790697,0.0611111111111111,0.0620945319740502,0.0523415977961432,0.0523415977961432,0.0945558739255014,0.1482965931863726,0.0998080614203456,0.0571955719557195,0.0831758034026466,0.1104651162790697,0.1506024096385543,0.1448551448551449,0.1437125748502996,0.1741803278688525
BBTU_63-L^C18,22.0,-0.033154783893609,0.4437432103874605,0.0418004289757808,-5.248344370860929,3.979688596747729e-07,-0.0146841521980051,-0.3090447865640308,0.5302307529455583,0.949525285797326,-0.2091648905250919,-0.0504747142026739,-0.0238095238095238,-0.0597014925373134,-0.0597014925373134,-0.0597014925373134,-0.1063829787234041,0.008,-0.093525179856115,-0.1923076923076923,-0.2125,-0.1310344827586206,-0.1974522292993631,-0.0869565217391303,-0.0869565217391303,0.008,-0.2269938650306747,-0.2317073170731707,-0.1764705882352941,-0.1974522292993631,-0.2758620689655172,-0.37,-0.2222222222222223,-0.1126760563380281,-0.1428571428571428,-0.2025316455696203,-0.1655629139072847,-0.1188811188811188,-0.2173913043478261,-0.3538461538461538,-0.4,-0.3971291866028708,-0.5172413793103448,-0.5451263537906137,-0.5467625899280575,-0.5058823529411764,-0.5172413793103448,-0.5418181818181818,-0.5172413793103448,-0.6347826086956522,-0.6621983914209115,-0.6538461538461539,-0.6272189349112426,-0.6621983914209115,-0.6368876080691643,-0.6368876080691643,-0.6304985337243402,-0.6347826086956522,-0.6744186046511629,-0.6460674157303371,-0.6358381502890174
BCQE_67-L^A14,22.0,-0.0235525024533856,0.1293800539083558,0.0009654645402583,-0.3851717902350813,2.084331823841228e-06,-0.029440628066732,0.1230329041487839,1.363146869509454,0.0247319636068514,0.0005675552961017,-0.0179509632224168,0.0938271604938272,0.1065573770491803,0.0657894736842106,0.3590604026845636,0.1842105263157893,0.3545150501672238,0.1773255813953487,-0.0425531914893618,-0.0625000000000001,0.0099750623441396,0.0519480519480519,0.0828877005347592,0.1376404494382022,0.1005434782608694,0.1281337047353761,0.1911764705882352,0.2310030395136777,0.4361702127659574,0.3682432432432432,0.569767441860465,0.8749999999999998,1.213114754098361,1.2375690607734806,0.8663594470046083,1.1315789473684212,1.025,0.569767441860465,0.1538461538461539,0.1473087818696883,0.277602523659306,0.0124999999999999,0.091644204851752,0.2939297124600639,0.2857142857142856,0.3235294117647058,0.426056338028169,0.3278688524590163,-0.0121951219512195,0.049222797927461,-0.044811320754717,-0.1473684210526316,-0.175152749490835,-0.1632231404958678,-0.0193704600484261,0.1095890410958904,0.1739130434782607,0.0771276595744681,0.1773255813953487,0.2310030395136777
BDAJ_H9-L,16.0,0.0286420770657324,0.1809458533241946,0.002944976216095,1.4745222929936308,1.2282989496134969e-07,0.076241500103029,-0.0713813615333773,0.2337738345760734,0.1271905911675364,-0.0425043512996833,0.0461095100864553,-0.0232558139534884,0.0157480314960629,0.093220338983051,0.1315789473684212,0.093220338983051,0.3578947368421052,0.093220338983051,0.0573770491803278,0.093220338983051,0.1517857142857142,0.4021739130434782,0.5542168674698795,0.6538461538461537,0.465909090909091,0.449438202247191,0.6538461538461537,0.7432432432432432,0.9846153846153848,1.015625,0.9846153846153848,0.7671232876712331,1.224137931034483,1.186440677966102,0.8970588235294117,1.3454545454545452,1.186440677966102,0.7916666666666667,0.6973684210526316,0.7432432432432432,0.6538461538461537,0.465909090909091,0.3578947368421052,0.329896907216495,0.3723404255319149,0.4021739130434782,0.4175824175824176,0.1834862385321101,0.329896907216495,-0.2085889570552146,-0.2456140350877192,-0.2321428571428571,-0.287292817679558,-0.3582089552238805,-0.3418367346938775,-0.3737864077669902,-0.5742574257425742,-0.5956112852664577,-0.6030769230769231,-0.6559999999999999
BFRL_28-L,22.0,-0.0587235121172613,0.0038094986223775,0.0122021490542509,-0.0827431282495565,4.5319478930688175e-08,-0.0429296002991513,-0.053617603006651,0.0928266197166362,0.9451355301829882,-0.0548644698170117,-0.0548644698170117,0.0315789473684209,-0.0306122448979591,-0.0355329949238578,0.0106382978723404,0.0106382978723404,0.017857142857143,-0.0909090909090908,-0.1217257318952234,-0.0404040404040404,0.2638580931263858,0.3043478260869565,0.2837837837837837,0.2555066079295154,0.2610619469026549,0.2527472527472527,0.2925170068027212,0.3380281690140847,0.3286713286713287,0.3225058004640373,0.2780269058295965,0.217948717948718,0.3043478260869565,0.2666666666666666,0.2284482758620691,0.3411764705882354,-0.3214285714285714,-0.331770222743259,-0.5111492281303602,-0.500875656742557,-0.7597977243994943,-0.7209985315712188,-0.7867564534231201,-0.755679382768967,-0.7168405365126677,-0.7115384615384616,-0.6968085106382979,-0.6686046511627907,-0.6611177170035671,-0.685430463576159,-0.6750285062713797,-0.7072419106317411,-0.7379310344827585,-0.7898230088495575,-0.7823596792668958,-0.781021897810219,-0.7894347986701145,-0.7857142857142857,-0.7877094972067039,-0.7883401411065726
BJJT_37-L,21.0,0.2887855543766848,0.0030477843826651,-0.0005915018240777,0.0861430159318266,1.4944416678419638e-07,4.0611817023458255e-05,0.258795408983764,0.6142709892923823,0.4334128878281623,0.4334128878281623,0.4334128878281623,0.1037344398340249,-0.1172161172161171,-0.1746575342465752,-0.0694980694980693,-0.1330935251798559,0.1813725490196078,-0.0359999999999999,-0.0905660377358489,-0.073076923076923,-0.0474308300395255,-0.05859375,-0.0203252032520324,-0.0282258064516128,-0.0766283524904213,-0.1172161172161171,0.0711111111111111,0.2887700534759359,0.205,0.42603550295858,0.3693181818181819,0.4345238095238097,0.3930635838150289,0.353932584269663,0.353932584269663,0.2552083333333335,0.3615819209039548,0.0954545454545454,0.0663716814159294,0.1642512077294686,0.1157407407407407,-0.0511811023622046,-0.1204379562043795,-0.1204379562043795,-0.065891472868217,-0.0801526717557251,-0.1268115942028984,-0.1939799331103678,-0.3573333333333333,-0.3573333333333333,-0.3944723618090452,-0.4472477064220184,-0.4316037735849056,-0.4535147392290249,-0.476086956521739,-0.4620535714285714,-0.4620535714285714,-0.4408352668213456,-0.4395348837209302,-0.4034653465346535
BLNT_37-L^D19,14.0,0.1115650453733014,0.1216575071991736,0.0012182855478447,0.2677694972364766,2.3073417157160813e-07,0.0089686375993631,0.0697994955171397,0.6474916918041015,0.20495428219904,0.0664808200754358,0.20495428219904,0.0661016949152542,-0.0033783783783782,0.046099290780142,0.033274956217163,-0.0133779264214046,0.1302681992337166,0.0498220640569395,0.0649819494584837,0.0498220640569395,0.1729622266401591,0.2606837606837608,0.2190082644628099,0.3752913752913753,0.3082039911308205,0.2215320910973086,0.2240663900414938,0.3594470046082951,0.4496314496314495,0.3981042654028437,0.3228699551569507,0.4047619047619049,0.3288288288288288,0.2526539278131636,0.3470319634703198,0.1800000000000001,0.3228699551569507,0.3947990543735225,0.3111111111111111,0.4603960396039603,0.5089514066496164,0.5485564304461943,0.5733333333333335,0.5733333333333335,0.6388888888888888,0.7101449275362319,0.7771084337349399,0.745562130177515,0.6120218579234973,0.5817694369973192,0.512820512820513,0.5775401069518717,0.42512077294686,0.282608695652174,0.3752913752913753,0.3111111111111111,0.3849765258215964,0.4861460957178842,0.4047619047619049,0.446078431372549
BLNV_40-L^F19,13.0,0.1675161059413027,0.6753438159191606,-0.0426217102418266,0.1638599171121988,7.380705215580502e-10,-0.0003913147220233,0.1792396017343824,0.0824974062662412,-1.4750722535111924,-1.90201525869254,-1.90201525869254,-0.0555555555555555,0.0268456375838925,0.0268456375838925,0.1814671814671815,0.1769230769230769,0.1769230769230769,0.1333333333333333,0.0736842105263158,0.0736842105263158,0.0234113712374581,-0.0285714285714285,-0.0285714285714285,-0.0727272727272726,0.02,0.02,-0.0129032258064516,0.3133047210300428,0.2540983606557376,0.2142857142857142,0.2750000000000001,0.3660714285714284,0.3189655172413794,0.4036697247706422,0.3846153846153846,0.471153846153846,0.3909090909090909,-0.0192307692307692,0.3189655172413794,0.4366197183098592,0.096774193548387,-0.0865671641791044,-0.0946745562130176,-0.1257142857142856,-0.0838323353293413,-0.0377358490566037,-0.0999999999999999,0.0928571428571429,-0.0946745562130176,-0.0584615384615384,-0.1257142857142856,-0.1476323119777158,-0.28,-0.3123595505617977,-0.3461538461538461,-0.3584905660377357,-0.3557894736842105,-0.3755102040816327,-0.40234375,-0.388
BPVK_29-L,15.0,0.0539570464886868,0.3021828987279745,0.0022159987563221,0.1587308349240931,0.0001870078166618,0.016155407272855,-0.0105053699296697,19.56676012673653,0.0546916653329788,0.0917282296119791,0.0459105771228935,-0.0372322899505767,-0.0247429305912596,-0.058038485412787,-0.076103500761035,-0.0687327401043265,-0.0187520206918848,0.0451101928374655,0.0505365178262375,0.0302104548540393,0.0361898258791397,0.0337193460490463,0.0429553264604811,0.1024337086814384,0.1153987504593898,0.0976491862567812,0.0626750700280112,0.090941768511862,0.1207533234859676,0.1781832298136645,0.3053763440860215,0.2515463917525773,0.3549107142857144,0.1265775798069783,0.0812255076594228,0.2541322314049588,0.1224112426035504,0.2010288880094974,0.1092836257309941,0.2453836684448092,0.4248826291079812,0.3922018348623852,0.4431764146457442,0.5069513406156902,0.6160809371671991,0.4556354916067147,0.4024953789279113,0.3241710296684119,0.3025751072961373,0.2262626262626264,0.2479440789473683,0.1996047430830039,0.1418359668924005,0.1311964219157659,0.1186877994839661,0.1166298749080205,0.0800711743772242,0.0454702032380296,0.1060495626822157,0.0501730103806228
BQMM_18-L^C11,21.0,-0.2445157045014318,-5.599938499384994,2.549168986095377,-0.2408586431745177,1.7717783114024872e-14,-0.0012326342227453,-0.3416624171341152,0.002449125206455,-1.8605909280066584,-1.8605909280066584,-1.8605909280066584,0.0,0.0,0.5999999999999999,0.5999999999999999,1.0,1.0,1.0,0.5999999999999999,1.0,1.0,1.666666666666667,1.0,1.0,0.5999999999999999,1.0,0.3333333333333335,1.0,1.0,1.0,1.0,1.0,0.5999999999999999,1.0,1.666666666666667,1.0,1.0,1.0,1.0,1.0,0.5999999999999999,0.3333333333333335,1.0,0.5999999999999999,1.0,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,1.0,0.5999999999999999,0.5999999999999999,0.3333333333333335
