firms,chcsho,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,8.255019592165202e-05,16.1214159684899,-0.0357142857142857,-0.0752293577981652,-0.0175438596491227,-0.009433962264151,0.0218978102189779,-0.0266512166859791,0.0327868852459016,0.1086669599648042,0.0755441741357234,0.121994657168299,0.1057481351469942,0.1052631578947367,0.1517367458866545,0.1943127962085307,0.2817904374364191,0.1666666666666665,0.1224944320712695,0.2092130518234165,0.1693735498839905,0.1960132890365447,0.351931330472103,0.3651137594799565,0.3361611876988335,0.3397129186602872,0.3193717277486909,0.35702746365105,0.3179916317991631,0.348314606741573,0.4269535673839184,0.4902424600827912,0.4023372287145241,0.3447171824973321,0.386138613861386,0.3884297520661157,0.3490364025695931,0.3145539906103285,0.2923076923076924,0.3636363636363635,0.2844036697247705,0.3891951488423373,0.4318181818181816,0.4197183098591548,0.4173228346456692,0.3249211356466877,0.3214472994231776,0.380821917808219,0.3606911447084233,0.3680781758957654,0.4062499999999998
BBTU_63-L^C18,3.914696990902409e-06,0.8371996202310729,-0.0414201183431951,-0.0714285714285715,0.2611940298507462,0.3307086614173227,0.3852459016393443,0.4322033898305084,0.3307086614173227,0.4824561403508773,0.3739837398373984,0.2900763358778624,0.2999999999999998,0.3852459016393443,0.3739837398373984,0.4568965517241379,0.3629032258064515,0.2335766423357663,0.1901408450704225,0.0903225806451613,0.2335766423357663,0.4695652173913045,0.2426470588235292,0.4444444444444444,0.4444444444444444,0.2518518518518517,0.3307086614173227,0.4083333333333334,0.4444444444444444,0.6095238095238094,0.7422680412371134,0.7244897959183674,0.5225225225225223,0.2803030303030303,0.4201680672268908,0.6568627450980391,0.625,0.4444444444444444,0.4568965517241379,0.5363636363636362,0.5089285714285712,0.4322033898305084,0.3412698412698411,0.2611940298507462,0.2900763358778624,0.2158273381294964,0.0974025974025973,0.0974025974025973,0.2426470588235292,0.0496894409937886,0.1266666666666667
BDAJ_H9-L,6.186631437388382e-06,0.2349434578657948,-0.0219298245614034,-0.0578512396694215,-0.0420168067226891,-0.0379746835443038,0.0410958904109588,-0.0043668122270743,-0.0460251046025106,-0.0043668122270743,0.0363636363636361,0.0654205607476634,0.0909090909090908,0.0857142857142856,0.1287128712871286,0.169230769230769,0.1875,0.1752577319587627,0.0604651162790697,0.0458715596330272,-0.0086956521739131,0.0363636363636361,-0.088,-0.053941908713693,-0.0916334661354582,-0.088,-0.1857142857142857,-0.2,-0.1914893617021277,-0.1827956989247312,-0.1524163568773234,-0.1230769230769232,-0.053941908713693,0.0363636363636361,0.1067961165048543,0.1632653061224489,0.225806451612903,0.2391304347826084,0.2881355932203389,0.4074074074074072,0.4161490683229811,0.4161490683229811,0.4161490683229811,0.4161490683229811,0.4074074074074072,0.3179190751445087,0.3987730061349692,0.4339622641509433,0.4522292993630572,0.7404580152671754,0.6285714285714286
BEAL_25-L^C19,-0.0999998144762683,0.0371857890584381,-0.025706940874036,0.0209973753280841,0.018324607329843,0.0291005291005292,0.0570652173913044,0.0373333333333334,0.1341107871720117,0.1374269005847954,0.1407624633431086,0.1823708206686929,0.1716867469879519,0.1896024464831804,0.2754098360655739,0.3276450511945392,0.3506944444444446,0.2880794701986755,0.3010033444816054,0.369718309859155,0.3649122807017544,0.4249084249084249,0.5942622950819674,0.5813008130081301,0.5813008130081301,0.6413502109704641,0.6344537815126052,0.5436507936507937,0.5498007968127492,0.5877551020408163,0.6553191489361703,0.6074380165289257,0.501930501930502,0.4514925373134328,0.3892857142857144,0.4354243542435425,0.4301470588235294,0.4847328244274809,0.5136186770428017,0.5813008130081301,0.6344537815126052,0.6986899563318778,0.7366071428571428,0.7136563876651982,0.7844036697247705,0.7601809954751133,0.7681818181818181,0.8262910798122067,0.8009259259259258,0.7681818181818181,0.7522522522522521
BFRL_28-L,0.0005217887422585,0.0935779934272939,0.0298353909465018,0.0860335195530728,0.154394299287411,0.2319391634980989,0.3333333333333335,0.2493573264781492,0.2994652406417113,0.3406896551724139,0.3537604456824514,0.3945480631276903,0.396551724137931,0.4294117647058824,0.4749620637329288,0.7545126353790614,0.8728323699421965,0.7082601054481545,0.6672384219554033,0.678756476683938,0.9058823529411768,1.0082644628099175,0.9285714285714286,0.8837209302325582,0.840909090909091,0.9021526418786694,1.0207900207900211,0.9636363636363636,1.0377358490566042,1.0041237113402066,0.9636363636363636,1.330935251798561,0.7576853526220615,0.5,0.4660633484162897,0.3425414364640884,0.3188602442333785,0.2705882352941176,0.1557669441141498,0.0565217391304349,0.1502958579881659,-0.0786729857819905,-0.1525719267654751,-0.1748726655348046,-0.169230769230769,-0.2078239608801955,-0.3111268603827072,-0.3183730715287517,-0.3558648111332008,-0.352,-0.352
BJJT_37-L,4.740322774701592e-06,1.6108274382746852,-0.0575959933222037,-0.0228384991843392,0.0016722408026754,0.0135363790186124,0.0499561787905347,0.0345423143350605,-0.0156121610517665,0.0025104602510461,0.0101180438448567,0.043554006968641,0.1355450236966824,0.1133828996282528,0.1113172541743972,0.1814595660749507,0.2704135737009545,0.2663847780126849,0.2350515463917526,0.2376033057851241,0.3078602620087336,0.4609756097560977,0.3092896174863389,0.3817762399077278,0.3193832599118942,0.3995327102803738,0.2663847780126849,0.1884920634920635,0.1733594515181193,0.2427385892116182,0.4061032863849767,0.3691428571428572,0.2337796086508752,0.2965367965367966,0.3021739130434784,0.3521444695259594,0.2690677966101695,0.2570828961175238,0.3801843317972351,0.4717444717444716,0.5398457583547558,0.6102150537634408,0.6731843575418994,0.659279778393352,0.668523676880223,0.5478036175710594,0.5107187894073142,0.5458064516129033,0.4295942720763721,0.3897911832946636,0.5763157894736843
BLNT_37-L^D19,4.109047247267981e-05,0.7915118442022137,-0.0204678362573098,-0.0165348670021567,0.0293453724604966,0.0466717674062737,0.1131000813669651,0.1833910034602075,0.1486146095717884,0.1399999999999999,0.1515151515151513,0.2470373746581584,0.1999999999999999,0.3128598848368522,0.3230174081237911,0.3888324873096447,0.4339622641509435,0.3385518590998042,0.3359375,0.3930753564154785,0.4132231404958677,0.4584221748400852,0.4950819672131146,0.5778546712802768,0.6075205640423031,0.6501809408926418,0.6481927710843371,0.4789189189189189,0.5233853006681513,0.4235171696149844,0.3611940298507461,0.306590257879656,0.3359375,0.3090909090909091,0.3166506256015398,0.3230174081237911,0.3255813953488371,0.4369747899159664,0.4615384615384617,0.5267857142857142,0.5527809307604994,0.4553191489361701,0.4460887949260042,0.306590257879656,0.3281553398058252,0.311601150527325,0.3028571428571429,0.3090909090909091,0.3128598848368522,0.3153846153846154,0.290566037735849
BLNV_40-L^F19,0.0008458865939869,0.0890988629068255,0.01953125,0.0019569471624265,0.0019569471624265,0.0343434343434343,-0.0058252427184466,0.0556701030927835,0.0158730158730158,0.0138613861386138,0.024,0.0666666666666666,0.0666666666666666,0.0756302521008405,0.0893617021276595,0.1010752688172043,0.1034482758620691,0.1505617977528088,0.0343434343434343,0.1797235023041474,0.2768079800498755,0.3195876288659793,0.0987124463519313,0.0963597430406852,-0.0058252427184466,0.0778947368421052,0.0778947368421052,0.0138613861386138,-0.0153846153846154,0.0556701030927835,0.1252747252747252,0.0491803278688525,0.0448979591836733,0.0666666666666666,0.0491803278688525,0.0778947368421052,0.0281124497991966,0.0301810865191147,0.0556701030927835,0.1327433628318586,0.0556701030927835,0.1034482758620691,0.1934731934731934,0.1082251082251082,0.158371040723982,0.1934731934731934,0.1689497716894978,0.1636363636363635,0.1454138702460852,0.0078740157480314,0.1203501094091903
BPVK_29-L,4.1818677158050646e-05,16.27702702809278,-0.024559967253377,-0.0458894747119703,0.0249632892804698,-0.0521823472356934,-0.0345781466113416,0.0640243902439023,0.0881959910913141,-0.0536509781134999,-0.082957957957958,0.0534713238464854,-0.004887983706721,0.0449101796407185,0.1504591476336236,0.1009463722397474,0.1975490196078431,0.0828900709219859,-0.0307478674866097,0.0134826799419207,-0.0355309909198577,0.0852954242558861,0.2166334661354583,0.2438900203665988,0.2423086702262904,0.1937454190080625,0.0848134991119005,0.0584922010398614,0.0819309123117804,0.1756496631376323,0.1742369622686854,0.2112047595438768,0.1252878857669277,0.1859223300970873,0.1191021530004581,0.0950246526221425,0.0530172413793104,0.0915996425379803,0.0435711234515163,0.0724319578577699,0.0373673036093418,0.0809734513274336,0.1206422018348623,0.0672782874617736,0.1263254956201014,0.1180778032036613,0.1180778032036613,0.0147455867082035,0.2451580020387358,0.2233350025037557,0.2618801652892562
BUBP_92-L^K18,0.0998999998731192,6.360155608408348,0.2919020715630886,0.0494071146245058,0.1419354838709676,0.1190727081138038,0.1581243184296619,0.110878661087866,0.0971074380165288,0.0641282565130259,0.0684104627766599,0.0705645161290322,0.0925925925925923,0.0641282565130259,0.0577689243027887,0.0716448032290615,0.3720930232558137,0.2919708029197079,0.1619256017505468,0.2464788732394365,0.1619256017505468,0.2164948453608246,0.1167192429022081,0.1321961620469081,0.0504451038575668,0.0056818181818181,-0.0319051959890611,-0.0449640287769784,-0.0543187889581479,-0.0301369863013698,0.0201729106628241,0.0411764705882353,-0.0601769911504426,0.0028328611898016,0.0095057034220531,-0.015755329008341,0.0759878419452888,0.0567164179104475,0.1468682505399567,0.1813125695216906,0.1443965517241379,0.1986455981941308,0.204081632653061,0.204081632653061,0.2123287671232876,0.1683168316831682,0.2068181818181815,0.178690344062153,0.1481081081081079,0.1394849785407723,0.2068181818181815
