firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0902061855670103,-0.0902061855670103,8.0,0.1121119823731449,1.4375205257651122,0.8989463601532568,0.0727272727272727,0.0657572577824413,5.104354596307003e-06,0.1725746873177371,-0.3526757821242962,-0.3944160738411948,0.1341884188418842,-1.3279132791327912,0.4781289910600255,0.0681818181818182,0.0202702702702703,0.0189328743545611,-0.034257748776509,-0.0133333333333333,-0.0466988727858292,-0.0100334448160536,-0.0405186385737439,0.0242214532871971,0.1065420560747665,0.1340996168582375,0.1003717472118959,0.1653543307086613,0.48,0.3515981735159816,0.4196642685851319,0.5025380710659899,0.7411764705882353,0.6536312849162011,0.922077922077922,0.8853503184713374,1.176470588235294,1.099290780141844,1.1684981684981683,1.137184115523466,1.2769230769230768,1.5299145299145305,1.3125,1.6194690265486726,1.5851528384279474,1.5964912280701755,1.715596330275229,1.6666666666666663,1.6909090909090905,1.446280991735537,1.129496402877698,1.2424242424242422,0.9865771812080536,1.0136054421768708,0.9602649006622516,0.8385093167701863,0.7109826589595376,0.7514792899408285,0.8499999999999999,0.8734177215189873,0.9602649006622516,1.0413793103448277,1.1449275362318845,1.3967611336032388,2.441860465116279
BALZ_07-L^I10,0.0096089302797583,-0.0096089302797583,8.0,0.1136246844069085,5.462157806099402,1.8367826904985889,0.2252258764004336,0.1625351617440224,2.0769109552023396e-08,0.0723909109189624,-0.0688001627812392,-0.0740745239605959,-0.0379847796998731,-0.1711864406779662,1.3049545312010034,0.157416030016726,0.0909090909090908,-0.0294117647058823,-0.0833333333333332,0.03125,0.1379310344827586,0.1379310344827586,0.1785714285714286,0.0645161290322582,0.2222222222222221,0.2692307692307691,0.4347826086956521,0.4347826086956521,0.3750000000000002,0.32,0.2692307692307691,0.3750000000000002,0.6499999999999999,0.6499999999999999,0.6499999999999999,0.6499999999999999,0.5714285714285716,0.5,0.4347826086956521,0.4347826086956521,0.2692307692307691,0.2222222222222221,0.1379310344827586,0.1,0.03125,-0.0294117647058823,-0.057142857142857,0.0,0.03125,0.03125,0.3750000000000002,0.3750000000000002,0.3750000000000002,0.3750000000000002,0.4347826086956521,0.6499999999999999,0.9411764705882352,0.9411764705882352,1.5384615384615383,1.3571428571428572,1.3571428571428572,1.5384615384615383,1.5384615384615383,3.7142857142857135,2.3
BAMD_17-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,2.3874778757699127,1.3085600372435031,0.0742816734434958,0.0024438432779111,6.527773154725634e-08,0.0250391312143517,-0.0121334256342019,-0.0383710071443663,0.2771323626389654,-2.5336746403036456,1.188055817506834,0.1828653032293035,0.0,0.0,0.1071428571428569,0.1221719457013574,0.1753554502369669,0.1272727272727272,0.1588785046728971,0.1643192488262912,0.24,0.1923076923076923,0.1753554502369669,0.2216748768472907,0.2038834951456309,0.2156862745098038,0.2097560975609758,0.2277227722772277,0.5308641975308641,0.493975903614458,0.5796178343949043,0.710344827586207,0.6756756756756757,0.5308641975308641,0.4011299435028248,0.5030303030303032,0.5696202531645569,0.4761904761904763,0.3626373626373627,0.4011299435028248,0.5121951219512195,0.6103896103896103,0.2216748768472907,0.1534883720930233,0.092511013215859,0.0376569037656904,0.0973451327433629,0.1809523809523809,0.2216748768472907,0.2653061224489796,0.3478260869565217,0.3478260869565217,0.2525252525252526,0.2277227722772277,0.3701657458563536,0.4335260115606936,0.5999999999999999,0.5999999999999999,0.6756756756756757,0.968253968253968,0.9076923076923076
BBIO_50-L^J00,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,-7.234830770231714,1.6393342804952304,0.1242848970251716,-0.2170157633340531,1.0460697007119976e-05,-0.0560293817588247,0.1023904775511264,0.1853786469479944,0.0844576134844833,-7.4714285714285715,1.3061700832149383,-0.0071191595244677,-0.0335917312661498,-0.0025773195876288,0.0901408450704226,0.1415929203539823,0.162162162162162,0.1656626506024097,0.1691842900302114,0.1871165644171779,0.3578947368421052,0.3723404255319149,0.4714828897338403,0.4175824175824176,0.4227941176470586,0.3870967741935485,0.4603773584905661,0.5925925925925926,0.775229357798165,0.8169014084507045,0.7671232876712331,0.8341232227488153,1.005181347150259,1.0806451612903225,0.9545454545454546,0.8341232227488153,0.8970588235294117,0.8695652173913044,0.8254716981132075,0.8428571428571427,1.0585106382978724,0.9545454545454546,0.8428571428571427,1.1263736263736264,1.138121546961326,0.8970588235294117,1.1741573033707864,1.3313253012048194,1.403726708074534,1.4807692307692308,1.3313253012048194,1.3454545454545457,1.5460526315789471,1.4649681528662422,1.374233128834356,1.4807692307692308,1.449367088607595,1.449367088607595,1.5629139072847682,1.8455882352941173,1.8455882352941173
BBNH_32-L^L97,0.0959706632082643,-0.0959706632082643,10.0,0.0067306829399623,-6.236437882713467,1.847747093023256,0.1083916083916083,0.0349401488191523,0.0001020613953099,0.0015256214663914,0.4662176499046814,0.5086150674962413,0.3035061891765225,-18.5,1.4269622093023255,0.1182554517133956,0.0086956521739129,-0.0416666666666667,-0.0170940170940171,0.0478359908883827,0.0747663551401867,0.0623556581986142,0.0599078341013823,0.0926365795724464,0.0526315789473683,0.0526315789473683,-0.0086206896551723,0.0478359908883827,0.0550458715596329,0.0454545454545451,0.1246943765281172,0.2073490813648293,0.1886304909560723,0.1528822055137844,0.1557788944723617,0.1645569620253162,0.2137203166226911,0.2602739726027396,0.13022113022113,0.2169312169312169,0.1031175059952038,0.1442786069651742,0.0337078651685391,0.1084337349397588,0.1165048543689319,0.0823529411764705,-0.0336134453781512,0.0176991150442478,-0.0170940170940171,-0.0396659707724427,-0.0336134453781512,0.1031175059952038,0.1274509803921568,0.1057692307692306,0.0109890109890109,0.1004784688995215,0.069767441860465,0.1358024691358024,0.1219512195121952,0.0648148148148146,0.0132158590308368,0.0430839002267573,-0.0107526881720431,0.0290827740492169,0.1165048543689319
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,-2.3570734554796897,1.3946345256609642,0.0908571428571428,-0.0312645823611759,2.8353824863967425e-05,-0.0093412592502729,-0.0493759992445892,-0.1013909384160723,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,0.0098231827111983,-0.0485981308411214,-0.0795660036166365,-0.0503731343283583,-0.0694698354661791,-0.0503731343283583,-0.0894454382826476,-0.053903345724907,-0.0414312617702448,-0.0414312617702448,-0.0728597449908925,-0.0432330827067669,-0.1313993174061434,-0.154485049833887,-0.1163194444444444,-0.1132404181184669,-0.0894454382826476,-0.0812274368231047,-0.0608856088560886,-0.03415559772296,0.0451745379876795,0.0451745379876795,-0.0230326295585412,-0.0267686424474188,-0.0626151012891343,-0.0286259541984733,-0.0975177304964538,-0.0135658914728682,0.0039447731755424,-0.0677655677655677,-0.0845323741007193,-0.0591497227356747,-0.154485049833887,-0.1669394435351883,-0.0795660036166365,-0.0745454545454545,0.0139442231075697,0.0387755102040814,-0.1358234295415958,-0.0556586270871984,-0.0762250453720507,-0.0643382352941177,-0.0861759425493716,-0.1163194444444444,-0.0249042145593869,-0.0432330827067669,-0.1474036850921273,-0.2120743034055727,-0.1763754045307443
BBQS_26-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,3.912875196173237,1.708792060784618,0.1163533167789996,-0.1617915904936013,1.3051363093177048e-05,0.0957713081280463,0.0641043848380007,0.0713216290119495,-0.1416223135093191,-0.9255765199161424,0.9837184059544116,-0.0706880574539557,0.03125,-0.0276243093922652,-0.0563002680965147,-0.0276243093922652,0.0057142857142857,-0.0329670329670329,-0.0167597765363128,-0.0486486486486487,0.0202898550724637,-0.0112359550561798,0.0414201183431952,0.1354838709677419,0.0602409638554217,0.0057142857142857,-0.0833333333333332,-0.1065989847715735,-0.0167597765363128,-0.0434782608695653,-0.0486486486486487,-0.0537634408602151,-0.0167597765363128,0.0057142857142857,-0.0167597765363128,0.0864197530864196,0.0538922155688623,0.0173410404624276,-0.0167597765363128,0.0352941176470589,0.1503267973856208,0.0931677018633538,0.0414201183431952,0.0414201183431952,0.0057142857142857,-0.0167597765363128,0.1069182389937106,0.1428571428571428,0.0731707317073171,0.1139240506329113,0.0414201183431952,0.1891891891891892,0.2222222222222223,0.1733333333333333,0.1210191082802547,0.0999999999999998,0.0931677018633538,0.2137931034482758,0.3233082706766916,0.5042735042735045,0.6603773584905659
BBTU_63-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,-0.9279726709186452,0.863081549619671,0.0280234357727172,-0.0351699882766705,1.853793744811408e-05,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0793092322751479,-12.150485436893202,0.8328321245356448,-0.0059777523651107,0.0271398747390396,-0.0514851485148514,-0.047713717693837,0.041304347826087,0.0961098398169335,0.0345572354211662,0.0278969957081545,0.0504385964912281,0.0668151447661469,0.1740196078431373,0.3569405099150142,0.3884057971014492,0.2188295165394402,0.1598062953995158,0.1975,0.1598062953995158,0.1598062953995158,0.0961098398169335,0.1165501165501166,0.1598062953995158,0.1270588235294116,0.182716049382716,0.1598062953995158,0.2638522427440632,0.3232044198895027,0.3051771117166213,0.1885856079404466,0.1542168674698794,0.2841823056300268,0.2188295165394402,0.0668151447661469,0.0213219616204689,-0.06078431372549,-0.0264227642276422,0.221938775510204,0.3159340659340659,0.1542168674698794,0.0550660792951542,-0.0164271047227926,0.0458515283842795,0.0504385964912281,0.1087962962962962,0.2188295165394402,0.1270588235294116,0.0191489361702126,-0.0496031746031746,0.0861678004535146,0.0235042735042736,0.1404761904761904
BBVN_02-L^I99,0.0502164502164502,-0.0502164502164502,8.0,0.0908761766835627,2.3881677340962124,1.5448916408668731,0.1764705882352941,0.1497326203208555,1.214762215659563e-07,0.056842867487328,0.0341463061156833,0.0681491802330408,-0.2426941602434871,-0.7435897435897436,1.1493808049535603,-0.0267211568689091,0.0641025641025641,0.0129870129870131,-0.0126582278481012,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0684931506849315,0.248,0.3805309734513276,0.2580645161290322,0.21875,0.1908396946564885,0.1908396946564885,0.1641791044776119,0.2093023255813952,0.278688524590164,0.4181818181818182,0.3928571428571428,0.4311926605504586,0.56,0.6250000000000002,0.6956521739130435,0.7142857142857142,0.8795180722891567,0.8139534883720931,0.8139534883720931,0.642105263157895,0.8139534883720931,0.9259259259259258,0.7142857142857142,0.6956521739130435,0.21875,0.1555555555555554,0.0833333333333334,0.278688524590164,0.2093023255813952,0.0758620689655173,0.1304347826086958,-0.2238805970149252,-0.0982658959537572,-0.0126582278481012,-0.0930232558139534,-0.1186440677966101,-0.0982658959537572,-0.1958762886597937,-0.2876712328767122,-0.3035714285714286,-0.231527093596059,-0.1612903225806451
BBXK_89-L^E06,0.025912408759124,-0.025912408759124,8.0,0.1128266241390791,-0.1280379687941544,1.7168189145620634,0.0467856726169641,0.1089396753613826,6.627628597139962e-05,0.0391861341371515,-0.0103146353539007,0.0041882220895547,-0.4045685483598229,-0.2393502911431197,1.4643859334885665,0.0624550062440315,-0.0198675496688741,0.0049916805324459,0.0395869191049915,0.0541012216404885,0.0747330960854093,0.1062271062271063,0.1682785299806577,0.2079999999999999,0.1936758893280632,0.1843137254901961,0.1353383458646615,0.1637764932562619,0.2251521298174443,0.1796875,0.1728155339805823,0.1637764932562619,0.2662473794549267,0.2226720647773279,0.2079999999999999,0.2226720647773279,0.3512304250559284,0.3216630196936543,0.2851063829787232,0.2769556025369977,0.230142566191446,0.2823779193205944,0.1889763779527558,0.215291750503018,0.2823779193205944,0.3452115812917593,0.1660231660231661,0.2557172557172558,0.2079999999999999,0.1728155339805823,0.126865671641791,0.1461100569259963,0.2689075630252102,0.324561403508772,0.3333333333333332,0.4112149532710278,0.4589371980676329,0.5368956743002544,0.4803921568627451,0.4876847290640396,0.5368956743002544,0.6063829787234043,0.5526992287917738,0.502487562189055,0.581151832460733
