firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0364670251560665,0.0364670251560665,2.0,-0.0214014919897272,-0.2502903691266045,0.9886275120735316,-0.0005420788724759,8.609423433115712e-06,0.0710529534058945,0.5066594175154544,-9.223488425558925,-0.0239324690231623,-0.0490482891448421,-0.0490903334662364,-0.037555407369483,-0.1135840815283652,0.6126687435098657,0.5309238199096433,22.376397515527948,-0.0094583447896618,0.5924387232785653,-0.4408817635270541,-0.2263565891472868,-0.2346625766871164,-0.2346625766871164,0.0,-0.025390625,-0.1570945945945945,0.0871459694989107,0.0267489711934156,-0.2574404761904761,-0.2921985815602836,-0.3586118251928021,-0.601119104716227,-0.4964682139253279,-0.5327715355805243,-0.5764006791171477,-0.6092404072043853,-0.6360320933625091,-0.6173312883435582,-0.6173312883435582,-0.6809462915601023,-0.7190315315315315,-0.7115606936416186,-0.6725721784776904,-0.642806012884753,-0.6463501063075833,-0.6463501063075833,-0.6322770817980841,-0.6287202380952381,-0.556049822064057,-0.5615114235500879,-0.6394508670520231,-0.6052215189873418,-0.6211085801063022,-0.6682180851063829,-0.6753415744957709,-0.683576410906785,-0.6938650306748466,-0.6861635220125786,-0.6914038342609772,-0.6900621118012422,-0.6637466307277629,-0.6710613052076466,-0.6925446703635243,-0.7413167444271643,-0.7465718638902996,-0.7626070409134158,-0.7670401493930905,-0.7670401493930905
BALZ_07-L^I10,0.057648401826484,-0.057648401826484,3.0,-0.3456090651558074,-0.1407438867636422,2.148373983739837,-0.0146571335716607,1.2333873306196446e-07,-0.3663833805476864,0.0721979167287321,38.306535398840985,0.5795129220205545,0.8485382703567967,0.2389352912673187,0.2874065367159695,-0.0069539091509325,-4.59090909090909,1.6686991869918697,6.056179775280898,-0.2784471218206158,1.5503219851012455,0.0,-0.0666666666666665,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,-0.176470588235294,-0.3333333333333332,-0.4166666666666666,-0.4399999999999999,-0.5172413793103448,-0.5333333333333332,-0.5757575757575757,-0.611111111111111,-0.588235294117647,-0.631578947368421,-0.611111111111111,-0.6216216216216216,-0.588235294117647,-0.5999999999999999,-0.5757575757575757,-0.6216216216216216,-0.5999999999999999,-0.631578947368421,-0.6499999999999999,-0.6499999999999999,-0.7021276595744681,-0.75,-0.7627118644067796,-0.78125,-0.7543859649122806,-0.7586206896551724,-0.7666666666666666,-0.7358490566037736,-0.7407407407407407,-0.7704918032786885,-0.7627118644067796,-0.7083333333333333,-0.7254901960784313,-0.7083333333333333,-0.7307692307692307,-0.7666666666666666,-0.7543859649122806,-0.7254901960784313,-0.7666666666666666,-0.8541666666666666,-0.8461538461538461,-0.86,-0.8541666666666666,-0.8556701030927835
BBEK_99-L^L95,0.0715290147182902,0.0715290147182902,2.0,0.1881025641025642,0.165981636468887,1.2113502935420746,0.1189962223421477,3.5950747981798937e-06,0.1209230769230769,7.313631960895661,-8.891352678506937,-0.1305661043733276,-0.1374161694793008,-0.0775669951964783,-0.1312287939240664,-0.2711312654696758,0.4267337807606272,0.8818304982688546,3.533697632058288,0.1884827445374719,0.4396047239632726,-0.0040650406504064,0.0250000000000001,0.055793991416309,0.1415313225058005,0.3050397877984085,0.3333333333333332,0.2845953002610966,0.4219653179190752,0.3859154929577466,0.4599406528189911,0.2981530343007914,0.3297297297297297,0.312,0.5045871559633026,0.4686567164179103,0.5374999999999999,0.4909090909090909,0.4385964912280702,0.430232558139535,0.527950310559006,0.5769230769230769,0.3743016759776536,0.455621301775148,0.651006711409396,0.6734693877551021,0.6345514950166113,0.6849315068493151,0.7571428571428573,0.8636363636363635,1.1674008810572687,1.1578947368421053,0.9601593625498008,1.024691358024691,1.1866666666666663,1.008163265306122,0.9523809523809524,0.975903614457831,0.9523809523809524,1.148471615720524,1.0759493670886076,0.9294117647058824,1.0759493670886076,1.3098591549295775,0.870722433460076,0.442815249266862,0.4097421203438394,0.5,0.4219653179190752,0.442815249266862
BBIO_50-L^J00,0.0188766916419817,0.0188766916419817,2.0,-0.0457434733257661,-0.1291892862265275,1.3150136487716106,0.02255299954894,1.1044535525194373e-05,-0.0199205448354143,1.9262272624131649,-7.070208969428578,0.0520743925854686,0.0674068232221226,0.1075902599495932,0.1444704701694206,-0.0352295833924432,0.3490870032223412,0.7175614194722475,6.660790075089781,-0.0352295833924432,1.0024638399902792,-0.0169491525423729,-0.0483870967741936,-0.0708661417322835,-0.040650406504065,0.1132075471698113,0.0630630630630628,0.0630630630630628,0.1919191919191918,0.1132075471698113,0.0172413793103447,-0.0708661417322835,-0.144927536231884,-0.0992366412213741,-0.0923076923076924,-0.1060606060606061,-0.0852713178294574,-0.1862068965517241,-0.2080536912751678,-0.125925925925926,-0.0923076923076924,-0.1917808219178082,-0.2337662337662338,-0.1972789115646258,-0.1127819548872181,-0.1060606060606061,-0.0923076923076924,-0.040650406504065,-0.0166666666666667,-0.0084033613445377,0.1799999999999999,0.1346153846153845,0.0535714285714283,0.1456310679611649,0.1456310679611649,0.0442477876106195,0.1132075471698113,0.1028037383177569,0.1346153846153845,0.1919191919191918,0.0825688073394494,0.1132075471698113,0.2553191489361701,0.388235294117647,0.2967032967032965,-0.1510791366906474,-0.1060606060606061,-0.1386861313868614,-0.040650406504065,0.0442477876106195
BBNH_32-L^L97,0.0380200105318588,0.0380200105318588,4.0,-0.0156739811912225,0.111484463292637,1.229109454688113,0.2112223016440314,0.0002341548090426,0.0096133751306165,15.927320948853811,-12.15237367267586,0.1214838567818624,0.1250208989048739,-0.0527169641369446,-0.1341994359513619,0.0103248010324801,0.5694006309148265,0.6998823067869753,7.367843137254902,0.0103248010324801,0.6822394855571727,-0.0364583333333332,-0.0541871921182265,-0.0423940149625935,0.0491803278688522,0.16012084592145,0.136094674556213,0.275747508305648,0.3913043478260869,0.422222222222222,0.3763440860215052,0.1671732522796352,0.1779141104294479,0.2075471698113207,0.4065934065934065,0.3150684931506848,0.3714285714285714,0.263157894736842,0.2229299363057324,0.3473684210526315,0.4883720930232558,0.3287197231833909,0.2151898734177213,0.2885906040268455,0.3913043478260869,0.4328358208955223,0.3379790940766549,0.4014598540145984,0.4883720930232558,0.5,0.786046511627907,0.714285714285714,0.7066666666666666,0.5802469135802468,0.5737704918032787,0.5546558704453439,0.5118110236220472,0.5118110236220472,0.5737704918032787,0.6340425531914893,0.6340425531914893,0.6916299559471364,0.714285714285714,1.0425531914893615,0.9009900990099008,0.352112676056338,0.4382022471910112,0.381294964028777,0.4328358208955223,0.3473684210526315
BBOU_00-L,0.0082929119073697,0.0082929119073697,2.0,0.0626109407777957,0.0580190652878932,1.5523809523809524,0.1128188358404185,1.675664030165188e-05,0.0164595772147813,20.403626773100697,-9.594592002351384,0.1863064098878988,0.3256023457090976,0.1657890470951523,0.2128012157174904,0.1820319849482596,0.0951526032315978,0.746218487394958,3.068376068376069,0.1820319849482596,0.7487192351745692,0.0,0.0685714285714287,0.0830115830115831,0.203862660944206,0.2808219178082192,0.2749999999999999,0.3107476635514019,0.3716381418092911,0.4311224489795919,0.3616504854368931,0.201284796573876,0.2222222222222223,0.2494432071269487,0.4496124031007753,0.445876288659794,0.4841269841269842,0.4571428571428573,0.4130982367758187,0.4920212765957448,0.6260869565217391,0.7103658536585369,0.6308139534883721,0.7923322683706071,0.921232876712329,0.9893617021276596,1.0855018587360594,1.2173913043478262,1.439130434782609,1.4933333333333336,1.906735751295337,1.952631578947369,1.8477157360406091,2.0161290322580645,2.1875,1.9682539682539684,1.9218750000000004,1.9840425531914896,2.0824175824175826,2.2807017543859653,2.205714285714286,2.3592814371257487,2.3592814371257487,2.950704225352113,2.790540540540541,1.5852534562211984,1.7365853658536587,1.6462264150943398,1.6971153846153846,1.7101449275362324
BBQS_26-L^G99,0.0908950855030041,0.0908950855030041,2.0,0.1978555304740406,-0.0697884360124331,1.3128398159765788,0.0400700252869092,4.7145293215277264e-05,0.1992099322799096,2.4466015379285326,-6.569339556688704,-0.0938294733828112,-0.1440016843354568,-0.0882925358991724,-0.0910158972965051,-0.0763696922633203,1.2957540263543186,0.6630071099958176,8.237639241743208,0.1428881297109701,0.4721331960484027,-0.128421052631579,-0.0345528455284552,-0.0345528455284552,0.0820045558086561,0.4350453172205437,-0.0145228215767635,-0.026639344262295,-0.0537848605577688,-0.018595041322314,-0.0686274509803921,-0.1410488245931284,-0.1441441441441441,-0.0865384615384615,0.0259179265658746,0.072234762979684,-0.074074074074074,-0.1037735849056603,-0.1622574955908289,-0.0969581749049429,-0.128440366972477,-0.1908006814310051,-0.2213114754098359,-0.1441441441441441,-0.1104868913857677,-0.1104868913857677,-0.1037735849056603,-0.1104868913857677,-0.1252302025782687,-0.1236162361623616,0.0084925690021231,-0.0575396825396825,-0.0952380952380952,-0.0830115830115829,-0.0686274509803921,-0.1347905282331511,-0.1681260945709282,-0.1203703703703704,-0.1316270566727604,-0.1138059701492537,-0.1592920353982301,-0.188034188034188,-0.1472172351885099,0.0579064587973272,-0.0537848605577688,-0.3024963289280469,-0.2531446540880503,-0.2554858934169278,-0.1989881956155142,-0.1681260945709282
BBTU_63-L^C18,0.0138618936756444,0.0138618936756444,2.0,0.0044096241116532,0.0317667550338061,1.4236011477761834,0.0242409301943383,3.8325112974515725e-05,0.0457444986728315,4.473113065893559,-9.91883217296413,-0.0050267590210379,-0.0850543795483027,-0.1819425871397172,0.3305408730889111,0.0534552269394929,0.2834061135371173,1.090028694404591,21.12562534741523,0.0385298538051646,0.5158713330336896,-0.0978792822185969,-0.0641221374045801,-0.0837070254110613,-0.0112903225806452,0.1566037735849057,0.0811287477954143,0.0065681444991789,0.0,0.0985663082437275,-0.0569230769230769,-0.1716216216216216,-0.2038961038961039,-0.1659863945578231,0.0115511551155116,-0.1051094890510948,-0.0918518518518518,-0.1659863945578231,-0.2201017811704835,-0.136619718309859,-0.0569230769230769,-0.1944809461235217,-0.2018229166666666,-0.1912928759894459,-0.0864381520119225,-0.0823353293413173,-0.0525502318392581,-0.026984126984127,-0.0032520325203252,0.0679442508710801,0.2259999999999999,0.2510204081632652,0.1653992395437262,0.1879844961240309,0.2484725050916496,0.2162698412698411,0.2358870967741935,0.2905263157894737,0.3098290598290598,0.3442982456140351,0.445754716981132,0.4700239808153477,0.6522911051212938,0.8189910979228485,0.5098522167487687,0.2114624505928855,0.2459349593495934,0.2114624505928855,0.3014861995753715,0.2717842323651451
BBVN_02-L^I99,0.089675359233635,0.089675359233635,3.0,0.2047521267233793,-0.0632894579816626,1.78255033557047,0.6130884041331803,3.616807167769156e-07,0.045761220299208,0.8888629692152026,4.884341239121933,0.3758949657758152,0.4678921951174729,-0.0345009445436432,-0.2556980338128858,-0.0008462234964725,1.4041666666666686,1.3818791946308726,3.1855047454702325,0.0509536009109023,0.5942900942888107,-0.0398230088495574,0.0366972477064218,0.0761904761904761,0.102439024390244,0.21505376344086,0.013452914798206,0.102439024390244,0.1894736842105262,0.2417582417582415,0.2417582417582415,0.1078431372549018,0.102439024390244,0.2282608695652173,0.1709844559585491,0.1414141414141412,0.2021276595744681,0.21505376344086,0.1414141414141412,0.1243781094527363,0.2282608695652173,0.0414746543778801,0.046296296296296,0.0761904761904761,0.1957671957671958,0.21505376344086,0.21505376344086,0.20855614973262,0.147208121827411,0.1414141414141412,0.2988505747126435,0.2768361581920902,0.1957671957671958,0.2216216216216213,0.1299999999999999,-0.0661157024793389,-0.0087719298245614,-0.0131004366812228,-0.0504201680672269,0.0089285714285711,-0.0504201680672269,-0.0737704918032787,0.0089285714285711,0.0,0.0511627906976743,-0.2756410256410257,-0.1691176470588237,-0.1691176470588237,-0.1691176470588237,-0.1274131274131275
BBXK_89-L^E06,0.1286875662742325,0.1286875662742325,3.0,0.1305103400335978,-0.0049004515383154,1.439277350284376,0.1163261549788331,8.848626533849647e-05,0.0485431269188436,14.282194228221472,-2.010487376786132,0.4475262670941177,0.7937225946879226,0.0917072293380385,-3.112687589109054,-0.0613503738117621,1.1912912157060151,1.0477305676368909,10.848769490888598,0.0297248622528128,0.8420827696573089,-0.0336700336700337,-0.0165562913907284,0.0607142857142859,0.03125,0.1123595505617978,0.1292775665399241,0.1165413533834587,0.1040892193308551,0.1423076923076922,0.08,0.03125,0.0645161290322582,0.1207547169811322,0.3500000000000001,0.2801724137931036,0.2222222222222223,0.2426778242677825,0.2531645569620253,0.2478991596638657,0.3318385650224216,0.2746781115879828,0.1379310344827586,0.1927710843373493,0.296943231441048,0.4075829383886258,0.4702970297029702,0.5631578947368423,0.5388601036269431,0.4278846153846154,0.6318681318681318,0.747058823529412,0.4558823529411766,0.5388601036269431,0.6685393258426968,0.4558823529411766,0.441747572815534,0.4210526315789475,0.400943396226415,0.4347826086956523,0.4210526315789475,0.4075829383886258,0.3813953488372095,0.4558823529411766,0.2584745762711866,0.0531914893617022,0.0645161290322582,-0.0230263157894736,0.0348432055749128,-0.0066889632107023
