firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTKY_B3-L,21.0,0.1158874548765293,0.0919313828651885,0.5668649654317017,2.7872290716999664,9.0,-1.58,-0.0003549251999213,0.1101069977762306,2.101959479737716e-07,0.1242327546669008,0.2364803885419997,-0.0013147333893793,0.0696259425852746,0.0076845200053816,0.0232550233498541,0.0395678196752254,0.0477365416636157,0.002403846153846,-0.0436781609195401,-0.0234741784037557,-0.0348027842227377,0.0374064837905236,0.0452261306532664,0.0452261306532664,0.1243243243243243,0.04,0.1652661064425771,0.1919770773638969,0.1523545706371192,0.1919770773638969,0.2380952380952381,0.3081761006289307,0.2380952380952381,0.276073619631902,0.1304347826086955,0.1152815013404826,0.1273712737127372,0.0348258706467663,-0.0857142857142856,-0.0837004405286343,-0.0458715596330275,-0.0936819172113289,-0.1148936170212766,-0.1130063965884862,-0.1646586345381526,-0.1422680412371133,-0.213610586011342,-0.1422680412371133,-0.1612903225806451,-0.2224299065420559,-0.1762376237623761,-0.1457905544147844,-0.063063063063063,-0.1148936170212766,-0.0325581395348836,0.0221130221130221,-0.0142180094786729,-0.0142180094786729,-0.0095238095238094,0.1273712737127372,0.04,0.1122994652406417,0.1273712737127372,0.0639386189258313,-0.0995670995670995,-0.052391799544419
FTKZ_L8-L,21.0,0.1635813228283545,0.2019561667323234,0.1283138033414732,0.2599302608720762,0.0305499881097601,-15.8625,-0.0028337801440926,0.175943305542796,2.3924276529058735e-07,0.150322208965185,0.5494460292696488,-0.0529591074050797,-0.1967639619813154,-0.0537274991384638,0.0128234153817328,0.0254295217532657,-0.2917631989026339,-0.0722477064220183,-0.018018018018018,-0.101956745623069,-0.0703624733475479,-0.0849947534102831,-0.1297405189620757,-0.0683760683760682,-0.0057012542759405,-0.0703624733475479,-0.1880819366852886,-0.1200807265388496,-0.0300333704115683,0.0595382746051034,-0.0762711864406778,-0.0124575311438277,0.0480769230769231,0.0832298136645963,-0.0849947534102831,0.0859277708592778,0.229901269393512,0.0046082949308756,-0.12625250501002,-0.3266409266409266,-0.2255772646536411,-0.2165318957771788,-0.4035567715458276,-0.3973738769868693,-0.5152862701500833,-0.4431673052362707,-0.5073446327683615,-0.5051078320090806,-0.5463059313215399,-0.5769044153323628,-0.5336898395721925,-0.5034168564920273,-0.4653586756591047,-0.4765906362545018,-0.5294117647058824,-0.5133928571428572,-0.4381443298969072,-0.4080108621860149,-0.367198838896952,-0.3477935676888556,-0.3343511450381679,-0.2927818329278182,-0.3001605136436597,-0.310126582278481,-0.2984714400643603,-0.2745424292845256
FTLO_27-L^C20,21.0,0.0954427483046354,0.0928717726813789,0.1860240334378265,1.0045565626082482,7.542739570694076e-05,2.8155,0.0024195716570967,0.0589617364063548,8.187765968569769e-09,0.1317592025393996,0.056123339629741,-0.0257880015828503,-0.3653842009604644,0.0191744183962361,0.0148381294964028,0.0313124487830124,0.0271853872612975,-0.0401234567901235,-0.0608695652173912,0.0451612903225806,-0.0742857142857141,-0.1171662125340599,-0.018181818181818,-0.0270270270270269,-0.0498533724340175,-0.0442477876106194,-0.0716332378223495,0.0318471337579617,-0.097493036211699,-0.2322274881516587,-0.0716332378223495,-0.1171662125340599,-0.0121951219512194,-0.3017241379310343,-0.2987012987012987,-0.3106382978723404,-0.3804971319311664,-0.3943925233644859,-0.3851992409867172,-0.3374233128834355,-0.3441295546558705,-0.3178947368421052,-0.3863636363636363,-0.3221757322175732,-0.4305799648506151,-0.4508474576271186,-0.4162162162162162,-0.4489795918367346,-0.4499151103565364,-0.469721767594108,-0.5149700598802395,-0.5221238938053097,-0.5135135135135135,-0.4873417721518988,-0.4109090909090909,-0.4022140221402214,-0.3720930232558139,-0.3966480446927374,-0.4480408858603066,-0.4203935599284436,-0.3932584269662921,-0.4022140221402214,-0.3558648111332008,-0.3480885311871227,-0.3571428571428571,-0.3943925233644859
FTLX_46-L^H10,21.0,0.0018123238018526,0.0798659966499162,0.1283955048114667,1.0773557443727222,0.0001065191064027,9.049999999999995,2.050569751694056e-05,0.1021245421245422,4.807743850855216e-06,-0.0286105952065093,0.5625947254518644,-6.5620751304243385e-06,0.0022069416655678,-0.0182807969229511,0.0122338338623961,0.0603129945489713,0.0347117217802907,0.0571428571428569,-0.0140845070422533,0.0583153347732181,0.1136363636363635,0.0020449897750511,0.0652173913043479,0.1238532110091743,0.2068965517241381,0.106094808126411,0.0792951541850222,0.203931203931204,0.1556603773584906,0.106094808126411,-0.1860465116279068,-0.1833333333333332,-0.194078947368421,-0.2877906976744185,-0.3828715365239294,-0.2949640287769783,-0.2979942693409741,-0.235569422776911,-0.2877906976744185,-0.3049645390070921,-0.2708333333333332,-0.3518518518518517,-0.3836477987421383,-0.3844221105527637,-0.4131736526946107,-0.3882646691635455,-0.3661060802069857,-0.3717948717948717,-0.283625730994152,-0.3342391304347826,-0.3644617380025939,-0.3475366178428761,-0.3098591549295774,-0.3306010928961748,-0.3586387434554973,-0.3059490084985835,-0.307909604519774,-0.2449922958397534,-0.1806020066889632,-0.121863799283154,-0.1887417218543046,-0.0925925925925925,-0.1551724137931033,-0.2159999999999999,-0.194078947368421,-0.1792294807370182
FTMS_64-L,21.0,-0.0374812593703148,0.0950734658599827,0.0456885456885456,0.8197811434635685,-0.242320814876818,0.5,0.0061400153618149,0.8654970760233915,3.9564215581290335e-09,0.0651162790697675,0.0097278565778788,0.0430221040558857,-0.5238871402877698,-1.5629496402877696,0.0136292834890965,-0.054858934169279,-0.1879496402877698,-0.02,-0.0196078431372549,-0.1228070175438595,-0.2424242424242424,-0.4505494505494506,-0.1666666666666666,-0.1935483870967741,-0.1935483870967741,-0.1666666666666666,-0.2647058823529412,0.0869565217391303,-0.0196078431372549,-0.3670886075949368,-0.3506493506493506,-0.6710526315789473,-0.6855345911949686,-0.7448979591836735,-0.726775956284153,-0.7652582159624413,-0.8161764705882353,-0.8127340823970037,-0.7652582159624413,-0.7854077253218884,-0.8161764705882353,-0.8287671232876712,-0.84472049689441,-0.8371335504885993,-0.9118165784832452,-0.9075785582255084,-0.9364675984752224,-0.9368686868686869,-0.9441340782122905,-0.9537465309898242,-0.9528301886792452,-0.9546690843155032,-0.959448499594485,-0.9534016775396086,-0.956217162872154,-0.94994994994995,-0.9514091350826044,-0.9573378839590444,-0.9623493975903614,-0.9608150470219436,-0.9643112062812276,-0.9698976520168572,-0.96742671009772,-0.9661016949152542,-0.9652777777777778,-0.9673416067929458
FTMU_Z4-L,11.0,-0.0452767749699156,0.0423180592991913,0.0340747752011358,3.2604239524747687,2.198021303676159e-06,3.1499999999999995,0.0023530066986953,0.9312890540181912,1.484248702520854e-06,-0.1843959443203298,0.1108505968103368,0.0888106156186875,0.1702330602339154,-0.0246177615506723,0.0118953836458169,0.0471580262336039,-0.0151472492820542,0.1777777777777778,-0.0816326530612244,-0.1964285714285715,-0.2241379310344826,-0.2622950819672131,-0.2622950819672131,-0.1666666666666667,-0.3181818181818182,-0.1666666666666667,-0.150943396226415,0.5517241379310347,1.1428571428571428,0.6666666666666665,0.9565217391304348,0.5,0.3235294117647058,0.0227272727272727,-0.1964285714285715,-0.1666666666666667,-0.3661971830985915,-0.4078947368421053,-0.5212765957446808,-0.5,-0.4943820224719101,-0.5,-0.6086956521739131,-0.6218487394957983,-0.7305389221556886,-0.6590909090909092,-0.7289156626506024,-0.7,-0.7513812154696132,-0.7887323943661971,-0.7867298578199052,-0.7804878048780488,-0.7540983606557377,-0.7383720930232558,-0.7413793103448276,-0.7169811320754718,-0.71875,-0.7352941176470589,-0.7272727272727273,-0.6456692913385826,-0.7115384615384616,-0.7039473684210527,-0.6917808219178082,-0.6917808219178082,-0.6484375,-0.625
FTNS_87-L,21.0,-0.0209093926319284,0.0032818532818532,0.0599450285764146,1.5666520660133236,-0.0123224620880347,0.327,-0.001032746723292,-0.0889480984013432,7.412008187344139e-09,0.0118140645297195,0.0119175977457376,0.0086354079368254,-0.108848383441541,-0.026670670963299,0.0082627118644067,0.027342654541084,-0.0594627501712198,-0.05,0.0,0.1764705882352941,0.1111111111111111,0.0526315789473683,0.1111111111111111,0.25,0.25,0.1111111111111111,0.0,0.0526315789473683,0.1764705882352941,0.1764705882352941,0.1111111111111111,0.1111111111111111,0.3333333333333335,-0.0909090909090908,-0.2592592592592593,-0.0476190476190475,-0.1999999999999999,-0.2592592592592593,-0.2857142857142857,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.3333333333333332,-0.2857142857142857,-0.3939393939393939,-0.375,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3548387096774192,-0.3548387096774192,-0.3103448275862068,-0.2857142857142857,-0.3548387096774192,-0.3333333333333332,-0.3333333333333332,-0.375,-0.3548387096774192,-0.375,-0.3548387096774192,-0.4444444444444444,-0.5652173913043479,-0.5238095238095237,-0.5121951219512195,-0.4736842105263158,-0.4117647058823529
FTNU_50-L^A12,22.0,-0.1373294858342076,0.0507901456076185,0.1170121427695327,1.03081883940808,4.084496840903152e-05,-14.550000000000004,-0.007158643710159,-0.0491094587584298,1.3357480138227282e-06,-0.2012134583563154,0.6191192552980256,-0.0101421507436543,0.062498457361471,-0.2055782919351135,0.01930971567584,0.0461902164029823,-0.1207207207207207,-0.0354609929078014,-0.0235457063711911,-0.0368852459016394,0.033724340175953,0.0522388059701492,0.2071917808219179,0.1789297658862876,0.6471962616822429,0.1828859060402683,0.2030716723549486,0.5292841648590021,0.7893401015228425,0.9157608695652172,1.1363636363636362,1.456445993031359,0.7364532019704435,0.1298076923076923,-0.2739443872296602,-0.1802325581395348,-0.1381418092909535,-0.2131696428571429,-0.2184035476718403,-0.1952054794520548,-0.1506024096385543,-0.0472972972972973,-0.1120906801007557,-0.1516245487364621,-0.3429636533084809,-0.4055649241146711,-0.3832020997375328,-0.3832020997375328,-0.368845120859445,-0.3247126436781609,-0.3208092485549133,-0.223568281938326,-0.165680473372781,-0.1754385964912281,-0.2209944751381216,-0.1849710982658959,-0.2114093959731543,-0.1744730679156908,-0.08203125,-0.0961538461538461,-0.1317733990147782,-0.1485507246376811,-0.1176470588235294,-0.0498652291105121,0.0665658093797276,0.11198738170347
FTOH_K0-L,21.0,0.0033606226823999,0.006293424297113,0.316583352636285,1.6624132628763475,2.9574325092440643e-05,1.0220000000000002,0.0014187942153795,0.2385103519005192,9.212720535766972e-08,-0.1007630193427531,0.2252360797106679,-0.0358345858936194,-0.0019285904724117,0.0477060425934028,0.0277703347406119,0.0733059034606493,0.046126329436055,0.0272108843537415,0.0888888888888888,0.0729927007299269,0.0729927007299269,0.0808823529411764,0.0279720279720279,0.2894736842105263,0.3867924528301885,0.2894736842105263,0.2457627118644068,0.5,0.8374999999999999,0.9342105263157894,0.909090909090909,0.6896551724137931,0.75,0.5806451612903225,0.47,0.75,0.7294117647058824,0.4411764705882353,0.4411764705882353,0.2148760330578512,0.4554455445544554,0.2782608695652175,0.0888888888888888,0.0575539568345324,-0.238341968911917,-0.265,-0.3318181818181819,-0.3495575221238938,-0.3744680851063829,-0.4024390243902439,-0.4324324324324324,-0.4367816091954023,-0.3663793103448275,-0.3466666666666667,-0.3408071748878923,-0.2575757575757575,-0.1923076923076924,-0.1403508771929824,0.0,-0.0328947368421053,0.0068493150684931,0.0352112676056337,-0.0636942675159236,0.0068493150684931,0.3008849557522124,0.1395348837209302
FTON_R1-L,22.0,-0.011103202846975,0.0862242694688354,0.1944549943030763,1.1437223631164437,0.0083301728778162,3.5500000000000007,-0.000546720945048,0.1064862989941033,2.310070533714041e-07,-0.0929502655721873,0.330666367155778,-0.0094194723605088,0.1475266259393415,0.0115832777244095,0.027606482145418,0.0676387912860154,0.0415094339622641,-0.0401785714285715,-0.0857142857142857,-0.1181102362204723,-0.111111111111111,-0.0705394190871369,0.0418604651162792,-0.0427350427350425,0.0135746606334843,-0.0931174089068825,-0.0132158590308368,0.197860962566845,0.1606217616580312,0.2043010752688172,0.1144278606965176,0.2043010752688172,0.0566037735849056,0.0090090090090089,0.0418604651162792,0.0873786407766992,0.2307692307692308,0.0566037735849056,-0.0588235294117646,-0.096774193548387,-0.0781893004115226,-0.1039999999999998,-0.0427350427350425,-0.0548523206751054,-0.1913357400722021,-0.1794871794871794,-0.1942446043165466,-0.3021806853582554,-0.2483221476510066,-0.3149847094801222,-0.2406779661016949,-0.3021806853582554,-0.2774193548387096,-0.3450292397660818,-0.2727272727272727,-0.2679738562091502,-0.2275862068965516,-0.1482889733840303,-0.0781893004115226,-0.0931174089068825,-0.0427350427350425,0.0181818181818183,-0.0666666666666665,-0.0548523206751054,0.0418604651162792,0.0322580645161292
FTPI_91-L,22.0,0.051671789665642,0.0912138005005362,0.1049990666417771,0.7099286180788458,0.0134999590705035,0.0890000000000001,0.0015147414221159,0.1227253278296543,3.1954020836777163e-09,0.0093170497509451,0.0568627416985268,-0.0414369784311006,0.0277881543082137,0.0012922597277258,0.0108855916386711,0.0332762801312223,-0.071869710416762,0.1038961038961039,0.0620689655172415,0.4259259259259258,0.54,0.6382978723404256,0.5714285714285714,0.5247524752475248,0.5714285714285714,0.5714285714285714,1.0810810810810811,1.5666666666666669,1.5666666666666669,1.6551724137931036,2.208333333333333,1.9615384615384617,1.4838709677419355,1.0,0.7906976744186047,0.878048780487805,0.8333333333333335,0.878048780487805,0.7701149425287357,0.878048780487805,0.75,0.8333333333333335,0.6210526315789475,0.6041666666666667,0.4128440366972477,0.4528301886792452,0.2833333333333334,0.2941176470588236,0.3275862068965518,0.3162393162393164,0.3508771929824563,0.3999999999999999,0.4807692307692308,0.5714285714285714,0.6041666666666667,0.8554216867469882,1.026315789473684,1.0810810810810811,1.0810810810810811,1.2000000000000002,1.2647058823529411,1.2318840579710146,1.1690140845070425,1.2000000000000002,1.1388888888888888,1.1095890410958904
FTPZ_05-L^F15,19.0,0.0537363749751451,0.1852047221234016,0.2910609676719461,1.1897874126378998,0.0014569354128522,2.7989999999999995,0.0015958804640422,0.1090793958535289,3.183530371813297e-08,-0.0227158163429467,0.2055695383378756,-0.0240403372743904,0.0725332245203546,0.0649503898554003,0.0357971480647582,0.0588359683933769,0.0110200666256178,0.0584615384615383,-0.0121580547112462,0.1054421768707483,0.0726072607260726,0.1607142857142858,0.2172284644194757,0.3265306122448979,0.254826254826255,0.5116279069767442,0.3265306122448979,0.7567567567567566,0.6666666666666667,0.6666666666666667,0.600985221674877,1.0700636942675157,0.8361581920903955,0.5258215962441315,0.076158940397351,0.1948529411764705,0.1607142857142858,-0.026946107784431,0.069078947368421,0.069078947368421,0.0833333333333332,0.1607142857142858,0.1016949152542372,0.2645914396887161,-0.0210843373493975,0.0350318471337578,0.022012578616352,-0.0441176470588234,-0.0441176470588234,-0.0210843373493975,-0.0714285714285714,-0.0972222222222222,-0.0469208211143695,-0.0921787709497207,0.0030864197530864,0.1648745519713261,0.1363636363636364,0.1054421768707483,0.0869565217391303,0.1904761904761904,0.1284722222222223,0.1690647482014389,0.2264150943396226,0.1690647482014389,0.2037037037037037,0.2745098039215687
FTQA_00-L,21.0,-0.1900431812470012,0.2250764062539466,0.2711023601912701,1.4790410100960372,-0.0021510442862913,-0.379,-0.000829535473361,-0.053995051666424,1.2898405614433884e-09,-0.3111504577647261,0.0135595656846316,-0.0100779612277882,0.1757164682118298,0.0566707327176559,0.0205994000690186,0.0435636894402964,-0.0427396446408347,0.0894308943089432,0.0789473684210526,0.0603448275862068,0.1388888888888888,0.0789473684210526,0.1081081081081078,0.0982142857142855,0.0603448275862068,0.0423728813559323,0.2178217821782178,0.6399999999999999,0.5569620253164556,0.3977272727272727,0.3666666666666667,0.1826923076923077,0.0250000000000001,-0.2971428571428571,-0.3457446808510638,-0.3011363636363636,-0.3626943005181346,-0.3387096774193548,-0.3526315789473684,-0.2590361445783132,-0.3351351351351351,-0.3724489795918367,-0.4142857142857143,-0.4557522123893804,-0.4533333333333333,-0.365979381443299,-0.3526315789473684,-0.3457446808510638,-0.3166666666666666,-0.2678571428571428,-0.25,-0.2407407407407408,-0.1744966442953019,-0.18,-0.1458333333333332,-0.236024844720497,-0.3387096774193548,-0.23125,-0.2115384615384615,-0.2678571428571428,-0.2931034482758621,-0.2634730538922155,-0.2264150943396227,-0.185430463576159,-0.2264150943396227,-0.23125
FTRR_S4-L^A11,21.0,0.0492809700810431,0.426313930104897,-0.0453093783267466,1.7388088590862667,0.005713072616768,0.688,0.0501292244996144,-3.984520123839009,1.91821317494997e-09,0.1552653497399148,0.0384465126853138,-0.284552658553388,0.3804726971151598,0.6802959529866435,-0.0038618446841562,0.0551867219917012,0.1626909279189318,0.05,-0.0099009900990099,-0.0825688073394496,0.0,0.0526315789473683,0.2195121951219512,0.5384615384615383,0.7241379310344829,0.7543859649122808,0.8518518518518516,0.7543859649122808,0.7241379310344829,0.7543859649122808,0.7857142857142856,0.5151515151515151,0.2987012987012987,-0.0825688073394496,0.0309278350515465,0.0,-0.0566037735849057,-0.1525423728813558,-0.1228070175438595,-0.2424242424242424,-0.21875,-0.0909090909090909,0.0,-0.6254681647940075,-0.6453900709219857,-0.5918367346938775,-0.6774193548387097,-0.6563573883161512,-0.6539792387543253,-0.6987951807228916,-0.6923076923076923,-0.7126436781609196,-0.7347480106100795,-0.7206703910614525,-0.6688741721854304,-0.6688741721854304,-0.6794871794871795,-0.6774193548387097,-0.6655518394648829,-0.6268656716417911,-0.66996699669967,-0.7058823529411764,-0.7101449275362319,-0.726775956284153,-0.7319034852546917,-0.7493734335839599
FTSJ_24-L,19.0,-0.0820626236759399,0.1157379764633371,0.0312877471054414,0.9329483235267204,0.0117591645048568,-3.4565,-0.0161187073599628,-0.1669177579480048,2.415364346806244e-09,-0.0179270072992699,0.0123384518599602,-0.0384767253441712,0.0292524062655406,-0.1511746598027204,-0.0319499780772823,-0.0811307967857488,-0.1690515728603563,0.0,-0.075,-0.0512820512820513,-0.0512820512820513,-0.0263157894736841,-0.119047619047619,-0.075,-0.075,-0.2291666666666666,-0.1956521739130435,0.2758620689655173,0.1212121212121211,0.1935483870967742,-0.097560975609756,-0.3508771929824561,-0.3833333333333333,-0.3728813559322034,-0.513157894736842,-0.5066666666666666,-0.5194805194805194,-0.5842696629213483,-0.5795454545454546,-0.5747126436781609,-0.6021505376344086,-0.6063829787234043,-0.6105263157894737,-0.6574074074074074,-0.6574074074074074,-0.63,-0.6407766990291262,-0.6407766990291262,-0.6185567010309279,-0.6063829787234043,-0.6021505376344086,-0.6105263157894737,-0.5795454545454546,-0.5978260869565217,-0.5842696629213483,-0.5595238095238095,-0.5194805194805194,-0.4477611940298508,-0.421875,-0.421875,-0.4307692307692308,-0.4637681159420289,-0.421875,-0.3508771929824561,-0.3392857142857143,-0.3272727272727274
FTSS_80-L,12.0,0.057750521920668,0.3144711030632262,0.1196535448396671,0.3737301762778685,0.0007725999269931,1.0585,-0.021568783489233,0.0732917266762682,4.0974935529610463e-10,0.0149026913083973,0.0409606997821747,-0.0071007823356599,0.8795133319209467,0.8795133319209467,0.0165605802679298,0.0222404453058993,-0.1204866680790532,-0.0305343511450382,0.0076923076923076,-0.0075757575757575,0.1196581196581196,0.201834862385321,0.1696428571428569,0.2596153846153846,0.31,0.6172839506172838,0.5975609756097562,0.9264705882352942,1.1129032258064515,1.1129032258064515,1.015384615384615,1.046875,1.015384615384615,1.2982456140350882,0.7466666666666668,0.7466666666666668,0.7945205479452055,0.7236842105263159,0.7236842105263159,0.8714285714285717,0.8985507246376814,1.3818181818181818,0.9264705882352942,1.4716981132075473,0.8714285714285717,0.8714285714285717,0.8985507246376814,0.9264705882352942,1.015384615384615,0.7466666666666668,0.6582278481012658,0.7702702702702704,0.7236842105263159,0.5975609756097562,0.6375,0.6172839506172838,0.8985507246376814,0.9848484848484848,0.9848484848484848,0.5783132530120483,0.5057471264367817,0.5232558139534884,0.5232558139534884,0.3789473684210527,0.201834862385321,0.201834862385321
FTTG_39-L,21.0,0.1725889711304728,0.2161377959304367,0.5306170722332278,2.4806514881939608,-0.0016374158248871,0.9945000000000002,0.0108829763826596,0.1500987491770902,2.5417932111285124e-09,0.2037531765165831,0.0726185346968077,-0.0338837007961447,0.3105889390026223,0.0262218310750477,0.0502538898723562,0.0882124458254967,0.287383717827858,0.0865671641791046,0.1129568106312293,0.1241610738255034,0.1355932203389829,0.1472602739726027,0.1754385964912281,0.4016736401673639,0.2884615384615385,0.3562753036437247,0.4692982456140353,0.6105769230769231,0.6028708133971294,0.456521739130435,0.642156862745098,0.6262135922330097,0.6105769230769231,0.5296803652968036,0.3673469387755101,0.3958333333333335,0.3673469387755101,0.3842975206611572,0.4075630252100841,0.4888888888888889,0.4692982456140353,0.4955357142857142,0.4692982456140353,0.3842975206611572,0.3188976377952757,0.5090090090090089,0.3188976377952757,0.2316176470588233,0.2226277372262772,0.1472602739726027,0.1355932203389829,0.0912052117263844,0.2271062271062272,0.1964285714285716,0.3673469387755101,0.3842975206611572,0.4135021097046414,0.3293650793650793,0.4377682403433476,0.4628820960698689,0.4692982456140353,0.6584158415841583,0.6341463414634148,0.5727699530516432,0.6262135922330097,0.6183574879227054
FTTL_B7-L,14.0,0.7596619504320575,0.0357879234167893,0.2097008422887017,1.1445458420000467,0.925405433434306,0.493,0.0138168051526654,2.4900591080064487,2.940338363342096e-10,0.3893129770992365,0.0058015448490969,0.1818947795476309,-1.3759920714650486,-0.1724923325726289,0.0252819599589876,0.0721324095458044,-0.0670784856179178,0.1111111111111111,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.5,0.2857142857142856,0.125,0.125,0.125,0.2857142857142856,0.125,0.0,2.0,1.25,0.7999999999999998,0.5,0.5,0.125,-0.1818181818181818,-0.3571428571428572,-0.3571428571428572,-0.4705882352941177,-0.4705882352941177,-0.6086956521739131,-0.6538461538461539,-0.6086956521739131,-0.6086956521739131,-0.55,-0.55,-0.6086956521739131,-0.625,-0.6666666666666667,-0.71875,-0.64,-0.625,-0.625,-0.625,-0.5263157894736843,-0.55,-0.7,-0.7,-0.7352941176470589,-0.7692307692307693
FTTO_38-L,21.0,-0.1136053774691652,0.0459276098461975,0.0582440186207643,0.5521509424926129,5.924698046432671e-06,26.85,0.0707217417741449,0.0437242798353909,9.79198365048484e-07,-0.2666541565021579,0.6570013483943459,-0.2632716294870676,-0.0497274269886588,-0.0554225957507822,0.0143260838460437,0.0246734844751108,-0.1905874309156173,-0.0927601809954751,-0.0595744680851064,-0.0370370370370369,0.0886699507389163,-0.0349344978165939,-0.0635593220338982,-0.0432900432900433,0.2450704225352113,0.1570680628272251,0.1662269129287599,0.2243767313019391,0.2737752161383284,0.5508771929824561,0.9217391304347826,1.1047619047619048,0.3769470404984423,0.148051948051948,0.148051948051948,0.5034013605442176,0.5136986301369864,-0.0535331905781584,-0.2176991150442478,-0.4433249370277078,-0.3878116343490304,-0.4419191919191919,-0.4475,-0.4390862944162437,-0.5623762376237624,-0.5548841893252769,-0.6179775280898876,-0.6132983377077865,-0.6231884057971016,-0.6778425655976676,-0.6713754646840149,-0.6893886156008433,-0.6842857142857143,-0.6876325088339224,-0.7103538663171691,-0.6974674880219027,-0.6666666666666667,-0.6694091249065071,-0.6446945337620579,-0.6557632398753894,-0.6461168935148118,-0.6394779771615008,-0.6625954198473283,-0.6659108087679517,-0.6815561959654179,-0.6525157232704403
FTTP_25-L,23.0,-0.1867214594299902,0.2476952677738824,0.2398265757783071,1.3796458204707829,0.0008061280609867,9.927,0.0146379553139689,-0.0530208495814486,2.1507406576484515e-08,-0.2513044480959382,0.0667557018137818,0.053859450768588,0.303113871538339,0.1557798931873237,0.00503037370977,0.0111928737412858,0.0040727952538105,0.0303030303030302,-0.131578947368421,-0.2142857142857142,-0.131578947368421,-0.057142857142857,0.2692307692307691,0.5,1.0625,1.2000000000000002,0.8333333333333335,0.9411764705882352,1.7500000000000004,2.0,2.0,1.3571428571428572,1.7500000000000004,1.7500000000000004,1.3571428571428572,1.3571428571428572,1.2000000000000002,1.7500000000000004,1.0625,1.0625,0.0,0.2692307692307691,0.03125,-0.1538461538461538,-0.3653846153846154,-0.3653846153846154,-0.4677419354838709,-0.5217391304347825,-0.5714285714285714,-0.5925925925925926,-0.56,-0.5147058823529411,-0.5769230769230769,-0.6162790697674418,-0.6333333333333333,-0.6489361702127658,-0.6632653061224489,-0.6886792452830188,-0.6886792452830188,-0.6796116504854368,-0.6886792452830188,-0.6206896551724137,-0.65625,-0.6597938144329897,-0.6632653061224489,-0.6526315789473685
FTTX_H2-L,21.0,0.0716791270963832,0.3034174128152106,0.6804403350030688,1.43503885912208,0.0001592784229716,5.247,0.0024765675945877,0.1508005761932464,6.063976269430007e-08,-0.0387915970954839,0.6464687559578223,0.0444193215479738,0.3177740112418137,0.0143098793278229,0.0632025702617398,0.1008629664622587,0.1040389498043453,0.078740157480315,0.0672268907563025,0.1238938053097347,0.1043478260869565,0.1339285714285714,0.3092783505154639,0.4431818181818181,0.5487804878048781,0.4269662921348314,0.5679012345679011,0.4597701149425288,0.8405797101449277,0.8955223880597014,0.6075949367088607,0.7397260273972603,0.6710526315789473,0.3956043956043955,0.1651376146788989,0.1545454545454545,0.1651376146788989,0.1140350877192983,0.1759259259259258,0.1140350877192983,0.3092783505154639,0.5119047619047621,0.3092783505154639,0.3229166666666667,0.1651376146788989,0.2330097087378639,0.2450980392156863,0.2330097087378639,0.3804347826086955,0.3655913978494622,0.530120481927711,0.4941176470588235,0.6282051282051282,0.530120481927711,0.5119047619047621,0.5679012345679011,0.6075949367088607,0.6710526315789473,0.7162162162162162,0.8955223880597014,0.8405797101449277,0.7638888888888891,0.6493506493506493,0.8142857142857145,0.7397260273972603,0.7397260273972603
FTUR_66-L,21.0,-0.2109374999999999,0.0365086026017624,0.1790163934426229,1.2418908209415456,7.481351685683073e-05,0.8499999999999996,-0.0085511946347566,-0.1664167916041979,4.81752376080876e-08,-0.2451093210586882,0.0922299530862183,0.0035477209858396,0.2537573235639304,-0.0809419962971059,0.0247524752475247,0.0539568345323741,-0.0669233047083208,-0.0504807692307692,0.069408740359897,0.0612244897959184,0.1397260273972602,0.1555555555555556,0.4596491228070176,0.4596491228070176,0.5350553505535056,0.4857142857142857,0.7119341563786008,1.6329113924050631,1.447058823529412,1.166666666666667,0.7627118644067798,1.6,1.3771428571428572,0.2023121387283237,-0.0047846889952152,0.1460055096418733,-0.0651685393258426,-0.1595959595959596,-0.0837004405286343,-0.0188679245283018,-0.1679999999999999,-0.1148936170212766,-0.2888888888888888,-0.2650176678445229,-0.3687405159332321,-0.3246753246753247,-0.2436363636363636,-0.3157894736842105,-0.303182579564489,-0.3180327868852458,-0.347962382445141,-0.3112582781456954,-0.2727272727272727,-0.2366972477064219,-0.2121212121212121,-0.2150943396226414,-0.2061068702290076,-0.1794871794871795,-0.1333333333333333,-0.1561866125760648,-0.0211764705882352,-0.1369294605809129,-0.1713147410358564,-0.1679999999999999,-0.1053763440860215,0.0024096385542167
