firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1114775529607511,-0.1114775529607511,9.0,-0.038750655556203,-6.771252635851783,0.909863609408974,0.0809958223207434,0.0179411442949348,-0.0610274237157165,6.014335144483236e-06,0.066196608589243,0.012144494643547,-0.2789975781603455,0.0274655057653525,0.1102965968820995,-2.2711864406779663,0.3447321605060289,0.1120633813343963,0.0645161290322582,-0.0274509803921567,0.0486257928118392,-0.0623818525519849,-0.1895424836601307,-0.1788079470198675,-0.2139461172741679,-0.1607445008460237,-0.2089314194577352,-0.1788079470198675,-0.1621621621621621,-0.1462994836488812,-0.1908646003262643,-0.1733333333333333,-0.2012882447665056,-0.1705685618729098,-0.1961102106969205,-0.1418685121107267,-0.0728971962616822,-0.0498084291187739,-0.0780669144981413,-0.0236220472440945,0.24,0.1324200913242008,0.1894484412470023,0.2588832487309644,0.4588235294117646,0.3854748603351954,0.6103896103896103,0.5796178343949043,0.8235294117647058,0.7588652482269505,0.8168498168498168,0.7906137184115523,0.9076923076923076,1.1196581196581197,0.9375,1.194690265486726,1.1659388646288211,1.1754385964912282,1.2752293577981648,1.234234234234234,1.2545454545454544,1.049586776859504,0.7841726618705036,0.8787878787878787,0.6644295302013423,0.6870748299319729,0.6423841059602649
BALZ_07-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,14.279730280030655,2.179195852407479,0.3029322984044847,0.1988909892879648,-0.0649545881616034,1.9166174691141328e-08,-0.1352058985805286,0.1864200722710116,0.2928500062155283,0.2326420577144838,0.0911540034953092,0.3810708598726114,1.687110473774199,-0.0158417697787775,0.0,0.0,0.1999999999999999,0.1999999999999999,0.125,0.0588235294117645,-0.1219512195121951,-0.1,-0.0526315789473684,0.0,0.0909090909090908,0.0588235294117645,0.0,0.125,0.2413793103448276,0.2413793103448276,0.2857142857142856,0.161290322580645,0.3333333333333332,0.3846153846153846,0.5652173913043477,0.5652173913043477,0.5,0.4399999999999999,0.3846153846153846,0.5,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7142857142857142,0.6363636363636362,0.5652173913043477,0.5652173913043477,0.3846153846153846,0.3333333333333332,0.2413793103448276,0.1999999999999999,0.125,0.0588235294117645,0.0285714285714286,0.0909090909090908,0.125,0.125,0.5,0.5,0.5,0.5,0.5652173913043477
BAMD_17-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,9.773426260559232,1.3085600372435031,0.0742816734434958,0.0024438432779111,-0.0260198251949045,6.219461182749683e-08,0.0250391312143517,-0.0121334256342019,-0.0383710071443663,-0.2723747140692405,0.2771323626389654,-2.5336746403036456,1.188055817506834,0.1828653032293035,-0.16,0.0948905109489051,-0.0131578947368421,-0.0259740259740259,-0.0066225165562914,0.0380622837370241,-0.0566037735849057,0.0676156583629892,0.2820512820512821,0.2096774193548387,0.2096774193548387,0.2096774193548387,0.3392857142857142,0.3574660633484163,0.4218009478672986,0.3636363636363635,0.4018691588785046,0.4084507042253522,0.5,0.4423076923076923,0.4218009478672986,0.4778325123152711,0.4563106796116505,0.4705882352941175,0.4634146341463416,0.4851485148514851,0.8518518518518516,0.8072289156626506,0.910828025477707,1.0689655172413794,1.0270270270270272,0.8518518518518516,0.6949152542372881,0.8181818181818183,0.8987341772151898,0.7857142857142858,0.6483516483516483,0.6949152542372881,0.8292682926829269,0.948051948051948,0.4778325123152711,0.3953488372093023,0.3215859030837005,0.2552301255230125,0.3274336283185841,0.4285714285714286,0.4778325123152711,0.5306122448979591,0.6304347826086956
BBIO_50-L^J00,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,-29.616645145950265,1.6393342804952304,0.1242848970251716,-0.2170157633340531,-0.1390868889202917,9.966629881001584e-06,-0.0560293817588247,0.1023904775511264,0.1853786469479944,0.1826636637726694,0.0844576134844833,-7.4714285714285715,1.3061700832149383,-0.0071191595244677,0.1495098039215687,0.1492957746478873,0.186046511627907,0.136490250696379,0.2670807453416148,0.221556886227545,0.2789968652037617,0.2179104477611939,0.2071005917159765,0.0909090909090908,0.0542635658914729,0.0515463917525773,0.1492957746478873,0.2035398230088494,0.2252252252252251,0.2289156626506026,0.2326283987915407,0.2515337423312884,0.431578947368421,0.4468085106382979,0.5513307984790876,0.4945054945054945,0.5,0.4623655913978495,0.5396226415094341,0.6790123456790123,0.8715596330275228,0.915492957746479,0.8630136986301371,0.9336492890995264,1.1139896373056994,1.193548387096774,1.0606060606060606,0.9336492890995264,1.0,0.9710144927536232,0.9245283018867924,0.9428571428571428,1.170212765957447,1.0606060606060606,0.9428571428571428,1.2417582417582418,1.2541436464088398,1.0,1.292134831460674,1.4578313253012052,1.5341614906832295,1.6153846153846154,1.4578313253012052
BBNH_32-L^L97,0.0959706632082643,-0.0959706632082643,10.0,0.0067306829399623,-25.529604438995133,1.847747093023256,0.1083916083916083,0.0349401488191523,-0.0160994588792987,9.724095359045382e-05,0.0015256214663914,0.4662176499046814,0.5086150674962413,0.1596461801902168,0.3035061891765225,-18.5,1.4269622093023255,0.1182554517133956,0.0530035335689045,-0.0439189189189188,-0.0535117056856188,-0.0035211267605632,0.10546875,0.1694214876033057,0.2466960352422906,0.2385120350109408,0.2331154684095862,0.2198275862068965,0.2304347826086958,0.1791666666666667,0.2094017094017095,0.2892938496583144,0.3224299065420559,0.3071593533487298,0.304147465437788,0.3444180522565321,0.2951945080091533,0.2951945080091533,0.2198275862068965,0.2892938496583144,0.2981651376146788,0.2863636363636364,0.3838630806845966,0.4855643044619422,0.4625322997416021,0.418546365914787,0.4221105527638191,0.4329113924050631,0.4934036939313984,0.5506849315068494,0.3906633906633905,0.4973544973544974,0.3573141486810551,0.4079601990049752,0.2719101123595506,0.3638554216867469,0.3737864077669903,0.3317647058823529,0.1890756302521008,0.252212389380531,0.2094017094017095,0.1816283924843424,0.1890756302521008,0.3573141486810551,0.3872549019607842,0.3605769230769231,0.2439560439560439
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,-9.648962129302848,1.3946345256609642,0.0908571428571428,-0.0312645823611759,-0.018684603886395,2.701465092981468e-05,-0.0093412592502729,-0.0493759992445892,-0.1013909384160723,0.373706969607158,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,0.0724409448818896,-0.0536512667660209,-0.0836940836940837,-0.0364188163884674,0.0929432013769362,0.0986159169550171,0.2003780718336483,0.2649402390438247,0.1981132075471698,0.2354085603112841,0.2475442043222002,0.1869158878504673,0.1482820976491861,0.1847014925373133,0.1608775137111517,0.1847014925373133,0.1359570661896243,0.1802973977695166,0.1958568738229755,0.1958568738229755,0.1566484517304187,0.1936090225563909,0.0836177474402728,0.0548172757475082,0.1024305555555555,0.1062717770034842,0.1359570661896243,0.1462093862815883,0.1715867158671586,0.204933586337761,0.3039014373716631,0.3039014373716631,0.2188099808061419,0.2141491395793497,0.1694290976058932,0.2118320610687021,0.125886524822695,0.2306201550387596,0.2524654832347139,0.1630036630036628,0.1420863309352518,0.1737523105360443,0.0548172757475082,0.039279869067103,0.1482820976491861,0.1545454545454545,0.2649402390438247,0.2959183673469385,0.0780984719864177
BBQS_26-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,16.01782265070752,1.708792060784618,0.1163533167789996,-0.1617915904936013,-0.0152174593731401,1.2434936725891512e-05,0.0957713081280463,0.0641043848380007,0.0713216290119495,-0.1696304781355069,-0.1416223135093191,-0.9255765199161424,0.9837184059544116,-0.0706880574539557,0.0401234567901234,0.0188679245283018,-0.0121951219512194,-0.0769230769230767,-0.1098901098901098,-0.1540469973890339,-0.1713554987212275,-0.1290322580645161,-0.1899999999999999,-0.1074380165289254,-0.0795454545454544,-0.1049723756906076,-0.131367292225201,-0.1049723756906076,-0.0742857142857141,-0.1098901098901098,-0.0949720670391061,-0.1243243243243242,-0.0608695652173912,-0.0898876404494382,-0.0414201183431951,0.0451612903225806,-0.0240963855421685,-0.0742857142857141,-0.1562499999999999,-0.1776649746192893,-0.0949720670391061,-0.1195652173913043,-0.1243243243243242,-0.1290322580645161,-0.0949720670391061,-0.0742857142857141,-0.0949720670391061,0.0,-0.0299401197604789,-0.0635838150289016,-0.0949720670391061,-0.0470588235294117,0.0588235294117647,0.0062111801242235,-0.0414201183431951,-0.0414201183431951,-0.0742857142857141,-0.0949720670391061,0.0188679245283018,0.0519480519480519,-0.0121951219512194,0.0253164556962024,-0.0414201183431951
BBTU_63-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,-3.798767127051538,0.863081549619671,0.0280234357727172,-0.0351699882766705,-0.0472974003201843,1.7662375764899443e-05,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0112636269452339,0.0793092322751479,-12.150485436893202,0.8328321245356448,-0.0059777523651107,0.0520504731861199,0.0856164383561643,0.0566666666666666,0.098786828422877,0.1301247771836007,0.1872659176029962,0.1485507246376811,0.1301247771836007,0.1382405745062835,0.2886178861788617,0.323590814196242,0.2554455445544554,0.2604373757455267,0.3782608695652174,0.4508009153318077,0.3693304535637149,0.3605150214592274,0.3903508771929824,0.4120267260579064,0.553921568627451,0.7960339943342776,0.8376811594202898,0.6132315521628497,0.5351089588377724,0.585,0.5351089588377724,0.5351089588377724,0.4508009153318077,0.4778554778554778,0.5351089588377724,0.4917647058823529,0.5654320987654322,0.5351089588377724,0.6728232189973615,0.7513812154696131,0.7275204359673024,0.5732009925558312,0.5277108433734938,0.6997319034852547,0.6132315521628497,0.4120267260579064,0.3518123667377397,0.2431372549019608,0.2886178861788617,0.6173469387755102,0.7417582417582416,0.5277108433734938,0.3964757709251101,0.301848049281314
BBVN_02-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,-2.710542147572334,1.4235209235209236,0.1833590138674884,-0.2844961240310077,-0.0066214202946532,1.3892767440775906e-07,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,-0.0550776963647304,0.148336189813719,-0.9894179894179896,0.9992784992784992,0.0956072351421187,0.024390243902439,-0.0238095238095238,-0.0574712643678161,-0.0574712643678161,-0.088888888888889,-0.0734463276836159,-0.0238095238095238,-0.0179640718562874,-0.0120481927710843,-0.0120481927710843,0.0512820512820511,0.0649350649350648,0.0379746835443037,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.1232876712328767,0.3119999999999998,0.4513274336283186,0.3225806451612902,0.28125,0.2519083969465647,0.2519083969465647,0.2238805970149251,0.2713178294573641,0.3442622950819671,0.4909090909090907,0.4642857142857139,0.5045871559633026,0.6399999999999999,0.7083333333333333,0.7826086956521738,0.802197802197802,0.9759036144578312,0.9069767441860463,0.9069767441860463,0.7263157894736842,0.9069767441860463,1.024691358024691,0.802197802197802,0.7826086956521738,0.28125,0.2148148148148145,0.1388888888888888,0.3442622950819671,0.2713178294573641,0.1310344827586207,0.1884057971014492,-0.1840796019900497
BBXK_89-L^E06,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,2.232504626602643,1.805081403864571,0.045098202166265,0.0994514030488396,-0.0075451115858348,7.425397003495335e-05,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.031649881213551,0.0346197395593346,-0.1888417704744235,1.5543349670441102,0.0843934952154432,0.0833333333333332,0.0085470085470085,0.178036605657238,0.1919191919191918,0.2164948453608246,0.2377622377622379,0.2040816326530612,0.2227979274611398,0.2206896551724138,0.195945945945946,0.1721854304635761,0.178036605657238,0.2185886402753873,0.2356020942408376,0.2597864768683273,0.2967032967032967,0.3694390715667313,0.4159999999999999,0.399209486166008,0.3882352941176472,0.3308270676691729,0.3641618497109826,0.436105476673428,0.3828125,0.3747572815533979,0.3641618497109826,0.4842767295597485,0.4331983805668016,0.4159999999999999,0.4331983805668016,0.5838926174496646,0.549234135667396,0.5063829787234042,0.496828752642706,0.4419551934826884,0.5031847133757963,0.3937007874015747,0.4245472837022133,0.5031847133757963,0.576837416481069,0.3667953667953669,0.471933471933472,0.4159999999999999,0.3747572815533979,0.3208955223880596,0.3434535104364327,0.4873949579831933,0.5526315789473686,0.5629139072847682
BCPS_48-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,-0.2138800622677596,1.1520324679507827,0.0575218972493981,-0.0178105994787141,-0.1622404777488367,6.071102297397932e-05,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.3030373593782596,0.2955644261133707,-1.9808459696727847,0.9107131353475488,0.0790887370455478,0.0213740458015267,0.0598705501618124,0.0702614379084967,0.0250391236306728,0.0737704918032786,0.0720130932896889,-0.0045592705167173,0.0046012269938651,0.1101694915254236,0.1101694915254236,0.0916666666666665,0.0380348652931854,0.2669245647969052,0.3367346938775508,0.3477366255144032,0.2523900573613764,0.2476190476190476,0.2335216572504708,0.2405303030303029,0.210720887245841,0.3760504201680672,0.3533057851239669,0.3505154639175258,0.3422131147540983,0.1823104693140793,0.1332179930795847,0.1234991423670668,0.048,0.1312607944732295,0.1332179930795847,0.1552028218694885,0.1312607944732295,0.0737704918032786,0.0790774299835255,0.0266457680250784,0.068515497553018,-0.0381791483113068,-0.0030441400304415,0.0234375,0.0513643659711073,-0.0761636107193229,-0.0548340548340547,-0.0367647058823529,-0.0709219858156028,0.0139318885448915,0.0446570972886761,0.1592920353982299,0.1780575539568345,0.0108024691358024
BCQE_67-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,3.803381472833644,1.7022306397306397,0.1352897748246585,-0.0430198625623646,0.0164028540966099,1.0905679778189008e-05,0.0586498319926687,-0.0692847710654422,-0.0530142651229219,0.1329862780166724,-0.0398978605716456,-1.056737588652482,1.1753998316498315,0.1562848678388674,0.1864406779661016,-0.0009407337723424,0.0673366834170854,0.1374509103891465,0.1896938013442868,0.0851498637602179,0.1257950530035334,0.0567164179104477,0.0088663711209626,0.161078717201166,0.1370449678800855,0.0840421912215039,0.1923652694610778,0.2348837209302325,0.176079734219269,0.2647876141325922,0.2723642172523961,0.2263279445727481,0.3426042983565107,0.3715023676280671,0.3744607420189818,0.4325539568345324,0.455459113750571,0.5078088026502603,0.6355236139630389,0.6099039919151086,0.7268292682926829,0.7544052863436124,0.9462431276725716,0.99125,1.0674886437378324,1.1527027027027024,0.9582052858020896,0.9558011049723758,1.0215736040609138,1.0594699418228828,0.9077844311377246,0.8102272727272726,0.948623853211009,0.994990607388854,0.7602209944751379,0.8437499999999998,0.7949295774647887,0.8534031413612564,0.9146634615384616,0.8818665091553455,0.9974921630094044,1.0648088139987038,1.1325301204819276
BCUB_73-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,7.35625561402354,1.833543771043771,0.1187627662678727,-0.1905712147667747,-0.021901521373536,2.91031700160257e-06,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0780622912632258,0.0768287138646768,-0.4267080745341614,1.4400252525252524,0.0489864864864864,0.1372881355932202,0.1028037383177571,0.1411992263056094,0.046099290780142,0.1048689138576779,0.0925925925925925,0.1111111111111111,0.0649819494584837,0.0137457044673539,0.0727272727272727,0.0387323943661972,-0.0067340067340067,0.0727272727272727,0.1238095238095238,0.0865561694290977,0.1153119092627599,0.0865561694290977,0.1823647294589179,0.2114989733059549,0.2240663900414938,0.2854030501089326,0.3348416289592761,0.3657407407407407,0.3258426966292136,0.3752913752913753,0.42512077294686,0.4824120603015076,0.5324675324675325,0.6253443526170801,0.5775401069518717,0.7201166180758019,0.7352941176470589,0.5445026178010473,0.5775401069518717,0.6526610644257704,0.7002881844380404,0.5945945945945945,0.524547803617571,0.6809116809116811,0.6298342541436464,0.4320388349514563,0.4974619289340103,0.4320388349514563,0.4047619047619049,0.4713216957605985,0.5364583333333335,0.7251461988304095,0.7052023121387285,0.6388888888888888
BCYN_75-L^D01,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,-1.2508877731547572,1.371963361210673,0.0857988165680473,-0.0215603467437208,-0.0344742674218172,2.477841273440788e-05,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.1947323267423774,-0.0298953592479295,-0.8273894436519258,1.0461967343687777,-0.1212415130940834,0.0399500624219726,-0.011111111111111,-0.0876993166287015,-0.0664335664335664,-0.0195838433292533,0.0164974619289339,0.0335483870967741,0.0766129032258062,0.0348837209302324,-0.015970515970516,-0.0049689440993789,-0.0086633663366336,0.0050188205771644,0.0375647668393781,0.0050188205771644,-0.0337756332931241,-0.0739884393063584,0.0164974619289339,0.0623342175066312,0.0581241743725231,0.0362225097024577,0.0375647668393781,0.1048275862068965,0.0295629820051412,0.125,0.0809716599190282,0.1676384839650144,0.1937406855439642,0.2173252279635258,0.2045112781954885,0.283653846153846,0.2437888198757762,0.1727672035139091,0.1558441558441559,0.1313559322033897,0.1125,0.1017881705639616,0.0972602739726027,0.1676384839650144,0.1642441860465116,0.1426533523537803,0.1796759941089838,0.1187150837988826,0.0987654320987654,0.1937406855439642,0.3196046128500822,0.4227353463587922,0.4329159212880142,0.3109656301145662
