firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FUMF_38-L^G02,0.0649680715197956,-0.0649680715197956,3.0,0.0189084658358401,9.629204239044254,1.591578947368421,-0.1351575456053068,4.0268156928534e-07,0.0644606789858186,0.1109705381706983,-21.33651145304034,-0.203702683639539,-0.173961218836565,-0.1059476783288953,-0.1399955976227163,-76.30499999999998,1.1210526315789473,-0.1399955976227163,-0.2,-0.2924528301886793,-0.53125,-0.4755244755244755,-0.4,-0.4274809160305344,-0.512987012987013,-0.4525547445255474,-0.4863013698630136,-0.6173469387755102,-0.6590909090909092,-0.6724890829694323,-0.6887966804979253,-0.6710526315789473,-0.6808510638297873,-0.7201492537313433,-0.7201492537313433,-0.7169811320754718,-0.647887323943662,-0.6710526315789473,-0.6511627906976745,-0.6651785714285714,-0.6559633027522935,-0.663677130044843,-0.7292418772563176,-0.7466216216216216,-0.7330960854092528,-0.6926229508196722,-0.6875,-0.70703125,-0.6900826446280992,-0.6987951807228916,-0.6835443037974684,-0.6428571428571428,-0.7232472324723247,-0.7302158273381294,-0.7191011235955056,-0.7137404580152672,-0.7311827956989247,-0.7282608695652173,-0.7211895910780669,-0.6861924686192469,-0.6651785714285714,-0.6212121212121212,-0.6268656716417911,-0.6113989637305699,-0.6173469387755102,-0.563953488372093,-0.563953488372093
FURR_39-L^F08,0.0942686305964707,-0.0942686305964707,7.0,0.0739194870398934,2.129540285472074,2.7600700525394046,0.0909397814069292,2.1307037840052507e-09,-0.0795148655596891,0.2459926078754514,-0.5215573021904616,0.2195174552582595,0.2195174552582595,0.0324772265101535,-0.0113407082724551,-0.5515358361774744,2.7600700525394046,-0.0113407082724551,-0.0364963503649635,-0.2303370786516853,-0.2513661202185792,-0.3627906976744185,-0.2974358974358974,-0.3251231527093595,-0.3568075117370891,-0.267379679144385,-0.275132275132275,-0.3413461538461538,-0.3991228070175437,-0.3476190476190476,-0.217142857142857,-0.2346368715083798,-0.2513661202185792,-0.3115577889447235,-0.308080808080808,-0.217142857142857,-0.0352112676056336,-0.0616438356164382,-0.0866666666666665,0.0703125,0.1048387096774194,-0.1161290322580644,-0.2594594594594595,-0.3657407407407407,-0.2126436781609194,0.0378787878787878,-0.1383647798742138,-0.3598130841121495,-0.4519999999999999,-0.4453441295546558,-0.3991228070175437,-0.4606299212598425,-0.4584980237154149,-0.4145299145299145,-0.3184079601990048,-0.3149999999999999,-0.3381642512077294,-0.2554347826086957,-0.2126436781609194,-0.267379679144385,-0.1437499999999999,0.0873015873015874,0.1512605042016808,0.2568807339449541,0.5054945054945055,0.7564102564102564,0.9571428571428576
FURT_89-L,0.0718610550218089,0.0718610550218089,3.0,-0.0349149507609668,2.1567014203187207,1.422772427704934,-0.1157063266807825,1.4825699509908835e-06,0.0525348146934809,0.3565543294016536,3.126342108729657,0.0552702710087953,-0.0412563920387931,0.0341642777187133,-0.0922659473548177,2.143800377293774,0.9144065103554998,-0.0280549040656857,-0.0606060606060605,-0.0730337078651686,-0.0677966101694915,0.0060975609756097,0.1148648648648649,0.064516129032258,0.064516129032258,0.0784313725490195,0.0377358490566037,0.0122699386503066,0.0060975609756097,0.0122699386503066,0.0927152317880795,0.0855263157894736,0.0377358490566037,0.0443037974683542,-0.0406976744186047,-0.0236686390532544,-0.0060240963855421,0.0060975609756097,0.0377358490566037,0.064516129032258,0.1379310344827586,0.1379310344827586,0.1870503597122301,0.1224489795918366,0.064516129032258,0.1379310344827586,-0.046242774566474,-0.0730337078651686,-0.1129032258064517,-0.1223404255319149,-0.1494845360824742,-0.2633928571428572,-0.35546875,-0.3529411764705882,-0.3529411764705882,-0.3503937007874016,-0.2325581395348837,-0.140625,-0.1581632653061224,-0.046242774566474,0.0927152317880795,0.0927152317880795,0.0509554140127388,0.0312499999999997,0.2313432835820894,0.1785714285714286,0.1379310344827586
FUUE_75-L^C21,0.0762231151028125,0.0762231151028125,3.0,0.2115759634908827,11.09104631578787,4.955499580184719,0.1029577723538829,4.625996631992475e-09,0.3332512414306106,0.1772438819942621,-1.040707635914185,-0.0890959550316943,-0.0939922397377629,-0.1450263706753118,1.0595091722815129,1.3685327240084872,4.854144176562313,1.0595091722815129,-0.1999999999999999,-0.2307692307692308,-0.375,-0.4230769230769231,-0.1891891891891892,-0.3617021276595744,-0.4827586206896551,-0.5,-0.5588235294117647,-0.6341463414634146,-0.6052631578947368,-0.5454545454545454,-0.6511627906976745,-0.6511627906976745,-0.6385542168674698,-0.6703296703296704,-0.6551724137931034,-0.7029702970297029,-0.6590909090909092,-0.7272727272727273,-0.7619047619047619,-0.7872340425531915,-0.8076923076923077,-0.8159509202453987,-0.8076923076923077,-0.7972972972972974,-0.810126582278481,-0.7902097902097902,-0.8203592814371258,-0.8192771084337349,-0.8333333333333334,-0.8378378378378378,-0.8387096774193549,-0.8255813953488372,-0.8275862068965517,-0.8324022346368716,-0.8265895953757225,-0.7972972972972974,-0.7902097902097902,-0.7794117647058824,-0.7857142857142857,-0.765625,-0.7540983606557377,-0.6774193548387097,-0.6296296296296297,-0.6341463414634146,-0.6511627906976745,-0.6103896103896105,-0.6511627906976745
FUUP_17-L^A98,0.069806152784118,0.069806152784118,4.0,-0.1136478198773418,1.4693127266442352,0.843632327606752,-0.1251865846336882,8.153807612700016e-07,-0.0550859027136016,0.0641910703310087,1.7127793275640146,0.0140131041962227,-0.0309283746775026,-0.0899574814868812,-0.2047308269147993,1.8740098639964105,0.6043143423283557,-0.1786434503064803,-0.1249999999999998,-0.3333333333333332,-0.5,-0.6000000000000001,-0.6521739130434783,-0.6923076923076923,-0.6923076923076923,-0.7333333333333334,-0.75,-0.7894736842105263,-0.7777777777777778,-0.7894736842105263,-0.7894736842105263,-0.7575757575757576,-0.7894736842105263,-0.7894736842105263,-0.7777777777777778,-0.7647058823529411,-0.7241379310344827,-0.75,-0.6363636363636364,-0.6190476190476191,-0.7419354838709677,-0.7948717948717949,-0.8260869565217391,-0.8222222222222222,-0.8095238095238095,-0.8222222222222222,-0.84,-0.8431372549019608,-0.8518518518518519,-0.8571428571428572,-0.84,-0.8260869565217391,-0.84,-0.8490566037735849,-0.8490566037735849,-0.84,-0.8181818181818181,-0.813953488372093,-0.8181818181818181,-0.8095238095238095,-0.7948717948717949,-0.8,-0.7714285714285714,-0.8095238095238095,-0.8222222222222222,-0.8222222222222222,-0.8333333333333333
FUUQ_52-L^J08,0.0183076579593659,-0.0183076579593659,4.0,-0.3946236559139784,27.71590683374708,1.2372262773722629,-0.446697187704382,4.750944550027997e-08,-0.2541218637992832,0.1593143222479134,1.947686288907068,-0.2756384652091691,-0.2942844706355051,-0.2723427598290457,-0.0513435855928773,-0.1680327868852458,0.6362530413625305,-0.8099150141643059,-0.1481481481481481,-0.1147540983606556,-0.3793103448275862,-0.3647058823529411,-0.2394366197183097,-0.2394366197183097,-0.4757281553398058,-0.1428571428571428,-0.4315789473684209,-0.4953271028037382,-0.5939849624060151,-0.6326530612244898,-0.6423841059602649,-0.6326530612244898,-0.6423841059602649,-0.6687116564417177,-0.6326530612244898,-0.5609756097560975,-0.3793103448275862,-0.3493975903614457,-0.4953271028037382,-0.4953271028037382,-0.6115107913669064,-0.6823529411764706,-0.696629213483146,-0.8636363636363636,-0.8943248532289628,-0.8926441351888668,-0.9054290718038528,-0.8836206896551724,-0.9080068143100511,-0.9060869565217392,-0.9054290718038528,-0.8975332068311195,-0.9060869565217392,-0.917933130699088,-0.9148264984227128,-0.9096989966555185,-0.9102990033222592,-0.9137380191693292,-0.9114754098360656,-0.917933130699088,-0.9173047473200612,-0.9165378670788252,-0.9158878504672896,-0.916923076923077,-0.9152276295133438,-0.9072164948453608,-0.9084745762711864
FVDH_40-L^H04,0.1657522142079197,0.1657522142079197,4.0,-0.3797902447144997,12.247598509660184,1.324280596324974,0.0673334524022146,3.077757295471023e-09,-0.1091393374396537,0.0428762080195536,-4.767854230129218,0.0409624851478752,0.0471702638940429,0.1394550324079425,-0.2198570221318777,3.5976806422836747,1.1237721021611002,-0.2198570221318777,-0.2558139534883721,-0.1224489795918367,-0.2321428571428572,0.131578947368421,0.048780487804878,-0.3768115942028985,-0.4266666666666666,-0.5222222222222223,-0.532608695652174,-0.5376344086021505,-0.5376344086021505,-0.5222222222222223,-0.4487179487179488,-0.4941176470588235,-0.5057471264367817,-0.5520833333333333,-0.5425531914893618,-0.5113636363636364,-0.7409638554216867,-0.7133333333333334,-0.7261146496815287,-0.7556818181818181,-0.7952380952380953,-0.8138528138528138,-0.8307086614173228,-0.8293650793650793,-0.8154506437768241,-0.7932692307692308,-0.8009259259259259,-0.8027522935779816,-0.785,-0.7892156862745098,-0.7881773399014778,-0.7485380116959064,-0.7675675675675676,-0.7409638554216867,-0.7171052631578947,-0.7054794520547945,-0.6950354609929078,-0.6766917293233083,-0.6717557251908397,-0.6666666666666667,-0.5981308411214954,-0.5473684210526315,-0.5473684210526315,-0.5473684210526315,-0.5520833333333333,-0.5113636363636364,-0.5520833333333333
FVFC_53-L^G02,0.2502491650784214,-0.2502491650784214,4.0,-0.0730405601191398,29.48296606410508,1.0196756349006788,-0.2610601367541348,3.1630289606551375e-08,-0.0961272802010823,0.0199795380630239,-12.09851065927248,-0.1217649169023285,0.0507667637616564,0.1742505040953691,-0.1416778243825638,-2.4094276094276097,0.9080127399212136,-0.0593187577853185,-0.25,1.0,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.6363636363636364,-0.5,-0.7777777777777778,-0.75,-0.8181818181818181,-0.8888888888888888,-0.875,-0.8666666666666667,-0.875,-0.8888888888888888,-0.902439024390244,-0.9069767441860466,-0.8918918918918919,-0.8518518518518519,-0.8181818181818181,-0.8461538461538461,-0.8620689655172413,-0.8518518518518519,-0.902439024390244,-0.925925925925926,-0.9344262295081968,-0.9322033898305084,-0.9285714285714286,-0.935483870967742,-0.9365079365079364,-0.935483870967742,-0.9310344827586208,-0.9272727272727272,-0.9245283018867924,-0.9322033898305084,-0.9333333333333332,-0.9375,-0.935483870967742,-0.9344262295081968,-0.9298245614035088,-0.9285714285714286,-0.9230769230769232,-0.9166666666666666,-0.9047619047619048,-0.9047619047619048,-0.902439024390244,-0.8947368421052632,-0.8888888888888888,-0.9069767441860466
FVJL_58-L^K97,0.1294097085681828,0.1294097085681828,3.0,0.5622739943799471,-0.8050726018955359,1.6576786370878784,1.364757894736842,7.203650103583475e-08,0.3937171837040852,0.541147683262801,0.5303797401128394,0.2949437593636623,0.339082064991264,-0.2225534109015391,0.2702862677572105,2.276906519065192,1.1218490828124363,0.2702862677572105,0.0271739130434782,-0.1196172248803826,-0.1785714285714286,-0.1894273127753303,-0.0612244897959183,0.0454545454545454,0.0887573964497041,0.2517006802721089,0.0887573964497041,0.0514285714285713,0.1358024691358024,0.2867132867132869,0.3529411764705881,0.3333333333333335,0.295774647887324,0.2689655172413794,0.4153846153846154,0.5333333333333334,0.7864077669902914,0.6727272727272726,0.6283185840707968,0.6428571428571428,0.8217821782178218,0.2185430463576159,0.0,0.0,0.0454545454545454,0.0887573964497041,0.1017964071856287,0.0697674418604652,0.108433734939759,0.0574712643678161,0.2867132867132869,0.1794871794871795,-0.0212765957446807,-0.1067961165048543,-0.1674208144796379,-0.1748878923766815,-0.2136752136752135,-0.2489795918367346,-0.2103004291845494,-0.2103004291845494,-0.1279620853080567,0.0454545454545454,-0.0212765957446807,-0.0707070707070706,-0.0416666666666666,0.7523809523809524,0.7523809523809524
FVNL_12-L^D97,0.0893178506261143,-0.0893178506261143,4.0,0.687912457912458,1.1290640287305955,1.3114742283576517,0.4220032339750434,6.846218936904082e-07,0.549652076318743,0.6086845125285498,0.8053625600348661,0.0312183192233474,-0.0413769394273854,-0.5848977518161955,0.1161705593102281,-0.81707410236822,0.6648801996999262,1.0583690917759625,-0.1651785714285715,-0.3372781065088757,-0.3707865168539325,-0.3879781420765027,-0.2911392405063291,-0.3149847094801222,-0.306501547987616,-0.2406779661016949,-0.232876712328767,-0.270358306188925,-0.1942446043165466,-0.2140350877192982,-0.111111111111111,-0.111111111111111,-0.1384615384615384,-0.1794871794871794,-0.0931174089068825,0.108910891089109,0.28,0.3658536585365854,0.2873563218390806,0.4000000000000001,0.7500000000000002,0.6592592592592592,0.4545454545454546,0.3575757575757579,0.3913043478260869,0.4736842105263159,0.2240437158469945,0.1487179487179488,0.1789473684210527,0.1914893617021278,0.2240437158469945,0.28,0.1606217616580312,0.2043010752688172,0.2655367231638419,0.3333333333333335,0.3176470588235296,0.426751592356688,0.4933333333333334,0.4736842105263159,0.4736842105263159,0.5886524822695038,0.6231884057971018,0.5664335664335667,1.0180180180180178,1.0180180180180178,0.8512396694214879
