firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0610699659324542,-0.0610699659324542,17.0,0.108957485284979,0.0713249361852815,-0.0094992121318768,1.2764034021871205,0.2645667801740446,-0.0383347073371804,-0.0381331382202103,1.7627993780206523e-08,0.0390026602244084,0.1923271837227607,0.1450164439633203,-0.3501679006492432,-0.0834184046636541,-0.0319019746861747,0.0640683542552739,-0.0730397554368885,-5.566083283041642,0.9553705953827462,0.0772600557546794,0.1,-0.0322580645161291,0.0909090909090908,0.0714285714285714,0.1999999999999999,0.1538461538461537,0.25,0.25,0.3636363636363635,0.3043478260869563,0.25,0.1999999999999999,0.25,0.25,0.0169491525423728,0.0344827586206897,0.1764705882352941,0.1999999999999999,0.3043478260869563,0.2765957446808511,0.1538461538461537,0.4634146341463414,0.4285714285714286,0.5789473684210527,0.7647058823529409,1.0689655172413794,0.875,1.0689655172413794,0.9354838709677418,0.5384615384615383,0.7647058823529409,1.3076923076923077,0.7647058823529409,0.8181818181818181,0.6666666666666667,0.2765957446808511,0.1999999999999999,0.1999999999999999,0.1764705882352941,0.0714285714285714,-0.1549295774647887,-0.2105263157894736,0.0909090909090908,0.1320754716981131,-0.1666666666666666,-0.1666666666666666,-0.4117647058823529,-0.4117647058823529,-0.4782608695652174
BBOU_00-L,0.0362985685071574,-0.0362985685071574,17.0,-0.0564939673527324,0.1591366757887127,0.0403485339853301,1.2053307008884502,0.1044349070100143,-0.0138136511375948,-0.0050314782354659,2.931633908638484e-05,0.0151171043293115,-0.045119612395276,20.854270465365765,-0.1271921901343347,0.1948640439239559,0.0929882301440661,-0.316237100719829,-0.3132309420461684,-0.3759455370650529,0.6290720631786771,-0.2431672477786525,0.0258397932816538,0.0211081794195251,0.0403225806451612,0.0617283950617284,0.0417227456258413,0.0544959128065396,0.0516304347826086,0.1120689655172413,0.131578947368421,0.1299270072992702,0.0573770491803278,0.0840336134453783,0.0238095238095239,0.0963172804532579,0.026525198938992,0.0749999999999999,0.0530612244897958,0.0516304347826086,0.1088825214899713,0.1834862385321101,0.1449704142011834,0.2208201892744479,0.2018633540372669,0.1762917933130698,0.1332357247437774,0.1798780487804878,0.2208201892744479,0.2018633540372669,0.1466666666666667,0.1780821917808219,0.0602739726027397,-0.0300751879699248,-0.0127551020408163,0.0502035278154682,-0.0904817861339599,-0.0999999999999999,-0.1447513812154697,-0.1568627450980392,-0.1103448275862067,-0.0872641509433962,-0.014012738853503,0.0389261744966442,0.1057142857142856,0.1057142857142856,0.1266375545851528,0.0502035278154682,-0.0300751879699248,0.0091264667535855,0.0675862068965518
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,1.1044035934961234,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.2844495403297226e-07,0.2216981132075471,-0.108730583824317,0.0019656736639045,-0.2616884359290352,-0.2328427255985267,-0.2464646464646464,-0.4155844155844156,0.6064997804128239,-2.256756756756757,1.8,0.2272727272727272,0.0,0.0,0.0810810810810811,0.0,0.0526315789473683,-0.111111111111111,0.0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.2727272727272727,-0.1999999999999999,-0.0476190476190475,0.0810810810810811,0.0810810810810811,0.0,0.5384615384615385,0.5384615384615385,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,0.0,0.0,0.6666666666666667,0.0,0.0
BBTU_63-L^C18,0.0551027878928,-0.0551027878928,16.0,-0.0325240234263945,0.1724048185603807,0.0094922983972496,0.8805668016194332,0.0792268645060523,0.0439906698858288,-0.045739167292819,9.158423675104552e-05,0.0072212429635525,-0.0984162895927602,4.115170854901598,-0.0021195457460087,0.0475001915634213,0.0467726827189431,0.396861894398857,0.2862035167492429,-1.0966257668711654,0.8645748987854251,0.3317731370024074,0.0636363636363637,-0.0833333333333333,-0.1349934469200524,-0.0794979079497908,-0.0379008746355685,0.0628019323671498,0.0476190476190476,-0.0236686390532544,0.0509554140127388,0.0476190476190476,0.010719754977029,0.0185185185185183,0.0999999999999998,0.2021857923497265,0.1956521739130434,0.2087912087912087,0.2177121771217711,0.2692307692307691,0.3953488372093021,0.5034168564920274,0.3807531380753137,0.3865546218487394,0.4864864864864862,0.5102974828375284,0.7789757412398921,0.981981981981982,0.80327868852459,0.7010309278350515,0.6377171215880892,0.517241379310345,0.5639810426540284,0.736842105263158,0.4102564102564103,0.4442013129102842,0.2406015037593982,0.1148648648648649,0.0784313725490195,0.098169717138103,0.2199630314232901,0.3017751479289938,0.2966601178781924,0.3279678068410463,0.542056074766355,0.4864864864864862,0.1379310344827586,0.1055276381909546,0.1129848229342327,0.1301369863013699,0.2313432835820894
BBXK_89-L^E06,0.169506349628283,-0.169506349628283,17.0,-0.4191484458662618,0.197405228682929,0.007460807760502,0.6495772900023269,0.0815415699164681,-0.8076484741040901,-0.0212997659083662,4.084145959042728e-05,-0.022352957124073,-0.2355223334890618,4.878433291699335,-0.6151418029154233,-0.6836133044405258,-0.7903832560889411,0.1032131233775334,0.9256939167437414,-1.6838160136286202,0.3861009850306368,-0.0432692886827681,-0.0093167701863354,-0.0242424242424241,-0.0416666666666665,-0.0612244897959183,-0.0182926829268291,0.0125786163522012,-0.0747126436781608,-0.0182926829268291,-0.0473372781065087,-0.0271903323262839,-0.0639534883720929,-0.0799999999999999,0.2196969696969697,0.1881918819188193,0.125874125874126,0.2480620155038759,0.1666666666666667,0.2337164750957856,0.1709090909090909,0.0841750841750841,0.0989761092150169,0.1027397260273974,0.0878378378378379,0.1666666666666667,0.1970260223048328,0.1838235294117647,0.0989761092150169,0.0989761092150169,0.0697674418604652,0.0,-0.1104972375690607,0.0420711974110032,-0.0122699386503066,0.0254777070063694,-0.1178082191780821,-0.1104972375690607,-0.1390374331550802,-0.125,-0.2938596491228069,-0.2714932126696832,-0.2459016393442621,-0.2068965517241378,-0.0747126436781608,0.0697674418604652,0.0,0.0989761092150169,0.0454545454545454,0.0952380952380953,0.0320512820512821
BCPS_48-L^C06,0.2001199580146948,-0.2001199580146948,16.0,-0.2266599303321189,0.0361847473829008,-0.1276430872840097,1.3977200759974666,0.2427630117716739,-0.2767315671879988,-0.2550907182485772,3.7215675939033633e-06,-0.106336586273832,-0.2145116976105235,2.084061683842629,-0.8053295186736239,-0.0473296715654651,-0.040028919523193,0.3276842538734003,0.1472381302448613,-2.6660007990411505,1.329322355921469,0.0464862505456132,0.1791044776119403,-0.0726643598615917,-0.1464968152866241,-0.1326860841423947,-0.1006711409395972,-0.1096345514950164,0.0,0.0307692307692308,0.098360655737705,0.2181818181818182,0.1703056768558952,0.2523364485981307,0.2407407407407407,0.1964285714285714,0.1601731601731602,0.1452991452991454,0.1652173913043479,0.0806451612903227,-0.0496453900709218,0.0677290836653388,0.0347490347490349,0.1703056768558952,0.1452991452991454,0.1260504201680674,0.3400000000000001,0.5491329479768787,0.6855345911949686,0.6341463414634148,0.6341463414634148,0.4486486486486487,0.4565217391304348,0.5672514619883042,0.185840707964602,0.2701421800947869,0.098360655737705,-0.003717472118959,-0.0394265232974909,0.0806451612903227,0.2884615384615385,0.185840707964602,0.1260504201680674,0.0894308943089432,0.2884615384615385,0.4888888888888889,0.1652173913043479,0.0229007633587785,0.0307692307692308,-0.1006711409395972,0.0307692307692308
BCQE_67-L^A14,0.1957726957726957,-0.1957726957726957,17.0,-0.1951219512195122,-0.1129668994837534,-0.0783939237024408,2.072480181200453,0.2285067873303167,0.371002132196162,-0.1514206514206311,5.531797967514591e-06,-0.1316447779862414,-0.1193603655054254,0.5891578823921195,-0.7027808109265776,0.1392047202584966,0.1932191138216297,0.043773957359318,-0.0867279520787616,-1.1945031712473573,1.77123442808607,-0.2487792341300436,-0.0805369127516777,-0.1902173913043479,-0.2623762376237624,-0.3464912280701754,-0.1767955801104972,-0.319634703196347,-0.1767955801104972,0.0875912408759123,-0.1183431952662721,-0.1902173913043479,-0.2696078431372549,-0.2032085561497326,-0.3464912280701754,-0.3377777777777777,-0.4202334630350194,-0.5,-0.3004694835680751,-0.3918367346938776,-0.595108695652174,-0.5358255451713396,-0.6383495145631068,-0.5193548387096774,-0.3632478632478632,-0.3101851851851852,-0.0914634146341463,0.2735042735042736,-0.1629213483146068,-0.7569331158238173,-0.7581168831168832,-0.8074935400516796,-0.7958904109589041,-0.7856115107913669,-0.828735632183908,-0.808974358974359,-0.8582302568981922,-0.8796445880452343,-0.8822134387351779,-0.8971704623878537,-0.8721030042918455,-0.8900369003690037,-0.8930366116295765,-0.8764510779436152,-0.8,-0.6732456140350878,-0.8542074363992173,-0.8567307692307693,-0.9058749210360076,-0.9132207338380895,-0.913823019086177
BCZB_W7-L^G07,0.0722811944983685,-0.0722811944983685,17.0,-0.0774239656952275,0.0734536967117457,-0.0193588580111282,0.8473611928585443,0.0662566396421582,-0.1430250783699059,-0.1477840650943786,0.0001537296328712,-0.0822679266259032,-0.0336123110151187,4.300114875095012,-0.3639354438622358,0.0251921115077726,0.0960331411917105,0.1565918423809768,-0.1216512486991885,-14.344262295081966,0.7376888365705316,-0.101044279796978,0.0141843971631205,-0.037542662116041,-0.0174216027874565,-0.0139860139860139,0.0444444444444442,0.0804597701149425,0.0561797752808987,0.1102362204724409,0.0930232558139534,0.0561797752808987,-0.0814332247557003,-0.0873786407766989,-0.1132075471698114,-0.0631229235880398,-0.1873198847262248,-0.1214953271028037,-0.2100840336134454,-0.1730205278592376,-0.1632047477744808,-0.1019108280254778,-0.1132075471698114,-0.0662251655629139,-0.0275862068965517,-0.0873786407766989,0.0291970802919707,0.119047619047619,0.0601503759398494,0.0035587188612098,-0.115987460815047,-0.1705882352941177,-0.1104100946372239,-0.0844155844155845,-0.2144846796657381,-0.1826086956521739,-0.3237410071942446,-0.345707656612529,-0.3842794759825327,-0.3829321663019694,-0.4025423728813559,-0.3691275167785235,-0.3253588516746412,-0.3188405797101449,-0.345707656612529,-0.3138686131386862,-0.3441860465116279,-0.3896103896103896,-0.4393638170974155,-0.4337349397590362,-0.3761061946902655
BDAJ_H9-L,0.2037956674630231,-0.2037956674630231,10.0,-0.146063501542749,-0.028906955736224,-0.1152138512710746,1.7740963855421688,0.1104772505913454,-0.2296015180265654,-0.0995356078704967,2.470282261544544e-06,-0.0098039215686274,-0.1125963309009069,1.485217227217565,0.0505837012597714,0.2779345515959982,0.264159960876717,0.0868766872453461,0.2524534142899629,-3.1792294807370185,1.6340361445783131,0.0142271145957733,0.0388888888888889,-0.0697674418604651,-0.0697674418604651,-0.0374331550802139,-0.0190735694822887,-0.1469194312796208,-0.0977443609022556,-0.0862944162436547,-0.0909090909090908,-0.121951219512195,-0.1387559808612439,-0.1627906976744185,-0.1855203619909502,-0.2258064516129032,-0.1855203619909502,-0.1780821917808218,-0.0721649484536082,-0.1154791154791154,-0.0909090909090908,-0.0190735694822887,-0.0909090909090908,-0.1066997518610421,0.0344827586206897,0.0256410256410257,0.0714285714285714,0.0876132930513595,0.1042944785276074,0.0975609756097561,-0.027027027027027,-0.0745501285347043,-0.1325301204819278,0.0619469026548673,-0.0190735694822887,0.1214953271028038,-0.0217391304347825,-0.0931989924433249,-0.0575916230366491,-0.1154791154791154,0.0344827586206897,0.0285714285714286,0.1285266457680252,0.1464968152866241,0.358490566037736,0.422924901185771,0.1538461538461537,0.0942249240121579,0.2286689419795222,0.1764705882352941,0.38996138996139
BDCK_44-L^L08,0.1291783193501132,-0.1291783193501132,16.0,-0.0275807722616233,0.0854898336414048,0.0025163875922626,1.1555869872701556,0.1104199066874028,-0.0909638554216867,-0.135836995605269,1.701905001504886e-07,-0.0795902285263987,0.021485287248949,0.0002520828535812,0.3671945672401066,0.0935201243496385,0.0954486294775491,0.031198003327787,-0.1416458195160357,-17.321428571428573,1.1478076379066475,-0.0521353300055461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119
