firms,chcsho,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,2.327959234102477e-05,16.233467801430997,-0.0898148148148149,-0.0378619153674831,0.0364683301343571,0.0023201856148491,0.0251542477456099,0.1587982832618026,0.1700975081256772,0.1452810180275716,0.1483253588516748,0.130890052356021,0.1631663974151858,0.1297071129707112,0.1556982343499198,0.2231030577576445,0.277350680070964,0.2020033388981637,0.1526147278548562,0.1881188118811882,0.1900826446280994,0.1563169164882227,0.1267605633802817,0.1076923076923077,0.1688311688311687,0.1009174311926606,0.1907386990077177,0.2272727272727273,0.2169014084507043,0.2148481439820022,0.1356466876971609,0.1326691137912952,0.1835616438356164,0.166306695464363,0.1726384364820847,0.2053571428571428,0.08,0.1214953271028036,0.090909090909091,0.1037301992846193,0.0832497492477433,0.0399614829080405,0.1168562564632886,0.1134020618556703,0.095890410958904,0.0409638554216869,0.0953346855983774,0.1332633788037776,0.208729714605484,0.1612903225806452,0.1966759002770084
BBTU_63-L^C18,1.860020251968201e-05,0.7790186229383346,-0.0948905109489052,-0.0352112676056336,-0.1161290322580644,0.0,0.1913043478260871,0.0073529411764705,0.170940170940171,0.170940170940171,0.0148148148148148,0.078740157480315,0.1416666666666668,0.170940170940171,0.3047619047619048,0.4123711340206186,0.3979591836734695,0.2342342342342342,0.0378787878787878,0.1512605042016808,0.3431372549019609,0.3173076923076923,0.170940170940171,0.1810344827586207,0.2454545454545453,0.2232142857142856,0.1610169491525426,0.0873015873015874,0.0223880597014924,0.0458015267175573,-0.0143884892086328,-0.1103896103896103,-0.1103896103896103,0.0073529411764705,-0.1490683229813664,-0.0866666666666665,-0.2346368715083798,-0.2126436781609194,-0.2827225130890052,-0.1845238095238094,-0.275132275132275,-0.368663594470046,-0.3284313725490195,-0.3284313725490195,-0.2789473684210525,-0.3938053097345132,-0.4170212765957446,-0.368663594470046,-0.308080808080808,-0.2974358974358974,-0.2554347826086957
BDAJ_H9-L,6.186631437388382e-06,0.246158303550935,-0.0103092783505154,-0.0976744186046512,-0.1100917431192661,-0.1565217391304347,-0.1181818181818182,-0.2239999999999999,-0.1950207468879669,-0.2270916334661353,-0.2239999999999999,-0.3071428571428571,-0.3192982456140351,-0.3120567375886525,-0.3046594982078853,-0.2788104089219331,-0.2538461538461539,-0.1950207468879669,-0.1181818181818182,-0.0582524271844661,-0.010204081632653,0.043010752688172,0.0543478260869565,0.0960451977401128,0.1975308641975308,0.2049689440993787,0.2049689440993787,0.2049689440993787,0.2049689440993787,0.1975308641975308,0.1213872832369942,0.1901840490797546,0.2201257861635219,0.2356687898089171,0.4809160305343509,0.3857142857142857,0.4370370370370369,0.39568345323741,0.3472222222222223,0.2679738562091502,0.2356687898089171,0.2124999999999999,0.276315789473684,0.2933333333333332,0.1411764705882352,0.1757575757575757,0.1901840490797546,0.276315789473684,0.3379310344827586,0.39568345323741,0.3020134228187918
BEAL_25-L^C19,-0.0999998144762683,0.0343862682941418,-0.0463576158940397,0.0100334448160535,0.0633802816901409,0.0596491228070175,0.1062271062271063,0.2377049180327868,0.2276422764227643,0.2276422764227643,0.2742616033755274,0.2689075630252102,0.1984126984126983,0.2031872509960159,0.2326530612244897,0.2851063829787232,0.2479338842975207,0.1660231660231661,0.126865671641791,0.0785714285714287,0.1143911439114391,0.1102941176470586,0.1526717557251908,0.1750972762645914,0.2276422764227643,0.2689075630252102,0.3187772925764192,0.3482142857142856,0.330396475770925,0.3853211009174311,0.3665158371040724,0.3727272727272726,0.4178403755868545,0.3981481481481481,0.3727272727272726,0.3603603603603602,0.3187772925764192,0.3073593073593073,0.3187772925764192,0.3789954337899544,0.3789954337899544,0.3665158371040724,0.4449760765550241,0.324561403508772,0.3665158371040724,0.3789954337899544,0.3789954337899544,0.4112149532710278,0.5408163265306123,0.6236559139784945,0.5647668393782384
BFRL_28-L,0.0005217887422585,0.0590420974240994,-0.0878734622144112,-0.0240137221269296,-0.0172711571675301,0.1156862745098041,0.1756198347107438,0.1289682539682539,0.1027131782945736,0.0776515151515151,0.1135029354207437,0.1829521829521831,0.1494949494949495,0.1928721174004195,0.17319587628866,0.1494949494949495,0.3645083932853719,0.0289330922242314,-0.1219135802469135,-0.1417797888386123,-0.2140883977900551,-0.2279511533242876,-0.2562091503267973,-0.323424494649227,-0.3815217391304347,-0.3266272189349111,-0.4606635071090047,-0.5039232781168266,-0.5169779286926994,-0.5136752136752136,-0.5362673186634066,-0.5967399007795888,-0.6009817671809257,-0.6229290921139827,-0.6206666666666667,-0.6206666666666667,-0.6142372881355932,-0.5873821609862219,-0.5673003802281369,-0.537774167343623,-0.5646518745218057,-0.5794530672579452,-0.5448,-0.5052173913043478,-0.4544582933844678,-0.4470359572400387,-0.4716805942432682,-0.4079084287200831,-0.3052503052503051,-0.3437139561707035,-0.2619974059662775
BJJT_37-L,3.842834335976759e-05,1.6322895875000716,-0.003171247357294,-0.0247422680412369,-0.0227272727272725,0.0327510917030569,0.153658536585366,0.0338797814207649,0.0911188004613612,0.0418502202643171,0.1051401869158878,0.0,-0.0615079365079364,-0.0734573947110676,-0.0186721991701244,0.1103286384976527,0.0811428571428571,-0.0257466529351184,0.0238095238095239,0.0282608695652175,0.0677200902934538,0.0021186440677967,-0.0073452256033577,0.0898617511520738,0.1621621621621622,0.2159383033419024,0.271505376344086,0.3212290502793298,0.3102493074792245,0.3175487465181059,0.2222222222222223,0.192938209331652,0.2206451612903226,0.1288782816229117,0.0974477958236661,0.2447368421052633,0.2994505494505495,0.4781250000000001,0.3952802359882006,0.5209003215434085,0.5610561056105614,0.5160256410256412,0.7262773722627738,0.6061120543293721,0.6953405017921148,0.8622047244094491,0.9345603271983642,1.0256959314775165,1.241706161137441,1.3828715365239297,1.3888888888888893
BLNT_37-L^D19,4.109047247267981e-05,0.6857341254451108,-0.066536203522505,-0.001953125,0.0407331975560081,0.0557851239669422,0.0895522388059701,0.1169398907103824,0.1787773933102654,0.2009400705052879,0.2328106151990352,0.2313253012048193,0.1048648648648649,0.1380846325167037,0.0634755463059315,0.0169154228855721,-0.0238777459407831,-0.001953125,-0.0220095693779902,-0.0163618864292588,-0.0116054158607349,-0.0096899224806201,0.073529411764706,0.091880341880342,0.140625,0.1600454029511917,0.0872340425531914,0.080338266384778,-0.0238777459407831,-0.0077669902912621,-0.0201342281879193,-0.0266666666666666,-0.0220095693779902,-0.019193857965451,-0.0173076923076922,-0.0358490566037734,0.0039292730844795,0.0098814229249013,0.0169154228855721,0.080338266384778,0.1120783460282917,0.1418994413407823,0.123076923076923,0.140625,0.199530516431925,0.2009400705052879,0.2790988735919899,0.3002544529262088,0.2936708860759494,0.3307291666666667,0.3626666666666667
BLNV_40-L^F19,0.0008458865939869,0.0963772227482332,0.0426966292134829,-0.101010101010101,0.0253456221198158,0.1097256857855362,0.1469072164948455,-0.0450643776824034,-0.0471092077087793,-0.1359223300970874,-0.063157894736842,-0.063157894736842,-0.1188118811881187,-0.1442307692307692,-0.0824742268041236,-0.0219780219780219,-0.0881147540983605,-0.0918367346938775,-0.0729166666666666,-0.0881147540983605,-0.063157894736842,-0.1064257028112449,-0.1046277665995975,-0.0824742268041236,-0.0154867256637166,-0.0824742268041236,-0.0409482758620688,0.0372960372960373,-0.0367965367965368,0.006787330316742,0.0372960372960373,0.0159817351598174,0.0113636363636362,-0.0044742729306487,-0.124015748031496,-0.0262582056892779,-0.0709812108559498,-0.101010101010101,-0.0670859538784065,-0.0531914893617021,-0.0176600441501103,-0.0198237885462554,0.2464985994397759,0.1469072164948455,0.1558441558441559,0.196236559139785,0.1710526315789475,0.2092391304347827,0.2535211267605635,0.2258953168044077,0.2642045454545454
BPVK_29-L,8.92619930584287e-06,16.937780401729988,-0.0957446808510638,-0.1049394961317199,-0.0640945861854387,-0.1093564942755626,0.0022212350066634,0.1235059760956176,0.1486761710794295,0.1472158657513349,0.1023698998289761,0.0017761989342806,-0.0225303292894281,-0.0008857395925597,0.0856592877767081,0.0843547224224945,0.1184928111056022,0.0391524643021647,0.095145631067961,0.0334402198808978,0.0112057373375167,-0.0275862068965517,0.0080428954423592,-0.0363092695429304,-0.009657594381036,-0.0420382165605096,-0.0017699115044248,0.0348623853211007,-0.0144167758846658,0.0401106500691561,0.0324942791762012,0.0324942791762012,-0.0629283489096573,0.1498470948012231,0.1296945418127191,0.165289256198347,0.2624510352546165,0.2854700854700853,0.3705953827460508,0.4047322540473226,0.4179761156505341,0.3533293341331731,0.4319263725801332,0.345660602445571,0.3533293341331731,0.3676871779327066,0.4980079681274898,0.4706649282920467,0.5505154639175256,0.5146022155085599,0.5585492227979274
BUBP_92-L^K18,0.0998999998731192,4.366257642477448,-0.0583941605839416,-0.1006564551422319,-0.0352112676056336,-0.1006564551422319,-0.0584192439862543,-0.1356466876971608,-0.1236673773987206,-0.1869436201780414,-0.221590909090909,-0.2506836827711941,-0.2607913669064747,-0.2680320569902048,-0.2493150684931505,-0.2103746397694523,-0.1941176470588234,-0.2725663716814159,-0.2237960339943342,-0.2186311787072242,-0.238183503243744,-0.1671732522796351,-0.1820895522388059,-0.1123110151187903,-0.0856507230255839,-0.1142241379310343,-0.0722347629796837,-0.0680272108843537,-0.0680272108843537,-0.0616438356164382,-0.0957095709570956,-0.0659090909090909,-0.0876803551609322,-0.1113513513513513,-0.1180257510729613,-0.0659090909090909,-0.0260663507109003,0.0211180124223602,-0.1283138918345704,-0.0659090909090909,-0.0352112676056336,-0.0132052821128451,0.0262172284644195,0.057915057915058,-0.0272189349112425,-0.0690826727066816,-0.0441860465116278,-0.0048426150121064,0.0717079530638853,0.0647668393782383,0.0830039525691701
