firms,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,2.0,-0.0214014919897272,310.2070980036564,0.9886275120735316,-0.0005420788724759,8.795970577755247e-06,0.0710529534058945,1.0393817501145903,-0.0239324690231623,-0.0490482891448421,-0.0490903334662364,-0.037555407369483,0.5309238199096433,0.0589946553007238,22.376397515527948,-0.0094583447896618,0.60114073710902,-0.025390625,-0.1351351351351351,0.1154684095860567,0.0534979423868311,-0.238095238095238,-0.2737588652482269,-0.3419023136246787,-0.5907274180655475,-0.4833501513622603,-0.5205992509363295,-0.5653650254668929,-0.5990602975724354,-0.6265499635302698,-0.6073619631901841,-0.6073619631901841,-0.6726342710997443,-0.7117117117117118,-0.7040462427745664,-0.6640419947506562,-0.6335003579098067,-0.6371367824238129,-0.6371367824238129,-0.6226971260132645,-0.6190476190476191,-0.5444839857651246,-0.5500878734622144,-0.630057803468208,-0.5949367088607596,-0.6112376613515565,-0.6595744680851063,-0.6668835393623942,-0.6753329105897273,-0.6858895705521473,-0.6779874213836479,-0.6833642547928263,-0.6819875776397516,-0.6549865229110512,-0.6624917600527356,-0.6845348120764017,-0.7345775012960083,-0.7399695276790249,-0.7564224548049476,-0.7609710550887021,-0.7609710550887021,-0.757230915125652,-0.7382413087934561,-0.7232432432432432,-0.7117117117117118,-0.729957805907173
BALZ_07-L^I10,2.0,-0.1648264984227128,0.6188375281353969,1.3601496725912068,-0.0581573308846036,2.420320371640586e-07,-0.0481072555205047,0.0946440185463104,0.0812569324248937,-0.0169722940626205,-0.1068325062656209,-0.3196366065195883,0.902712815715622,0.1074914993967313,3.6439024390243904,-0.1346655082536924,5.680616612219069,-0.0588235294117647,-0.1904761904761903,-0.2916666666666666,-0.3199999999999999,-0.4137931034482758,-0.4333333333333332,-0.4848484848484848,-0.5277777777777777,-0.5,-0.5526315789473684,-0.5277777777777777,-0.5405405405405406,-0.5,-0.5142857142857142,-0.4848484848484848,-0.5405405405405406,-0.5142857142857142,-0.5526315789473684,-0.575,-0.575,-0.6382978723404256,-0.6964285714285714,-0.711864406779661,-0.734375,-0.7017543859649122,-0.7068965517241379,-0.7166666666666666,-0.679245283018868,-0.6851851851851851,-0.721311475409836,-0.711864406779661,-0.6458333333333333,-0.6666666666666666,-0.6458333333333333,-0.6730769230769231,-0.7166666666666666,-0.7017543859649122,-0.6666666666666666,-0.7166666666666666,-0.8229166666666666,-0.8131868131868132,-0.83,-0.8229166666666666,-0.8247422680412371,-0.7951807228915663,-0.7462686567164178,-0.7571428571428571,-0.6964285714285714,-0.679245283018868
BBEK_99-L^L95,2.0,0.1881025641025642,-205.71579302304983,1.2113502935420746,0.1189962223421477,3.672972109605696e-06,0.1209230769230769,6.426323397603167,-0.1305661043733276,-0.1374161694793008,-0.0775669951964783,-0.1312287939240664,0.8818304982688546,0.2149340825588934,3.533697632058288,0.1884827445374719,0.4460618413621685,0.0216802168021681,-0.0365535248041776,0.0664739884393064,0.0394366197183098,0.0949554896142432,-0.0263852242744063,-0.0027027027027027,-0.016,0.1284403669724769,0.1014925373134327,0.1531249999999999,0.1181818181818181,0.0789473684210526,0.072674418604651,0.1459627329192545,0.1826923076923077,0.0307262569832402,0.0917159763313608,0.238255033557047,0.2551020408163265,0.2259136212624586,0.2636986301369863,0.3178571428571428,0.3977272727272727,0.6255506607929515,0.618421052631579,0.4701195219123506,0.5185185185185184,0.6399999999999999,0.5061224489795917,0.4642857142857142,0.4819277108433732,0.4642857142857142,0.6113537117903929,0.5569620253164556,0.4470588235294119,0.5569620253164556,0.7323943661971832,0.4030418250950571,0.0821114369501465,0.0573065902578795,0.125,0.0664739884393064,0.0821114369501465,0.1751592356687896,0.2551020408163265,0.1903225806451611,0.268041237113402,0.44140625
BBIO_50-L^J00,2.0,-0.0457434733257661,160.11576359625514,1.3150136487716106,0.02255299954894,1.1283846157561451e-05,-0.0199205448354143,2.0185789508975747,0.0520743925854686,0.0674068232221226,0.1075902599495932,0.1444704701694206,0.7175614194722475,0.0418392990558989,6.660790075089781,-0.0352295833924432,1.0171884922747392,-0.045045045045045,0.0,0.1212121212121213,0.0471698113207548,-0.0431034482758618,-0.1259842519685038,-0.1956521739130433,-0.1526717557251907,-0.146153846153846,-0.159090909090909,-0.1395348837209301,-0.2344827586206895,-0.2550335570469798,-0.1777777777777778,-0.146153846153846,-0.2397260273972602,-0.2792207792207791,-0.2448979591836734,-0.1654135338345864,-0.159090909090909,-0.146153846153846,-0.0975609756097559,-0.0749999999999998,-0.0672268907563024,0.1100000000000001,0.0673076923076922,-0.0089285714285713,0.0776699029126213,0.0776699029126213,-0.0176991150442475,0.0471698113207548,0.0373831775700934,0.0673076923076922,0.1212121212121213,0.0183486238532111,0.0471698113207548,0.1808510638297873,0.3058823529411767,0.2197802197802199,-0.2014388489208631,-0.159090909090909,-0.1897810218978102,-0.0975609756097559,-0.0176991150442475,0.0,0.0673076923076922,-0.0593220338983049,0.0183486238532111,0.2065217391304348
BBNH_32-L^L97,4.0,-0.0156739811912225,-138.17260308969708,1.229109454688113,0.2112223016440314,0.0002392284253387,0.0096133751306165,16.294241601317342,0.1214838567818624,0.1250208989048739,-0.0527169641369446,-0.1341994359513619,0.6998823067869753,0.0920231972863551,7.367843137254902,0.0103248010324801,0.6922605344956118,-0.0207100591715976,0.1229235880398671,0.2246376811594204,0.2518518518518517,0.2114695340501791,0.0273556231003038,0.0368098159509202,0.0628930817610062,0.2380952380952381,0.1575342465753424,0.207142857142857,0.1118421052631577,0.0764331210191082,0.1859649122807016,0.3100775193798448,0.1695501730103805,0.0696202531645568,0.1342281879194631,0.2246376811594204,0.2611940298507462,0.1777003484320556,0.2335766423357663,0.3100775193798448,0.3203125,0.5720930232558139,0.5089285714285712,0.5022222222222221,0.390946502057613,0.3852459016393443,0.3684210526315787,0.3307086614173227,0.3307086614173227,0.3852459016393443,0.4382978723404254,0.4382978723404254,0.4889867841409692,0.5089285714285712,0.7978723404255319,0.6732673267326732,0.1901408450704225,0.2659176029962546,0.2158273381294964,0.2611940298507462,0.1859649122807016,0.3629032258064515,0.4632034632034632,0.3307086614173227,0.3684210526315787,0.4824561403508773
BBOU_00-L,2.0,0.0626109407777957,-71.90818382124057,1.5523809523809524,0.1128188358404185,1.7119719597996072e-05,0.0164595772147813,16.920263791115698,0.1863064098878988,0.3256023457090976,0.1657890470951523,0.2128012157174904,0.746218487394958,0.1028215336679937,3.068376068376069,0.1820319849482596,0.7597167694065662,-0.0045454545454546,0.0280373831775702,0.0757946210268949,0.1224489795918368,0.0679611650485436,-0.057815845824411,-0.0413943355119824,-0.020044543429844,0.136950904392765,0.1340206185567012,0.1640211640211641,0.142857142857143,0.1083123425692695,0.170212765957447,0.2753623188405798,0.3414634146341464,0.2790697674418605,0.4057507987220448,0.5068493150684934,0.5602836879432627,0.6356877323420076,0.7391304347826089,0.9130434782608698,0.9555555555555556,1.2797927461139895,1.3157894736842106,1.233502538071066,1.3655913978494625,1.5,1.3280423280423284,1.291666666666667,1.340425531914894,1.417582417582418,1.5730994152046789,1.514285714285715,1.634730538922156,1.634730538922156,2.098591549295775,1.9729729729729728,1.0276497695852536,1.1463414634146347,1.0754716981132075,1.1153846153846154,1.1256038647343,1.291666666666667,1.430939226519337,1.3157894736842106,1.6035502958579886,1.634730538922156
BBQS_26-L^G99,2.0,0.1978555304740406,86.49501091542241,1.3128398159765788,0.0400700252869092,4.816682734016126e-05,0.1992099322799096,2.2145204813579085,-0.0938294733828112,-0.1440016843354568,-0.0882925358991724,-0.0910158972965051,0.6630071099958176,0.1253616200578592,8.237639241743208,0.1428881297109701,0.4790681066820181,-0.3132780082987552,-0.012295081967213,-0.039840637450199,-0.0041322314049585,-0.0549019607843136,-0.128390596745027,-0.1315315315315314,-0.073076923076923,0.0410367170626351,0.08803611738149,-0.060428849902534,-0.0905660377358489,-0.1499118165784831,-0.0836501901140683,-0.1155963302752293,-0.1788756388415672,-0.2098360655737704,-0.1315315315315314,-0.0973782771535579,-0.0973782771535579,-0.0905660377358489,-0.0973782771535579,-0.1123388581952117,-0.11070110701107,0.0233545647558386,-0.0436507936507936,-0.0819047619047618,-0.0694980694980693,-0.0549019607843136,-0.1220400728597449,-0.1558669001751312,-0.1074074074074074,-0.1188299817184642,-0.1007462686567164,-0.1469026548672566,-0.176068376068376,-0.1346499102333931,0.0734966592427617,-0.039840637450199,-0.2922173274596181,-0.2421383647798741,-0.244514106583072,-0.1871838111298481,-0.1558669001751312,-0.065891472868217,-0.0321285140562249,-0.1675302245250431,0.0640176600441502,0.1341176470588236
BBTU_63-L^C18,2.0,0.0044096241116532,-39.3713626553703,1.4236011477761834,0.0242409301943383,3.915553332135144e-05,0.0457444986728315,4.906009201454136,-0.0050267590210379,-0.0850543795483027,-0.1819425871397172,0.3305408730889111,1.090028694404591,0.0574990736502539,21.12562534741523,0.0385298538051646,0.5234486896418995,-0.0652557319223986,-0.0689655172413793,-0.0750407830342577,0.0161290322580645,-0.1276923076923076,-0.2337837837837838,-0.2636363636363636,-0.2285714285714285,-0.0643564356435643,-0.1722627737226276,-0.16,-0.2285714285714285,-0.2786259541984733,-0.2014084507042253,-0.1276923076923076,-0.254927726675427,-0.26171875,-0.2519788918205805,-0.1549925484351714,-0.1511976047904191,-0.123647604327666,-0.0999999999999999,-0.0780487804878049,-0.0121951219512195,0.1339999999999999,0.157142857142857,0.0779467680608365,0.0988372093023255,0.1547861507128309,0.125,0.1431451612903225,0.1936842105263156,0.2115384615384616,0.2434210526315789,0.3372641509433962,0.3597122302158273,0.5283018867924529,0.6824925816023739,0.396551724137931,0.1205533596837944,0.1524390243902438,0.1205533596837944,0.2038216560509553,0.1763485477178421,0.157142857142857,0.1962025316455695,0.1763485477178421,0.3186046511627907,0.3863080684596578
BBVN_02-L^I99,2.0,0.0760732323232322,-37.07701644507249,1.2955569864777847,0.0634920634920633,3.345553425276215e-07,0.0691287878787878,0.8723346428461956,0.0017266540146738,-0.0026362238769883,0.0230686766107676,0.0037753682930689,0.9414037347070184,0.134154688569473,3.96054114994363,0.1409548554725561,0.6874543907458328,-0.1659192825112107,0.0878048780487805,0.1736842105263158,0.2252747252747251,0.2252747252747251,0.0931372549019606,0.0878048780487805,0.2119565217391303,0.1554404145077721,0.1262626262626263,0.1861702127659574,0.1989247311827955,0.1262626262626263,0.1094527363184081,0.2119565217391303,0.0276497695852535,0.0324074074074074,0.0619047619047619,0.17989417989418,0.1989247311827955,0.1989247311827955,0.1925133689839571,0.131979695431472,0.1262626262626263,0.2816091954022988,0.2598870056497175,0.17989417989418,0.2054054054054053,0.1149999999999999,-0.0785123966942148,-0.0219298245614034,-0.0262008733624454,-0.0630252100840336,-0.0044642857142858,-0.0630252100840336,-0.0860655737704918,-0.0044642857142858,-0.0132743362831857,0.0372093023255815,-0.2852564102564102,-0.1801470588235294,-0.1801470588235294,-0.1801470588235294,-0.1389961389961389,-0.1423076923076923,-0.0176211453744493,-0.2466216216216216,-0.1220472440944882,0.0669856459330144
BBXK_89-L^E06,2.0,0.1452929078484708,-25.914879705634768,0.9943013698630137,0.1335280617567284,8.525957591631989e-05,0.0822994758840311,15.206914044279491,0.1210216172738665,0.4728599783387794,0.0678432798688895,-0.0574551405334671,0.5841095890410959,0.1943261068509578,43.64280155642024,0.0950112271795373,0.8674257757475904,0.015209125475285,-0.0112781954887218,-0.0223048327137547,0.0115384615384614,-0.0436363636363636,-0.0868055555555555,-0.0573476702508961,-0.0075471698113207,0.1954545454545453,0.1336206896551723,0.082304526748971,0.1004184100418408,0.1097046413502109,0.1050420168067227,0.1793721973094169,0.1287553648068669,0.0076628352490422,0.0562248995983933,0.1484716157205239,0.2464454976303318,0.301980198019802,0.3842105263157895,0.3626943005181346,0.2644230769230768,0.445054945054945,0.5470588235294118,0.2892156862745096,0.3626943005181346,0.4775280898876404,0.2892156862745096,0.2766990291262134,0.2583732057416268,0.2405660377358489,0.2705314009661836,0.2583732057416268,0.2464454976303318,0.2232558139534883,0.2892156862745096,0.1144067796610168,-0.0673758865248226,-0.0573476702508961,-0.1348684210526316,-0.083623693379791,-0.1204013377926422,-0.0436363636363636,0.0395256916996047,0.0354330708661416,0.1793721973094169,0.2464454976303318
BCPS_48-L^C06,2.0,-0.0304053375133136,219.77624949430384,0.9973353635325466,-0.0898642177024057,6.876257006380209e-05,-0.0186893350214022,5.178590020807666,-0.0811395744889081,-0.067577874868228,0.1845753158819957,0.218191463115607,0.6454764623778708,0.0799413194368417,6.4560953723881545,0.1000589738549242,0.6231085954262274,-0.0633663366336632,0.0181451612903225,0.1197339246119733,0.1322869955156951,-0.0098039215686274,-0.1694078947368421,-0.1761827079934746,-0.1498316498316498,-0.0543071161048689,-0.0917266187050359,-0.1109154929577465,-0.1367521367521367,-0.1512605042016807,-0.0682656826568266,-0.0613382899628253,-0.2047244094488188,-0.2158385093167703,-0.226646248085758,-0.1541038525963148,-0.1639072847682119,-0.2047244094488188,-0.1932907348242811,-0.2121684867394696,-0.1652892561983471,0.01,-0.0307101727447217,-0.0716911764705883,-0.0507518796992482,-0.032567049808429,-0.0733944954128441,-0.0784671532846716,-0.0818181818181819,-0.0733944954128441,-0.0834845735027223,-0.0269749518304432,-0.025096525096525,0.069915254237288,0.1123348017621144,0.0181451612903225,-0.2744252873563219,-0.2348484848484848,-0.2485119047619047,-0.2785714285714286,-0.2301829268292682,-0.1469594594594594,-0.1426146010186757,-0.1555183946488295,-0.0595903165735568,0.0222672064777327
