firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0481325730343349,-0.0481325730343349,16.0,-0.1126112171305359,0.0988162853654652,-0.0208388927006633,1.3925693126303016,0.3484698370761779,-0.2276462205512265,-0.1112807230062656,1.8106833529607467e-08,0.0177947408857716,-0.030361642288833,0.1050683418364784,3.0593658174153338,0.0378124690246668,-2.462546187437017,0.986853159909139,0.0713731140752759,-0.0434782608695653,-0.0416666666666666,-0.0799999999999999,-0.0416666666666666,-0.0416666666666666,-0.2203389830508474,-0.2068965517241378,-0.0980392156862745,-0.0799999999999999,0.0,-0.0212765957446807,-0.1153846153846154,0.1219512195121952,0.0952380952380953,0.2105263157894736,0.3529411764705881,0.5862068965517244,0.4375,0.5862068965517244,0.4838709677419355,0.1794871794871795,0.3529411764705881,0.7692307692307692,0.3529411764705881,0.393939393939394,0.2777777777777779,-0.0212765957446807,-0.0799999999999999,-0.0799999999999999,-0.0980392156862745,-0.1785714285714286,-0.352112676056338,-0.3947368421052631,-0.1636363636363637,-0.1320754716981131,-0.361111111111111,-0.361111111111111,-0.5490196078431373,-0.5490196078431373,-0.6,-0.5533980582524272,-0.6973684210526316,-0.7526881720430108,-0.7195121951219512,-0.75,-0.7722772277227723,-0.7578947368421052,-0.7722772277227723,-0.7553191489361701
BBOU_00-L,0.0481394657773962,-0.0481394657773962,16.0,-0.1300858183614249,0.1569274041026138,-0.6387648824001908,1.0087597053553654,0.1143724696356275,-0.2547436415018167,-0.0924561032786344,6.100854026117512e-05,0.0004321787985429,-0.0753220085868956,20.09292190836128,-0.1911168728665319,0.2769020438683948,-0.5237068965517241,0.5755524586900259,-0.0581567796610169,-0.0014598540145984,-0.0642076502732241,-0.0406162464985994,-0.0939153439153439,-0.0297450424929178,-0.0915119363395225,-0.0486111111111111,-0.0680272108843537,-0.0692934782608696,-0.0186246418338109,0.047400611620795,0.0133136094674555,0.0804416403785488,0.0636645962732918,0.0410334346504559,0.0029282576866762,0.0442073170731707,0.0804416403785488,0.0636645962732918,0.0148148148148148,0.0426179604261796,-0.0616438356164383,-0.1416040100250627,-0.1262755102040816,-0.0705563093622795,-0.1950646298472386,-0.2034883720930232,-0.2430939226519337,-0.2538126361655773,-0.2126436781609195,-0.1922169811320755,-0.1273885350318471,-0.0805369127516779,-0.0214285714285714,-0.0214285714285714,-0.0029112081513829,-0.0705563093622795,-0.1416040100250627,-0.106910039113429,-0.0551724137931034,-0.0432960893854749,-0.0432960893854749,0.047400611620795,-0.0866666666666666,-0.0525587828492394,0.0410334346504559,0.1285008237232288,0.1871750433275563,0.1769759450171819
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-4.697375596941738,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.723091931231621e-07,0.2216981132075471,-0.108730583824317,0.0018706530591604,-0.2589033865694318,0.6064997804128239,-2.256756756756757,1.8,0.2272727272727272,0.0,0.0,-0.2222222222222223,0.0,0.0,-0.2222222222222223,0.0,0.0,-0.1250000000000001,-0.1250000000000001,-0.2222222222222223,0.0,0.0,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.3,-0.3636363636363637,-0.3,-0.1666666666666667,-0.054054054054054,-0.054054054054054,-0.1250000000000001,0.346153846153846,0.346153846153846,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1250000000000001,-0.1250000000000001,0.4583333333333332,-0.1250000000000001,-0.1250000000000001,-0.0789473684210526,0.0,0.1666666666666667,0.3999999999999999,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.3999999999999999,0.3999999999999999
BBTU_63-L^C18,0.0753488192324044,-0.0753488192324044,15.0,0.0400149809781001,0.1179786665684125,0.0224406642864652,0.8406364110589463,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,6.155182907599887e-05,0.0389505430604562,0.0882930019620667,3.963367422459308,0.0112789680583231,0.7366897530466435,-3.48125,0.825943314206225,0.6299507209344771,-0.003174603174603,-0.0352220520673813,-0.0277777777777779,0.05,0.1475409836065573,0.1413043478260869,0.1538461538461537,0.1623616236162361,0.2115384615384614,0.3319238900634247,0.4350797266514807,0.3179916317991631,0.3235294117647058,0.4189189189189188,0.4416475972540046,0.6981132075471699,0.8918918918918919,0.721311475409836,0.6237113402061856,0.563275434243176,0.4482758620689655,0.4928909952606635,0.6578947368421053,0.3461538461538462,0.3785557986870895,0.1842105263157893,0.0641891891891892,0.0294117647058822,0.0482529118136438,0.164510166358595,0.2426035502958579,0.2377210216110019,0.267605633802817,0.4719626168224298,0.4189189189189188,0.0862068965517242,0.0552763819095476,0.0623946037099494,0.0787671232876712,0.1753731343283582,0.267605633802817,0.1351351351351351,0.0843373493975903,0.25,0.3490364025695931,0.3636363636363635,0.3490364025695931,0.2022900763358777,0.1819887429643527
BBXK_89-L^E06,0.0161609872070644,-0.0161609872070644,16.0,0.0919815859200379,0.1838340817554742,-0.0302870952366242,2.053111901098318,0.0691617108874657,-0.2202804107424961,-0.0945601720819517,5.318664032541773e-05,0.0358216024986306,0.3243752185726199,7.734914703077793,0.4266476043631929,-0.1383912558927758,-0.2067716820568532,1.8419377089191915,0.0277695240925073,0.0211480362537763,-0.0377906976744185,-0.0542857142857142,0.2537878787878787,0.2214022140221403,0.1573426573426575,0.2829457364341086,0.1992753623188408,0.2681992337164751,0.2036363636363636,0.1144781144781144,0.129692832764505,0.1335616438356164,0.1182432432432432,0.1992753623188408,0.2304832713754647,0.2169117647058822,0.129692832764505,0.129692832764505,0.0996677740863787,0.0279503105590062,-0.0856353591160221,0.0711974110032362,0.0153374233128835,0.0541401273885349,-0.0931506849315068,-0.0856353591160221,-0.1149732620320855,-0.1005434782608696,-0.2741228070175437,-0.251131221719457,-0.2248243559718968,-0.1847290640394088,-0.0488505747126436,0.0996677740863787,0.0279503105590062,0.129692832764505,0.0746753246753246,0.1258503401360544,0.0608974358974359,0.0376175548589341,0.1949458483754513,0.2537878787878787,0.5045454545454544,0.4267241379310347,0.4391304347826088,0.3907563025210085,0.3293172690763051,0.273076923076923
BCPS_48-L^C06,0.0538839778252993,-0.0538839778252993,15.0,0.0501815135437028,0.0781949707199449,-0.3826882012745004,1.4671602906897026,0.0784266984505363,0.0153945875871009,0.0147377310432137,4.050788717905406e-06,0.0907846970120078,0.0711673949879603,1.7293228743108675,1.480948077531974,-0.052994350666336,-3.956,1.3847525023995613,-0.1439034415754269,0.1090909090909089,-0.0393013100436681,0.0280373831775702,0.0185185185185186,-0.0178571428571429,-0.0476190476190475,-0.0598290598290597,-0.043478260869565,-0.1129032258064515,-0.2198581560283686,-0.1235059760956174,-0.1505791505791505,-0.0393013100436681,-0.0598290598290597,-0.0756302521008401,0.1,0.2716763005780347,0.3836477987421385,0.3414634146341464,0.3414634146341464,0.1891891891891892,0.1956521739130434,0.2865497076023393,-0.0265486725663715,0.042654028436019,-0.0983606557377048,-0.1821561338289962,-0.2114695340501792,-0.1129032258064515,0.0576923076923077,-0.0265486725663715,-0.0756302521008401,-0.105691056910569,0.0576923076923077,0.2222222222222223,-0.043478260869565,-0.1603053435114503,-0.1538461538461538,-0.261744966442953,-0.1538461538461538,-0.140625,-0.2592592592592593,-0.2666666666666666,-0.3059936908517349,-0.2993630573248407,-0.2226148409893992,-0.6345514950166112,-0.6290050590219224,-0.5880149812734081
BCQE_67-L^A14,0.033033033033033,-0.033033033033033,16.0,-0.2252906976744186,-0.0463760434609778,-0.8734175179002344,1.819234194122885,0.2318181818181818,3.5533980582524274,-0.2705432705431982,1.1684546869057277e-05,-0.1087693798449612,-0.1342398022249691,0.7904449085976087,-0.1241447208182076,-0.1265341164038877,-0.3689024390243902,1.4844167408726625,-0.2245914707054603,-0.0815217391304348,-0.0980392156862745,-0.0160427807486631,-0.1929824561403508,-0.1822222222222221,-0.2840466926070037,-0.3825503355704698,-0.136150234741784,-0.2489795918367346,-0.5,-0.4267912772585669,-0.5533980582524272,-0.4064516129032258,-0.2136752136752135,-0.1481481481481481,0.1219512195121952,0.5726495726495728,0.0337078651685394,-0.699836867862969,-0.7012987012987013,-0.7622739018087855,-0.747945205479452,-0.7352517985611511,-0.7885057471264367,-0.764102564102564,-0.8249286393910561,-0.851373182552504,-0.8545454545454545,-0.873015873015873,-0.8420600858369098,-0.8642066420664207,-0.867910983488873,-0.8474295190713101,-0.7530201342281879,-0.5964912280701754,-0.8199608610567515,-0.823076923076923,-0.8837650031585597,-0.8928363424577752,-0.8935801041064199,-0.8839848675914249,-0.9009154550350028,-0.9139382600561272,-0.899343544857768,-0.9073514602215508,-0.9030558482613276,-0.8928363424577752,-0.9398889251878472,-0.9359777313848296
BCZB_W7-L^G07,0.0366309291747888,-0.0366309291747888,16.0,0.0467126589643421,0.1158209786315862,0.0126647730271792,0.8265389319200979,0.0530801071341611,0.0201878872676394,0.0216049382716049,0.000226757532858,0.0514504197489818,0.0645207644776548,4.214604885264116,-0.2055245792633602,-0.0387943193686273,-1.1388888888888888,0.673053403995108,-0.0165806081468732,-0.0337078651685393,-0.1302931596091204,-0.1359223300970873,-0.1603773584905661,-0.1129568106312292,-0.2305475504322767,-0.1682242990654205,-0.2521008403361344,-0.2170087976539589,-0.2077151335311573,-0.1496815286624204,-0.1603773584905661,-0.1158940397350993,-0.0793103448275862,-0.1359223300970873,-0.0255474452554745,0.0595238095238095,0.0037593984962405,-0.0498220640569395,-0.1630094043887147,-0.2147058823529412,-0.1577287066246057,-0.1331168831168832,-0.2562674094707521,-0.2260869565217391,-0.3597122302158273,-0.3805104408352667,-0.4170305676855895,-0.4157549234135668,-0.434322033898305,-0.4026845637583892,-0.3612440191387559,-0.3550724637681159,-0.3805104408352667,-0.3503649635036496,-0.3790697674418605,-0.422077922077922,-0.4691848906560636,-0.4638554216867471,-0.40929203539823,-0.4105960264900663,-0.3862068965517241,-0.3597122302158273,-0.4118942731277533,-0.4040178571428572,-0.4079822616407982,-0.3732394366197182,-0.3550724637681159,-0.2744565217391305
BDAJ_H9-L,0.0995056109236443,-0.0995056109236443,9.0,0.1080231596360629,0.1565847636493967,0.1743218098072138,1.388252929953666,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.862575036820608e-06,0.0343534601599117,0.4034264931087289,1.6373670211347755,-0.0731811543415218,0.2577405495858088,-1.870206489675516,1.2925865358408286,0.3149665437662162,-0.0341463414634145,-0.0191387559808612,-0.0465116279069768,-0.0723981900452489,-0.1182795698924732,-0.0723981900452489,-0.0639269406392695,0.056701030927835,0.0073710073710071,0.0353535353535352,0.1171662125340597,0.0353535353535352,0.0173697270471462,0.1781609195402298,0.168091168091168,0.2202380952380951,0.2386706948640482,0.2576687116564418,0.25,0.1081081081081078,0.0539845758354755,-0.0120481927710844,0.2094395280235987,0.1171662125340597,0.277258566978193,0.1141304347826086,0.0327455919395465,0.0732984293193717,0.0073710073710071,0.1781609195402298,0.1714285714285712,0.2852664576802506,0.305732484076433,0.5471698113207546,0.6205533596837944,0.3141025641025639,0.2462006079027354,0.3993174061433444,0.3398692810457515,0.583011583011583,0.5530303030303028,0.6015624999999998,0.7446808510638296,0.6872427983539091,0.6205533596837944,0.7083333333333333,0.7521367521367521,0.7596566523605148,0.7748917748917747
BDCK_44-L^L08,0.1048727458754316,-0.1048727458754316,15.0,-0.0510967098703888,0.090804332795575,0.1624816011659861,1.056758775205377,0.1148325358851674,-0.0828729281767955,-0.1000127893592498,2.257997081388413e-07,-0.0533399800598205,-0.0259326660600546,0.0002927349935266,0.081571670877112,0.1261365081871126,-9.534883720930234,1.047796863330844,-0.0453582774444053,0.0,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.0937500000000001,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1470588235294119,-0.1714285714285714,-0.1714285714285714,-0.1714285714285714,-0.1714285714285714,-0.1714285714285714,-0.1714285714285714,-0.1714285714285714,-0.1470588235294119,-0.1714285714285714
