firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0481325730343349,-0.0481325730343349,16.0,-0.1126112171305359,0.0988162853654652,-0.0225204431723666,1.3925693126303016,0.3484698370761779,-0.2276462205512265,-0.1112807230062656,1.813901415849809e-08,0.0177947408857716,-0.030361642288833,0.1144952151410809,3.0174335320484755,0.0378124690246668,-2.462546187437017,0.986853159909139,0.0713731140752759,-0.04,0.0416666666666667,0.0416666666666667,-0.1525423728813558,-0.1379310344827585,-0.0196078431372549,0.0,0.0869565217391303,0.0638297872340425,-0.0384615384615385,0.2195121951219512,0.1904761904761904,0.3157894736842106,0.4705882352941175,0.7241379310344829,0.5625,0.7241379310344829,0.6129032258064517,0.2820512820512819,0.4705882352941175,0.9230769230769228,0.4705882352941175,0.5151515151515151,0.3888888888888888,0.0638297872340425,0.0,0.0,-0.0196078431372549,-0.1071428571428572,-0.2957746478873239,-0.3421052631578947,-0.0909090909090909,-0.0566037735849057,-0.3055555555555556,-0.3055555555555556,-0.5098039215686274,-0.5098039215686274,-0.5652173913043478,-0.5145631067961165,-0.6710526315789473,-0.7311827956989247,-0.6951219512195121,-0.7282608695652174,-0.7524752475247525,-0.736842105263158,-0.7524752475247525,-0.7340425531914894,-0.7382198952879582,-0.6875
BBOU_00-L,0.0481394657773962,-0.0481394657773962,16.0,-0.1300858183614249,0.1569274041026138,-0.6903086666471003,1.0087597053553654,0.1143724696356275,-0.2547436415018167,-0.0924561032786344,6.11169685620204e-05,0.0004321787985429,-0.0753220085868956,21.48979742991261,-0.1884973864338072,0.2769020438683948,-0.5237068965517241,0.5755524586900259,-0.0581567796610169,0.0252100840336135,-0.0555555555555555,0.0113314447592067,-0.0530503978779841,-0.0083333333333334,-0.0285714285714285,-0.0298913043478261,0.0229226361031518,0.0917431192660549,0.0562130177514792,0.1261829652996844,0.1086956521739128,0.0851063829787233,0.0453879941434844,0.0884146341463414,0.1261829652996844,0.1086956521739128,0.0577777777777777,0.0867579908675797,-0.0219178082191781,-0.1052631578947369,-0.0892857142857143,-0.0312075983717775,-0.1609870740305523,-0.1697674418604651,-0.2110497237569062,-0.2222222222222222,-0.1793103448275861,-0.1580188679245283,-0.0904458598726114,-0.0416107382550335,0.02,0.02,0.0393013100436681,-0.0312075983717775,-0.1052631578947369,-0.0691003911342894,-0.0151724137931035,-0.0027932960893854,-0.0027932960893854,0.0917431192660549,-0.048,-0.012448132780083,0.0851063829787233,0.1762767710049422,0.2374350086655112,0.22680412371134,0.186046511627907,0.2417391304347824
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-5.076420408212018,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.727931585317507e-07,0.2216981132075471,-0.108730583824317,0.0018686163595298,-0.2553548044985086,0.6064997804128239,-2.256756756756757,1.8,0.2272727272727272,-0.2222222222222223,0.2857142857142858,0.2857142857142858,0.0,0.2857142857142858,0.2857142857142858,0.125,0.125,0.0,0.2857142857142858,0.2857142857142858,0.125,0.125,0.125,-0.0999999999999999,-0.1818181818181818,-0.0999999999999999,0.0714285714285714,0.2162162162162162,0.2162162162162162,0.125,0.7307692307692308,0.7307692307692308,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.125,0.125,0.8750000000000002,0.125,0.125,0.1842105263157893,0.2857142857142858,0.5,0.8,0.607142857142857,0.607142857142857,0.607142857142857,0.8,0.8,1.25,0.6666666666666665
BBTU_63-L^C18,0.0753488192324044,-0.0753488192324044,15.0,0.0400149809781001,0.1179786665684125,0.0242514663361843,0.8406364110589463,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,6.16612229446615e-05,0.0389505430604562,0.0882930019620667,4.114378931779644,0.0111243762456759,0.7366897530466435,-3.48125,0.825943314206225,0.6299507209344771,0.0077160493827159,0.08,0.180327868852459,0.1739130434782609,0.1868131868131868,0.1955719557195572,0.2461538461538461,0.3699788583509513,0.4760820045558089,0.3556485355648535,0.3613445378151261,0.4594594594594594,0.4828375286041191,0.7466307277628033,0.945945945945946,0.7704918032786885,0.6701030927835052,0.6079404466501241,0.4896551724137934,0.5355450236966826,0.705263157894737,0.3846153846153848,0.4179431072210064,0.2180451127819549,0.0945945945945947,0.0588235294117647,0.0782029950083196,0.1977818853974122,0.2781065088757397,0.2730844793713165,0.3038229376257546,0.514018691588785,0.4594594594594594,0.1172413793103448,0.085427135678392,0.0927487352445195,0.1095890410958904,0.2089552238805969,0.3038229376257546,0.1675675675675676,0.1153184165232359,0.2857142857142858,0.3875802997858673,0.4025974025974026,0.3875802997858673,0.2366412213740458,0.2157598499061914,0.204460966542751,0.0746268656716417
BBXK_89-L^E06,0.0161609872070644,-0.0161609872070644,16.0,0.0919815859200379,0.1838340817554742,-0.0327310484741225,2.053111901098318,0.0691617108874657,-0.2202804107424961,-0.0945601720819517,5.3281167042717725e-05,0.0358216024986306,0.3243752185726199,7.858315192455495,0.4207998861872873,-0.1383912558927758,-0.2067716820568532,1.8419377089191915,0.0277695240925073,-0.0171428571428571,0.3257575757575757,0.2915129151291513,0.2237762237762237,0.3565891472868217,0.2681159420289856,0.3409961685823754,0.2727272727272727,0.1784511784511784,0.1945392491467577,0.1986301369863015,0.1824324324324324,0.2681159420289856,0.3011152416356877,0.2867647058823528,0.1945392491467577,0.1945392491467577,0.1627906976744186,0.0869565217391303,-0.0331491712707182,0.1326860841423949,0.0736196319018405,0.1146496815286624,-0.0410958904109588,-0.0331491712707182,-0.0641711229946524,-0.0489130434782608,-0.2324561403508771,-0.2081447963800905,-0.1803278688524588,-0.1379310344827585,0.0057471264367816,0.1627906976744186,0.0869565217391303,0.1945392491467577,0.1363636363636362,0.1904761904761904,0.1217948717948718,0.0971786833855798,0.2635379061371841,0.3257575757575757,0.5909090909090908,0.5086206896551726,0.5217391304347827,0.4705882352941177,0.4056224899598393,0.346153846153846,0.2411347517730497,0.1363636363636362
BCPS_48-L^C06,0.0538839778252993,-0.0538839778252993,15.0,0.0501815135437028,0.0781949707199449,-0.4135684181176874,1.4671602906897026,0.0784266984505363,0.0153945875871009,0.0147377310432137,4.05798804009678e-06,0.0907846970120078,0.0711673949879603,1.6212449648575489,1.460649904280815,-0.052994350666336,-3.956,1.3847525023995613,-0.1439034415754269,0.0700934579439251,-0.0092592592592593,-0.0446428571428572,-0.0735930735930735,-0.0854700854700853,-0.0695652173913041,-0.1370967741935483,-0.2411347517730495,-0.1474103585657369,-0.1737451737451736,-0.0655021834061134,-0.0854700854700853,-0.1008403361344536,0.07,0.2369942196531793,0.3459119496855345,0.3048780487804878,0.3048780487804878,0.1567567567567567,0.1630434782608696,0.2514619883040936,-0.0530973451327432,0.014218009478673,-0.122950819672131,-0.2044609665427509,-0.2329749103942652,-0.1370967741935483,0.0288461538461539,-0.0530973451327432,-0.1008403361344536,-0.130081300813008,0.0288461538461539,0.1888888888888888,-0.0695652173913041,-0.1832061068702289,-0.1769230769230768,-0.2818791946308724,-0.1769230769230768,-0.1640625,-0.2794612794612795,-0.2866666666666666,-0.3249211356466877,-0.3184713375796179,-0.2438162544169611,-0.6445182724252492,-0.639123102866779,-0.5992509363295879,-0.6239015817223199,-0.7052341597796143
BCQE_67-L^A14,0.033033033033033,-0.033033033033033,16.0,-0.2252906976744186,-0.0463760434609778,-0.9438961013986868,1.819234194122885,0.2318181818181818,3.5533980582524274,-0.2705432705431982,1.1705313397116053e-05,-0.1087693798449612,-0.1342398022249691,0.9531076765478858,-0.1224431682184809,-0.1265341164038877,-0.3689024390243902,1.4844167408726625,-0.2245914707054603,0.0909090909090908,-0.1798245614035086,-0.1688888888888888,-0.272373540856031,-0.37248322147651,-0.1220657276995303,-0.236734693877551,-0.4918478260869565,-0.4174454828660435,-0.5461165048543689,-0.396774193548387,-0.2008547008547008,-0.1342592592592593,0.1402439024390245,0.5982905982905984,0.050561797752809,-0.6949429037520392,-0.6964285714285714,-0.7583979328165374,-0.7438356164383562,-0.7309352517985612,-0.7850574712643678,-0.7602564102564102,-0.8220742150333016,-0.8489499192245558,-0.8521739130434782,-0.8709454796411318,-0.8394849785407725,-0.8619926199261992,-0.8657573582196698,-0.8449419568822554,-0.7489932885906041,-0.5899122807017543,-0.8170254403131115,-0.8201923076923077,-0.8818698673404928,-0.8910891089108911,-0.891844997108155,-0.882093316519546,-0.8992999461497038,-0.912535079513564,-0.8977024070021882,-0.905840886203424,-0.9014752370916754,-0.8910891089108911,-0.9389088533159098,-0.9349338900487126,-0.935980828483396,-0.9321726514327168
BCZB_W7-L^G07,0.0366309291747888,-0.0366309291747888,16.0,0.0467126589643421,0.1158209786315862,0.0136867301610719,0.8265389319200979,0.0530801071341611,0.0201878872676394,0.0216049382716049,0.0002271605409268,0.0514504197489818,0.0645207644776548,5.009477206659271,-0.2027076178988459,-0.0387943193686273,-1.1388888888888888,0.673053403995108,-0.0165806081468732,-0.0064724919093851,-0.0283018867924529,0.0265780730897009,-0.1095100864553315,-0.0373831775700934,-0.134453781512605,-0.093841642228739,-0.083086053412463,-0.015923566878981,-0.0283018867924529,0.0231788079470198,0.0655172413793103,0.0,0.1277372262773721,0.226190476190476,0.1616541353383458,0.0996441281138789,-0.0313479623824451,-0.0911764705882353,-0.0252365930599369,0.0032467532467532,-0.1392757660167131,-0.1043478260869565,-0.2589928057553957,-0.2830626450116009,-0.3253275109170306,-0.3238512035010942,-0.3453389830508474,-0.3087248322147651,-0.2607655502392344,-0.2536231884057971,-0.2830626450116009,-0.2481751824817519,-0.2813953488372093,-0.3311688311688312,-0.3856858846918489,-0.3795180722891567,-0.3163716814159292,-0.3178807947019868,-0.2896551724137931,-0.2589928057553957,-0.3193832599118943,-0.3102678571428572,-0.3148558758314855,-0.2746478873239436,-0.2536231884057971,-0.1603260869565218,-0.1416666666666667,-0.0064308681672026
BDAJ_H9-L,0.0995056109236443,-0.0995056109236443,9.0,0.1080231596360629,0.1565847636493967,0.1883883403911611,1.388252929953666,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.867662589251067e-06,0.0343534601599117,0.4034264931087289,1.7264501102086902,-0.0721781186699272,0.2577405495858088,-1.870206489675516,1.2925865358408286,0.3149665437662162,-0.027906976744186,-0.0271493212669683,-0.0752688172043012,-0.0271493212669683,-0.0182648401826484,0.1082474226804124,0.0565110565110564,0.0858585858585858,0.1716621253405994,0.0858585858585858,0.0669975186104216,0.2356321839080459,0.225071225071225,0.2797619047619046,0.2990936555891237,0.3190184049079754,0.3109756097560976,0.162162162162162,0.1053984575835473,0.0361445783132527,0.2684365781710913,0.1716621253405994,0.3395638629283488,0.1684782608695652,0.0831234256926951,0.12565445026178,0.0565110565110564,0.2356321839080459,0.2285714285714284,0.347962382445141,0.3694267515923566,0.6226415094339623,0.6996047430830039,0.3782051282051282,0.3069908814589666,0.4675767918088735,0.4052287581699345,0.6602316602316602,0.6287878787878787,0.6796875,0.829787234042553,0.7695473251028804,0.6996047430830039,0.7916666666666667,0.8376068376068377,0.8454935622317594,0.8614718614718613,1.037914691943128,1.1608040201005023
BDCK_44-L^L08,0.1048727458754316,-0.1048727458754316,15.0,-0.0510967098703888,0.090804332795575,0.1755927110991478,1.056758775205377,0.1148325358851674,-0.0828729281767955,-0.1000127893592498,2.2620101389996986e-07,-0.0533399800598205,-0.0259326660600546,0.0003024995940167,0.0804536330924184,0.1261365081871126,-9.534883720930234,1.047796863330844,-0.0453582774444053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428
