firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.3005653266331658,-0.3005653266331658,13.0,-0.1213491985445963,0.0375211167422423,0.3723170310476613,0.8242764323685765,0.1571864345953705,-0.0377122877122876,-0.1292922948073685,3.308528801284469e-06,-0.1987412724948372,-0.175669099756691,-0.2320380418959139,-0.0294151014954681,0.0883395627256124,0.2415120103933437,0.0709174309561074,-4.317293233082707,0.4232132309509746,0.1654998278434523,-0.0283804627249357,0.0077519379844961,0.0403225806451612,0.4098360655737705,0.0445344129554654,0.0238095238095237,-0.0947368421052631,-0.0652173913043477,0.0573770491803278,0.5,0.4913294797687861,0.7551020408163267,2.225,1.7741935483870963,4.375,4.863636363636364,4.863636363636364,5.2926829268292686,5.0,4.26530612244898,5.45,4.0588235294117645,3.7777777777777777,3.867924528301887,1.898876404494382,1.898876404494382,0.6753246753246753,0.5,0.1217391304347828,0.0794979079497908,0.2169811320754717,0.0661157024793388,-0.0785714285714285,0.2285714285714286,0.167420814479638,0.5357142857142858,0.4576271186440679,-0.1041666666666666,0.0117647058823531,0.0840336134453783,-0.1886792452830189,-0.287292817679558,-0.3783132530120482,-0.4439655172413792,-0.4602510460251046,-0.4439655172413792,-0.4819277108433735,-0.410958904109589,-0.7619926199261993,-0.7817258883248731
BALZ_07-L^I10,0.0430235595843715,0.0430235595843715,13.0,0.3810514346866431,0.2638355745871871,0.3611164990238013,1.5999621809013551,0.412926274764534,0.3857652798777919,-0.0075844614049231,3.405803725802964e-08,-0.0594609056250417,0.3775085816043206,-0.3331683605835362,0.0831841587403734,0.2296614161575434,0.128902244914345,0.0586415039016326,0.3751347114725188,1.1999243618027102,-0.0380615075851484,0.2654303062302005,-0.0657894736842106,0.3818181818181816,0.4339622641509433,0.0555555555555555,0.0555555555555555,-0.2549019607843137,-0.2549019607843137,-0.3391304347826086,-0.2621359223300971,-0.5,-0.5913978494623656,-0.5365853658536586,-0.5869565217391304,-0.6237623762376238,-0.6,-0.6237623762376238,-0.5957446808510638,-0.6020942408376964,-0.525,-0.4108527131782946,-0.4015748031496062,-0.5064935064935066,-0.3214285714285715,-0.2244897959183673,-0.2244897959183673,-0.0617283950617284,-0.05,-0.1058823529411764,-0.0256410256410256,-0.0379746835443037,0.0270270270270269,0.1515151515151513,0.1176470588235294,0.3103448275862071,0.2881355932203391,0.2666666666666668,0.52,0.6521739130434783,0.8095238095238095,0.6521739130434783,0.5833333333333335,0.5833333333333335,0.4901960784313726,0.8095238095238095,0.7674418604651163,0.9487179487179488,0.8095238095238095,0.9487179487179488,0.8999999999999999
BBOU_00-L,0.0621890547263681,-0.0621890547263681,13.0,0.0927119484382746,0.1508153371529308,0.1159954255564713,1.030153586022263,0.1527078085642317,0.101040118870728,0.0055081734186211,0.0001522814595446,0.0296232027764005,0.0910515159893097,-0.2587321977553901,0.0413205625645098,0.0977177543691166,0.0366396835280758,-0.0157238405922169,-0.8564437194127243,0.7156545019022122,0.1034641728134878,0.0801179443976411,0.0536912751677851,0.0642857142857142,0.0642857142857142,0.0844250363901017,0.010854816824966,-0.0664160401002507,-0.028683181225554,0.0275862068965517,0.0405027932960893,0.0405027932960893,0.1391437308868501,-0.0066666666666665,0.0304287690179805,0.1322188449848025,0.2273476112026358,0.2911611785095322,0.2800687285223366,0.2375415282392028,0.2956521739130435,0.4326923076923077,0.4752475247524752,0.5585774058577406,0.6555555555555557,0.4959839357429718,0.3185840707964602,0.2293729372937294,0.2334437086092715,0.173228346456693,0.1919999999999999,0.0891812865497077,0.1086309523809525,0.0376044568245126,0.1020710059171599,0.0797101449275361,0.0597439544807965,0.0891812865497077,0.1750788643533123,0.1037037037037036,0.3821892393320967,0.173228346456693,0.0463483146067416,0.0290055248618783,0.0537482319660538,0.0205479452054795,0.010854816824966,0.171383647798742,0.3520871143375681,0.1496913580246912,0.1769352290679304
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,9.45372494949046,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,3.268707957158916e-07,0.2216981132075471,-0.108730583824317,-0.2555948362243005,-0.2328427255985267,-0.2464646464646464,-0.4155844155844156,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.0,0.0,0.0,0.0499999999999998,0.0499999999999998,0.75,0.0499999999999998,0.0499999999999998,0.1052631578947367,0.1999999999999999,0.3999999999999999,0.6799999999999999,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.6799999999999999,0.6799999999999999,1.0999999999999996,0.5555555555555554,0.909090909090909,0.3125,1.625,1.625,0.909090909090909,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.1666666666666667,0.2352941176470586,0.4482758620689655,0.4482758620689655,0.4999999999999998,0.4482758620689655,0.6153846153846152,0.909090909090909,0.909090909090909,0.826086956521739,0.826086956521739,0.6153846153846152,0.4999999999999998,0.3548387096774192,0.2352941176470586,0.0769230769230768,0.0769230769230768,0.0769230769230768,0.1052631578947367,0.0769230769230768,0.0499999999999998,0.0499999999999998
BBTU_63-L^C18,0.0619098767326479,-0.0619098767326479,13.0,0.0745087220406604,0.1377533193570929,-0.0068587789492612,0.455864342910975,0.0609911504424778,0.0755260420833665,0.0276405298961602,1.6045957664294328e-05,-0.016489113365307,0.0730680429172891,-0.8003728601079388,-0.1142927552111657,-0.1122302340207618,0.062030868777317,-0.0449271221203925,-2.114605171208945,0.4346679227508243,0.0397320535892821,0.0532202960900924,0.0241448692152916,0.1612149532710278,0.1193693693693691,-0.143103448275862,-0.1675041876046901,-0.1618887015177066,-0.148972602739726,-0.0727611940298508,0.0,-0.1045045045045045,-0.144578313253012,-0.0138888888888889,0.0642398286937901,0.0757575757575756,0.0642398286937901,-0.051526717557252,-0.0675422138836773,-0.0762081784386617,-0.175787728026534,-0.2353846153846154,-0.2669616519174042,-0.2085987261146498,0.2121951219512194,0.0397489539748951,-0.0079840319361277,0.068817204301075,-0.0197238658777121,-0.148972602739726,-0.1661073825503356,-0.1812191103789128,-0.2446808510638298,-0.3191780821917808,-0.2680412371134021,-0.2776162790697675,-0.0622641509433962,-0.1475128644939966,-0.120353982300885,-0.0897435897435897,-0.0099601593625497,-0.125,-0.2469696969696969,-0.3520208604954368,-0.3841387856257745,-0.3939024390243902,-0.3901840490797547,-0.330188679245283,-0.29,-0.2197802197802199,-0.2503770739064856
BBXK_89-L^E06,0.0859512760282387,-0.0859512760282387,13.0,-0.0401846422556297,0.0904980330063172,-0.2718490375291206,1.7744247073072266,0.0669839034693728,-0.0529835076345994,-0.0790379975682138,6.0417616012578906e-05,0.0316886033310461,-0.0198144616478649,-0.5203654296089314,0.0324515770261952,0.0244610237791469,-0.0106127190270069,-0.0477332849369547,-519.3076923076923,1.5359810254339927,0.1012611173830437,-0.0146177780489293,0.0517241379310344,0.1666666666666665,0.3488372093023255,0.2608695652173911,0.3856655290102386,0.3181818181818181,0.3809523809523809,0.3012820512820511,0.2727272727272727,0.4657039711191335,0.5378787878787876,0.8454545454545452,0.75,0.7652173913043478,0.7058823529411764,0.6305220883534133,0.5615384615384613,0.4397163120567375,0.3181818181818181,0.4657039711191335,0.3181818181818181,0.3181818181818181,0.215568862275449,0.1666666666666665,0.3951890034364258,0.215568862275449,0.0913978494623655,-0.1488469601677149,-0.0997782705099779,-0.0623556581986144,-0.1193058568329719,-0.1912350597609562,-0.152400835073069,-0.1646090534979425,-0.0469483568075117,-0.1663244353182752,-0.1731160896130347,-0.2339622641509434,-0.2339622641509434,-0.3646322378716745,-0.3322368421052633,-0.3763440860215054,-0.37442218798151,-0.4038179148311307,-0.417503586800574,-0.4011799410029499,-0.4020618556701031,-0.4265536723163842,-0.4543010752688172
BCPS_48-L^C06,0.0439181240687005,-0.0439181240687005,13.0,-0.0099882949668357,0.1109114127607245,0.2674015991337343,1.4788245462402767,0.0877246420956442,-0.017326888065792,-0.0191357540585025,5.67942685926818e-06,0.0197424892703862,0.0035061120060646,-0.9689613764799542,0.0098910054219582,0.0093884000111999,-0.2816279001455417,-0.1439972222472514,-1.4082145850796313,1.4094332633658475,0.0154449824678577,-0.3722427868769332,-0.0325203252032521,0.1826923076923077,0.3666666666666667,0.0695652173913043,-0.0610687022900764,-0.0538461538461538,-0.1744966442953019,-0.0538461538461538,-0.0390625,-0.1717171717171718,-0.18,-0.22397476340694,-0.2165605095541402,-0.1307420494699647,-0.5913621262458472,-0.5851602023608768,-0.5393258426966292,-0.5676625659050967,-0.6611570247933884,-0.61198738170347,-0.625,-0.6559440559440559,-0.7099056603773586,-0.7618586640851888,-0.7314410480349345,-0.722972972972973,-0.7278761061946902,-0.7576354679802956,-0.7578740157480315,-0.753259779338014,-0.7260579064587973,-0.7278761061946902,-0.7254464285714286,-0.6639344262295082,-0.6295180722891567,-0.6535211267605634,-0.6500711237553343,-0.6261398176291794,-0.5241779497098646,-0.6392961876832846,-0.7407797681770285,-0.7217194570135747,-0.7046818727490997,-0.7217194570135747,-0.7239057239057239,-0.6955445544554455,-0.6485714285714286,-0.6445086705202312,-0.6197836166924267
BCQE_67-L^A14,0.0321227219090074,-0.0321227219090074,13.0,0.1092367256637168,0.0683085501858736,0.3139153144269302,0.9219501530389156,0.1726105563480741,-0.1943359375,0.043398452864819,5.7276936535876775e-05,0.008987831858407,0.1606425702811245,-0.6627755110628237,-0.0050396618398252,-0.0450523829197027,-0.2761242656915086,-0.2053589906987712,-3.141025641025641,0.6567555749890687,0.0912563088255354,-0.1296214301527562,0.1550580431177446,0.6187919463087248,1.6447368421052633,0.1800391389432485,0.1596153846153847,-0.2381554011370814,-0.2976121141525918,-0.3024869866975129,-0.2395964691046658,-0.3505654281098546,-0.4359214218896164,-0.3402625820568927,-0.3927492447129909,-0.3645943097997892,-0.2976121141525918,-0.6060111074812153,-0.5803757828810021,-0.5871276959945224,-0.5625680087051143,-0.6642538975501113,-0.6081871345029239,-0.6323170731707317,-0.6406436233611442,-0.6936753873507746,-0.6538461538461539,-0.6529496402877697,-0.6326530612244898,-0.6920326864147088,-0.6874027993779159,-0.6606640405177264,-0.6377290477620907,-0.6745817593092283,-0.628351309707242,-0.6048492791612057,-0.5501678478179783,-0.5644637053087758,-0.5083571137382796,-0.5920162381596752,-0.4450069028992176,-0.5083571137382796,-0.6209930861093651,-0.657094114301962,-0.7250968771369957,-0.6977443609022556,-0.6799363057324841,-0.6771948608137045,-0.6173857868020305,-0.654243119266055,-0.6327649208282582
BCZB_W7-L^G07,0.0631005306180983,-0.0631005306180983,13.0,-0.0175322213798332,0.1230741669652454,-0.0541489725210033,0.8578034682080925,0.0683829444891391,0.0356389708983551,-0.0783976289497586,0.0002754731395403,-0.0830174374526156,-0.0621419892379795,0.3401912728200991,0.1325405230607542,0.2422356032748602,0.2859659721379878,-9.535654901916963,-2.519083969465649,0.6813872832369943,0.047725653810929,0.0597996435375822,0.0096618357487923,-0.0394431554524361,0.0072992700729925,-0.0372093023255813,-0.1038961038961039,-0.1769383697813122,-0.1686746987951808,-0.084070796460177,-0.0860927152317881,-0.0482758620689655,-0.0071942446043166,-0.0881057268722468,-0.0758928571428573,-0.0820399113082039,-0.0281690140845071,0.0,0.1249999999999997,0.1499999999999999,0.3311897106109325,0.078125,0.2069970845481048,0.3573770491803278,0.0981432360742704,0.0375939849624058,0.1010638297872339,-0.0119331742243438,-0.0235849056603775,-0.1585365853658537,-0.0304449648711943,-0.1191489361702128,-0.0482758620689655,-0.0820399113082039,-0.0590909090909091,0.0024213075060532,-0.1533742331288343,-0.2486388384754991,-0.2711267605633802,-0.3257328990228013,-0.3620955315870571,-0.3201970443349754,-0.3201970443349754,-0.3354735152487962,-0.2685512367491166,-0.2417582417582418,-0.3168316831683169,-0.2232645403377111,-0.2607142857142857,-0.2886597938144331,-0.2711267605633802
BDAJ_H9-L,0.0915446941975953,-0.0915446941975953,7.0,-0.0363123115416694,0.2190345119627355,2.3462968392638,1.8931646932185144,0.1110192837465564,0.0546095126247797,-0.0914793518034479,1.7309188891402609e-06,-0.0359273753769166,-0.0849467815509376,-0.3742792987495386,0.0108288257671594,0.0019712117714734,-0.3022336159647405,-0.5264359139990071,-1.1092636579572444,1.706404736275565,0.1105798421372191,-0.23781643805063,0.0159235668789807,0.1849056603773586,0.2411067193675891,0.0064102564102563,-0.0455927051671731,0.0716723549488054,0.0261437908496733,0.2123552123552123,0.1893939393939394,0.2265625,0.3361702127659574,0.2921810699588476,0.2411067193675891,0.3083333333333333,0.341880341880342,0.3476394849785407,0.3593073593073592,0.4881516587677725,0.5778894472361811,0.5392156862745099,0.5169082125603865,0.4537037037037037,0.4811320754716981,0.1544117647058822,0.145985401459854,0.1586715867158672,0.0572390572390573,-0.1301939058171745,-0.2169576059850373,-0.0951008645533141,-0.0542168674698794,-0.1204481792717085,0.0064102564102563,-0.0484848484848483,0.1056338028169014,-0.0248447204968944,-0.003174603174603,-0.1373626373626373,0.0328947368421053,-0.1736842105263156,-0.3114035087719298,-0.3037694013303769,-0.372,-0.4290909090909091,-0.4442477876106194,-0.3276231263383297,-0.2731481481481481,-0.3304904051172708,-0.3458333333333333
