firms,absacc,acc,age,agr,chpmia,currat,egr,gma,grltnoa,herf,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNT_37-L^D19,0.0120107949664957,-0.0120107949664957,9.0,-0.6177644900768441,-0.0045945477871859,1.083281420174513,1.8328409415801008,0.0788224016337608,0.0633397897501642,1.252150303402969e-07,-0.007020509318207,-0.6761406644718242,0.7831465893929478,3.305308300771944,-0.7346497988283235,0.0740910267047254,0.0740910267047254,0.9818000046353283,-0.3703557234097245,1.083281420174513,0.1617405288066336,3.381981713713362,0.0675785956606821,0.0461538461538462,-0.0881763527054109,-0.054054054054054,-0.0277777777777777,0.0556844547563806,0.1318407960199006,0.1179361179361178,0.200527704485488,0.2816901408450705,0.3304093567251462,0.1818181818181816,0.2231182795698922,0.1818181818181816,0.2231182795698922,0.2638888888888888,-0.0298507462686568,0.0630841121495326,0.0731132075471696,0.0088691796008868,0.0911270983213428,-0.0236051502145923,-0.0972222222222222,-0.111328125,-0.1542750929368029,-0.2365771812080537,-0.1382575757575758,-0.1574074074074074,-0.1975308641975308,-0.1903914590747331,-0.2059336823734731,-0.1932624113475177,-0.2365771812080537,-0.2613636363636364,-0.2017543859649123,-0.1903914590747331,-0.2516447368421053,-0.2441860465116279,-0.3188622754491018,-0.3126888217522658,-0.3298969072164949,-0.2416666666666667,-0.2613636363636364,-0.258957654723127,-0.2845911949685535,-0.326923076923077,-0.3168168168168168,-0.2454394693200664,-0.2391304347826087,-0.2708333333333333
BPVK_29-L,0.0853286066418096,-0.0853286066418096,10.0,0.0844873144496398,0.013440345336197,2.013452286244554,0.0546838069963324,0.8697291415037051,-0.0684855073353541,9.75925194971968e-05,-0.0248487269300211,0.1236072528518005,32.51690848314017,0.8508367124776364,-0.2970060935019847,0.0850890285762865,0.1522337820640559,0.0895368718165221,-0.4328516772662373,1.6908905029288448,0.3574932436694191,5.547834033248784,0.250111124988107,-0.0314557425018288,-0.0335807705903146,0.0148478099480326,0.0789265982636149,0.0293674698795181,0.0679687499999999,0.0683860883157483,0.183037646040675,0.1609341825902335,0.1985971065322227,0.3031458531935176,0.3182256509161043,0.3494570582428429,0.4473266278454209,0.3163216177178622,0.2189032545697726,0.1938864628820962,0.0700587084148727,0.1086780210867801,0.1145536078271503,0.0776507686243594,0.0367842244975349,0.0729984301412871,0.0523479599692071,0.0391486126947928,0.0201492537313432,0.0270473328324567,-0.0122832369942196,0.0609235545207604,0.0927258193445244,0.1251028806584362,0.1535864978902954,0.0870775347912524,0.1113821138211381,0.233754512635379,0.310014374700527,0.3087601723312589,0.2315315315315316,0.1251028806584362,0.2102700309871625,0.367,0.4480932203389831,0.2172751558325911,0.0201492537313432,-0.0904856952761143,-0.143483709273183,-0.2159449383424146,-0.2457931034482758,-0.1792254578204744
BUBP_92-L^K18,0.192997438087105,-0.192997438087105,9.0,-0.0186125211505922,0.0122685735940736,1.1604743083003952,-1.3777777777777778,0.9361252115059222,-0.067463706233973,8.216281634474038e-06,0.016497461928934,0.0351802990325417,7.207828054398603,8.944444444444445,1.4918007037481564,-0.1160449604743083,-0.1013879952201489,-0.1118801170309542,-1.0635294117647058,0.891699604743083,0.4115834873690696,18.65437788018433,0.1072210065645514,0.0139442231075697,0.0120967741935482,-0.0019880715705766,-0.0383141762452107,-0.0954954954954955,-0.1161971830985916,-0.0720887245841036,-0.0528301886792453,-0.0634328358208956,-0.0703703703703705,-0.1223776223776224,-0.1239092495636999,-0.1223776223776224,-0.106761565836299,-0.106761565836299,-0.0176125244618396,0.037190082644628,0.0350515463917526,-0.1688741721854305,-0.1877022653721682,-0.1633333333333334,-0.2462462462462463,-0.2518628912071535,-0.3085399449035813,-0.3342175066312998,-0.2859174964438123,-0.255192878338279,-0.2439759036144578,-0.1824104234527688,-0.2529761904761904,-0.2869318181818182,-0.233587786259542,-0.2507462686567164,-0.2168486739469579,-0.2069510268562402,-0.220496894409938,-0.1756978653530377,-0.2143974960876369,-0.2192846034214619,-0.1269565217391305,-0.0383141762452107,-0.1633333333333334,-0.0954954954954955,-0.2276923076923077,-0.3170068027210885,-0.350582147477361,-0.3966346153846154,-0.3008356545961003,-0.2180685358255452
BWQW_65-L^I10,0.0322471577701703,-0.0322471577701703,4.0,0.1970379311945773,0.0012296824285032,2.321775820950284,0.4819357716324711,0.470031106365198,0.0701153797388099,5.078130312308749e-06,0.1095686893541947,0.1768209923088523,2.016827076675461,0.7656110615521857,-0.3720572924907078,0.0172181310718359,-0.0283929435221539,-0.0497276206324903,-0.4022140221402215,1.505962208769033,0.1382122005234548,5.780926430517711,0.0678119652383987,0.0339506172839505,0.08,0.1250000000000002,0.1911764705882352,0.1134020618556701,0.1328671328671329,0.1824817518248174,0.2180451127819549,0.1955719557195572,0.3224489795918368,0.2226415094339624,0.1571428571428572,0.1739130434782609,0.2755905511811025,0.3012048192771084,0.2755905511811025,0.2089552238805969,0.2413793103448276,0.2857142857142858,0.1911764705882352,0.2413793103448276,0.1999999999999999,0.2226415094339624,0.2089552238805969,0.2366412213740458,0.2089552238805969,0.1824817518248174,0.1612903225806452,0.296,0.2134831460674158,0.2857142857142858,0.433628318584071,0.3388429752066118,0.5428571428571429,0.8305084745762712,0.6875000000000002,0.6875000000000002,0.705263157894737,0.4862385321100917,0.6363636363636365,0.433628318584071,0.3333333333333332,0.4594594594594594,0.296,0.2366412213740458,0.2272727272727273,0.2509652509652511,0.3278688524590165,0.6119402985074629
CWI_80-L,0.0301173651390137,-0.0301173651390137,17.0,0.0775627970128988,0.0637611430553981,1.0116518163125428,0.2701149425287356,0.3712944105001131,0.0841434523323257,4.360055230891064e-05,0.022968997510749,-0.0073409461663947,22.573203058677887,0.9019157088122606,0.2896380847872868,-0.2049887494596913,-0.2466296795737543,-0.352804009006055,-0.3122529644268774,0.6220013708019191,0.1317843206810925,5.624246079613993,-0.1336863619472315,0.083921568627451,-0.0192307692307692,0.0127084988085781,0.0357432981316003,0.0660535117056855,0.1243386243386244,0.1283185840707963,0.1654478976234004,0.1983082706766916,0.303680981595092,0.3709677419354837,0.3063524590163935,0.3858695652173913,0.4198218262806235,0.4521640091116174,0.5435835351089588,0.5740740740740742,0.5142517814726841,0.516052318668252,0.5,0.6098484848484849,0.4912280701754385,0.5625,0.516052318668252,0.643041237113402,0.6558441558441559,0.7229729729729728,0.8059490084985836,0.9645608628659474,0.995305164319249,0.9798136645962732,0.886094674556213,0.9259818731117824,1.128547579298831,1.221254355400697,1.059773828756058,1.1982758620689655,1.0564516129032255,1.2173913043478262,0.9495412844036696,0.9921875,0.6732283464566928,0.8085106382978724,0.7832167832167831,0.5567765567765568,0.7732962447844227,0.8888888888888888,0.9465648854961832,1.0334928229665072
CWV_20-L^I06,0.0646502712712387,-0.0646502712712387,17.0,0.0088539853811346,0.02161141668431,1.0722246220302376,0.1591953679937922,0.4122432996867385,-0.0701081836197545,7.068785365514253e-06,0.0574312565262792,-0.0493986096296022,6.1783029732231975,0.3738434907180802,0.8904950151764489,-0.0307868409004135,-0.0561472232906298,-0.0298486627294735,-0.8133514986376021,0.8076025917926566,0.038782125492012,5.494146912496341,-0.0336387501930303,0.0417508417508418,0.2395659432387311,0.3247100802854592,0.3378378378378379,0.2801724137931034,0.3699261992619926,0.3865546218487394,0.4375605033881897,0.4573110893032386,0.5309278350515465,0.4616141732283463,0.4732142857142856,0.5076142131979695,0.4939637826961771,0.5882352941176472,0.6874999999999998,0.6499999999999999,0.6499999999999999,0.5899357601713062,0.6265060240963853,0.6685393258426966,0.639072847682119,0.6426991150442478,0.5747613997879109,0.6610738255033557,0.7388758782201406,0.8065693430656933,0.8109756097560976,0.7511792452830188,0.6685393258426966,0.7553191489361699,0.9038461538461536,0.9014084507042256,0.9136597938144332,0.9437172774869108,0.9642857142857144,0.9038461538461536,0.6722972972972971,0.6463414634146343,0.6913439635535308,0.6971428571428571,0.5950590762620838,0.7388758782201406,0.4389534883720929,0.3930581613508441,0.4333976833976833,0.3943661971830985,0.4142857142857141,0.448780487804878
DLY_Y2-L^F16,0.0455749867514573,-0.0455749867514573,17.0,0.2206531332744924,0.0217166300262917,1.143719806763285,0.4461979913916786,0.4627831715210356,0.0975092739798448,5.25387466982275e-06,0.0238305383936451,0.2016838882510524,2.226547290233733,1.3715925394548063,-0.0768609261884296,-0.0421346618357487,-0.0689778669149774,0.0102528638864668,-0.7713004484304933,0.7028985507246377,0.1067291101799359,7.390410958904109,0.050632911392405,0.0159010600706712,0.0,-0.0052724077328647,0.0579439252336448,-0.0207612456747404,0.0071174377224199,0.0309653916211292,0.0423572744014733,0.0442804428044281,0.10546875,0.0579439252336448,0.1141732283464567,0.0884615384615383,0.10546875,0.125248508946322,0.1670103092783506,0.1816283924843424,0.1551020408163264,0.191578947368421,0.1411290322580645,0.1694214876033057,0.111984282907662,0.1598360655737705,0.125248508946322,0.1742738589211618,0.1890756302521008,0.191578947368421,0.254988913525499,0.3444180522565321,0.3011494252873565,0.3193473193473193,0.4256926952141058,0.418546365914787,0.4114713216957606,0.5256064690026954,0.6033994334277621,0.4894736842105265,0.2776523702031603,0.4256926952141058,0.3444180522565321,0.2863636363636364,0.2145922746781114,0.3906633906633905,0.2981651376146788,0.1411290322580645,0.111984282907662,0.123015873015873,0.2412280701754388,0.2690582959641256
DOQX_41-L^J16,0.0244935543278084,-0.0244935543278084,18.0,0.002212389380531,-0.0157111465908632,1.5793072014585232,-1.2280701754385963,0.6015855457227139,0.0204419889502761,3.322332690688492e-07,-0.0999262536873156,0.335551330798479,0.5769195705005984,0.5008771929824561,-1.1331001202322195,-0.4075126001039649,-0.4811278611500383,-0.0340406078299509,-0.4276527331189709,0.8354603463992708,0.1374369323915237,6.364347146207975,0.0480236899703874,-0.0285714285714285,0.2138728323699423,0.2883435582822087,0.510791366906475,0.4093959731543624,0.2068965517241379,0.2352941176470588,0.2962962962962963,0.3125,0.4189189189189191,0.2280701754385965,0.1413043478260869,0.1864406779661016,0.2280701754385965,0.0714285714285714,0.0714285714285714,0.0552763819095478,0.0714285714285714,-0.0094339622641509,-0.1393442622950819,-0.1101694915254236,-0.1666666666666666,-0.1666666666666666,-0.2105263157894736,-0.2134831460674157,-0.1025641025641024,-0.2045454545454545,-0.1891891891891891,-0.054054054054054,-0.1984732824427481,-0.0789473684210525,0.0552763819095478,0.05,0.0396039603960396,0.2650602409638556,0.381578947368421,0.2209302325581397,0.1052631578947369,-0.054054054054054,0.2352941176470588,0.4788732394366197,0.09375,0.1052631578947369,-0.1532258064516128,-0.339622641509434,-0.339622641509434,-0.4101123595505618,-0.2905405405405404,-0.2307692307692307
DOS_59-L,0.0257389433216083,-0.0257389433216083,12.0,0.2015895148606813,0.0260390266258834,1.0457380173829605,0.162219855343483,0.2989542909845731,-0.0292752451148032,0.009783063563045,0.0622667604701356,0.2343182121755274,101.77720415216984,0.5396646191365967,0.1078537164658737,0.0563299654574591,0.0329385596335877,-0.2849326957697125,-0.2233769771415522,0.7712821371524202,0.1291448428518559,5.813703142572388,-0.0592285395142376,-0.0562130177514792,0.0920840064620354,0.04,0.0747217806041335,0.002967359050445,0.0595611285266457,0.0815999999999999,0.1380471380471379,0.2028469750889678,0.2659176029962546,0.2246376811594204,0.2093023255813952,0.2588454376163873,0.3307086614173227,0.2706766917293233,0.2706766917293233,0.2518518518518517,0.3412698412698411,0.3203125,0.3938144329896909,0.4024896265560165,0.3852459016393443,0.4824561403508773,0.5363636363636362,0.5868544600938967,0.4922737306843265,0.6407766990291262,0.625,0.6018957345971565,0.5612009237875288,0.6172248803827751,0.6407766990291262,0.5757575757575757,0.7113924050632909,0.625,0.6568627450980391,0.7157360406091371,0.5831381733021079,0.6407766990291262,0.6172248803827751,0.5504587155963301,0.3547094188376751,0.4291754756871033,0.207142857142857,0.1555555555555556,0.1695501730103805,0.0815999999999999,0.1457627118644067,0.2202166064981949
DPCZ_02-L^F20,0.0097025943893693,0.0097025943893693,10.0,0.1835707471132019,0.0212251341170498,1.1784151981002375,0.3268896014658728,0.721781754778432,0.0276413455067747,8.421918121749931e-09,-0.0185654286058931,0.0519240074898488,0.0856166914571428,0.3328676133760878,-1.074548734325366,0.3364798986613658,0.3364798986613658,-0.3616555101233267,0.0986519607843136,1.1784151981002375,0.150782624803186,10.110070988376629,0.0868190661478598,0.0740740740740739,0.0384615384615385,0.1250000000000002,0.1999999999999999,0.1250000000000002,0.0588235294117647,0.0384615384615385,0.08,0.148936170212766,0.08,-0.0847457627118642,-0.0357142857142857,-0.0357142857142857,0.1250000000000002,0.2272727272727273,0.1739130434782609,0.1020408163265307,0.08,0.1999999999999999,0.1999999999999999,0.6875,0.4210526315789473,0.3846153846153846,0.5000000000000002,0.5428571428571431,1.347826086956522,1.076923076923077,1.076923076923077,0.6363636363636365,0.588235294117647,0.741935483870968,0.2558139534883721,0.0384615384615385,0.148936170212766,0.4210526315789473,0.3500000000000001,0.3170731707317074,0.0588235294117647,-0.0847457627118642,-0.15625,-0.129032258064516,-0.2702702702702702,-0.2173913043478259,-0.2602739726027396,-0.2799999999999999,-0.2702702702702702,-0.2894736842105263,-0.2058823529411765,-0.2394366197183097
