firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.2119296316657504,-0.2119296316657504,12.0,-0.1277982674328845,-4.284246006123228,0.8492574257425743,0.1565597177893499,-0.2810199317651284,-0.2166025288619949,4.6172053905942655e-06,0.0156102581696542,-0.5394222547571845,-0.1239376824518478,0.5011187266276378,-0.1728980040861228,0.3508316661521772,0.2633459029459828,-1.5207100591715978,0.3888613861386139,19.50852557673019,0.2775880189174986,-0.0465116279069768,-0.1224489795918367,0.0749999999999999,-0.1568627450980392,-0.2037037037037037,-0.1886792452830189,-0.5168539325842697,-0.5168539325842697,-0.7207792207792207,-0.75,-0.8130434782608695,-0.8200836820083682,-0.7971698113207547,-0.8223140495867769,-0.8464285714285714,-0.7952380952380953,-0.8054298642533937,-0.7440476190476191,-0.7570621468926554,-0.8506944444444444,-0.8313725490196078,-0.819327731092437,-0.8647798742138365,-0.8812154696132597,-0.8963855421686747,-0.9073275862068966,-0.910041841004184,-0.9073275862068966,-0.9136546184738956,-0.9018264840182648,-0.9603321033210332,-0.9636209813874788,-0.958171206225681,-0.959280303030303,-0.9566532258064516,-0.957843137254902,-0.9545454545454546,-0.9593572778827976,-0.9648692810457516,-0.9644039735099338,-0.9659270998415214,-0.9636209813874788,-0.9657097288676236,-0.9644039735099338,-0.9636824324324323,-0.9629948364888123,-0.964926590538336,-0.9641666666666666,-0.965378421900161
BALZ_07-L^I10,0.0294049469320129,-0.0294049469320129,12.0,0.3156111683077707,-0.4974539001046354,1.4770915619389586,1.0614741309367783,0.0960329392469078,0.0690320839967619,2.8020759719488082e-08,0.114182131763505,1.6984027110045263,-0.1212290955011075,3.583912656425599,-0.1994008363330129,-0.0820971884664465,0.008764850732915,-0.3943532769340536,0.9758168761220826,3.2428730416916363,0.2342481040704447,-0.0157068062827224,0.1937499999999998,0.4806201550387596,0.5039370078740157,0.2402597402597401,0.7053571428571426,0.9489795918367347,0.9489795918367347,1.3580246913580245,1.3874999999999995,1.2470588235294118,1.4487179487179485,1.4177215189873418,1.5810810810810811,1.8939393939393936,1.8088235294117645,2.293103448275862,2.2372881355932206,2.183333333333333,2.82,3.1521739130434776,3.5476190476190474,3.1521739130434776,2.9791666666666665,2.9791666666666665,2.745098039215686,3.5476190476190474,3.441860465116279,3.897435897435897,3.5476190476190474,3.897435897435897,3.775,3.775,4.305555555555555,4.305555555555555,4.305555555555555,5.366666666666666,5.366666666666666,4.96875,4.617647058823529,3.658536585365853,3.775,4.026315789473684,4.305555555555555,4.787878787878787,4.617647058823529,4.305555555555555,4.96875,5.586206896551724
BBIO_50-L^J00,0.0110460251046025,-0.0110460251046025,13.0,0.2963105303612606,-4.142949674411806,1.0653495440729484,0.1219110378912685,0.3339901477832512,0.1275313807531368,1.6781061678816203e-05,0.2009992313604919,0.2354546466502108,0.0895052413193248,0.1120109624474587,0.0243590707465603,0.022063288365833,-0.0072191295149017,-0.0921787709497206,0.6648936170212766,5.748837209302326,0.2476446837146702,-0.018835616438356,-0.0641025641025642,-0.025041736227045,0.0998116760828626,0.0637522768670308,0.1295938104448741,-0.1124620060790273,-0.1270553064275038,-0.1218045112781955,-0.1124620060790273,-0.1270553064275038,-0.1989026063100137,-0.2171581769436997,-0.1424375917767988,-0.1843575418994414,-0.0803149606299212,0.0318021201413427,0.1295938104448741,0.0855018587360594,0.3363844393592676,0.2016460905349792,0.4936061381074168,0.2920353982300885,0.1496062992125983,0.0676416819012797,-0.053484602917342,-0.0051107325383304,0.0855018587360594,0.1774193548387097,0.4072289156626505,0.3871733966745843,0.3394495412844036,0.29490022172949,0.2452025586353943,0.4313725490196078,0.6450704225352113,0.6976744186046511,0.626740947075209,0.8136645962732918,0.7485029940119761,0.8307210031347962,0.7432835820895523,0.7278106508875739,0.5614973262032084,0.5090439276485788,0.5051546391752577,0.6450704225352113,0.7227138643067845,0.7537537537537538
BBOU_00-L,0.0658357499845745,-0.0658357499845745,12.0,-0.0087234303968546,0.1037465109958018,0.9892761394101875,0.1215074723846653,0.1701440635866865,-0.0172764854692416,0.0001719655371555,-0.0175697260105664,0.0443702507246929,0.121873535955103,-0.1223846653671216,0.1130703893459981,0.0349689807601013,0.0198653799133564,-1.0932377049180328,0.6519476423277085,6.019269776876268,0.006358626536668,-0.0332225913621261,0.0469565217391303,0.1576923076923075,0.192079207920792,0.2594142259414225,0.3377777777777777,0.2088353413654615,0.0654867256637166,-0.0066006600660065,-0.0033112582781458,-0.0519685039370079,-0.0368,-0.1198830409356725,-0.1041666666666667,-0.1615598885793872,-0.1094674556213017,-0.127536231884058,-0.143669985775249,-0.1198830409356725,-0.0504731861198738,-0.1081481481481482,0.1168831168831168,-0.0519685039370079,-0.154494382022472,-0.1685082872928177,-0.1485148514851486,-0.1753424657534247,-0.1831750339213026,-0.0534591194968554,0.0925589836660616,-0.0709876543209877,-0.0489731437598737,-0.0504731861198738,-0.1160058737151248,-0.0519685039370079,-0.1028315946348733,-0.1313131313131313,-0.08649468892261,0.036144578313253,0.0415224913494809,0.1379962192816635,0.199203187250996,0.1358490566037735,0.1712062256809339,0.1827111984282907,0.125233644859813,0.0886075949367086,0.1231343283582087,0.1005484460694698
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,48.015795324758,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,4.306385184331899e-07,0.2216981132075471,-0.3554903488640437,-0.2328427255985267,-0.3980598279380004,-0.2464646464646464,-0.4155844155844156,0.6064997804128239,-2.256756756756757,1.8,2.311284046692607,0.2272727272727272,0.25,-0.2592592592592593,-0.0909090909090908,-0.375,0.25,0.25,-0.0909090909090908,-0.5,-0.5,-0.5,-0.4444444444444444,-0.4117647058823529,-0.3103448275862068,-0.3103448275862068,-0.2857142857142857,-0.3103448275862068,-0.2307692307692307,-0.0909090909090908,-0.0909090909090908,-0.1304347826086956,-0.1304347826086956,-0.2307692307692307,-0.2857142857142857,-0.3548387096774192,-0.4117647058823529,-0.4871794871794871,-0.4871794871794871,-0.4871794871794871,-0.4736842105263158,-0.4871794871794871,-0.5,-0.5,-0.5,-0.5652173913043479,-0.5238095238095237,-0.5121951219512195,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5454545454545454,-0.5454545454545454,-0.5454545454545454,-0.6,-0.5348837209302325,-0.5121951219512195,-0.5121951219512195
BBTU_63-L^C18,0.0679275981289404,-0.0679275981289404,11.0,0.422913458577148,-1.0218973496418366,0.532481250660188,0.0361564089075924,0.6470749043193001,0.3101484645107941,2.256086189080601e-05,0.2840468124422544,0.8198672505175456,0.0416389424071611,0.1093871498813524,0.0309110227533977,-0.4268774703557312,-0.2368906455862979,-2.783333333333333,0.509031372134784,16.341315089319647,-0.0814229249011858,-0.0092936802973977,-0.1077943615257048,-0.1723076923076922,-0.2064896755162242,-0.1433121019108281,0.3121951219512195,0.1255230125523012,0.0738522954091815,0.1569892473118279,0.0611439842209071,-0.0787671232876712,-0.0973154362416107,-0.113673805601318,-0.182370820668693,-0.263013698630137,-0.2076583210603829,-0.2180232558139535,0.0150943396226415,-0.0771869639794168,-0.0477876106194691,-0.0146520146520147,0.0717131474103587,-0.0528169014084506,-0.1848484848484848,-0.2985658409387223,-0.3333333333333333,-0.3439024390243902,-0.3398773006134969,-0.2749326145552561,-0.2314285714285714,-0.1554160125588697,-0.1885369532428356,-0.161993769470405,-0.1934032983508246,-0.1514195583596214,-0.0787671232876712,-0.1033333333333333,-0.0675909878682842,-0.0409982174688058,0.0074906367041198,-0.0253623188405796,-0.0409982174688058,-0.0341113105924596,0.0934959349593496,0.1231732776617953,0.0653465346534654,0.0695825049701788,0.1695652173913044,0.2311212814645309
BBXK_89-L^E06,0.0483941315162356,-0.0483941315162356,12.0,0.0270225251774594,-0.6014219154956061,1.718651747734418,0.0616675703071591,0.0043817440979546,-0.0575091181471498,8.197678688460732e-05,-0.0041642108500116,-0.59241157241507,0.0395182566677558,0.1445281925662477,0.0711291853930543,0.0748325707657894,-0.1012841775416784,-1.4797062234248164,1.499306454595894,3.618641822677499,-0.00346546692607,-0.078014184397163,-0.0844155844155845,0.0180505415162455,-0.0844155844155845,-0.0844155844155845,-0.155688622754491,-0.1896551724137931,-0.0309278350515465,-0.155688622754491,-0.2419354838709678,-0.4088050314465409,-0.3747228381374723,-0.3487297921478061,-0.3882863340563992,-0.4382470119521912,-0.4112734864300627,-0.4197530864197532,-0.3380281690140845,-0.4209445585215606,-0.4256619144602852,-0.4679245283018868,-0.4679245283018868,-0.5586854460093897,-0.5361842105263158,-0.5668202764976958,-0.5654853620955316,-0.5859030837004405,-0.5954088952654233,-0.584070796460177,-0.5846833578792342,-0.6016949152542372,-0.620967741935484,-0.608876560332871,-0.6323337679269883,-0.6016949152542372,-0.5982905982905983,-0.5307820299500832,-0.5252525252525253,-0.5154639175257733,-0.506993006993007,-0.5204081632653061,-0.5129533678756477,-0.5137931034482759,-0.5236486486486487,-0.5331125827814569,-0.5307820299500832,-0.5146299483648882,-0.5078534031413613,-0.4982206405693951
BCPS_48-L^C06,0.0373177478082855,-0.0373177478082855,11.0,-0.0135038648992642,0.8572381013040952,1.1022825772898006,0.0456185977389735,0.1642317908569831,-0.0167992373927488,4.5961650308595306e-05,0.0032905969639586,-0.9512158169705568,0.2001378224861739,0.1248242813924041,0.2016176210842064,0.1740432024629126,0.2299143515278785,-0.5940298507462686,1.0242704420687665,8.208400214018193,0.0380432024629126,-0.0615114235500879,-0.2162534435261707,-0.1025236593059936,-0.132621951219512,-0.2041958041958042,-0.3290094339622641,-0.4491771539206195,-0.3788209606986898,-0.3592342342342343,-0.3705752212389379,-0.4394088669950738,-0.4399606299212598,-0.4292878635907723,-0.3663697104677059,-0.3705752212389379,-0.3649553571428572,-0.2226775956284152,-0.1430722891566264,-0.1985915492957746,-0.1906116642958748,-0.1352583586626139,0.1005802707930367,-0.1656891495601172,-0.4004214963119072,-0.3563348416289592,-0.3169267707082832,-0.3563348416289592,-0.3613916947250281,-0.2957920792079207,-0.187142857142857,-0.1777456647398843,-0.1205564142194743,-0.1789321789321788,-0.1494768310911808,-0.131297709923664,-0.0792880258899675,-0.0702614379084967,-0.1095461658841939,-0.0672131147540981,-0.0687397708674304,-0.1352583586626139,-0.1273006134969324,-0.035593220338983,-0.035593220338983,-0.0516666666666666,-0.0982567353407288,0.1005802707930367,0.1612244897959183,0.1707818930041151
BCQE_67-L^A14,0.1653059932915638,-0.1653059932915638,12.0,-0.1560275411366553,-0.6678883613733803,0.926620004515692,0.1805236564079007,-0.5203747072599532,-0.1293589013353308,9.96093612457255e-05,-0.2408682460030342,-0.303765562653667,-0.1656111920453584,0.3416189919405354,-0.1513293665077805,0.1324258299443561,0.0490491818137057,-5.487394957983193,0.6877398961390833,3.9779832672831352,-0.0403654132143615,-0.016090380006847,0.0594849474066014,-0.1868040089086859,-0.0510071474983755,-0.109451219512195,-0.1296185935637663,-0.2580645161290321,-0.1615958668197474,-0.1594244604316547,-0.1102650015229972,-0.2540858018386107,-0.242871954380508,-0.1781091727630838,-0.1225593271252627,-0.2118186724230977,-0.0998459167950693,-0.0429226736566186,0.0895188362551286,0.0548934633441675,0.1907867916836527,-0.0118403247631934,0.3442245743212149,0.1907867916836527,-0.0820238843494657,-0.16946261017913,-0.3341691360838841,-0.2679197994987468,-0.2247876857749469,-0.2181477516059956,-0.0732868020304567,-0.1625573394495413,-0.1105359317904994,-0.1540689255719664,-0.2272486772486771,-0.0831763967357187,-0.0840388836625901,-0.0214405360134003,0.0428418421992145,0.0907393577296489,-0.005108991825613,0.0321554770318022,-0.0311774461028191,-0.0750474984167193,0.0645043731778425,0.042469664525339,-0.0061245321537938,0.0931886227544911,0.1321705426356589,0.0782576596530084
BCUB_73-L^L00,0.0866725334897819,-0.0866725334897819,11.0,0.435,-1.1916067261588623,1.375439367311072,0.1658291457286432,0.1943427620632278,0.2305661484305826,9.08831550799072e-06,0.2157142857142857,0.0171062518217936,-0.1287617488275446,0.1473843204461614,-0.1276390257232039,0.1506523725488019,-0.1490641556049994,-1.9219427580225497,0.9922012302284712,4.494811398451655,0.2998618587148097,-0.0396825396825396,0.0188679245283018,0.0830945558739253,0.2115384615384614,0.1085043988269793,0.0384615384615383,-0.2042105263157895,-0.1467268623024831,-0.0757946210268948,-0.1409090909090909,-0.26171875,-0.1957446808510639,-0.1486486486486488,-0.2092050209205022,-0.2674418604651163,-0.0478589420654912,-0.0052631578947368,0.0216216216216216,0.1666666666666665,0.1454545454545455,0.0384615384615383,0.1020408163265305,-0.0181818181818183,-0.0978520286396182,-0.1974522292993631,-0.37,-0.2947761194029852,-0.2960893854748604,-0.3089579524680073,-0.1350114416475973,-0.1853448275862068,-0.2254098360655737,-0.288135593220339,-0.436661698956781,-0.3593220338983052,-0.2934579439252336,-0.2688588007736944,-0.3297872340425531,-0.2921348314606742,-0.3,-0.288135593220339,-0.3176895306859206,-0.3505154639175258,-0.3127272727272727,-0.3345070422535211,-0.3636363636363637,-0.3127272727272727,-0.28,-0.3038674033149171
