firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LKBE_08-L,14.0,-0.2058558558558559,0.0207978823974286,0.0774799949193445,0.8997094878605972,0.000429896222828,-42.35,-0.4033875828860907,-0.7948685237246111,-0.0272393389104264,-0.0132932758759754,-0.2985762144053601,-0.3265545233910686,8.761106262334065e-08,-0.1057999999999999,0.0115615615615615,-0.1514440009391876,0.0483054559111437,-0.0230391665889574,0.269684793995571,-0.0016493160526671,-0.0507469244288225,-0.1400565885206144,0.0227712137486574,1.6027315773319706,0.3636363636363635,-0.4210526315789473,-0.5686274509803921,-0.6901408450704225,-0.794392523364486,-0.8267716535433071,-0.7924528301886793,-0.8482758620689655,-0.872093023255814,-0.8865979381443299,-0.8986175115207373,-0.897196261682243,-0.892156862745098,-0.9030837004405288,-0.9039301310043668,-0.9238754325259516,-0.9238754325259516,-0.930379746835443,-0.93125,-0.93125,-0.9373219373219374,-0.9335347432024168,-0.933130699088146,-0.9276315789473684,-0.9281045751633988,-0.9327217125382264,-0.924914675767918,-0.9225352112676056,-0.9140625,-0.9094650205761317,-0.9112903225806452,-0.9079497907949792,-0.907563025210084,-0.9133858267716536,-0.9112903225806452,-0.9137254901960784,-0.908713692946058,-0.9026548672566372,-0.8962264150943396,-0.8865979381443299,-0.8942307692307693,-0.8817204301075269,-0.8883248730964467,-0.8835978835978836,-0.8848167539267016,-0.8784530386740331,-0.872093023255814,-0.872093023255814,-0.8658536585365854
LKDM_36-L,15.0,-0.0101495786438053,0.0622518852387969,1.112187707798993,0.2104217520194227,0.0051380051785525,-2.6790000000000003,0.7625474156636878,-0.3019185932410234,0.0077535379174804,-5.911909683574494,-0.0662048123343277,-0.2820004567767885,5.033710249868074e-10,0.2,-0.281147255854663,0.386858334844912,0.0933514030816172,-0.0181392261880851,1.0598220316583948,-0.0375092085299882,0.0249199376505597,0.0301456370592833,0.0598220316583947,0.3283132180898749,0.096774193548387,-0.0699999999999999,-0.0792079207920791,-0.1545454545454545,-0.3496503496503496,-0.4833333333333333,-0.5349999999999999,-0.5921052631578947,-0.5753424657534246,-0.515625,-0.4076433121019108,-0.4397590361445782,-0.4529411764705882,-0.4833333333333333,-0.4655172413793103,-0.5105263157894737,-0.4363636363636363,-0.4187499999999999,-0.3496503496503496,-0.388157894736842,-0.4038461538461538,-0.3630136986301369,-0.3404255319148935,-0.3059701492537313,-0.3007518796992481,-0.3673469387755101,-0.3450704225352112,-0.3496503496503496,-0.3404255319148935,-0.3586206896551723,-0.3630136986301369,-0.2846153846153846,-0.3586206896551723,-0.4,-0.3450704225352112,-0.3716216216216216,-0.388157894736842,-0.2118644067796609,-0.2846153846153846,-0.2619047619047618,-0.2954545454545454,-0.2314049586776858,-0.1545454545454545,-0.0792079207920791,-0.0106382978723402,-0.088235294117647,-0.2677165354330708,-0.25,-0.205128205128205
LKDP_14-L,19.0,0.8774862619232144,0.3091589684032974,1.7104433527002776,0.4706665178072634,4.0,-117.22369999999998,2.5378652531374906,0.6987577431091105,-0.0237589521088895,1.636238737621124,0.7905742123051729,0.2669174504397851,2.118387698836964e-06,0.6656281828530346,0.5639351403517325,1.2262528291321135,3.6947039407278575,-0.2784962000763822,-0.4355154805506142,-0.2273985619987408,0.0148902143058431,0.0224899682757825,0.2179977009467011,0.4880982496363903,0.0737100737100737,-0.044600938967136,0.0124378109452738,0.0251889168765744,0.0710526315789474,-0.3101694915254237,-0.2572992700729927,-0.3403565640194489,-0.4118497109826589,-0.486111111111111,-0.4101449275362319,-0.5024449877750611,-0.4185714285714285,-0.4323570432357042,-0.469361147327249,-0.4975308641975308,-0.4931506849315068,-0.4331476323119776,-0.4185714285714285,-0.3519108280254777,-0.2884615384615384,-0.2448979591836734,-0.2003929273084478,-0.111353711790393,-0.1377118644067795,-0.2003929273084478,-0.1777777777777777,-0.2112403100775193,-0.1228448275862067,-0.141350210970464,-0.026315789473684,-0.0378250591016549,-0.0024509803921568,-0.1358811040339702,-0.068649885583524,-0.0192771084337349,-0.0169082125603863,0.0882352941176469,0.2041420118343195,0.3796610169491525,0.3214285714285714,0.3750000000000002,0.5358490566037737,0.668032786885246,0.7319148936170212,0.8169642857142856,0.6023622047244095,0.4854014598540146,0.6411290322580647
LKED_19-L^L15,21.0,0.7384065226720069,0.0698416877859329,0.0477369355793552,0.7755036420404138,3.747072037909578e-05,-1.8025,0.1121393258328953,-0.8794168935115733,0.0006266973052015,0.1260412799360555,0.2028740172290562,0.3604433718828665,5.981487738072922e-10,0.0294117647058823,0.1580031469031612,2.4388437649307213,0.0082396952238792,-0.0207760094415165,0.1018814075323138,0.0476374721852002,-0.01691343251594,-0.0324359501301548,0.1917658820321729,1.6027315773319706,0.0,-0.1,-0.25,-0.3571428571428572,-0.5263157894736843,-0.5909090909090909,-0.6086956521739131,-0.55,-0.64,-0.6086956521739131,-0.5714285714285714,-0.6538461538461539,-0.64,-0.6603773584905661,-0.6785714285714286,-0.7352941176470589,-0.7567567567567568,-0.7567567567567568,-0.775,-0.7954545454545454,-0.7804878048780488,-0.7906976744186047,-0.8043478260869565,-0.8,-0.8235294117647058,-0.7804878048780488,-0.7567567567567568,-0.7,-0.7272727272727273,-0.64,-0.5909090909090909,-0.55,-0.5909090909090909,-0.5714285714285714,-0.55,-0.5909090909090909,-0.6000000000000001,-0.5909090909090909,-0.55,-0.5263157894736843,-0.5263157894736843,-0.55,-0.5,-0.4375,-0.3793103448275862,-0.3076923076923077,-0.4375,-0.4857142857142856,-0.4857142857142856
LKFE_10-L^J18,16.0,0.0818796409176547,0.0024587885655641,0.1598467085192749,1.235871741694572,1.632618514632869e-05,-0.573,-0.238296067394902,0.0299721724904232,-0.0050487175216522,-0.0066009076247984,0.131309163753486,0.056811890464631,1.127401932406307e-09,-0.0624999999999999,0.0501163692785104,0.0178571428571429,0.004110992015863,-0.0395171108771865,-0.243768189720014,-0.0004372468791512,0.0054293265586264,0.0092007499479202,-0.0210799151728262,0.6368512402309473,-0.0277777777777777,0.0,-0.1,-0.3454545454545455,-0.4,-0.4666666666666667,-0.52,-0.6869565217391305,-0.7735849056603774,-0.788235294117647,-0.7818181818181817,-0.7954545454545454,-0.7804878048780488,-0.7971830985915493,-0.8115183246073299,-0.824390243902439,-0.8325581395348838,-0.8325581395348838,-0.8333333333333334,-0.8434782608695652,-0.85,-0.8666666666666667,-0.8838709677419355,-0.856,-0.8628571428571429,-0.8666666666666667,-0.8200000000000001,-0.7971830985915493,-0.8200000000000001,-0.7850746268656716,-0.788235294117647,-0.788235294117647,-0.7850746268656716,-0.84,-0.8588235294117648,-0.8736842105263158,-0.8588235294117648,-0.848421052631579,-0.8747826086956522,-0.8325581395348838,-0.8574257425742574,-0.8515463917525773,-0.856,-0.8725663716814159,-0.8725663716814159,-0.8690909090909091,-0.8964028776978418,-0.9033557046979864,-0.9013698630136986
LKGM_73-L,20.0,0.0422438107176434,0.0008888888888888,0.2054749340369393,0.5606733488819596,-8.93973627229693e-05,-17.6,-0.1827480409673323,0.3034903140880537,-0.0113965160909359,0.0350735568036057,0.0993193849256365,-0.075497176528348,3.6825716924979604e-07,-0.0479309318249479,0.0059542463177687,0.0233566900233566,0.1553945909950656,0.1611726225720971,0.1553914529536161,0.4209686638601042,-0.0028995828670261,-0.0107142857142857,0.0892757504742774,0.908977766001132,-0.0769230769230769,-0.0930232558139534,0.0833333333333334,-0.1136363636363636,-0.417910447761194,-0.4935064935064934,-0.4347826086956521,-0.390625,-0.4583333333333332,-0.360655737704918,-0.390625,-0.4729729729729729,-0.524390243902439,-0.5357142857142857,-0.5,-0.6320754716981132,-0.6320754716981132,-0.6953125,-0.7253521126760563,-0.74,-0.7607361963190183,-0.7467532467532467,-0.7467532467532467,-0.7650602409638554,-0.7784090909090909,-0.7531645569620253,-0.7291666666666666,-0.7291666666666666,-0.7253521126760563,-0.7,-0.7,-0.7483870967741936,-0.7857142857142857,-0.8202764976958525,-0.8125,-0.806930693069307,-0.7833333333333333,-0.7678571428571428,-0.7483870967741936,-0.708955223880597,-0.7,-0.675,-0.6020408163265306,-0.6020408163265306,-0.5465116279069767,-0.5125,-0.5894736842105263,-0.5465116279069767,-0.4729729729729729
LKKB_22-L^L16,14.0,0.261411094187589,0.0263752516330471,0.5711041862936929,1.5581288315847703,-0.0007986136386678,-1.9805,0.7612890865949358,-3.9996456848097433,-0.0084527769136895,0.233889524191084,0.0983823864460139,0.101767460050188,3.4746949549219646e-09,0.1996699669966996,0.3830516385790792,0.4989888623947359,0.0055796128465645,-0.115630742229031,1.96349502987434,0.2913340540156146,-0.019368220149181,-0.0375063642020704,1.8579394743187845,-0.0428293380521079,0.0,0.1818181818181818,0.0833333333333334,0.0,-0.2352941176470588,-0.5517241379310345,-0.59375,-0.59375,-0.6578947368421053,-0.6388888888888888,-0.6486486486486487,-0.7173913043478262,-0.7234042553191489,-0.7636363636363637,-0.74,-0.7758620689655172,-0.7758620689655172,-0.7719298245614035,-0.7678571428571429,-0.7903225806451613,-0.803030303030303,-0.8,-0.8088235294117647,-0.8206896551724138,-0.8385093167701864,-0.8452380952380952,-0.8452380952380952,-0.8333333333333334,-0.8395061728395061,-0.8364779874213837,-0.8364779874213837,-0.8289473684210527,-0.8289473684210527,-0.8452380952380952,-0.8266666666666667,-0.7592592592592593,-0.7475728155339806,-0.7450980392156863,-0.7234042553191489,-0.6867469879518072,-0.7291666666666666,-0.74,-0.7547169811320755,-0.7450980392156863,-0.74,-0.7833333333333333,-0.792,-0.803030303030303,-0.7903225806451613
LKLE_25-L^L09,16.0,0.1174341088693656,0.0110889238220673,-0.0656776338487595,2.550964787117322,0.0194595856037415,-1.022,0.6139152922716136,-0.1812299407818078,-0.0075760809253489,0.0081601749810717,-0.3070434415858287,0.0592969434135356,9.340468594653547e-10,0.1610169491525425,0.1163745529998675,0.4256695069993914,0.0015225404226455,-0.1328421545322983,-0.3617905028375711,-0.0673024901934624,-0.0328315752044565,-0.1264455264759586,0.136519165857493,1.6027315773319706,0.0,0.3333333333333335,-0.3333333333333332,-0.3333333333333332,-0.6000000000000001,-0.6363636363636364,-0.7037037037037037,-0.7142857142857143,-0.7647058823529411,-0.7777777777777778,-0.7894736842105263,-0.8,-0.8095238095238095,-0.8461538461538461,-0.8461538461538461,-0.8688524590163934,-0.8709677419354839,-0.8709677419354839,-0.8787878787878788,-0.8787878787878788,-0.8823529411764706,-0.8769230769230769,-0.873015873015873,-0.8666666666666667,-0.8709677419354839,-0.8666666666666667,-0.8571428571428572,-0.8709677419354839,-0.8709677419354839,-0.875,-0.875,-0.8620689655172413,-0.8518518518518519,-0.8666666666666667,-0.8666666666666667,-0.8518518518518519,-0.8666666666666667,-0.8666666666666667,-0.864406779661017,-0.8461538461538461,-0.8596491228070176,-0.8571428571428572,-0.8545454545454545,-0.8666666666666667,-0.864406779661017,-0.8666666666666667,-0.875,-0.8787878787878788,-0.8666666666666667
LKTQ_Y7-L,18.0,0.5110227245167707,0.035738743365862,0.3669500180223476,1.096290682852139,0.0019563967558205,1.2685000000000004,-0.0127374289921551,-0.0620571950478775,0.0137190110510743,0.1143315201832235,0.0930312109273632,0.4233719990599119,1.1130534823472889e-08,-0.0033407572383073,0.0985052425646125,1.4214948228462785,0.2092943180063455,0.0189614527814868,-0.0337101985995973,-0.038855299549134,0.0309491207840876,0.0487839511081323,0.1436947774924684,0.5757631329636491,0.0999999999999998,-0.1203703703703704,0.021505376344086,0.0052910052910053,0.1309523809523809,-0.0256410256410256,-0.0052356020942407,-0.1037735849056604,-0.0995260663507109,-0.0594059405940594,-0.0206185567010309,-0.0452261306532664,-0.0104166666666666,0.0614525139664803,-0.0355329949238578,-0.0821256038647342,-0.0686274509803922,-0.05,-0.1121495327102805,-0.1121495327102805,-0.188034188034188,-0.1810344827586206,-0.0952380952380953,-0.1517857142857144,-0.107981220657277,-0.0155440414507772,0.021505376344086,0.0,-0.0104166666666666,0.0106382978723404,0.0555555555555555,0.0919540229885056,0.144578313253012,0.144578313253012,0.1515151515151516,0.1949685534591194,0.1728395061728393,0.2025316455696202,0.2101910828025477,0.2101910828025477,0.2025316455696202,0.1377245508982036,0.165644171779141,0.1111111111111111,0.165644171779141,0.1874999999999997,0.2337662337662336,0.25,0.3194444444444444
LLAG_97-L^B10,21.0,-0.2183203931903981,0.4306087114999088,-0.4632740035096515,0.2052739626201637,-0.0002670108472088,0.2395,-1.6183560260488337,-2.745211679655429,-0.0211264528532727,-2.1737973928967165,-0.1406710091906844,-0.0975492743773237,3.105055575574938e-11,-0.4244604316546763,-0.0662084194030914,-0.5554952018830346,0.0105962812025435,0.0464029995135646,-0.0482471656077495,-0.0741244405639961,-0.0393496789696992,-0.0474057990681684,-0.3447141394940782,1.6027315773319706,-0.0294117647058823,-0.0285714285714284,-0.0285714285714284,-0.0555555555555554,-0.1168831168831168,-0.1999999999999999,-0.2093023255813952,-0.2916666666666666,-0.2916666666666666,-0.2916666666666666,-0.3199999999999999,-0.2842105263157893,-0.2359550561797752,-0.1999999999999999,-0.2093023255813952,-0.1052631578947368,-0.1168831168831168,-0.1282051282051282,-0.15,-0.1282051282051282,-0.0555555555555554,-0.0555555555555554,-0.0555555555555554,-0.0555555555555554,-0.081081081081081,-0.0684931506849314,-0.1282051282051282,-0.1707317073170731,-0.15,-0.1392405063291139,-0.0555555555555554,-0.1052631578947368,-0.1282051282051282,-0.15,-0.15,-0.1707317073170731,-0.1707317073170731,-0.2093023255813952,-0.2272727272727271,-0.2272727272727271,-0.1999999999999999,-0.1904761904761903,-0.1052631578947368,0.0,-0.0285714285714284,-0.0285714285714284,-0.0933333333333332,0.0625,0.0625
LLAI_32-L^A12,13.0,-0.1114679628109024,0.0103220325088128,-0.0984992698944213,2.125683676131408,0.0012716527876898,2.535,-0.7016788858102672,-0.1670364787889555,0.0036148629714734,-0.0180895820195955,-0.1840262167853677,-0.1121353759410352,2.7667870990592364e-08,-0.1840354767184036,-0.0410960718353509,-0.0058998399268236,0.0146265628761761,0.0082320538115751,0.0311563494663769,-0.0222172737265946,-0.0280461720017701,-0.0493235442906619,-0.0912422642944968,1.6027315773319706,0.5384615384615385,0.1818181818181818,-0.3658536585365853,-0.1875,-0.7142857142857143,-0.74,-0.7547169811320755,-0.8156028368794326,-0.8266666666666667,-0.8452380952380952,-0.8181818181818181,-0.8497109826589595,-0.7868852459016393,-0.8571428571428572,-0.8854625550660793,-0.9037037037037036,-0.9071428571428573,-0.915032679738562,-0.9169329073482428,-0.9161290322580644,-0.896,-0.8996138996138996,-0.9166666666666666,-0.9118644067796612,-0.921921921921922,-0.935,-0.935,-0.9395348837209302,-0.9356435643564356,-0.935,-0.9423503325942352,-0.9519408502772644,-0.9507575757575758,-0.9551724137931036,-0.952983725135624,-0.9537366548042704,-0.9516728624535316,-0.9475806451612904,-0.9409090909090908,-0.9382422802850356,-0.9396751740139212,-0.938095238095238,-0.9395348837209302,-0.9420935412026726,-0.9383886255924172,-0.9414414414414416,-0.9456066945606696,-0.9471544715447154,-0.9444444444444444
LLED_D2-L^F10,4.0,0.0092554030808231,0.1825314035415967,0.1448835729736607,0.2924137854735002,7.74784678222808e-06,-0.0924999999999993,0.0180129310786698,0.1041181028844952,-0.0016547685975836,0.0061918841191852,0.062155119146764,-0.0315520606425756,4.945155447168294e-09,0.0047244094488189,0.0024315480424744,-0.0398563376066244,0.1396238420851809,0.0919512547565146,-0.0919512547565146,-0.0919512547565146,0.0124553552380259,0.0259631885149841,-0.0919512547565146,0.6801259461002829,-0.1060240963855422,0.0221674876847293,0.0586734693877553,-0.0838852097130242,-0.2125237191650852,-0.1443298969072163,-0.1075268817204301,-0.2080152671755725,-0.2782608695652173,-0.2110266159695816,-0.2169811320754716,-0.2966101694915254,-0.3683409436834094,-0.3860946745562129,-0.3295638126009693,-0.4773299748110831,-0.4838308457711442,-0.4889162561576353,-0.5117647058823529,-0.4863861386138614,-0.5566239316239315,-0.5566239316239315,-0.5240825688073394,-0.5373467112597548,-0.5117647058823529,-0.5077105575326215,-0.4876543209876542,-0.4969696969696969,-0.4121813031161472,-0.3897058823529411,-0.3359999999999999,-0.3787425149700598,-0.401154401154401,-0.4773299748110831,-0.4851116625310173,-0.469309462915601,-0.457516339869281,-0.4407008086253369,-0.3897058823529411,-0.3218954248366013,-0.3842729970326409,-0.3721633888048411,-0.2966101694915254,-0.2820069204152249,-0.2049808429118772,-0.3196721311475409,-0.3664122137404579,-0.24408014571949,-0.24408014571949
LLEH_07-L,20.0,0.0702819138970692,0.2811453700464744,0.0220827720715079,0.1232399793336746,-0.0013569453246208,-20.800000000000004,-0.00439424173452,-0.2292386634975923,-0.0012093248246479,0.0399315459212778,-0.0402043557066518,-0.0035026298031413,2.0164980883928561e-07,-0.0011525163273146,9.302431153190136e-07,0.0887039635158802,0.6188241039244171,0.0648990847067048,-0.0648990847067048,-0.0648990847067048,0.0023727988596658,0.0190802348336594,-0.0648990847067048,0.6215036894320641,0.0984682713347919,-0.1361058601134215,-0.0172043010752688,-0.1630036630036629,-0.1473880597014925,-0.2903726708074534,-0.2280405405405404,-0.1457943925233643,-0.1940035273368606,-0.3433908045977011,-0.2925696594427244,-0.2814465408805031,-0.459171597633136,-0.5189473684210526,-0.4870931537598204,-0.3906666666666666,-0.4371921182266008,-0.4178343949044585,-0.4273182957393483,-0.4636150234741784,-0.5214659685863874,-0.524948024948025,-0.5510805500982319,-0.5626794258373204,-0.5605769230769231,-0.5501968503937007,-0.5336734693877552,-0.5288659793814432,-0.5470763131813676,-0.509656652360515,-0.4692218350754935,-0.4989035087719298,-0.5239583333333333,-0.5736940298507462,-0.5680529300567108,-0.558027079303675,-0.5346232179226069,-0.496141124586549,-0.4673659673659673,-0.4200507614213198,-0.4565992865636147,-0.4287499999999999,-0.4049479166666666,-0.3824324324324324,-0.373972602739726,-0.35177304964539,-0.4170918367346938,-0.4526946107784431,-0.4273182957393483
LLEU_94-L,13.0,0.008060064038865,0.080030084301763,-0.1532701849345963,0.6625912045770976,0.0037317892792746,0.7128000000000001,-0.3778388095630883,-0.4664705075623076,0.0026392805120872,-0.0399111200499555,-0.1592407365310297,-0.074925312952475,1.000508282686342e-10,-0.099099099099099,-0.0038276103198263,0.3154046997389035,0.005384010895501,0.5515772842604444,0.1581792270481206,-0.5378293180765806,-0.0087758055915289,-0.014239802224969,-0.0590127500292432,1.6027315773319706,-0.1063829787234041,0.0444444444444442,-0.1132075471698114,-0.2656250000000001,-0.4125000000000001,-0.4534883720930233,-0.4534883720930233,-0.4534883720930233,-0.4404761904761904,-0.426829268292683,-0.3974358974358974,-0.426829268292683,-0.4404761904761904,-0.4659090909090909,-0.4777777777777778,-0.5803571428571429,-0.5948275862068966,-0.6466165413533835,-0.6328125,-0.5948275862068966,-0.6518518518518519,-0.6492537313432836,-0.6384615384615384,-0.6594202898550725,-0.6948051948051948,-0.6492537313432836,-0.6666666666666667,-0.7626262626262627,-0.7718446601941747,-0.7740384615384616,-0.7718446601941747,-0.7824074074074074,-0.8356643356643356,-0.8478964401294499,-0.8246268656716418,-0.8192307692307692,-0.8178294573643411,-0.8206106870229007,-0.8284671532846716,-0.8438538205980066,-0.8664772727272727,-0.8676056338028169,-0.8746666666666667,-0.8712328767123287,-0.8433333333333334,-0.8493589743589743,-0.8708791208791209,-0.8694444444444445,-0.8756613756613757
LLFH_45-L,12.0,0.0628576674725342,0.0872163838767243,0.3542846589509973,2.715880945522654,-0.003364737550471,-1.0525,0.1580890983693012,-0.0189367069202635,-0.0161581540533096,0.0149243890698093,0.2254795742782485,0.0004153809636838,2.3624630635300343e-09,0.0414634146341463,0.0896961165345655,-0.0873660661721417,0.011176920127792,-0.0433369254603989,-0.0079856004475633,0.0361551618477214,0.002392480774708,0.0041985305143199,0.1009392646416852,0.7400558845392641,0.0476190476190476,-0.1063829787234041,-0.1063829787234041,-0.1063829787234041,-0.4750000000000001,-0.4939759036144578,-0.436241610738255,-0.4750000000000001,-0.5,-0.4878048780487805,-0.4878048780487805,-0.5578947368421052,-0.4750000000000001,-0.5307262569832403,-0.5670103092783505,-0.6347826086956522,-0.641025641025641,-0.6793893129770993,-0.6528925619834711,-0.6557377049180328,-0.676923076923077,-0.664,-0.5961538461538463,-0.5980861244019139,-0.625,-0.5882352941176471,-0.5841584158415842,-0.5714285714285714,-0.5714285714285714,-0.5692307692307692,-0.5555555555555556,-0.4939759036144578,-0.44,-0.4683544303797469,-0.3385826771653544,-0.3333333333333333,-0.3170731707317074,-0.328,-0.2695652173913043,-0.2500000000000001,-0.288135593220339,-0.3225806451612903,-0.263157894736842,-0.0666666666666667,-0.0869565217391304,-0.0869565217391304,-0.16,-0.1764705882352941,-0.1844660194174757
LLJF_08-L,13.0,0.1858938478834114,0.3585844601699749,0.051096819197903,0.3229021691892152,-0.0219915552427867,-4.500500000000001,-0.1489944225422233,-0.4747015952731514,0.0004728847409455,0.7548471147214348,0.1420695456884152,0.0222725485616128,1.4034115597657485e-08,-0.0390780742237635,0.1080548820998919,0.2034117373078715,0.1227604082777838,0.0373152844348131,-0.3513770218637253,0.1839367710276118,0.0011773011524314,0.0028954291351529,0.1767056120936665,1.0952386104784844,-0.0135989274085424,0.0390049751243781,0.3775725593667547,-0.0718222222222222,-0.2433333333333333,-0.3241423948220064,-0.3152786885245902,-0.3771919360610759,-0.4230939226519337,-0.4325,-0.4386021505376344,-0.4198888888888888,-0.3964161849710982,-0.4133707865168539,-0.3794128135029121,-0.3990561694290976,-0.3911370262390671,-0.3893567251461988,-0.4016045845272206,-0.4152105734767025,-0.4182729805013927,-0.405014245014245,-0.408385269121813,-0.4146860986547085,-0.4130410342889263,-0.4262637362637362,-0.3857647058823529,-0.3941749825945695,-0.3453291536050157,-0.3310698270339526,-0.2920677966101694,-0.2685626225833566,-0.3130263157894737,-0.3534365325077399,-0.3554320987654321,-0.3284887459807074,-0.2405818181818181,-0.2014377485469561,-0.1930448222565688,-0.1745454545454545,-0.2178277153558052,-0.2265185185185184,-0.2433333333333333,-0.1777952755905512,-0.18421875,-0.18421875,-0.2433333333333333,-0.1225210084033613,-0.1150847457627118
LLJN_15-L^E18,13.0,-0.1489293141417302,0.3292154312960555,-0.8427608569220596,-1.007173810474076,-0.0001527873499419,-55.011,1.0135123879074333,3.5012569228064048,-0.000774936692545,1.5499999999999958,-0.5030082102533987,0.0055790682191815,8.628234032684311e-09,0.2658227848101266,0.0013486727833745,0.7151571524367822,0.0381016816248027,1.7717777594115458,-1.7717777594115458,-1.7717777594115458,-0.024656699326789,-0.0595251365511091,-1.7717777594115458,1.6027315773319706,-0.5767634854771784,-0.419277108433735,-0.3859872611464967,-0.654974946313529,-0.7525667351129364,-0.7799086757990867,-0.7758139534883721,-0.7534526854219948,-0.7701478302336671,-0.7678227360308285,-0.7637254901960784,-0.773602630342884,-0.771563981042654,-0.7307262569832402,-0.7694882831181253,-0.7691570881226053,-0.7686029764762361,-0.7618577075098814,-0.7452431289640592,-0.7631449631449632,-0.782392776523702,-0.7660194174757282,-0.7613861386138614,-0.7620927936821322,-0.7593609585621568,-0.7416934619506967,-0.7356006582556226,-0.7489583333333333,-0.7345814977973568,-0.7245714285714285,-0.7269121813031161,-0.7068126520681266,-0.7221902017291066,-0.7625615763546798,-0.7701478302336671,-0.7758139534883721,-0.7757096323871568,-0.7664728682170543,-0.7611496531219029,-0.7489583333333333,-0.7587587587587588,-0.7534526854219948,-0.7373297002724796,-0.7245714285714285,-0.7348734873487348,-0.7069908814589665,-0.7000622277535781,-0.6957070707070707,-0.6898326898326899
LLJR_71-L,20.0,-0.7481771536591952,0.0193637621023513,-1.053670832895704,-0.8963655213821123,0.002458765346015,-88.69999999999999,-2.192412653609018,-2.223169713670141,-0.0020597014925373,150.0,-0.7352773826458037,0.0400172581167046,5.99700687254143e-08,-0.5750232991612302,-0.0618707804482851,-0.7557501306847884,0.0146669541222916,-3.0988553590010395,4.098855359001039,3.0988553590010395,-0.1805630026809651,-0.361902203116604,3.0988553590010395,1.6027315773319706,-0.2269736842105263,-0.3405639913232104,-0.5372907153729072,-0.2796208530805687,-0.8183990442054958,-0.8314855875831486,-0.7538461538461538,-0.8237681159420289,-0.8948096885813148,-0.9177043854899838,-0.9459747645281678,-0.9377304383449406,-0.933711295246402,-0.9221311475409836,-0.9423696682464456,-0.9531587057010786,-0.9575241022774904,-0.9668375695429255,-0.9687564234326824,-0.9729897823189694,-0.9773994498550294,-0.9796533029917676,-0.9801618376403028,-0.9788771539744302,-0.9804740188836792,-0.9798915200423336,-0.9768416241334654,-0.976074295608374,-0.9742460182988816,-0.9696455317024464,-0.9701990000980296,-0.9691621018462164,-0.968260597201921,-0.9719634787420456,-0.9726076770589296,-0.9708309345615044,-0.9673609619926992,-0.96427732079906,-0.9624134520276952,-0.9597297655318584,-0.9616258520575612,-0.9619524405506884,-0.9606981254040078,-0.9619524405506884,-0.9607488702388638,-0.955451348182884,-0.9555750401870524,-0.955826794536472,-0.9574050721591704
LLKM_94-L^A20,14.0,0.2509321401938852,0.0482261640798226,0.259211096662332,1.83883136117525,-0.0012629535199227,-11.15,0.2986804109211669,-0.0734305924244449,-0.0160655737704918,-0.0054232264730674,0.0926470588235293,0.1335100215338717,1.0511657707185056e-07,0.0783375314861459,0.215137956748695,0.3046953046953047,0.2634409807186543,0.023299681710088,-0.021173194199994,-0.0667935865974273,0.0071245369051011,0.0418760469011725,0.095818449254045,0.6253648911552315,0.2418478260869565,0.0514285714285713,-0.0186666666666666,-0.1965065502183406,-0.3887043189368769,-0.4697406340057637,-0.3633217993079585,-0.4064516129032258,-0.5157894736842105,-0.5067024128686326,-0.5282051282051281,-0.4824191279887482,-0.5473554735547356,-0.5670588235294117,-0.651844843897824,-0.6923076923076923,-0.65315739868049,-0.6894514767932489,-0.6620752984389349,-0.6560747663551402,-0.6749116607773852,-0.6534839924670433,-0.6870748299319728,-0.6868085106382978,-0.70250606305578,-0.7192982456140351,-0.6876061120543293,-0.6925647451963242,-0.6841201716738197,-0.6813852813852814,-0.7053642914331465,-0.711824588880188,-0.6889264581572274,-0.7138413685847589,-0.6841201716738197,-0.6791630340017436,-0.6560747663551402,-0.6669683257918553,-0.6178608515057114,-0.5906562847608454,-0.5869809203142536,-0.6166666666666667,-0.6105820105820106,-0.6271529888551164,-0.5665488810365136,-0.576524741081703,-0.6316316316316316,-0.6570363466915191,-0.6757709251101321
