firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0591054893179204,-0.0591054893179204,15.0,-0.0453556049779965,0.0782982849524271,-3.4686072769842253,1.2042656057210486,-0.0103374292958844,-0.041529988500877,1.867734945858136e-08,0.0181528888468272,-0.0656279001611878,0.1363436263444218,0.1133935766756967,-0.142708073463881,-0.1590201192014834,-0.0593513653656937,-4.681687440076702,0.8386422582026039,0.0224081905800051,-0.0361363743620513,-0.0212765957446807,-0.0961538461538462,0.146341463414634,0.119047619047619,0.2368421052631577,0.3823529411764703,0.6206896551724139,0.4687499999999998,0.6206896551724139,0.5161290322580645,0.205128205128205,0.3823529411764703,0.8076923076923075,0.3823529411764703,0.4242424242424241,0.3055555555555556,0.0,-0.06,-0.06,-0.0784313725490196,-0.1607142857142858,-0.3380281690140845,-0.3815789473684211,-0.1454545454545456,-0.1132075471698114,-0.3472222222222222,-0.3472222222222222,-0.5392156862745099,-0.5392156862745099,-0.5913043478260869,-0.5436893203883495,-0.6907894736842106,-0.7473118279569892,-0.7134146341463414,-0.7445652173913044,-0.7673267326732673,-0.7526315789473684,-0.7673267326732673,-0.75,-0.7539267015706806,-0.70625,-0.6356589147286822,-0.6299212598425197,-0.6948051948051948,-0.5803571428571429,-0.5204081632653061,-0.5204081632653061,-0.4197530864197532,-0.4125000000000001
BBOU_00-L,0.1091957336408186,-0.1091957336408186,15.0,-0.1241550857081057,0.0310803055052757,3.2776020241509616,0.9427402862985684,-0.1744709215130811,-0.1122513692706832,8.143059817203098e-05,-0.0620234683393716,-0.1024545530702856,25.739404215833662,-0.3236274871047186,-0.0531446285614022,-0.0861845372442416,-0.0636926527632136,-24.92105263157895,0.6224072451066316,0.1970021413276231,-0.1632689239496543,0.0672782874617736,-0.0325443786982247,0.0315457413249211,0.0155279503105589,-0.0060790273556231,-0.0424597364568082,-0.0030487804878047,0.0315457413249211,0.0155279503105589,-0.031111111111111,-0.0045662100456621,-0.1041095890410959,-0.1804511278195488,-0.1658163265306121,-0.1126187245590231,-0.2314923619271445,-0.2395348837209302,-0.2773480662983426,-0.2875816993464052,-0.2482758620689654,-0.2287735849056604,-0.1668789808917197,-0.1221476510067114,-0.0657142857142857,-0.0657142857142857,-0.0480349344978165,-0.1126187245590231,-0.1804511278195488,-0.1473272490221642,-0.0979310344827586,-0.0865921787709497,-0.0865921787709497,0.0,-0.128,-0.0954356846473029,-0.0060790273556231,0.0774299835255354,0.1334488734835355,0.1237113402061855,0.0863787375415283,0.1373913043478261,0.2576923076923076,0.2950495049504951,0.3682008368200835,0.4533333333333333,0.3132530120481926,0.1575221238938051,0.0792079207920792,0.0827814569536424
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-26.461533994726263,1.8613333333333333,0.8411764705882353,0.1253396739130146,3.22415956000282e-07,0.2216981132075471,-0.108730583824317,0.0026573976435416,-0.1819044218646678,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,-0.111111111111111,0.2857142857142858,0.2857142857142858,0.125,0.125,0.125,-0.0999999999999999,-0.1818181818181818,-0.0999999999999999,0.0714285714285714,0.2162162162162162,0.2162162162162162,0.125,0.7307692307692308,0.7307692307692308,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.125,0.125,0.8750000000000002,0.125,0.125,0.1842105263157893,0.2857142857142858,0.5,0.8,0.607142857142857,0.607142857142857,0.607142857142857,0.8,0.8,1.25,0.6666666666666665,1.0454545454545454,0.40625,1.8125,1.8125,1.0454545454545454,0.125,0.125,0.125
BBTU_63-L^C18,0.0707154413795824,-0.0707154413795824,14.0,0.0019354966128809,0.1224645846748229,0.4028214608283891,0.7934593765968319,-0.0811946738079296,-0.0981216210883429,2.7431290368922268e-05,-0.0474789169118954,0.0966122431759692,3.693177307241924,0.0202413691487439,0.7405602981143564,0.7798256356484531,0.5228867575763525,-3.683453237410072,0.7736331119059785,0.0596739991860689,0.3164976692777163,0.0774487471526197,-0.0815899581589959,-0.0777310924369748,-0.0112612612612613,0.0045766590389015,0.1832884097035039,0.3183183183183182,0.1994535519125682,0.1314432989690721,0.0893300248138957,0.0091954022988505,0.0402843601895734,0.1552631578947367,-0.0619658119658119,-0.039387308533917,-0.174812030075188,-0.2584459459459459,-0.2826797385620916,-0.2695507487520798,-0.1885397412199631,-0.1341222879684419,-0.1375245579567779,-0.1167002012072434,0.0257009345794392,-0.0112612612612613,-0.243103448275862,-0.2646566164154104,-0.2596964586846543,-0.2482876712328767,-0.1809701492537314,-0.1167002012072434,-0.2090090090090091,-0.2444061962134252,-0.128968253968254,-0.0599571734475374,-0.0497835497835499,-0.0599571734475374,-0.1622137404580154,-0.176360225140713,-0.1840148698884759,-0.2719734660033168,-0.3246153846153846,-0.3525073746312684,-0.3009554140127389,0.0707317073170732,-0.0815899581589959,-0.12375249500998,-0.0559139784946237,-0.1341222879684419
BBXK_89-L^E06,0.0986815219495408,-0.0986815219495408,15.0,-0.0606907483106698,0.1827750951687488,-0.9856865370978716,1.9590803502293168,-0.0139226949664103,-0.0333096738577023,5.961633994371549e-05,0.0352326131086455,-0.0957454571991533,7.837704598191151,0.1266562759569514,-0.0879469574330609,-0.1114095728249451,0.066070869114946,-1.4322580645161291,1.7435821073321816,0.1264839746650116,-0.0071539199055977,-0.0740740740740741,0.0136518771331057,0.017123287671233,0.0033783783783785,0.0760869565217392,0.1040892193308551,0.0919117647058822,0.0136518771331057,0.0136518771331057,-0.0132890365448503,-0.077639751552795,-0.1795580110497237,-0.0388349514563105,-0.0889570552147238,-0.054140127388535,-0.1863013698630136,-0.1795580110497237,-0.2058823529411765,-0.1929347826086956,-0.3486842105263157,-0.3280542986425339,-0.3044496487119437,-0.2684729064039407,-0.1465517241379309,-0.0132890365448503,-0.077639751552795,0.0136518771331057,-0.0357142857142857,0.0102040816326531,-0.048076923076923,-0.0689655172413792,0.072202166064982,0.125,0.3500000000000001,0.2801724137931036,0.291304347826087,0.2478991596638657,0.1927710843373493,0.1423076923076922,0.0531914893617022,-0.0357142857142857,0.072202166064982,-0.0357142857142857,-0.0357142857142857,-0.1107784431137723,-0.1465517241379309,0.0206185567010308,-0.1107784431137723,-0.2016129032258065
BCPS_48-L^C06,0.1248392467950887,-0.1248392467950887,14.0,-0.0591419037860276,-0.0251341558501123,2.794415925571958,1.2553991749575346,-0.2115249472944483,0.031406099822658,6.544075670223236e-06,-0.0262210661832321,0.0588290840415485,2.481427403217249,-0.453690916541527,-0.1510830827435023,-0.161282749605851,0.2800495484621718,-2.5659432387312187,1.1821159912642565,0.0910050428052069,0.0808158319870759,0.1235059760956176,-0.0308880308880309,0.0960698689956329,0.0726495726495726,0.0546218487394958,0.2549999999999999,0.4508670520231213,0.5786163522012577,0.5304878048780488,0.5304878048780488,0.3567567567567566,0.3641304347826084,0.4678362573099415,0.1106194690265487,0.1895734597156397,0.0286885245901638,-0.066914498141264,-0.1003584229390681,0.0120967741935482,0.2067307692307691,0.1106194690265487,0.0546218487394958,0.0203252032520324,0.2067307692307691,0.3944444444444444,0.0913043478260868,-0.0419847328244276,-0.0346153846153847,-0.1577181208053691,-0.0346153846153847,-0.0195312500000001,-0.1548821548821549,-0.1633333333333334,-0.2082018927444795,-0.2006369426751593,-0.1130742049469966,-0.5830564784053156,-0.5767284991568298,-0.5299625468164795,-0.5588752196836556,-0.6542699724517906,-0.6041009463722398,-0.6173780487804879,-0.648951048951049,-0.7040094339622642,-0.7570183930300097,-0.7259825327510918,-0.7173423423423424,-0.7223451327433628
BCQE_67-L^A14,0.3119629874421679,-0.3119629874421679,15.0,-0.3612873278663159,-0.2294919944653093,3.942675925128385,1.5243977764051884,-1.7152777777777777,-0.2994995751108946,2.3009381794535826e-05,-0.2294600030945381,-0.3339370986332949,1.3162967251522115,-0.3153147472881654,0.2755442589367232,0.3547536746702036,0.131916620104281,-1.145631067961165,1.2223594811612106,0.1432600112803158,-0.2802639127940333,0.1464174454828661,-0.220873786407767,0.0354838709677418,0.3717948717948718,0.4861111111111109,0.957317073170732,1.7435897435897436,0.8033707865168538,-0.4763458401305057,-0.4788961038961039,-0.5852713178294574,-0.5602739726027397,-0.5381294964028778,-0.6310344827586207,-0.5884615384615385,-0.6945765937202664,-0.7407108239095315,-0.7462450592885376,-0.7784679089026916,-0.7244635193133047,-0.76309963099631,-0.7695620961952621,-0.7338308457711442,-0.5691275167785235,-0.2960526315789473,-0.6859099804305284,-0.6913461538461538,-0.7972204674668351,-0.8130460104834013,-0.8143435511856565,-0.7976040353089533,-0.827140549273021,-0.8498596819457437,-0.824398249452954,-0.8383685800604229,-0.8308746048472075,-0.8130460104834013,-0.8951323097027115,-0.8883089770354906,-0.890106128038343,-0.8835690968443961,-0.9106347438752784,-0.8957115009746589,-0.9021341463414634,-0.9043504171632896,-0.9184658369316738,-0.9078645235361652,-0.9076258992805756,-0.9022235759975632
BCZB_W7-L^G07,0.0533287161284737,-0.0533287161284737,15.0,0.086713034052931,0.1318497065772426,-0.1172062998771863,0.8699204021784667,0.0319719471947194,0.0107350012985888,0.0002776121123441,0.0736157528678529,0.1293411230120091,6.8269321431272285,0.0862892404386067,0.0986011945966258,0.1107306554552646,-0.0389075292955714,-1.3568281938325992,0.7023460410557185,0.060514907546669,0.0156158955832653,0.0732484076433122,-0.0125786163522012,0.0397350993377483,0.0827586206896553,0.0161812297734629,0.145985401459854,0.246031746031746,0.1804511278195488,0.1174377224199287,-0.0156739811912225,-0.076470588235294,-0.0094637223974762,0.0194805194805194,-0.1253481894150416,-0.0898550724637681,-0.2470023980815346,-0.2714617169373549,-0.3144104803493449,-0.312910284463895,-0.3347457627118643,-0.2975391498881431,-0.2488038277511961,-0.2415458937198067,-0.2714617169373549,-0.2360097323600973,-0.2697674418604651,-0.3203463203463204,-0.3757455268389662,-0.3694779116465864,-0.3053097345132742,-0.3068432671081678,-0.2781609195402298,-0.2470023980815346,-0.3083700440528634,-0.2991071428571429,-0.3037694013303769,-0.2629107981220656,-0.2415458937198067,-0.1467391304347826,-0.1277777777777777,0.0096463022508039,-0.1822916666666666,-0.0845481049562681,0.0295081967213115,-0.1671087533156497,-0.2130325814536341,-0.1648936170212764,-0.2505966587112173,-0.2594339622641509
BDAJ_H9-L,0.0177343467245747,0.0177343467245747,8.0,0.207309766327142,0.223157894736842,-0.0227077569767605,2.0644359032331,0.3051224944320714,0.0307636626854844,1.960115649346511e-06,0.0491977897610013,0.1574166389719728,2.0151848025081,0.1318128540127231,0.0904682041811228,0.1112394626260638,0.1327806093137877,0.2150694952450621,1.896224282161429,0.1171989273525109,0.0714756017265343,0.0790190735694822,-0.0732323232323232,-0.0893300248138958,0.0545977011494251,0.0455840455840457,0.0922619047619048,0.1087613293051359,0.1257668711656443,0.1189024390243902,-0.0081081081081081,-0.0565552699228791,-0.1156626506024097,0.0825958702064895,0.0,0.1433021806853582,-0.0027173913043478,-0.0755667506297229,-0.0392670157068062,-0.0982800982800983,0.0545977011494251,0.0485714285714284,0.1504702194357365,0.1687898089171973,0.3849056603773584,0.4505928853754941,0.1762820512820513,0.1155015197568389,0.2525597269624573,0.1993464052287581,0.416988416988417,0.3901515151515151,0.43359375,0.5617021276595744,0.5102880658436213,0.4505928853754941,0.5291666666666668,0.5683760683760684,0.5751072961373389,0.5887445887445886,0.7393364928909953,0.8442211055276381,0.7990196078431371,0.7729468599033817,0.699074074074074,0.7311320754716979,0.3492647058823528,0.3394160583941605,0.3542435424354244,0.2356902356902355
BDCK_44-L^L08,0.0464601769911504,-0.0464601769911504,14.0,-0.0271580989330746,0.1961400359066427,-0.2883884528099534,0.9740173217854764,-0.0279269602577872,-0.1283185840707915,2.9335721691518404e-07,-0.0548011639185256,-0.0265721877767936,0.0003943960419293,-0.3549768830038803,0.1179315338390803,0.1190708758263719,0.1340620208916781,-1.118343195266272,0.9653564290473016,0.0629599345870809,0.0690566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
