firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0498582156991057,-0.0498582156991057,3.0,0.0051862034491376,7.484897860890942,0.8417645287563986,-0.3346440677966102,7.264665658026447e-06,0.2118220444888777,1.2636921696818435,-0.4737156798366691,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,0.4929238181270702,-0.0778326764003775,1.733691341027047,0.0330578512396695,0.3057553956834533,0.1597444089456869,0.2389078498293515,0.2517241379310344,0.2222222222222221,0.0111420612813371,0.0676470588235294,0.0803571428571428,0.3802281368821292,0.3010752688172042,-0.2725450901803607,-0.4372093023255814,-0.4432515337423313,-0.4432515337423313,-0.2725450901803607,-0.291015625,-0.3868243243243243,-0.2091503267973856,-0.2530864197530865,-0.4598214285714286,-0.4851063829787234,-0.5334190231362468,-0.709832134292566,-0.6337033299697276,-0.6601123595505618,-0.6918505942275042,-0.7157400156617071,-0.7352297592997812,-0.7216257668711656,-0.7216257668711656,-0.7679028132992327,-0.7956081081081081,-0.7901734104046243,-0.7618110236220472,-0.7401574803149606,-0.742735648476258,-0.742735648476258,-0.7324981577008106,-0.7299107142857143,-0.6770462633451957,-0.6810193321616872,-0.7377167630057804,-0.7128164556962026,-0.7243735763097949,-0.7586436170212766,-0.7638256343526351,-0.7698161065313887,-0.7773006134969325
BALZ_07-L^I10,0.0537624942980385,-0.0537624942980385,4.0,-0.1968686868686869,1.9587617095995304,2.131091300646066,-0.124014644282463,3.190948672881703e-08,-0.0338816738816738,0.0666395977802586,2.490506860398352,-0.0080445412319163,-0.0675567182806562,-0.3205582539450917,-0.0862935925358285,-2.319751381215469,1.5559673461211,-0.4893784786641929,1.733691341027047,0.5,-0.111111111111111,-0.2,-0.111111111111111,0.1428571428571428,-0.2727272727272727,-0.4285714285714286,-0.4285714285714286,-0.3846153846153846,-0.3846153846153846,-0.4285714285714286,-0.4285714285714286,-0.4666666666666667,-0.5,-0.5294117647058824,-0.5,-0.5294117647058824,-0.6190476190476191,-0.6666666666666666,-0.6799999999999999,-0.7241379310344827,-0.7333333333333334,-0.7575757575757576,-0.7777777777777778,-0.7647058823529411,-0.7894736842105263,-0.7777777777777778,-0.7837837837837838,-0.7647058823529411,-0.7714285714285714,-0.7575757575757576,-0.7837837837837838,-0.7714285714285714,-0.7894736842105263,-0.8,-0.8,-0.8297872340425532,-0.8571428571428572,-0.864406779661017,-0.875,-0.8596491228070176,-0.8620689655172413,-0.8666666666666667,-0.8490566037735849,-0.8518518518518519,-0.8688524590163934,-0.864406779661017,-0.8333333333333333,-0.8431372549019608
BBEK_99-L^L95,0.0818751003371326,0.0818751003371326,3.0,0.1508977900552485,4.449417807730571,1.1534737351730815,0.0752351097178683,3.952837328095198e-06,0.0776933701657458,5.842881710017969,0.5685941953743325,-0.0477785481850653,-0.0264468769016489,-0.1300932967782724,-0.0482182584959831,0.7112970711297063,0.8585088356330185,0.0526632302405497,0.5525083283468344,-0.0692307692307692,0.1963190184049079,-0.0076335877862595,0.0077519379844961,0.1963190184049079,0.0209424083769633,-0.148471615720524,-0.1630901287553648,-0.218436873747495,-0.2137096774193548,-0.2040816326530613,-0.2073170731707316,-0.1875,-0.1630901287553648,-0.0951276102088166,0.0344827586206897,0.056910569105691,0.0182767624020887,0.1271676300578035,0.0985915492957747,0.1572700296735905,0.029023746701847,0.0540540540540539,0.04,0.1926605504587155,0.1641791044776119,0.21875,0.1818181818181818,0.1403508771929824,0.1337209302325581,0.2111801242236024,0.25,0.0893854748603351,0.1538461538461539,0.3087248322147651,0.3265306122448979,0.2956810631229236,0.3356164383561644,0.392857142857143,0.477272727272727,0.7180616740088106,0.7105263157894739,0.5537848605577691,0.6049382716049381,0.7333333333333334,0.5918367346938773,0.5476190476190477,0.5662650602409638,0.5476190476190477
BBIO_50-L^J00,0.0180239324400942,0.0180239324400942,3.0,-0.0069584869751397,3.232450014290026,1.3763379204892965,-0.0258785472724599,9.76036390168198e-06,-0.0113001070536457,2.609105246329141,3.5698531235932456,0.046633943134332,0.1434944809870935,-0.0797753595434988,-0.0562689932359572,0.8228882833787451,0.8205275229357798,-0.0562689932359572,1.9509932529813905,0.0902255639097744,0.1666666666666667,0.1769911504424781,0.2314814814814814,0.33,0.3711340206185567,0.1875,0.0555555555555555,0.0230769230769229,0.1465517241379312,0.1465517241379312,0.1271186440677967,0.0725806451612904,0.0472440944881891,0.08130081300813,0.2547169811320755,0.1981981981981981,0.1981981981981981,0.3434343434343434,0.2547169811320755,0.1465517241379312,0.0472440944881891,-0.0362318840579708,0.0152671755725191,0.0230769230769229,0.0075757575757575,0.0310077519379845,-0.0827586206896551,-0.1073825503355704,-0.0148148148148148,0.0230769230769229,-0.0890410958904108,-0.1363636363636363,-0.0952380952380951,0.0,0.0075757575757575,0.0230769230769229,0.08130081300813,0.1083333333333333,0.1176470588235294,0.33,0.2788461538461539,0.1875,0.2912621359223302,0.2912621359223302,0.1769911504424781,0.2547169811320755,0.2429906542056075,0.2788461538461539
BBNH_32-L^L97,0.0379427097328962,0.0379427097328962,5.0,-0.0247346072186836,-0.9400237056666312,1.356020942408377,0.006196518146946,0.0002014844915966,-0.1126326963906581,24.365804159684554,-24.64907215941289,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,0.7949389179755671,-0.0687672982754949,0.7851672030791185,0.0556701030927835,0.0948081264108351,0.0589519650655021,0.0363247863247864,0.0997732426303854,0.1800486618004864,0.1384976525821595,0.1658653846153845,0.1547619047619046,0.2340966921119591,0.3108108108108107,0.2630208333333332,0.1945812807881772,0.2094763092269327,0.3251366120218577,0.4652567975830814,0.4349112426035502,0.6112956810631229,0.7572463768115942,0.7962962962962961,0.7383512544802866,0.4741641337386018,0.4877300613496933,0.5251572327044023,0.7765567765567765,0.6609589041095889,0.7321428571428572,0.5953947368421051,0.5445859872611463,0.701754385964912,0.8798449612403099,0.6782006920415222,0.5348101265822782,0.6275167785234899,0.7572463768115942,0.8097014925373132,0.6898954703832751,0.7700729927007297,0.8798449612403099,0.8945312499999998,1.255813953488372,1.1651785714285712,1.1555555555555554,0.9958847736625512,0.9877049180327868,0.963562753036437,0.9094488188976376,0.9094488188976376,0.9877049180327868
BBOU_00-L,0.0362195812110922,-0.0362195812110922,3.0,0.1466970387243735,0.665175656763163,1.562439024390244,0.0202762268586541,2.278816796538888e-05,0.1138952164009111,27.43556005147882,-14.0123314142317,0.0064791261409546,0.008009228740936,-0.1320960067478173,0.1707122960604854,-0.4025157232704403,0.7521951219512195,0.1707122960604854,0.7823418472873623,-0.0071123755334281,0.1001564945226918,0.0292825768667643,0.0619335347432024,0.1955782312925171,0.2268760907504363,0.1600660066006602,0.1755852842809364,0.1815126050420168,0.235500878734622,0.2531194295900179,0.2531194295900179,0.339047619047619,0.3571428571428572,0.5085836909871244,0.6050228310502284,0.5977272727272727,0.6425233644859814,0.7188264058679708,0.7933673469387756,0.7063106796116505,0.5053533190578159,0.5315904139433552,0.5657015590200445,0.8165374677002584,0.811855670103093,0.85978835978836,0.825974025974026,0.7707808564231737,0.8696808510638299,1.03768115942029,1.1432926829268295,1.043604651162791,1.2460063897763578,1.4075342465753424,1.4929078014184398,1.6133828996282529,1.7786561264822138,2.056521739130435,2.1244444444444444,2.6424870466321244,2.7,2.5685279187817263,2.779569892473118,2.994318181818182,2.71957671957672,2.661458333333333,2.73936170212766,2.8626373626373627
BBQS_26-L^G99,0.0273847558192606,0.0273847558192606,3.0,0.0644492603410912,0.71591191304514,1.9102374882597613,0.5096315691041705,5.709024972652026e-05,-0.0281729953830208,2.8478437415398563,2.6925685729632955,0.4550423174351988,0.7559829327762504,0.1889453053993007,-0.016628473466662,0.4858299595141711,1.1642291694619618,0.1047162649459101,0.5376548855168898,-0.0867346938775509,0.2024539877300615,0.2727272727272727,0.1807228915662651,0.1736526946107783,0.1736526946107783,-0.0050761421319797,-0.0967741935483871,-0.1641791044776119,-0.1605995717344753,-0.0531400966183573,-0.1747368421052632,-0.2032520325203252,-0.2032520325203252,-0.1070615034168565,0.1842900302114802,-0.1867219917012449,-0.1967213114754098,-0.2191235059760955,-0.1900826446280992,-0.2313725490196078,-0.2911392405063291,-0.2936936936936937,-0.2461538461538461,-0.1533477321814255,-0.1151241534988712,-0.2358674463937622,-0.260377358490566,-0.308641975308642,-0.2547528517110266,-0.2807339449541285,-0.3321976149914821,-0.3573770491803278,-0.2936936936936937,-0.2659176029962546,-0.2659176029962546,-0.260377358490566,-0.2659176029962546,-0.2780847145488029,-0.2767527675276753,-0.167728237791932,-0.2222222222222222,-0.2533333333333333,-0.2432432432432432,-0.2313725490196078,-0.2859744990892532,-0.3134851138353766,-0.2740740740740741,-0.2833638025594149
BBTU_63-L^C18,0.0208163391741613,0.0208163391741613,3.0,0.0639998295042837,2.394245835802106,1.7808687164470474,0.1444101247543022,3.7732576848091447e-05,0.0032181066450705,5.91801020017174,2.658538842184937,0.2509604387640133,0.343948334361398,-0.1990026179961254,-0.0375642581141858,0.6562500000000003,1.4649422482511794,-0.0038942244441521,0.5959563984780474,-0.0674342105263158,0.1898238747553815,0.0857142857142858,0.1992110453648914,0.0857142857142858,0.0685413005272406,0.0082918739635158,-0.0272,-0.0965824665676078,-0.0303030303030302,0.0994575045207957,-0.0081566068515497,-0.0717557251908396,-0.0911808669656203,-0.0193548387096774,0.1471698113207546,0.0723104056437389,-0.0016420361247947,-0.0081566068515497,0.0896057347670251,-0.0646153846153846,-0.1783783783783784,-0.2103896103896103,-0.1727891156462584,0.0033003300330034,-0.1124087591240875,-0.0992592592592592,-0.1727891156462584,-0.2264631043256997,-0.1436619718309858,-0.0646153846153846,-0.2010512483574245,-0.2083333333333332,-0.1978891820580475,-0.0938897168405364,-0.089820359281437,-0.0602782071097371,-0.0349206349206349,-0.0113821138211382,0.0592334494773518,0.2159999999999999,0.2408163265306122,0.1558935361216731,0.1782945736434107,0.2382892057026475,0.2063492063492062,0.2258064516129032,0.28,0.2991452991452992
BBVN_02-L^I99,0.0158986461309154,-0.0158986461309154,4.0,-0.0396883369856343,4.668783371670858,1.3856635071090049,-0.1551601423487544,4.172616107700595e-07,0.0725590455320185,1.142522968842856,-7.739198770372854,-0.2226511198823732,-0.2887801560137094,0.135222999241884,-0.0719730609158999,-0.6037735849056605,0.98281990521327,0.0782773564463706,0.96497914264713,-0.0586080586080586,0.1052631578947367,0.0876494023904383,0.038022813688213,0.0459770114942528,0.074803149606299,0.05,0.1374999999999999,0.092,0.1097560975609757,0.2580645161290322,0.2079646017699117,0.2522935779816513,0.3,0.3317073170731708,0.4677419354838708,0.2242152466367712,0.3317073170731708,0.4368421052631579,0.5,0.5,0.3382352941176469,0.3317073170731708,0.4836956521739128,0.4145077720207255,0.3787878787878789,0.4521276595744681,0.4677419354838708,0.3787878787878789,0.3582089552238807,0.4836956521739128,0.2580645161290322,0.2638888888888888,0.3,0.4444444444444444,0.4677419354838708,0.4677419354838708,0.4598930481283421,0.3857868020304569,0.3787878787878789,0.5689655172413792,0.5423728813559321,0.4444444444444444,0.4756756756756757,0.365,0.1280991735537191,0.1973684210526316,0.1921397379912663,0.1470588235294119
BBXK_89-L^E06,0.0383024921016358,0.0383024921016358,4.0,0.1003023160483705,-0.0844189626025053,1.2947467488021902,0.1000824402308327,8.836720221920745e-05,0.0518548882967822,21.38480500307571,-0.260106397442088,-0.100418867464029,-0.0404932174810095,-0.0390485061898237,0.0312778421905653,0.3899652260308002,1.0053045859000684,0.0032208907667797,0.9400517132295187,-0.0075187969924812,0.1804733727810652,0.0555555555555555,0.1367521367521369,0.2090909090909092,0.2201834862385321,0.1735294117647059,0.2164634146341464,0.1531791907514452,0.1875,0.3902439024390245,0.3434343434343434,0.3211920529801324,0.4250000000000002,0.3854166666666667,0.4943820224719102,0.517110266159696,0.5,0.483271375464684,0.5346153846153847,0.4509090909090909,0.3854166666666667,0.4301075268817205,0.5056603773584907,0.8136363636363635,0.7198275862068968,0.6419753086419753,0.6694560669456067,0.6835443037974684,0.6764705882352944,0.789237668161435,0.7124463519313304,0.5287356321839083,0.6024096385542168,0.7423580786026203,0.8909952606635074,0.9752475247524752,1.1,1.067357512953368,0.9182692307692308,1.1923076923076923,1.347058823529412,0.9558823529411766,1.067357512953368,1.2415730337078652,0.9558823529411766,0.9368932038834952,0.9090909090909094,0.8820754716981132
