firms,chcsho,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,0.0003570542758543,17.460127865717556,0.0610655737704919,0.0734711834579848,0.0413999146393511,0.0863757791629562,0.0706450197455024,0.0701754385964912,0.1151736745886653,0.1563981042654028,0.2410986775178025,0.1296296296296295,0.0868596881959911,0.1708253358925142,0.1322505800464035,0.1580446131941146,0.3090128755364805,0.321776814734561,0.2937433722163307,0.2971823498139287,0.2774869109947642,0.3139472267097467,0.2761506276150627,0.3055109684323165,0.3816534541336351,0.4429331756357184,0.3578185865331107,0.3020277481323372,0.3421342134213421,0.3443526170798898,0.3062098501070662,0.2728221178925403,0.2512820512820513,0.3203463203463201,0.2436289500509683,0.3450937155457552,0.3863636363636362,0.3746478873239436,0.3723284589426321,0.2828601472134595,0.2794965915049816,0.3369863013698628,0.3174946004319654,0.324647122692725,0.3616071428571425,0.2199999999999999,0.2668743509865003,0.2323232323232322,0.2468063362289216,0.2236710130391173,0.17477130476649
BBTU_63-L^C18,0.0001686333698237,0.6050228683143992,-0.0708661417322835,0.1140350877192983,0.0325203252032519,-0.0305343511450382,-0.0230769230769231,0.0409836065573769,0.0325203252032519,0.0948275862068965,0.0241935483870967,-0.072992700729927,-0.1056338028169013,-0.1806451612903226,-0.072992700729927,0.1043478260869565,-0.0661764705882353,0.0854700854700856,0.0854700854700856,-0.0592592592592593,0.0,0.0583333333333333,0.0854700854700856,0.2095238095238094,0.3092783505154639,0.2959183673469387,0.144144144144144,-0.0378787878787879,0.0672268907563025,0.2450980392156863,0.221153846153846,0.0854700854700856,0.0948275862068965,0.1545454545454545,0.1339285714285714,0.0762711864406779,0.0079365079365079,-0.0522388059701492,-0.0305343511450382,-0.0863309352517984,-0.1753246753246753,-0.1753246753246753,-0.0661764705882353,-0.2111801242236025,-0.1533333333333333,-0.2905027932960894,-0.2701149425287356,-0.3350785340314135,-0.2440476190476189,-0.328042328042328,-0.4147465437788018
BDAJ_H9-L,6.186631437388382e-06,0.2395304175565772,-0.0418410041841004,0.0436681222707424,0.0863636363636364,0.1168224299065421,0.1435406698564594,0.138095238095238,0.1831683168316831,0.2256410256410257,0.2447916666666667,0.231958762886598,0.1116279069767443,0.0963302752293577,0.0391304347826089,0.0863636363636364,-0.0439999999999999,-0.0082987551867219,-0.0478087649402388,-0.0439999999999999,-0.1464285714285713,-0.1614035087719297,-0.152482269503546,-0.1433691756272401,-0.1115241635687731,-0.0807692307692307,-0.0082987551867219,0.0863636363636364,0.1601941747572814,0.2193877551020409,0.2849462365591397,0.298913043478261,0.3502824858757063,0.4753086419753085,0.484472049689441,0.484472049689441,0.484472049689441,0.484472049689441,0.4753086419753085,0.3815028901734105,0.4662576687116566,0.5031446540880504,0.5222929936305734,0.8244274809160306,0.7071428571428573,0.7703703703703704,0.7194244604316549,0.6597222222222223,0.5620915032679739,0.5222929936305734,0.4937499999999999
BEAL_25-L^C19,-0.0999998144762683,0.0365288293985383,0.0932944606413994,0.0029239766081872,0.0058651026392961,0.0425531914893617,0.0331325301204821,0.0489296636085627,0.1245901639344264,0.1706484641638226,0.1909722222222223,0.1357615894039736,0.1471571906354514,0.2077464788732395,0.2035087719298245,0.2564102564102564,0.4057377049180328,0.3943089430894309,0.3943089430894309,0.4472573839662448,0.4411764705882355,0.3611111111111111,0.3665338645418328,0.3999999999999999,0.4595744680851064,0.4173553719008265,0.3243243243243245,0.2798507462686568,0.2250000000000001,0.2656826568265684,0.2610294117647058,0.3091603053435114,0.3346303501945527,0.3943089430894309,0.4411764705882355,0.4978165938864629,0.53125,0.5110132158590308,0.573394495412844,0.5520361990950227,0.5590909090909091,0.6103286384976527,0.587962962962963,0.5590909090909091,0.545045045045045,0.4978165938864629,0.4848484848484848,0.4978165938864629,0.5662100456621006,0.5662100456621006,0.5520361990950227
BFRL_28-L,0.0005217887422585,0.0722081043694266,0.0401069518716576,0.0317241379310344,0.0417827298050139,0.0731707317073171,0.0747126436781608,0.1,0.1350531107738999,0.3501805054151625,0.441233140655106,0.3145869947275923,0.2830188679245284,0.2918825561312608,0.4666666666666668,0.5454545454545456,0.4841269841269842,0.4496124031007753,0.4166666666666667,0.4637964774951075,0.5550935550935554,0.5111111111111111,0.5681341719077571,0.5422680412371137,0.5111111111111111,0.7937649880095925,0.352622061482821,0.154320987654321,0.1282051282051282,0.0331491712707183,0.0149253731343284,-0.0222222222222222,-0.1105826397146254,-0.1869565217391303,-0.1147928994082838,-0.2909952606635071,-0.3478639930252833,-0.3650254668930389,-0.3606837606837606,-0.3903830480847595,-0.4698795180722891,-0.4754558204768583,-0.5043074884029157,-0.5013333333333333,-0.5013333333333333,-0.4928813559322034,-0.4575779550398838,-0.4311787072243346,-0.3923639317627945,-0.4276970160673298,-0.4471544715447154
BJJT_37-L,3.4022705548653234e-05,1.6389474418418384,-0.04847986852917,0.0184100418410042,0.0261382799325464,0.0601045296167246,0.153554502369668,0.1310408921933086,0.1289424860853432,0.2001972386587771,0.2905620360551433,0.2864693446088793,0.2546391752577319,0.2572314049586777,0.3286026200873362,0.4841463414634148,0.3300546448087431,0.4036908881199539,0.3403083700440528,0.4217289719626167,0.2864693446088793,0.2073412698412697,0.1919686581782564,0.2624481327800829,0.4284037558685447,0.3908571428571428,0.2533470648815652,0.3170995670995671,0.3228260869565218,0.3735891647855531,0.2891949152542372,0.2770199370409234,0.4020737327188941,0.4950859950859949,0.5642673521850898,0.635752688172043,0.6997206703910615,0.685595567867036,0.6949860724233985,0.5723514211886305,0.5346784363177806,0.5703225806451613,0.4522673031026252,0.4118329466357309,0.6013157894736842,0.6717032967032965,0.9015624999999998,0.7949852507374631,0.9565916398713828,1.0082508250825084,0.9503205128205128
BLNT_37-L^D19,4.109047247267981e-05,0.6779179754643755,-0.0293870696893366,-0.0074999999999999,0.0025252525252523,0.0856882406563355,0.0447368421052631,0.1429942418426104,0.1518375241779497,0.2091370558375636,0.2484276729559749,0.1653620352250489,0.1630859375,0.2128309572301425,0.2303719008264464,0.2697228144989338,0.3016393442622951,0.3737024221453286,0.399529964747356,0.4366706875753923,0.4349397590361445,0.2875675675675675,0.3262806236080178,0.2393340270551509,0.1850746268656715,0.1375358166189111,0.1630859375,0.1397129186602872,0.1462945139557265,0.1518375241779497,0.1540697674418605,0.2510504201680672,0.2724358974358976,0.3292410714285714,0.3518728717366628,0.2670212765957447,0.2589852008456659,0.1375358166189111,0.1563106796116504,0.1418983700862897,0.1342857142857143,0.1397129186602872,0.1429942418426104,0.1451923076923076,0.1235849056603775,0.1699410609037328,0.1768774703557314,0.1850746268656715,0.2589852008456659,0.2959738846572362,0.3307262569832403
BLNV_40-L^F19,0.0008458865939869,0.0821883180841375,-0.0376984126984127,-0.0019801980198019,0.008,0.05,0.05,0.0588235294117647,0.0723404255319148,0.0838709677419353,0.0862068965517242,0.1325842696629213,0.018181818181818,0.1612903225806452,0.2568578553615961,0.2989690721649485,0.0815450643776822,0.0792291220556744,-0.0213592233009709,0.0610526315789474,0.0610526315789474,-0.0019801980198019,-0.0307692307692307,0.0391752577319588,0.1076923076923077,0.0327868852459016,0.0285714285714284,0.05,0.0327868852459016,0.0610526315789474,0.0120481927710842,0.0140845070422535,0.0391752577319588,0.1150442477876108,0.0391752577319588,0.0862068965517242,0.1748251748251748,0.0909090909090908,0.1402714932126696,0.1748251748251748,0.1506849315068492,0.1454545454545452,0.12751677852349,-0.0078740157480314,0.1028446389496717,0.0521920668058455,0.018181818181818,0.0566037735849058,0.0723404255319148,0.1125827814569535,0.1101321585903083
BPVK_29-L,8.067499138966019e-05,15.563253216709583,0.02271714922049,-0.1303505713732327,-0.1572822822822823,-0.0319103061664511,-0.0855397148676171,-0.0397775876817793,0.0572168589592654,0.0117169896349706,0.1004901960784314,-0.0048758865248226,-0.1093037095814322,-0.0686579547811657,-0.1136991709435452,-0.0026654820079965,0.1180278884462151,0.1430753564154785,0.141622171370455,0.0969948692890301,-0.0031083481349911,-0.0272963604852686,-0.0057573073516385,0.0803657362848893,0.0790675318433069,0.1130391670798214,0.0340856748042375,0.0898058252427183,0.0284012826385708,0.0062752129090093,-0.0323275862068965,0.0031277926720285,-0.0410081161896626,-0.014486391571554,-0.0467091295116773,-0.0066371681415929,0.0298165137614678,-0.0192223678462211,0.0350391885661593,0.0274599542334095,0.0274599542334095,-0.0674974039460021,0.1442405708460754,0.1241862794191286,0.1596074380165288,0.2562954672635702,0.279202279202279,0.3639125151883353,0.3978829389788294,0.4110622250157134,0.3467306538692261
BUBP_92-L^K18,0.0998999998731192,4.399853519227812,-0.0123966942148759,-0.0300601202404809,-0.0261569416498993,-0.0241935483870967,-0.0041152263374486,-0.0300601202404809,-0.0358565737051792,-0.0232088799192734,0.2506459948320412,0.1776155717761556,0.0590809628008752,0.136150234741784,0.0590809628008752,0.1088201603665519,0.0178759200841218,0.0319829424307034,-0.0425321463897131,-0.0833333333333333,-0.1175934366453965,-0.1294964028776978,-0.1380231522707035,-0.1159817351598173,-0.0701248799231508,-0.0509803921568626,-0.1433628318584071,-0.0859301227573182,-0.0798479087452471,-0.1028730305838738,-0.0192502532928063,-0.03681592039801,0.0453563714902807,0.0767519466073414,0.0431034482758621,0.09255079006772,0.0975056689342404,0.0975056689342404,0.1050228310502283,0.0649064906490648,0.0999999999999998,0.074361820199778,0.0464864864864864,0.0386266094420599,0.0999999999999998,0.1469194312796209,0.2024844720496892,0.026511134676564,0.0999999999999998,0.136150234741784,0.162064825930372
