firms,age,agr,cashdebt,chcsho,chempia,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,9.0,-0.038750655556203,0.2335152192492275,0.0316766794101583,0.1479422747352319,1.925488280063653,0.0809958223207434,0.0179411442949348,-0.0610274237157165,5.606344860022173e-06,0.0523943533072505,0.066196608589243,-0.1033665835411471,1.2716933545139493,0.1136925569102225,0.0274655057653525,-0.2496387463251781,0.1120633813343963,0.7931958608305986,0.0301724137931036,-0.0682730923694781,0.0593607305936072,-0.5719557195571956,-0.607445008460237,-0.5486381322957199,-0.5606060606060607,-0.532258064516129,-0.5450980392156863,-0.5095137420718816,-0.5614366729678639,-0.6209150326797386,-0.6158940397350994,-0.6323296354992076,-0.607445008460237,-0.6299840510366825,-0.6158940397350994,-0.6081081081081081,-0.6006884681583478,-0.6215334420880914,-0.6133333333333333,-0.6264090177133655,-0.6120401337792643,-0.6239870340356564,-0.5986159169550174,-0.5663551401869159,-0.5555555555555556,-0.5687732342007434,-0.5433070866141733,-0.42,-0.4703196347031964,-0.4436450839328537,-0.4111675126903553,-0.3176470588235294,-0.3519553072625698,-0.2467532467532468,-0.2611464968152867,-0.1470588235294119,-0.1773049645390071,-0.1501831501831502,-0.1624548736462094,-0.1076923076923077,-0.0085470085470085,-0.0937500000000001,0.0265486725663717,0.0131004366812226,0.0175438596491228,0.0642201834862383,0.0450450450450448
BALZ_07-L^I10,10.0,0.0219924914304369,0.2327529002585635,0.0002356195794755,-0.4099711505968504,1.3877516760087396,0.2932646212847555,0.0675062019089265,-0.0113125702999283,1.511006378365293e-08,-0.145192936559843,-0.0196855106371401,-0.0254817358303024,0.1440136879964729,-0.0319136558585792,-0.0239793655479703,-0.0413290896241814,-0.0803568593834333,0.4964499002310834,-0.0232558139534884,0.1025641025641024,0.0238095238095237,0.1025641025641024,0.0749999999999999,0.0749999999999999,0.1944444444444444,0.1944444444444444,0.1944444444444444,0.4333333333333333,0.4333333333333333,0.34375,0.2647058823529411,0.048780487804878,0.0749999999999999,0.131578947368421,0.1944444444444444,0.303030303030303,0.2647058823529411,0.1944444444444444,0.34375,0.4827586206896552,0.4827586206896552,0.5357142857142856,0.3870967741935482,0.5925925925925926,0.6538461538461537,0.8695652173913042,0.8695652173913042,0.7916666666666667,0.72,0.6538461538461537,0.7916666666666667,1.15,1.15,1.15,1.15,1.0476190476190474,0.9545454545454546,0.8695652173913042,0.8695652173913042,0.6538461538461537,0.5925925925925926,0.4827586206896552,0.4333333333333333,0.34375,0.2647058823529411,0.2285714285714286,0.303030303030303
BAMD_17-L^J98,9.0,0.2759953027639453,0.0986578295405205,0.0023557126030624,0.1476827584575537,1.1596303022117038,0.070531720444922,0.0885401189833655,0.010325235692532,7.679899044916818e-08,0.0523024445707789,0.0991182176650628,0.3986491402053094,0.6759758979047747,-0.0504828825837672,-0.6329725441464642,0.0308760953709526,0.1509468879156127,0.8524683219947999,0.1848739495798319,-0.081081081081081,-0.1185185185185185,-0.1438848920863309,0.0303030303030302,-0.0555555555555555,-0.0555555555555555,-0.2066666666666666,-0.1313868613138686,-0.2171052631578948,-0.2272727272727273,-0.2119205298013246,-0.1764705882352941,-0.2515723270440252,-0.1530249110320285,0.017094017094017,-0.0403225806451613,-0.0403225806451613,-0.0403225806451613,0.0624999999999997,0.0769230769230768,0.1279620853080569,0.0818181818181817,0.1121495327102801,0.1173708920187792,0.1899999999999999,0.1442307692307691,0.1279620853080569,0.1724137931034484,0.1553398058252426,0.1666666666666665,0.1609756097560977,0.1782178217821781,0.4691358024691356,0.4337349397590362,0.5159235668789808,0.6413793103448275,0.6081081081081081,0.4691358024691356,0.3446327683615817,0.4424242424242424,0.5063291139240504,0.4166666666666667,0.3076923076923075,0.3446327683615817,0.4512195121951219,0.5454545454545454,0.1724137931034484,0.1069767441860465
BBIO_50-L^J00,9.0,-0.0167079702614118,0.2022552849583021,0.0028328611898017,0.3025967171582554,-11.883133879140289,0.1057007125890736,-0.236072807501379,0.0235801523640559,9.04001089936352e-06,0.1071658478739622,0.105364137820769,0.0787306341070091,8.672404608760758,-0.1495289040013775,-0.155822604587185,-0.0135746606334841,-0.0135746606334841,0.7566995720140198,0.0910780669144981,0.0846774193548387,0.2963855421686745,0.2779097387173397,0.2339449541284401,0.1929046563192904,0.1471215351812365,0.3186274509803921,0.5154929577464789,0.5639534883720929,0.4986072423398329,0.670807453416149,0.6107784431137724,0.6865203761755485,0.6059701492537313,0.5917159763313609,0.4385026737967914,0.3901808785529714,0.3865979381443298,0.5154929577464789,0.5870206489675516,0.6156156156156156,0.6204819277108433,0.6253776435045317,0.6503067484662577,0.8877192982456139,0.9078014184397164,1.0456273764258557,0.9706959706959706,0.977941176470588,0.92831541218638,1.030188679245283,1.213991769547325,1.4678899082568804,1.5258215962441315,1.4566210045662102,1.5497630331753554,1.7875647668393784,1.892473118279569,1.7171717171717171,1.5497630331753554,1.6372549019607845,1.5990338164251208,1.5377358490566038,1.5619047619047617,1.8617021276595749,1.7171717171717171,1.5619047619047617,1.956043956043956
BBOU_00-L,8.0,-0.0521654737352905,0.2277388019427954,0.001404099971918,-0.2391479053617656,2.7438000756877003,0.0908571428571428,-0.0312645823611759,-0.018684603886395,2.518207677943976e-05,-0.0846951952620564,-0.0093412592502729,-0.0728029121164846,36.66289425681408,0.1117722007722007,0.373706969607158,0.3568559954102123,0.3568559954102123,0.6368249612179208,-0.0094979647218453,0.1588050314465408,0.337568058076225,0.1373456790123455,0.1642969984202211,0.1624605678233439,0.0822320117474302,0.1606299212598425,0.098360655737705,0.0634920634920634,0.118361153262519,0.2685025817555939,0.2750865051903113,0.3931947069943289,0.4681274900398409,0.3905660377358491,0.433852140077821,0.4479371316306484,0.377570093457944,0.3327305605786619,0.375,0.3473491773308959,0.375,0.3184257602862255,0.3698884758364313,0.3879472693032015,0.3879472693032015,0.3424408014571949,0.3853383458646615,0.2576791808873719,0.2242524916943522,0.279513888888889,0.28397212543554,0.3184257602862255,0.3303249097472924,0.359778597785978,0.3984819734345353,0.5133470225872689,0.5133470225872689,0.4145873320537427,0.4091778202676863,0.3572744014732967,0.4064885496183206,0.3067375886524823,0.4282945736434107,0.4536489151873766,0.3498168498168499,0.3255395683453239,0.3622920517560073
BBQS_26-L^G99,9.0,-0.0462548492987168,0.1215626864986457,0.0004110152075626,0.0171961749987994,0.7091305819876462,0.1156758803483528,-0.0216284987277355,-0.0581029479150742,1.0775512967470326e-05,0.0060900947348069,-0.0475678901820352,-0.0582100196113388,1.8459878098500504,-0.0058222356646134,-0.0063231887698314,0.0375047657381329,-0.0358355925337322,0.9000079196795262,-0.0110192837465564,0.09009009009009,0.2560553633217992,0.2222222222222221,0.1747572815533979,0.064516129032258,0.0771513353115727,0.1203703703703702,0.141509433962264,0.1067073170731707,0.0341880341880342,-0.0027472527472528,-0.0522193211488251,-0.0716112531969309,-0.0241935483870968,-0.0925,0.0,0.03125,0.0027624309392264,-0.0268096514745308,0.0027624309392264,0.0371428571428571,-0.0027472527472528,0.0139664804469272,-0.0189189189189189,0.0521739130434781,0.0196629213483146,0.0739644970414201,0.1709677419354838,0.0933734939759036,0.0371428571428571,-0.0546875,-0.0786802030456853,0.0139664804469272,-0.0135869565217392,-0.0189189189189189,-0.0241935483870968,0.0139664804469272,0.0371428571428571,0.0139664804469272,0.1203703703703702,0.0868263473053891,0.0491329479768785,0.0139664804469272,0.0676470588235294,0.1862745098039215,0.1273291925465838,0.0739644970414201,0.0739644970414201
BBTU_63-L^C18,9.0,0.1005559506108991,0.127089215590822,0.0008460236886632,0.0317650898062546,-3.626437313508737,0.0233869283775318,-0.0284094196609384,0.0828165633126624,1.6391983818477917e-05,0.0112497346760688,0.0565324196780658,0.2671620925612539,5.662988493129988,-0.1654510686266151,-0.0138922145434006,-0.0439385948620132,-0.0021963081106521,0.5800124042696653,0.0061349693251533,0.0983827493261455,0.1642857142857143,0.2794348508634223,0.2292609351432881,0.2694704049844236,0.2218890554722639,0.2854889589905363,0.3955479452054795,0.3583333333333334,0.4124783362218371,0.4527629233511585,0.5262172284644195,0.476449275362319,0.4527629233511585,0.4631956912028725,0.6565040650406504,0.7014613778705638,0.613861386138614,0.6202783300198806,0.7717391304347829,0.8649885583524028,0.7602591792656588,0.7489270386266094,0.7872807017543861,0.8151447661469933,0.9975490196078431,1.3087818696883855,1.36231884057971,1.0737913486005088,0.9733656174334142,1.0375,0.9733656174334142,0.9733656174334142,0.8649885583524028,0.8997668997668999,0.9733656174334142,0.9176470588235296,1.0123456790123455,0.9733656174334142,1.1503957783641163,1.2513812154696131,1.2207084468664853,1.0223325062034738,0.963855421686747,1.1849865951742626,1.0737913486005088,0.8151447661469933,0.7377398720682302
BBVN_02-L^I99,10.0,-0.0498678996036988,0.144223693892568,0.0017421602787456,0.0312450875241653,0.5575460868040701,0.2065404475043029,-0.0444203683640302,-0.0413209144792546,1.3381468514856482e-07,0.0110655737704918,-0.0260898282694847,-0.0557939914163089,0.9815061197294744,0.1264264742041395,-0.0294089333846746,0.0057132126397269,0.0165094339622642,0.9873288075333096,0.0918918918918918,0.0335195530726257,0.1858974358974359,0.1349693251533743,0.2171052631578947,0.2171052631578947,0.1011904761904762,0.128048780487805,0.1011904761904762,0.0632183908045977,0.0632183908045977,0.0277777777777779,0.0451977401129943,0.1011904761904762,0.1077844311377247,0.1144578313253013,0.1144578313253013,0.1858974358974359,0.2012987012987013,0.1708860759493671,0.2171052631578947,0.2171052631578947,0.2171052631578947,0.267123287671233,0.48,0.6371681415929207,0.4919354838709677,0.4453125,0.4122137404580153,0.4122137404580153,0.380597014925373,0.434108527131783,0.5163934426229508,0.6818181818181817,0.6517857142857142,0.6972477064220184,0.8500000000000001,0.9270833333333336,1.0108695652173911,1.0329670329670328,1.2289156626506026,1.151162790697675,1.151162790697675,0.947368421052632,1.151162790697675,1.2839506172839503,1.0329670329670328,1.0108695652173911,0.4453125
BBXK_89-L^E06,10.0,0.1163968645539872,0.4091329456010193,0.001750700280112,0.1278763997943308,-0.4591358349397544,0.0398735541346361,0.1184509747643123,0.0541975887659317,7.648415505527123e-05,0.0452879427633122,0.1006612462959989,0.1131280670517219,23.22539835820801,-0.1158504725391714,-0.0726058315186976,1.051186574682156,0.051186574682156,0.6882146960347467,-0.0229555236728837,0.028023598820059,0.0265095729013253,-0.0155367231638418,-0.0631720430107527,-0.0332871012482662,-0.091264667535854,-0.0155367231638418,-0.007122507122507,0.1597337770382696,0.1734006734006732,0.197594501718213,0.2185314685314685,0.1853741496598639,0.2037996545768565,0.2017241379310344,0.1773648648648649,0.1539735099337746,0.1597337770382696,0.1996557659208262,0.2164048865619545,0.2402135231316724,0.2765567765567764,0.3481624758220503,0.3939999999999999,0.3774703557312253,0.3666666666666667,0.3101503759398494,0.3429672447013485,0.4137931034482758,0.361328125,0.353398058252427,0.3429672447013485,0.4612159329140461,0.4109311740890686,0.3939999999999999,0.4109311740890686,0.5592841163310962,0.5251641137855578,0.4829787234042553,0.4735729386892175,0.4195519348268839,0.4798301486199574,0.3720472440944882,0.4024144869215291,0.4798301486199574,0.5523385300668151,0.3455598455598456,0.4490644490644491
BCPS_48-L^C06,9.0,0.0151417170076181,0.1390707569830485,0.0016,-0.0663030627117768,-2.220639659529394,0.0450979373408842,0.0821036548590729,-0.0437375745526743,3.9414904049003714e-05,-0.0234814970858787,-0.0438636614564439,-0.0312652002377992,7.7937979991444335,-0.2159866155778414,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4729097441488374,-0.0078563411896745,0.1027227722772277,0.2728571428571429,0.2875722543352601,0.3771251931993817,0.2857142857142858,0.3318385650224214,0.3603053435114505,0.441747572815534,0.4558823529411764,0.3943661971830987,0.4606557377049181,0.4582651391162029,0.3541033434650456,0.3665644171779143,0.5101694915254236,0.5101694915254236,0.4850000000000001,0.4120443740095088,0.7234042553191491,0.8183673469387753,0.8333333333333333,0.7036328871892925,0.6971428571428571,0.6779661016949154,0.6875,0.6469500924214417,0.8718487394957983,0.840909090909091,0.8371134020618558,0.8258196721311477,0.6083032490974729,0.5415224913494809,0.5283018867924529,0.4256,0.5388601036269429,0.5415224913494809,0.5714285714285714,0.5388601036269429,0.4606557377049181,0.4678747940691927,0.396551724137931,0.4535073409461665,0.3083700440528636,0.3561643835616437,0.3921874999999999,0.4301765650080256,0.2566995768688294,0.2857142857142858
