firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTAG_01-L,20.0,0.1649793223625275,0.0103477598259544,-0.1598688800540426,0.4130188488358056,0.0005451367157698,-0.1315,-0.3221627195718475,-1.1197014043768798,0.0044273825202454,0.1149714946707428,-0.0185319005105014,0.0925508156579106,1.1507956898171127e-09,-0.0837867247007617,-0.1910932763931327,0.3742276444140613,0.0082042521935191,-0.0001612180810707,-0.0607329779610979,-0.3766253612472421,0.0040712923851558,0.0091796503895116,-0.1815034100277299,1.5749875959507085,-0.0526315789473684,-0.0256410256410256,0.357142857142857,0.1176470588235294,-0.0952380952380952,-0.4411764705882353,-0.5529411764705883,-0.5581395348837209,-0.6122448979591837,-0.6274509803921569,-0.5777777777777777,-0.5869565217391304,-0.6415094339622642,-0.703125,-0.7654320987654322,-0.7682926829268293,-0.7790697674418605,-0.75,-0.7397260273972603,-0.7738095238095238,-0.7865168539325843,-0.7978723404255319,-0.7840909090909091,-0.7865168539325843,-0.7912087912087912,-0.7865168539325843,-0.7532467532467533,-0.7532467532467533,-0.7751479289940828,-0.7900552486187845,-0.7912087912087912,-0.8010471204188482,-0.7934782608695652,-0.7840909090909091,-0.8118811881188119,-0.8215962441314554,-0.8,-0.7828571428571429,-0.7816091954022988,-0.7828571428571429,-0.7816091954022988,-0.822429906542056,-0.8215962441314554,-0.81,-0.8041237113402062,-0.8118811881188119,-0.8155339805825242,-0.8264840182648402,-0.8333333333333333
FTAK_00-L,20.0,0.0267162195709633,0.1402672513783625,0.0570099032585552,3.365370489518561,-0.2369030049272361,-0.5050000000000001,-0.3407635046416094,-0.0327886185390621,0.0051931746847001,0.0141723289938345,0.4076885165105964,0.0263064036746822,5.886895808650727e-08,-0.0886243386243387,-0.0346748638268666,-0.003761444015992,0.0140532606641665,0.0425171513496477,0.1267877448485322,-0.0383538989160592,0.0079577860429393,0.0783558574329528,0.1230324639848176,0.443751258022614,-0.375,-0.04,0.0212765957446807,-0.0769230769230769,-0.1724137931034483,-0.2727272727272728,-0.4893617021276596,-0.4725274725274725,-0.5051546391752577,-0.5384615384615385,-0.5555555555555556,-0.5102040816326531,-0.4782608695652174,-0.4947368421052631,-0.5,-0.4893617021276596,-0.5675675675675675,-0.5789473684210527,-0.5862068965517242,-0.5596330275229358,-0.5636363636363637,-0.5789473684210527,-0.5714285714285715,-0.5339805825242718,-0.4146341463414634,-0.4782608695652174,-0.3924050632911393,-0.3333333333333333,-0.2258064516129032,-0.2131147540983606,-0.1724137931034483,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,-0.0204081632653061,0.0,0.0,0.0,0.0909090909090908,0.263157894736842,0.4117647058823528,0.3333333333333332,0.4545454545454543,0.6000000000000001,0.846153846153846,0.714285714285714,0.846153846153846,0.714285714285714,0.3333333333333332
FTBK_21-L,21.0,0.088057003084122,0.0992885864522115,0.0534018987341772,1.1117797205300215,7.28137437400973e-06,24.5,-0.1895583230557828,-0.1358488667289292,0.001501935828401,0.0391437308868501,0.0148525355399957,-0.0486910461443984,3.879474465140954e-05,-0.0492995311491058,0.023822184409231,0.1611455439196409,2.8986924187451635,0.0097602070880617,0.1139424128439551,-0.0271835750177735,0.0098230866972925,0.0210119172067739,0.0706962836394703,27.71978168873247,0.3193277310924372,-0.1250000000000001,-0.1185185185185185,0.072072072072072,-0.0245901639344262,-0.1185185185185185,-0.1185185185185185,-0.0403225806451613,0.1121495327102801,-0.1119402985074627,-0.0916030534351145,-0.1619718309859155,-0.0555555555555555,-0.2119205298013246,-0.184931506849315,-0.2468354430379747,-0.3736842105263158,-0.3497267759562842,-0.4278846153846154,-0.4278846153846154,-0.4734513274336283,-0.524,-0.5641025641025641,-0.5780141843971631,-0.5182186234817814,-0.5122950819672132,-0.5,-0.502092050209205,-0.5492424242424243,-0.5201612903225807,-0.5041666666666667,-0.5082644628099173,-0.5041666666666667,-0.4734513274336283,-0.4711111111111111,-0.5,-0.4780701754385964,-0.5,-0.4978902953586498,-0.4663677130044843,-0.4386792452830189,-0.4516129032258065,-0.524,-0.5405405405405406,-0.524,-0.5405405405405406,-0.5162601626016261,-0.5882352941176471,-0.5924657534246576
FTBY_C7-L,21.0,0.0337643402524651,0.0439075084437516,0.1848053437689764,3.023302999085762,-0.0003376046357838,-0.4499999999999957,-0.1957343088878369,-0.0130326643272323,0.0012343378825282,0.0968277599633531,0.0141513504185001,0.0124514205938925,2.3769133522020777e-05,-0.0509057555606511,0.147335302919848,0.0499308437067773,1.7965372020729389,0.0445800156187838,0.0694253986148345,-0.1061091982719628,0.013652318492518,0.0305397140259525,0.0465547361542667,0.6986787079781338,0.1468599033816424,0.0019361084220717,-0.1481481481481482,0.1564245810055866,0.0308764940239043,-0.2716396903589022,-0.4135977337110481,-0.413265306122449,-0.4791142425767489,-0.5375335120643432,-0.536705461056401,-0.5316742081447965,-0.5165810368986455,-0.5236999539806719,-0.5040728318160039,-0.4583987441130298,-0.4667697063369397,-0.4438473938742612,-0.4172297297297298,-0.4310060472787246,-0.4488817891373802,-0.441747572815534,-0.4013880855986119,-0.413265306122449,-0.3842950624628197,-0.3761301989150091,-0.3378119001919386,-0.3104596935376416,-0.3519098309329994,-0.3296632124352331,-0.311377245508982,-0.2726633872101195,-0.3090787716955941,-0.3025606469002695,-0.3665850673194615,-0.332258064516129,-0.3547381546134663,-0.3704379562043796,-0.3390804597701149,-0.2628205128205128,-0.2032332563510392,-0.2135258358662614,-0.1824644549763033,-0.1523341523341523,-0.1331658291457286,-0.0521978021978022,0.0197044334975369,-0.0530649588289112,-0.0783615316117543
FTCZ_56-L,18.0,0.2872992810001164,0.0423717916144871,0.1199020943642173,1.6956788520005686,1.8947005454365624e-05,1.5409000000000006,1.2030250426588125,-0.0683194704145827,-0.000318356033229,0.0578209711707635,0.2261791656267991,0.0979463526747283,8.297730753765408e-06,0.3128776917184441,0.1956656791529826,0.3147179686077161,1.9088077650026125,-0.2459476081081441,0.0348194503275449,0.3284036271559916,0.0115615423679081,0.0391947418497261,0.3187711439282561,0.5640499117478186,-0.0332640332640332,0.0940106141015921,0.1255850234009359,0.0366379310344826,0.0133426966292133,-0.1317689530685921,-0.0494071146245059,0.0105042016806722,-0.0075653370013755,-0.0308932169241101,-0.0732177263969171,-0.0648088139987038,-0.0958646616541354,0.0479302832244008,-0.1042830540037244,-0.0048275862068966,-0.0136705399863295,-0.0282828282828282,0.1935483870967742,0.135326514555468,0.0176304654442878,-0.0399201596806386,-0.0424684804246848,0.0255863539445628,0.0641592920353981,0.0956719817767652,0.1362204724409448,0.1741253051261189,0.135326514555468,0.1461477362986496,0.2239185750636132,0.3562030075187969,0.2724867724867725,0.2177215189873418,0.0502183406113536,0.0548245614035087,0.1425178147268406,0.1905940594059405,0.1238317757009346,0.1553242594075259,0.1876543209876542,0.0915279878971255,0.0915279878971255,0.0112123335669236,0.0555961960497439,0.0594713656387666,0.1371158392434988,0.1186046511627907,0.1655896607431339
FTDO_30-L,20.0,-0.2108303343243102,0.0166647564469914,-0.4506238688257362,0.2319763501311943,-0.0001578552640899,-352.3,-0.6553988564927222,-2.381983178721557,0.0016425833789606,-0.0170079412366714,-0.5488914693094974,-0.0274022519403724,4.64088208462934e-06,-0.1704533771974914,-0.1504198612632347,0.1047174571140263,0.1957548244997847,-0.2782339751452207,-0.0771185242951691,-0.2214700745211454,-0.056333955686268,-0.2041005686920083,-0.2644295017287827,1.5749875959507085,0.2857142857142856,0.1666666666666667,0.4000000000000001,1.0,0.4000000000000001,-0.4814814814814815,-0.6744186046511628,-0.5483870967741935,-0.6956521739130435,-0.7777777777777778,-0.8526315789473684,-0.906040268456376,-0.8888888888888888,-0.9047619047619048,-0.9090909090909092,-0.9084967320261438,-0.9226519337016574,-0.9330143540669856,-0.946969696969697,-0.943089430894309,-0.9507042253521126,-0.9595375722543352,-0.962059620596206,-0.9624664879356568,-0.9542483660130718,-0.9556962025316456,-0.9567901234567902,-0.9527027027027029,-0.948905109489051,-0.9487179487179488,-0.9471698113207548,-0.946153846153846,-0.9450980392156862,-0.9453125,-0.9518900343642612,-0.9543973941368078,-0.9556962025316456,-0.9533333333333334,-0.9515570934256056,-0.9455252918287936,-0.9423868312757202,-0.9433198380566802,-0.9428571428571428,-0.9457364341085271,-0.946969696969697,-0.9404255319148936,-0.935483870967742,-0.9404255319148936,-0.9380530973451328
FTFK_07-L,21.0,-0.0161218092252574,0.1506242915919212,0.0389302313768318,2.603546128011121,0.0014079162165954,1.1115,-0.6503890221251777,0.0898733261557731,0.0010582403505189,-0.0059579590561739,-0.7230517759321435,-0.0329217014119414,2.712622591265191e-08,-0.1691504405525943,-0.091989146755881,0.1593888139348667,0.0106800243288163,0.4888265208915849,0.332011656096604,-0.1499138219307507,-0.0007912882927013,-0.0042131450124388,0.0205993879083017,1.9697238087549376,0.0909090909090908,0.2222222222222223,0.375,-0.0833333333333332,-0.3125,-0.6140350877192982,-0.6333333333333333,-0.6206896551724137,-0.6764705882352942,-0.75,-0.75,-0.7471264367816092,-0.78,-0.78,-0.8461538461538461,-0.8571428571428572,-0.872093023255814,-0.8791208791208791,-0.8848167539267016,-0.89,-0.8829787234042553,-0.8625,-0.8482758620689655,-0.8482758620689655,-0.841726618705036,-0.8405797101449275,-0.8394160583941606,-0.8253968253968254,-0.8211382113821138,-0.8166666666666667,-0.8135593220338984,-0.7843137254901961,-0.7924528301886793,-0.8035714285714286,-0.8253968253968254,-0.8253968253968254,-0.83206106870229,-0.8035714285714286,-0.794392523364486,-0.7924528301886793,-0.7777777777777778,-0.8103448275862069,-0.8103448275862069,-0.8240000000000001,-0.78,-0.7027027027027026,-0.6986301369863014,-0.7066666666666667,-0.6666666666666667
FTFY_S0-L^J09,20.0,0.0415271265907567,0.0416982562547384,-0.0347438752783964,1.2706989310060457,8.170039886224298e-05,-6.25,-0.9472763063358796,-0.2847007172488575,-0.0050287356321839,0.0040799855050979,-0.0697115384615384,-0.0583989501312331,1.8543794111049385e-08,-0.2463636363636364,0.0381781647689216,0.0844939647168058,0.0026544017408499,-0.8075174326671334,-0.1758350555526115,0.8750499001996007,-0.0305466237942122,-0.1227390180878552,-0.1249500998003992,1.5749875959507085,0.0,0.0,0.0,0.3333333333333335,0.0,-0.3333333333333332,-0.5555555555555556,-0.4285714285714286,-0.6923076923076923,-0.7894736842105263,-0.8260869565217391,-0.8333333333333333,-0.8918918918918919,-0.9,-0.9130434782608696,-0.9215686274509804,-0.9420289855072465,-0.9473684210526316,-0.9545454545454546,-0.9574468085106382,-0.9587628865979382,-0.9603960396039604,-0.9587628865979382,-0.9591836734693876,-0.962962962962963,-0.9636363636363636,-0.963302752293578,-0.9636363636363636,-0.9555555555555556,-0.9545454545454546,-0.95,-0.951219512195122,-0.9545454545454546,-0.9555555555555556,-0.9583333333333334,-0.9611650485436892,-0.961904761904762,-0.9636363636363636,-0.9603960396039604,-0.9622641509433962,-0.961904761904762,-0.9658119658119658,-0.962962962962963,-0.962962962962963,-0.9591836734693876,-0.956989247311828,-0.9565217391304348,-0.9555555555555556,-0.9574468085106382
FTGM_05-L^B22,21.0,-0.1755084347903038,0.0180537793051005,-0.0478867124355043,1.1205514962835776,0.0003294399042203,-17.071,-0.2527400664690761,-0.4607886575811357,-0.003431374075031,-0.1779990255816455,-0.5782588597842836,-0.0767300726573774,1.4713005337352245e-07,-0.0657315731573158,-0.1332452381345217,-0.0781407442312671,0.0529481371887138,-0.0595084395422823,0.2887480345066904,-0.0305762164114929,-0.0451897006301539,-0.7480190664850811,-0.0261876222320357,1.5749875959507085,-0.0359333917616125,0.4034440344403442,-0.1579335793357934,-0.0753646677471636,0.1960167714884697,-0.2048780487804877,-0.5528996865203761,-0.4931141714793425,-0.466822429906542,-0.6369710467706013,-0.70562435500516,-0.8425772626931567,-0.8409090909090909,-0.8476635514018691,-0.8606497313141181,-0.8612428554055698,-0.883642667754436,-0.8725993747208576,-0.8849450438640718,-0.8801848157093353,-0.8846192739407422,-0.89251059821008,-0.8741451577321862,-0.8828181164629763,-0.8843033867369702,-0.8813929313929314,-0.8846192739407422,-0.868956012403813,-0.8606497313141181,-0.8564057387364712,-0.8552765093860984,-0.8490541076862019,-0.8589791125942405,-0.8508301738789384,-0.8500065728933877,-0.8501444707118466,-0.8407536636427076,-0.8425772626931567,-0.8341810783316379,-0.8214397496087636,-0.8090376569037657,-0.8174984005118362,-0.8449306876868714,-0.841130604288499,-0.8390464099308789,-0.8244885402245808,-0.804757015742642,-0.8296506419826815,-0.8350202429149798
FTGU_Q3-L,11.0,0.0532222411154564,0.1552311435523114,0.0522685211149122,1.5818184556951216,3.352974796379911e-05,-9.9,0.4325662099965502,-0.0365034455836731,-0.0034858017343989,0.0010659883666059,0.0609915198956294,0.005962732919254,1.2951528406597615e-06,0.1125,-0.0775378337017514,0.0504829806807727,0.1158642153692554,-0.0247870444148604,0.4320264672223689,-0.034329354884374,0.0040449224326639,0.0140356671070013,0.2994963467404412,0.6596418637158261,0.0729483282674772,0.0378548895899053,0.1503496503496504,0.1792114695340501,-0.1876543209876542,-0.1795511221945136,-0.4337349397590361,-0.2539682539682539,0.0154320987654319,-0.1649746192893401,-0.3419999999999999,-0.4543946932006634,-0.4624183006535948,-0.5738341968911918,-0.645091693635383,-0.6973321067157314,-0.7686357243319268,-0.7539267015706806,-0.7566568047337278,-0.753003003003003,-0.7844036697247706,-0.7905792488860599,-0.7834101382488479,-0.7884244372990354,-0.7871927554980596,-0.7634795111430626,-0.77710027100271,-0.7513227513227514,-0.7331711273317112,-0.7028003613369467,-0.6916588566073102,-0.6821256038647343,-0.6808923375363725,-0.6752221125370188,-0.7188034188034188,-0.7098765432098766,-0.6646279306829765,-0.6676767676767676,-0.5902864259028642,-0.5892634207240949,-0.541782729805014,-0.5045180722891566,-0.4777777777777777,-0.4307958477508651,-0.3780718336483931,-0.3648648648648648,-0.3326572008113589,-0.3586744639376218,-0.4248251748251748
FTHD_44-L,21.0,0.0526776594192324,0.0027723870252287,0.2274662449823622,1.56628840037454,1.286289819030783e-07,-4.350000000000001,0.2023701567235321,-0.0055294863232201,-0.0041371158392434,0.0349434737923946,0.0745209368346345,0.0483400867277999,3.665813035377642e-07,0.0526315789473683,0.0644973004523566,0.0374225526641884,0.422189803387263,-0.0172194443388214,-0.0684348144997949,0.00509601836498,0.0179835740583404,0.0479607250755287,0.0538494809688582,0.7208780084185267,0.0247933884297519,-0.0692307692307693,-0.1418439716312056,-0.1231884057971014,-0.1597222222222222,-0.2797619047619047,-0.3202247191011236,-0.2243589743589744,-0.1597222222222222,-0.2797619047619047,-0.3423913043478261,-0.3794871794871794,-0.2923976608187134,-0.3888888888888889,-0.4182692307692308,-0.4474885844748858,-0.5081300813008129,-0.5236220472440944,-0.52734375,-0.5179282868525896,-0.5381679389312977,-0.6071428571428572,-0.6045751633986929,-0.5827586206896551,-0.5416666666666667,-0.578397212543554,-0.5870307167235496,-0.5631768953068592,-0.5754385964912281,-0.5663082437275986,-0.5020576131687243,-0.4716157205240174,-0.4784482758620689,-0.5198412698412699,-0.5485074626865671,-0.5724381625441697,-0.5798611111111112,-0.5980066445182723,-0.5693950177935942,-0.5381679389312977,-0.4692982456140351,-0.5040983606557377,-0.5399239543726235,-0.5120967741935484,-0.5,-0.5310077519379846,-0.4739130434782608,-0.5081300813008129,-0.5993377483443709
FTHF_97-L,20.0,0.0363955529549444,0.0295200715270726,0.1031518007984418,2.8452255138351883,0.0138661764751684,-0.7415,0.1744055042649008,0.0280173499065668,-0.0049370977179637,0.043836924491396,-0.1278016020713649,-0.0520803402103327,1.0903738164680244e-08,0.0453586497890295,0.0446606202457577,0.1293937033133219,0.0226372063389697,0.0206860107396834,0.2397254463717579,-0.0325639543304977,-0.0040321429590933,-0.0135993838155297,0.14481382344728,0.6743608861535428,0.0363636363636361,-0.1603053435114503,-0.2666666666666666,-0.0833333333333332,-0.0517241379310343,-0.2253521126760562,-0.3373493975903613,-0.0350877192982455,-0.2142857142857142,-0.2465753424657533,-0.3292682926829268,-0.3529411764705882,-0.4021739130434782,-0.3989071038251366,-0.4711538461538461,-0.4581280788177339,-0.6944444444444444,-0.725,-0.7447795823665893,-0.7634408602150538,-0.751131221719457,-0.7613882863340564,-0.7608695652173912,-0.7582417582417582,-0.7708333333333333,-0.7703549060542797,-0.7755102040816326,-0.7317073170731707,-0.7393364928909952,-0.7164948453608246,-0.6686746987951806,-0.6716417910447761,-0.6745562130177514,-0.6666666666666666,-0.6839080459770115,-0.6463022508038585,-0.6496815286624203,-0.6463022508038585,-0.6333333333333333,-0.60431654676259,-0.5564516129032258,-0.5669291338582677,-0.5703125,-0.5,-0.5319148936170213,-0.4930875576036866,-0.5045045045045045,-0.53781512605042,-0.5416666666666666
FTHP_V2-L^F09,21.0,-0.0251559611126403,0.0881560047343805,0.0770092579042446,0.9276366932732144,-0.0056544593533218,-8.0665,-0.4758296873317574,-0.4323259070065104,-0.0085589618685609,0.0339716690995484,-0.0369017299554926,-0.0135412002550844,5.5162742487392346e-08,-0.1237517831669044,0.0964510777820271,-0.0139271386233906,0.1097915109526162,-0.027047353729172,-0.1448464960004253,-0.096061445428728,0.0044628578282424,0.0092425363672588,-0.0617061197341447,1.5749875959507085,0.4915254237288136,-0.0166666666666667,-0.2531645569620254,-0.0634920634920636,-0.4040404040404041,-0.572463768115942,-0.609271523178808,-0.572463768115942,-0.5354330708661418,-0.6628571428571428,-0.7079207920792079,-0.74235807860262,-0.7467811158798283,-0.7467811158798283,-0.7230046948356808,-0.764,-0.786231884057971,-0.7739463601532567,-0.7900355871886121,-0.7965517241379311,-0.8065573770491803,-0.8195718654434251,-0.8150470219435737,-0.805921052631579,-0.8,-0.815625,-0.8115015974440895,-0.8065573770491803,-0.7986348122866894,-0.794425087108014,-0.7907801418439716,-0.7929824561403509,-0.7885304659498208,-0.7877697841726619,-0.794425087108014,-0.804635761589404,-0.7885304659498208,-0.7830882352941176,-0.7854545454545454,-0.7846715328467153,-0.7730769230769231,-0.7739463601532567,-0.7798507462686568,-0.76953125,-0.7806691449814127,-0.7686274509803921,-0.7704280155642024,-0.7814814814814814,-0.7907801418439716
FTHX_01-L^E20,20.0,0.5369406867845994,0.0420560747663551,0.0807709958696649,0.7992247776810388,0.8571428580670732,-4.4,-0.4490998518008624,-0.202666453422192,-0.0062321937321937,-0.0150537634408603,0.2484375000000001,0.1867651080120297,4.3363618705444363e-08,-0.1167999999999999,0.2708983697537288,0.7722646310432573,0.0515382275032139,-0.1182060024982277,-0.3635483834666848,0.0693174487355973,-0.0046264951478221,-0.0128285356695869,0.0750481077613854,1.5749875959507085,-0.0869565217391304,-0.1481481481481481,-0.2333333333333332,-0.3783783783783784,-0.5,-0.7261904761904762,-0.7415730337078652,-0.7653061224489796,-0.7604166666666666,-0.787037037037037,-0.7766990291262136,-0.7766990291262136,-0.7766990291262136,-0.735632183908046,-0.7889908256880734,-0.7745098039215687,-0.8130081300813008,-0.8099173553719008,-0.8174603174603174,-0.8217054263565892,-0.823076923076923,-0.8244274809160306,-0.823076923076923,-0.8217054263565892,-0.8244274809160306,-0.8203125,-0.8050847457627118,-0.8017241379310345,-0.7889908256880734,-0.780952380952381,-0.7909090909090909,-0.7850467289719626,-0.7830188679245282,-0.7927927927927928,-0.7745098039215687,-0.7788461538461539,-0.7676767676767676,-0.7628865979381443,-0.7676767676767676,-0.787037037037037,-0.7553191489361701,-0.7604166666666666,-0.7472527472527473,-0.7195121951219512,-0.7325581395348837,-0.7472527472527473,-0.7604166666666666,-0.7850467289719626,-0.7745098039215687
FTIC_M8-L^B14,21.0,-0.2742368090102722,0.1035104215640181,-0.4592465930877247,4.290094871737842,-0.2,-6.114,-0.4767489480405406,-0.6563534494823963,-0.0226594643493993,-0.024443561208267,-0.8670628624181403,-0.5252378035017563,2.4177502360084707e-08,-0.123990860624524,-0.0378173238511791,0.0980974814277949,0.0053388998019202,-0.1715371535239228,0.0588486725934611,-0.1284917669242316,-0.0450453904189412,-0.6374782986111112,-0.0451935805049992,1.5749875959507085,0.1538461538461537,-0.1333333333333333,0.0,0.0833333333333334,0.0,-0.5357142857142858,-0.7796610169491525,-0.7796610169491525,-0.8,-0.8088235294117647,-0.8395061728395061,-0.8645833333333333,-0.8686868686868687,-0.8142857142857143,-0.8539325842696629,-0.8951612903225806,-0.9336734693877552,-0.9411764705882352,-0.9547038327526132,-0.954225352112676,-0.9592476489028212,-0.9577922077922078,-0.9573770491803278,-0.95,-0.9453781512605042,-0.94921875,-0.9446808510638298,-0.9308510638297872,-0.9304812834224598,-0.9197530864197532,-0.9315789473684212,-0.9230769230769232,-0.9277777777777778,-0.9414414414414416,-0.9522058823529412,-0.9596273291925466,-0.96,-0.9587301587301588,-0.9516728624535316,-0.95,-0.9559322033898304,-0.96,-0.962536023054755,-0.9646739130434784,-0.9634831460674156,-0.9634831460674156,-0.9630681818181818,-0.9654255319148936,-0.9678217821782178
FTIG_35-L^G10,21.0,0.0076685167139769,0.0306587984428851,0.0504033819043342,0.7852544674183467,0.0002994042992181,-4.9430000000000005,-0.1339281149552366,-0.0490701217379669,-0.0203309435875153,0.2025759016941309,0.1384560906515581,0.0460569354464303,2.154779564178772e-09,-0.0348314606741573,0.0580434690505443,-0.0481472526143988,0.0031353788782334,-0.0288955590059521,-0.092702380153092,-0.0251260988342087,-0.0500388916918937,-0.1480715396578538,-0.0423454021147068,0.3527817993377964,0.0,0.3333333333333332,-0.2941176470588236,-0.4,-0.5384615384615385,-0.6923076923076923,-0.7777777777777778,-0.7692307692307693,-0.8181818181818182,-0.8571428571428572,-0.8235294117647058,-0.8421052631578947,-0.8636363636363636,-0.8571428571428572,-0.8723404255319149,-0.8775510204081632,-0.9,-0.902439024390244,-0.904,-0.905511811023622,-0.9090909090909092,-0.9230769230769232,-0.922077922077922,-0.9104477611940298,-0.905511811023622,-0.9189189189189187,-0.9230769230769232,-0.9240506329113924,-0.925925925925926,-0.9294117647058824,-0.9263803680981596,-0.925,-0.9230769230769232,-0.92,-0.9294117647058824,-0.925925925925926,-0.925,-0.9189189189189187,-0.9172413793103448,-0.92,-0.9083969465648856,-0.9,-0.904,-0.902439024390244,-0.9032258064516128,-0.9016393442622952,-0.9016393442622952,-0.8928571428571429,-0.8974358974358975
FTIT_63-L,22.0,0.1078431372549018,0.0591245025582717,0.3695431472081218,1.366366915539467,4.0,-0.75,0.2076151715846169,-0.1154516329944741,-0.0004074979625101,0.0298879202988792,0.1918412348401322,-0.0013289036544851,1.1457452145888316e-08,0.0539956803455722,0.0434173669467787,-0.0417495029821072,0.0814747029439826,0.0578514190226623,0.0749562925725907,-0.0958312061423264,0.0167509481668773,0.0245143385753931,0.2245913290689412,0.8763088879725747,-0.1320754716981131,0.0,-0.1519999999999999,-0.0363636363636363,-0.1519999999999999,-0.3026315789473683,-0.3375,-0.3291139240506329,-0.3375,-0.345679012345679,-0.3116883116883117,-0.3071895424836601,-0.3536585365853658,-0.3872832369942196,-0.4301075268817204,-0.4331550802139037,-0.4854368932038835,-0.5246636771300448,-0.427027027027027,-0.4078212290502793,-0.4301075268817204,-0.4564102564102563,-0.4591836734693877,-0.3977272727272727,-0.3908045977011494,-0.383720930232558,-0.3942857142857142,-0.3205128205128205,-0.3416149068322981,-0.2980132450331125,-0.2885906040268455,-0.3161290322580645,-0.2638888888888888,-0.2837837837837837,-0.3205128205128205,-0.345679012345679,-0.3333333333333333,-0.3071895424836601,-0.3205128205128205,-0.2262773722627737,-0.1846153846153846,-0.2374100719424459,-0.1782945736434108,-0.1846153846153846,-0.2638888888888888,-0.2374100719424459,-0.2885906040268455,-0.2689655172413793,-0.2318840579710144
FTJE_09-L,20.0,-0.0583499066203165,0.0102574200158137,0.113830036744586,0.7815080425708609,4.0,-15.067,0.1500500674242776,-0.8515682659600401,-0.0178050075201274,-1.6233286792691763,0.0441831037506521,-0.0221936911694813,1.4477133035723812e-08,0.0390243902439024,-0.1760110623247409,-0.1607388767524817,0.0702821283031139,-0.2020192801387823,0.844598434149211,0.46737418048114,-0.0222962635768214,-0.0404257914640161,0.5521389302944335,0.4171257098863755,-0.0281690140845071,0.2241379310344828,0.2241379310344828,0.4791666666666667,0.2456140350877194,-0.1234567901234569,-0.2282608695652175,-0.1839080459770115,-0.330188679245283,-0.4817518248175183,-0.4928571428571429,-0.5,-0.4964539007092199,-0.5448717948717949,-0.5773809523809523,-0.5823529411764705,-0.6743119266055047,-0.6844444444444444,-0.7182539682539683,-0.7204724409448819,-0.72265625,-0.7473309608540926,-0.7300380228136882,-0.7078189300411524,-0.6712962962962963,-0.6772727272727272,-0.6697674418604651,-0.6519607843137255,-0.6519607843137255,-0.6098901098901099,-0.5670731707317074,-0.572289156626506,-0.5644171779141105,-0.5590062111801243,-0.5823529411764705,-0.4855072463768115,-0.4964539007092199,-0.5170068027210885,-0.4701492537313433,-0.4365079365079365,-0.3879310344827585,-0.3983050847457627,-0.3879310344827585,-0.3983050847457627,-0.3879310344827585,-0.3106796116504855,-0.29,-0.2365591397849463,-0.2365591397849463
FTJJ_08-L^H12,7.0,0.2390459680793831,0.0171045276690888,0.0939861460957179,1.1238087630760627,0.0922534743258078,-3.25,0.1188049683625006,-0.0727755590847954,0.000180788236712,0.0109224561203649,0.2783343769567939,0.0746188963344517,4.968466499246541e-06,0.0308982963345378,0.017634048658019,0.2151700087183957,0.8125023641565697,0.4615157173792145,0.66751269035533,-2.065820642978004,0.0025569278270937,0.0051922605927014,0.16751269035533,0.199417034112622,-0.0441176470588235,0.0967741935483872,-0.0144927536231882,0.0149253731343284,-0.0555555555555554,-0.3584905660377359,-0.5,-0.3523809523809523,-0.3644859813084112,-0.4333333333333332,-0.423728813559322,-0.3818181818181818,-0.2444444444444444,-0.3873873873873874,-0.423728813559322,-0.4380165289256198,-0.575,-0.5612903225806452,-0.5903614457831325,-0.5584415584415584,-0.5526315789473684,-0.5903614457831325,-0.6324324324324324,-0.615819209039548,-0.5853658536585366,-0.6091954022988506,-0.6344086021505376,-0.6114285714285714,-0.5853658536585366,-0.5555555555555556,-0.575,-0.6,-0.6179775280898876,-0.6,-0.6201117318435754,-0.6512820512820512,-0.6458333333333333,-0.6344086021505376,-0.615819209039548,-0.575,-0.5211267605633803,-0.5584415584415584,-0.5668789808917197,-0.5878787878787879,-0.5584415584415584,-0.5496688741721854,-0.5244755244755244,-0.5668789808917197,-0.5853658536585366
