firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,20.0,0.1849771597667135,0.0872979180337648,0.2032752741992374,1.3628561476934316,0.0104303254180642,2.4145,0.3122092872856616,0.0433927304644871,0.0090294027876691,0.0436544620521303,0.2840123176333989,0.4746497769180369,0.0146521591444503,3.842696496434841e-08,0.0669371196754563,0.0595665622815333,0.0566878540831835,0.3857555103865535,0.2091331599811619,-0.0269824010578996,0.0574937473595372,0.1189363961273902,0.0237399635515793,0.0621508970886932,0.3091744196284448,0.4744166050012703,-0.0238095238095238,0.008,-0.1032028469750889,0.2173913043478261,0.2857142857142858,0.3999999999999999,0.423728813559322,0.423728813559322,0.3922651933701657,0.1999999999999999,0.3999999999999999,0.6050955414012738,0.5,0.4823529411764706,0.575,0.6050955414012738,0.5555555555555554,0.6363636363636362,0.575,0.5949367088607593,0.6799999999999999,0.8394160583941606,0.96875,1.2300884955752216,1.3773584905660377,1.495049504950495,1.5454545454545454,1.495049504950495,1.4,1.2909090909090906,1.4,1.597938144329897,1.625,2.1111111111111107,1.863636363636364,2.036144578313253,2.230769230769231,3.064516129032258,2.818181818181818,3.2,3.064516129032258,3.581818181818181,3.5,4.04,3.846153846153846,4.25,4.25,4.727272727272728,4.478260869565217
BBOU_00-L,20.0,0.1483949555746632,0.0950868756521344,0.1593492929106202,0.5667376637070757,-0.000114935747413,-16.5,0.3837830857484035,0.0114542874291777,0.0004859086491739,0.0522509913692558,0.1063632141198328,-0.1193353474320241,0.0690391221692292,3.51087088749284e-05,0.0822824156305506,0.0447836056176554,0.2111179235642755,15.300212985909702,-0.0153805321478335,0.0133079024935806,-0.0297499574988212,0.0293780104188694,0.0353466026080988,0.1619496855345912,0.0814062291137548,0.6289407084997504,0.1503416856492028,-0.0233592880978866,-0.1022494887525562,-0.1565802113352546,-0.170132325141777,-0.1500484027105518,-0.1492248062015504,-0.1870370370370371,-0.1862835959221501,-0.1937557392102847,-0.1937557392102847,-0.1614135625596945,-0.1202404809619239,-0.1573896353166987,-0.1900369003690037,-0.170132325141777,-0.1492248062015504,-0.1184738955823294,-0.1228771228771229,-0.12375249500998,-0.1004098360655738,-0.1004098360655738,-0.0669500531349629,-0.0659574468085107,-0.0528586839266451,-0.0466883821932683,-0.0112612612612613,-0.0298342541436466,-0.0351648351648351,-0.0090293453724604,0.0378250591016546,0.0415183867141162,0.0353773584905658,0.0540216086434572,0.0578313253012046,0.0906832298136643,0.1213282247765006,0.0655339805825241,0.1057934508816118,0.1343669250645993,0.158311345646438,0.1801075268817202,0.2043895747599451,0.1816958277254374,0.1961852861035422,0.1929347826086955,0.2614942528735631,0.2836257309941519,0.2817518248175181
BBTU_63-L^C18,19.0,0.2650955563372025,0.0203876747239169,0.2271398192450824,2.349609152014637,0.000772956638348,26.250000000000004,0.5353855412583391,0.0891697100173055,-0.0024035643100011,-0.0066137566137566,0.1910538286580743,-0.2809060456213111,0.0829235467674234,8.181854094123843e-07,0.1147857142857142,0.050650721069293,0.0337883497769968,0.827694921919025,0.095405324216459,0.1167447216040564,1.2784679089026916,0.3878252933446307,0.0477925950467986,-0.1411448140900195,0.2784679089026915,0.3263809260495395,-0.0714285714285715,0.0047846889952154,-0.1954022988505745,-0.2418772563176895,-0.2446043165467625,-0.176470588235294,-0.1954022988505745,-0.2363636363636363,-0.1954022988505745,-0.3913043478260869,-0.4369973190348525,-0.423076923076923,-0.3786982248520709,-0.4369973190348525,-0.3948126801152738,-0.3948126801152738,-0.3841642228739003,-0.3913043478260869,-0.4573643410852713,-0.4101123595505618,-0.3930635838150288,-0.4,-0.3693693693693693,-0.3636363636363635,-0.3636363636363635,-0.3982808022922636,-0.3731343283582089,-0.4117647058823529,-0.7777777777777778,-0.7632468996617813,-0.7624434389140271,-0.7605473204104902,-0.7410604192355117,-0.7451456310679612,-0.7262059973924381,-0.7236842105263157,-0.7025495750708215,-0.7025495750708215,-0.7008547008547008,-0.6818181818181818,-0.7083333333333333,-0.7247706422018348,-0.7071129707112971,-0.6938775510204082,-0.6618357487922706,-0.6666666666666666,-0.6893491124260355,-0.6656050955414012,-0.6666666666666666
BCQE_67-L^A14,20.0,-0.0829979879275654,0.1047297297297297,0.131811697574893,1.0413806129174223,0.0034570050220763,10.5,-0.7488226810638288,0.1328888601574897,-0.0007552870090634,0.0090760157273918,0.226950354609929,-2.885,0.110207294673294,2.3837407917724093e-06,-0.1605462600226997,-0.0799798792756539,-0.3529135338345864,1.351776690791336,0.07973350526542,0.0643847955323365,0.1939737309484606,0.0174116688728235,0.0200219418540866,0.0968169761273209,-0.1772053083528493,0.3235826138093217,-0.0056657223796033,0.113564668769716,-0.1175,-0.0485175202156334,0.1277955271565494,0.1206349206349206,0.1535947712418299,0.2429577464788732,0.1573770491803279,-0.1390243902439024,-0.0854922279792745,-0.1674528301886793,-0.256842105263158,-0.2810590631364562,-0.2706611570247934,-0.1452784503631962,-0.0328767123287671,0.0231884057971012,-0.0611702127659574,0.0261627906976744,0.0729483282674772,0.2299651567944249,0.2977941176470586,0.4007936507936507,0.5085470085470085,0.4467213114754098,0.2977941176470586,0.2743682310469313,0.2836363636363634,0.4769874476987445,0.3735408560311284,0.6342592592592591,0.6342592592592591,1.1925465838509313,1.017142857142857,1.017142857142857,1.2774193548387096,1.869918699186992,1.5766423357664232,1.3691275167785233,0.918478260869565,0.7475247524752475,0.5482456140350878,0.9502762430939224,0.6118721461187213,0.9502762430939224,1.5766423357664232,1.088757396449704,0.918478260869565
BDAJ_H9-L,13.0,-0.2968299711815562,0.1949729446674812,0.0327799364182267,1.0276908751485356,7.021289194119165e-06,-39.900000000000006,-3.1301246890739174,-0.5675178867683469,0.022536023054755,-0.048249027237354,0.1590401785714285,-1.1766268260292163,-0.0157021996615899,1.5319715997506225e-07,-0.671093203963327,0.0099135446685878,-0.2132037364301945,0.1786104559580409,0.1980293036332181,-0.0297759549942955,0.1816458481432584,0.8832122702113554,0.0335263354501307,-0.2715582450832072,-0.0276564774381369,1.801276550205224,0.0270270270270269,-0.0512820512820513,-0.159090909090909,-0.2210526315789474,-0.2371134020618556,-0.2127659574468084,-0.1956521739130435,-0.1868131868131868,-0.3211009174311927,-0.2371134020618556,-0.5460122699386503,-0.567251461988304,-0.5595238095238095,-0.5911602209944751,-0.6318407960199004,-0.6224489795918368,-0.6407766990291262,-0.7557755775577557,-0.768025078369906,-0.7723076923076924,-0.8026666666666666,-0.7879656160458453,-0.774390243902439,-0.765079365079365,-0.724907063197026,-0.730909090909091,-0.7421602787456446,-0.7665615141955836,-0.7764350453172205,-0.7879656160458453,-0.8010752688172043,-0.8258823529411765,-0.8310502283105023,-0.8229665071770335,-0.8229665071770335,-0.8112244897959184,-0.7978142076502732,-0.8047493403693932,-0.8021390374331551,-0.7944444444444445,-0.8087855297157622,-0.8087855297157622,-0.8021390374331551,-0.7983651226158038,-0.8246445497630331,-0.8145363408521303,-0.8121827411167513,-0.8131313131313131,-0.8195121951219512
BDCK_44-L^L08,19.0,0.1085353003161222,0.1162064825930372,0.1324587388912399,2.02122460044289,-0.0513054691261992,0.3,0.1756954721519468,-0.0060150099114249,0.0022769890168765,0.0021563342318059,0.0948180815876515,0.0948717948717949,0.0637181409295338,2.404467869378389e-07,0.0376687988628286,0.0302950474183351,0.1183325862841775,0.0001479628830095,-0.0346299412625648,-0.1866258812510089,0.1692076039902129,0.2601166948993037,0.0007129277566539,0.0017533606078316,0.2601166948993037,0.1916251649154493,0.0,-0.0909090909090909,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897
BFRL_28-L,19.0,-0.1033694827815674,0.027948821579857,0.1390745475834851,0.1648434960709585,0.0001504914629804,-43.7588,0.5595522272532549,-0.226638499690623,-0.0089682486323467,0.0439858355148298,0.0186854386534307,-0.1594095128340632,0.1838120404470311,3.235815383538428e-08,0.1199670090725049,0.1122387201539071,-0.0805505136037054,0.2331641044001353,-0.7349082086456626,0.254782268860545,0.745217731139455,-0.254782268860545,-0.0097470122498245,-0.0365616928432772,-0.254782268860545,0.2845109332687534,0.0210157618213659,-0.5187526337968815,-0.4410181106216349,-0.5727646838757949,-0.5105015002143163,-0.4326875310481868,-0.4220647773279352,-0.3925531914893617,-0.336046511627907,-0.3210463733650416,-0.369757174392936,-0.3489167616875712,-0.4134565998972778,-0.4749425287356321,-0.5789085545722714,-0.5639557082856053,-0.5612754514022282,-0.5781307720724049,-0.5706766917293233,-0.5746741154562384,-0.5759376160415893,-0.5737215378872713,-0.5619485999232835,-0.5417335473515249,-0.5489731437598736,-0.5493291239147593,-0.5311986863711002,-0.5827548410668615,-0.5697061039939714,-0.5585620409741012,-0.5602618405852907,-0.556504854368932,-0.5604311008468053,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,0.0712945590994371,5.7176470588235295
BJJT_37-L,18.0,0.1972605798935496,0.1483317206742889,0.0058822287736678,-0.0755474493033979,0.0001766364260517,22.45,0.5477837518691858,0.2851941359289411,-0.0008970112033349,-37.50182882223848,0.5288461538461539,0.1577708006279435,-0.9084897126730788,1.269648501807237e-07,0.1174438687392056,0.0015409238098782,0.1779133113176465,0.6515238034275234,-0.4050480769230768,0.7097428554382197,-0.7097428554382197,-0.7097428554382197,0.001435045800014,0.0482588134135855,-0.7097428554382197,0.5788993778508468,0.0917874396135265,-0.0416666666666668,-0.1850393700787402,-0.2445255474452555,-0.2445255474452555,-0.1976744186046513,-0.2099236641221374,-0.25,-0.3076923076923078,-0.448,-0.448,-0.4798994974874372,-0.5252293577981653,-0.5117924528301887,-0.5306122448979592,-0.55,-0.5379464285714286,-0.5379464285714286,-0.5197215777262181,-0.5186046511627906,-0.4876237623762376,-0.4975728155339806,-0.4135977337110481,-0.3947368421052631,-0.3689024390243902,-0.3765060240963855,-0.3689024390243902,-0.4297520661157025,-0.3727272727272728,-0.3510971786833856,-0.3006756756756757,-0.2276119402985076,-0.2099236641221374,-0.1653225806451613,-0.1914062500000001,-0.172,-0.141078838174274,-0.1153846153846154,-0.0590909090909091,-0.0327102803738319,-0.1153846153846154,-0.151639344262295,-0.0758928571428573,-0.0235849056603775,0.0298507462686568,0.1761363636363635,0.1828571428571428,0.2545454545454544,0.1010638297872339
BLNV_40-L^F19,11.0,-0.0787389577542044,0.0130362964572918,-0.6460188564838484,-0.310437935641322,0.0254202269336289,-25.9205,-0.6996326301446872,0.1201439395559714,-0.0059353576986163,-225.3,0.2062084257206208,-0.141199882757663,-0.0837705377393881,2.422799245818298e-10,-0.1499999999999999,0.0010868718743968,0.3775723654454997,0.08588608001691,-0.0510204081632652,1.5059518141129415,-1.4961798271422575,-1.5059518141129415,-0.0713776425274175,-0.0872148374348841,-1.5059518141129415,1.801276550205224,0.0892018779342722,-0.2365591397849462,-0.364179104477612,-0.3698224852071006,-0.3914285714285714,-0.3622754491017964,-0.330188679245283,-0.3735294117647059,-0.2392857142857143,-0.3698224852071006,-0.3446153846153846,-0.3914285714285714,-0.4066852367688022,-0.4988235294117648,-0.5213483146067417,-0.5448717948717949,-0.5534591194968553,-0.5515789473684211,-0.5653061224489797,-0.583984375,-0.5740000000000001,-0.5740000000000001,-0.5856031128404668,-0.5369565217391304,-0.55625,-0.5266666666666666,-0.4675,-0.5136986301369864,-0.5103448275862068,-0.5318681318681319,-0.4804878048780487,-0.4916467780429595,-0.5103448275862068,-0.4496124031007752,-0.511467889908257,-0.4714640198511166,-0.4688279301745636,-0.4538461538461539,-0.3983050847457627,-0.4033613445378151,-0.4274193548387097,-0.4675,-0.4867469879518072,-0.4467532467532468,-0.3735294117647059,-0.3385093167701863,-0.3238095238095237,-0.321656050955414,-0.3364485981308411
BPVK_29-L,12.0,0.575238831148648,0.0753645483089054,0.302260566737105,0.6257127192038295,-6.158538822411911e-05,311.04690000000005,0.0187851291337508,-0.102879080587022,0.0058442830207814,0.0048124774289971,0.1964328772305673,-0.0506183332457636,0.3971895916299697,0.0001182492506767,0.0040274985022924,0.0493475044506948,1.2379455018358447,23.901639453377427,0.1482464023612462,0.0154635263305065,0.1717696704301689,0.0275366276870628,0.0384613286646865,0.1208736461785327,0.0977006098777819,0.7585000113151009,0.1226918342224046,0.1441314553990611,0.1178899082568807,0.1588207322872088,0.2100297914597815,0.2976570820021298,0.1688249400479615,0.1261552680221811,0.0632635253054101,0.0459227467811158,-0.0153535353535353,0.0020559210526316,-0.0367588932806324,-0.0831452219714069,-0.09168840849795,-0.1017323995576852,-0.1033848417954377,-0.1327402135231317,-0.1605235962797107,-0.1118804664723032,-0.1567474048442906,-0.2268401015228426,-0.2692653673163419,-0.2905385735080058,-0.2466769706336939,-0.2533700980392156,-0.1490921787709497,-0.1957095709570957,-0.1616787065703474,-0.0796827794561932,-0.108632040965618,-0.1385648639095086,-0.0953971789161098,-0.0382794001578531,-0.0824548192771084,-0.048046875,-0.0476748729972644,0.054521852012116,0.0348195329087048,0.068391056554143,0.1615824594852239,0.1750241080038574,0.2028627838104639,0.2901005823186871,0.1733269138180069,0.0864913062862238,0.0641921397379914,-0.046183953033268,-0.0117599351175993
