firms,age,agr,cashdebt,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,10.0,-0.4536251212415131,0.3408582089552238,0.0316766794101583,0.2737010253559662,0.1193317422434367,-0.4106394411606663,-0.4808498961150912,4.849974937418277e-06,-0.5613482056256063,-0.5092476706994855,0.5856333930885186,0.4733073734455469,0.3997882557447076,0.3099404068464915,-0.0650595931535085,0.7638844564358618,0.3154761904761904,-0.0508474576271187,-0.4166666666666666,-0.3411764705882353,-0.2941176470588235,-0.4716981132075472,-0.5359116022099448,-0.5951807228915663,-0.6379310344827587,-0.6485355648535565,-0.6379310344827587,-0.6626506024096386,-0.6164383561643836,-0.8450184501845018,-0.8578680203045685,-0.8365758754863813,-0.8409090909090909,-0.8306451612903226,-0.8352941176470589,-0.8224101479915433,-0.8412098298676749,-0.8627450980392157,-0.8609271523178808,-0.866877971473851,-0.8578680203045685,-0.8660287081339713,-0.8609271523178808,-0.8581081081081081,-0.8554216867469879,-0.8629690048939641,-0.86,-0.8647342995169083,-0.8595317725752508,-0.8638573743922204,-0.8546712802768166,-0.8429906542056075,-0.8390804597701149,-0.8438661710037174,-0.8346456692913387,-0.79,-0.8082191780821918,-0.7985611510791367,-0.7868020304568528,-0.7529411764705882,-0.7653631284916201,-0.7272727272727273,-0.7324840764331211,-0.6911764705882353,-0.7021276595744681
BALZ_07-L^I10,11.0,0.210049405852038,0.2402035623409669,0.0011725406018994,0.1512087397825971,0.2315650865312265,0.152726628197806,0.1426967753747124,1.6787888420568434e-08,0.0956705992589121,0.2775215002665799,0.1983248772780586,-0.2103886056327937,-0.200166231279162,0.0018689706063438,0.0595439480770558,0.478294260381801,-0.0169491525423729,-0.0166666666666667,0.1799999999999999,0.2826086956521738,0.4047619047619046,0.2826086956521738,0.2291666666666667,0.2291666666666667,0.1568627450980391,0.4047619047619046,0.3720930232558139,0.5128205128205128,0.4047619047619046,0.5128205128205128,0.4749999999999998,0.4749999999999998,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.9666666666666666,0.9666666666666666,0.8437499999999998,0.7352941176470587,0.4390243902439024,0.4749999999999998,0.5526315789473684,0.6388888888888888,0.7878787878787876,0.7352941176470587,0.6388888888888888,0.8437499999999998,1.0344827586206895,1.0344827586206895,1.1071428571428568,0.9032258064516128,1.1851851851851851,1.2692307692307692,1.5652173913043477,1.5652173913043477,1.4583333333333337,1.36,1.2692307692307692,1.4583333333333337,1.95,1.95,1.95,1.95,1.809523809523809,1.6818181818181817
BBIO_50-L^J00,12.0,0.0577235772357723,0.3907246376811594,0.0014064697609001,1.5035401145789251,0.1096311475409836,0.8321299638989169,0.1228763334650254,9.839175304179308e-06,0.1004065040650406,-0.1580352375867592,8.375852003145093,0.0371845643764965,-0.0979722418254528,0.0486944248412138,0.0486944248412138,0.3910006371392788,0.0947775628626692,-0.0390334572490705,0.1830663615560639,0.0637860082304526,0.3222506393861892,0.1438053097345133,0.0177165354330708,-0.0548446069469835,-0.1620745542949756,-0.1192504258943781,-0.0390334572490705,0.0423387096774192,0.2457831325301203,0.2280285035629454,0.1857798165137614,0.1463414634146342,0.1023454157782515,0.267156862745098,0.4563380281690141,0.502906976744186,0.4401114206128134,0.6055900621118011,0.5479041916167666,0.6206896551724137,0.5432835820895521,0.529585798816568,0.3823529411764705,0.3359173126614987,0.3324742268041236,0.4563380281690141,0.5250737463126842,0.5525525525525525,0.5572289156626506,0.5619335347432024,0.5858895705521474,0.8140350877192981,0.8333333333333335,0.9657794676806084,0.8937728937728937,0.900735294117647,0.8530465949820789,0.9509433962264152,1.127572016460905,1.3715596330275228,1.427230046948357,1.3607305936073055,1.4502369668246446,1.678756476683938,1.779569892473118
BBOU_00-L,10.0,1.2083706642774863,0.2423352069494123,0.0005585032113934,-0.8874562525205549,0.1859614105123087,0.0895953757225433,0.2798101089081262,0.0002478700576184,0.3203634967362089,2.3903533370723498,34.681470210505495,1.04674508425497,1.956056510597436,2.1536997885835096,2.1536997885835096,1.0993797332520252,-0.0184921763869132,0.0277777777777779,0.1088328075709779,0.0414814814814814,0.3042671614100187,0.1070866141732285,-0.0126404494382021,-0.0290055248618784,-0.0056577086280056,-0.0369863013698629,-0.0461329715061058,0.1053459119496855,0.2758620689655173,0.0848765432098765,0.1105845181674565,0.1088328075709779,0.0323054331864904,0.1070866141732285,0.0476900149031296,0.0144300144300144,0.0667678300455236,0.2099827882960414,0.2162629757785468,0.3289224952741021,0.4003984063745021,0.3264150943396227,0.367704280155642,0.381139489194499,0.3140186915887852,0.2712477396021699,0.3115671641791044,0.2851919561243146,0.3115671641791044,0.2576028622540252,0.3066914498141264,0.3239171374764595,0.3239171374764595,0.2805100182149362,0.3214285714285714,0.1996587030716723,0.1677740863787375,0.2204861111111111,0.2247386759581882,0.2576028622540252,0.2689530685920578,0.2970479704797049,0.3339658444022773,0.4435318275154003,0.4435318275154003
BBQS_26-L^G99,10.0,-0.3223404255319148,0.1629494276347611,-0.5,0.2344064319628122,0.1381396521300731,-0.4893182240386401,-0.1171994479465826,7.3815176105396545e-06,-0.2627659574468085,-0.2388073828679602,0.3590094065887854,0.1941958143224978,0.3092733011002657,-0.0618206967405234,-0.1680294754532821,0.42796136576311,0.09375,-0.1578947368421053,-0.1578947368421053,-0.2289156626506023,-0.6981132075471699,-0.7706093189964158,-0.8123167155425219,-0.8072289156626506,-0.8227146814404432,-0.8217270194986073,-0.8236914600550964,-0.8078078078078078,-0.7785467128027681,-0.7845117845117845,-0.7928802588996764,-0.8123167155425219,-0.8100890207715133,-0.8024691358024691,-0.7987421383647799,-0.8048780487804879,-0.8176638176638177,-0.8241758241758241,-0.8328981723237598,-0.8363171355498722,-0.8279569892473119,-0.84,-0.8236914600550964,-0.8181818181818181,-0.8232044198895028,-0.8284182305630027,-0.8232044198895028,-0.8171428571428572,-0.8241758241758241,-0.8212290502793296,-0.827027027027027,-0.8144927536231884,-0.8202247191011236,-0.8106508875739644,-0.7935483870967742,-0.8072289156626506,-0.8171428571428572,-0.8333333333333333,-0.8375634517766497,-0.8212290502793296,-0.8260869565217391,-0.827027027027027,-0.8279569892473119,-0.8212290502793296,-0.8171428571428572
BBTU_63-L^C18,10.0,-0.0463743428588211,0.1591272561114919,0.0041876046901172,0.0966584179083815,0.0325913355959273,-0.1286326822296331,-0.0610351929523847,2.440313303059084e-05,0.0407647801697553,0.0332133317849262,4.7966028045288684,0.3935705907937143,0.2727246151408675,-0.0243892395649793,0.2264818405743934,0.4832685505878346,0.2981132075471697,-0.0909090909090909,-0.0619469026548673,-0.0293040293040293,0.0557768924302788,-0.0669014084507042,-0.1969696969696969,-0.3089960886571056,-0.3432465923172243,-0.3536585365853658,-0.3496932515337424,-0.2857142857142857,-0.2428571428571428,-0.1679748822605965,-0.2006033182503771,-0.1744548286604361,-0.2053973013493253,-0.1640378548895898,-0.0924657534246575,-0.1166666666666667,-0.0814558058925476,-0.0552584670231729,-0.0074906367041198,-0.039855072463768,-0.0552584670231729,-0.0484739676840216,0.0772357723577235,0.1064718162839248,0.0495049504950495,0.0536779324055665,0.1521739130434782,0.2128146453089243,0.1447084233261339,0.1373390557939913,0.1622807017543861,0.1804008908685967,0.2990196078431371,0.5014164305949009,0.536231884057971,0.3486005089058523,0.2832929782082325,0.3249999999999999,0.2832929782082325,0.2832929782082325,0.2128146453089243,0.2354312354312353,0.2832929782082325,0.2470588235294117,0.308641975308642
BBVN_02-L^I99,11.0,-0.0799443865137295,0.1347535298488977,0.0017306028266512,0.02020373227285,0.1620294599018003,-0.3310657596371882,-0.120926864590874,1.2463882107594264e-07,0.0281543274244004,0.0388888888888888,0.7843903826287087,-0.2155073649754501,0.0286641955746703,-0.0732635780421846,-0.0298723897911833,0.6641286295648262,-0.0955056179775281,0.4471544715447155,-0.0430107526881721,-0.1523809523809524,0.1710526315789473,-0.0430107526881721,-0.2123893805309733,-0.164319248826291,-0.187214611872146,-0.1188118811881188,-0.0378378378378378,-0.0055865921787709,0.1410256410256409,0.0920245398773007,0.1710526315789473,0.1710526315789473,0.0595238095238095,0.0853658536585366,0.0595238095238095,0.0229885057471264,0.0229885057471264,-0.011111111111111,0.0056497175141243,0.0595238095238095,0.0658682634730538,0.072289156626506,0.072289156626506,0.1410256410256409,0.1558441558441559,0.1265822784810126,0.1710526315789473,0.1710526315789473,0.1710526315789473,0.2191780821917808,0.4239999999999999,0.5752212389380533,0.435483870967742,0.390625,0.3587786259541985,0.3587786259541985,0.3283582089552237,0.3798449612403101,0.459016393442623,0.6181818181818182,0.5892857142857142,0.6330275229357798,0.78,0.8541666666666667,0.934782608695652
BBXK_89-L^E06,11.0,0.0204625985538892,0.2224618871787372,0.0010478519035976,-0.890431249637081,0.0538803418803418,-0.0359074578546331,-0.0002717971616609,7.53402906963101e-05,0.1011362299133118,0.134285268414482,16.538256024133894,0.3512801416801415,-0.0313296999931603,0.9976587046449844,-0.0023412953550155,0.7658428159279196,0.1408450704225352,-0.1252566735112936,-0.1323828920570265,-0.1962264150943397,-0.1962264150943397,-0.3333333333333333,-0.2993421052631579,-0.3456221198156682,-0.3436055469953776,-0.3744493392070485,-0.3888091822094691,-0.3716814159292035,-0.3726067746686303,-0.3983050847457627,-0.4274193548387097,-0.4091539528432732,-0.4445893089960887,-0.3983050847457627,-0.3931623931623932,-0.2911813643926788,-0.2828282828282829,-0.2680412371134021,-0.2552447552447552,-0.2755102040816326,-0.2642487046632125,-0.2655172413793103,-0.2804054054054055,-0.2947019867549669,-0.2911813643926788,-0.2667814113597245,-0.2565445026178011,-0.2419928825622775,-0.2197802197802197,-0.1760154738878143,-0.148,-0.1581027667984189,-0.1647058823529411,-0.199248120300752,-0.1791907514450867,-0.1359026369168356,-0.1679687500000001,-0.1728155339805825,-0.1791907514450867,-0.1069182389937106,-0.1376518218623482,-0.148,-0.1376518218623482,-0.0469798657718121,-0.0678336980306346
BCPS_48-L^C06,10.0,0.0010099283727723,0.1217125469636148,0.0046875,-0.1652165839453515,0.0405561993047508,0.0631293426968378,-0.0314938619581029,3.8930130722735217e-05,-0.0257454048259038,-0.047337443164384,6.602731769911816,-0.1007083317758754,-0.0090615419503112,0.0711422776613079,-0.0009970258212789,0.540797824665886,0.102409638554217,-0.0647887323943662,-0.0554765291607397,0.0091185410334346,0.2843326885880077,-0.0263929618768329,-0.3003161222339304,-0.248868778280543,-0.2028811524609844,-0.248868778280543,-0.2547699214365881,-0.1782178217821782,-0.0514285714285714,-0.0404624277456647,0.026275115919629,-0.0418470418470418,-0.0074738415545591,0.0137404580152671,0.0744336569579287,0.0849673202614378,0.0391236306729263,0.0885245901639344,0.0867430441898526,0.0091185410334346,0.0184049079754602,0.1254237288135591,0.1254237288135591,0.1066666666666666,0.05229793977813,0.2843326885880077,0.3551020408163263,0.3662551440329216,0.2695984703632885,0.2647619047619047,0.2504708097928436,0.2575757575757573,0.2273567467652495,0.3949579831932772,0.3719008264462808,0.3690721649484536,0.360655737704918,0.1985559566787003,0.1487889273356399,0.1389365351629501,0.0624,0.1468048359240068,0.1487889273356399,0.1710758377425043,0.1468048359240068
BCQE_67-L^A14,11.0,1.1289969937141298,0.0729315205677773,0.8171889838556505,-1.5371821513866613,0.1345565749235474,1.34435049961568,0.1474364573324992,9.872098415354698e-05,1.0798529156003875,1.073811356108007,14.0255001448711,3.8667614863856845e-05,0.3425675436716437,0.587738062275179,1.5649828347229036,1.61822891429176,0.1383812010443865,-0.0317804261466234,0.0929474113330615,-0.0930311231393775,0.233778186838472,0.0929474113330615,-0.1574481458202389,-0.2377025874324709,-0.3888762252108502,-0.3280701754385965,-0.2884819532908705,-0.2823875802997859,-0.1494289340101523,-0.2313646788990826,-0.183617539585871,-0.2235737040254851,-0.2907407407407407,-0.1585059635907093,-0.1592975854499844,-0.1018425460636517,-0.0428418421992147,0.0011202389843165,-0.0868528610354223,-0.0526501766784452,-0.1107794361525704,-0.1510449651678277,-0.0229591836734694,-0.0431834403997145,-0.0877849608710445,0.0033682634730538,0.0391472868217053,-0.0103359173126615,0.0643112346169114,0.0706869009584665,0.0319476520400308,0.1297935103244836,0.1541110632802409,0.1566005176876617,0.2054856115107914,0.2247601644586567,0.2688121154756271,0.3762833675564681,0.3547246083880748,0.4531165311653116,0.4763215859030836,0.6377519853390345,0.6756249999999999,0.7397793640493184,0.8114864864864864
