firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1114775529607511,-0.1114775529607511,9.0,-0.038750655556203,-10.912100831690529,0.909863609408974,0.0809958223207434,0.0179411442949348,-0.0610274237157165,6.049294500047605e-06,0.066196608589243,0.012144494643547,-0.2789975781603455,0.0274655057653525,0.1102965968820995,-2.2711864406779663,0.3447321605060289,0.1120633813343963,0.0782241014799152,-0.10586011342155,-0.2271241830065359,-0.216887417218543,-0.2503961965134705,-0.1996615905245345,-0.2456140350877191,-0.216887417218543,-0.2010135135135135,-0.1858864027538724,-0.2283849918433931,-0.2116666666666665,-0.2383252818035426,-0.2090301003344481,-0.2333873581847648,-0.1816608996539792,-0.1158878504672895,-0.0938697318007661,-0.1208178438661709,-0.0688976377952754,0.1825000000000001,0.0799086757990867,0.1342925659472422,0.200507614213198,0.3911764705882354,0.3212290502793298,0.5357142857142858,0.5063694267515924,0.7389705882352942,0.6773049645390072,0.7326007326007327,0.7075812274368232,0.8192307692307694,1.0213675213675215,0.8476562500000002,1.0929203539823011,1.0655021834061138,1.0745614035087725,1.169724770642202,1.1306306306306309,1.15,0.9545454545454548,0.7014388489208636,0.7916666666666667,0.5872483221476512,0.6088435374149661,0.566225165562914,0.468944099378882,0.3670520231213874
BALZ_07-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,23.012264501845376,2.179195852407479,0.3029322984044847,0.1988909892879648,-0.0649545881616034,1.9277581371969722e-08,-0.1352058985805286,0.1864200722710116,0.2928500062155283,0.2326420577144838,0.0911540034953092,0.3810708598726114,1.687110473774199,-0.0158417697787775,0.1999999999999999,0.0,-0.0625,-0.1176470588235295,-0.2682926829268293,-0.2500000000000001,-0.2105263157894736,-0.1666666666666666,-0.0909090909090909,-0.1176470588235295,-0.1666666666666666,-0.0625,0.0344827586206897,0.0344827586206897,0.0714285714285714,-0.0322580645161291,0.1111111111111109,0.1538461538461537,0.3043478260869563,0.3043478260869563,0.25,0.1999999999999999,0.1538461538461537,0.25,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4285714285714286,0.3636363636363635,0.3043478260869563,0.3043478260869563,0.1538461538461537,0.1111111111111109,0.0344827586206897,0.0,-0.0625,-0.1176470588235295,-0.1428571428571428,-0.0909090909090909,-0.0625,-0.0625,0.25,0.25,0.25,0.25,0.3043478260869563,0.4999999999999998,0.7647058823529409
BAMD_17-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,15.750204365679926,1.3085600372435031,0.0742816734434958,0.0024438432779111,-0.0260198251949045,6.255612868627375e-08,0.0250391312143517,-0.0121334256342019,-0.0383710071443663,-0.2723747140692405,0.2771323626389654,-2.5336746403036456,1.188055817506834,0.1828653032293035,-0.0986842105263157,-0.0129870129870129,0.0066225165562914,0.0519031141868511,-0.0440251572327043,0.0818505338078292,0.2991452991452992,0.2258064516129032,0.2258064516129032,0.2258064516129032,0.357142857142857,0.3755656108597285,0.4407582938388625,0.3818181818181816,0.4205607476635513,0.427230046948357,0.52,0.4615384615384614,0.4407582938388625,0.497536945812808,0.4757281553398058,0.4901960784313726,0.4829268292682929,0.504950495049505,0.8765432098765431,0.8313253012048194,0.9363057324840764,1.0965517241379312,1.054054054054054,0.8765432098765431,0.7175141242937852,0.8424242424242425,0.9240506329113924,0.8095238095238095,0.6703296703296704,0.7175141242937852,0.853658536585366,0.974025974025974,0.497536945812808,0.413953488372093,0.3392070484581497,0.2719665271966527,0.3451327433628319,0.4476190476190476,0.497536945812808,0.5510204081632653,0.6521739130434783,0.6521739130434783,0.5353535353535355
BBIO_50-L^J00,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,-47.72821743762231,1.6393342804952304,0.1242848970251716,-0.2170157633340531,-0.1390868889202917,1.0024562628249295e-05,-0.0560293817588247,0.1023904775511264,0.1853786469479944,0.1826636637726694,0.0844576134844833,-7.4714285714285715,1.3061700832149383,-0.0071191595244677,0.0319767441860465,-0.0417827298050138,0.0683229813664596,0.0299401197604791,0.0783699059561129,0.0268656716417909,0.0177514792899409,-0.0802139037433156,-0.1111111111111111,-0.1134020618556701,-0.0309859154929577,0.014749262536873,0.033033033033033,0.036144578313253,0.0392749244712991,0.0552147239263804,0.2070175438596491,0.2198581560283687,0.3079847908745248,0.26007326007326,0.2647058823529411,0.2329749103942651,0.2981132075471697,0.4156378600823045,0.5779816513761467,0.6150234741784038,0.5707762557077625,0.6303317535545025,0.7823834196891193,0.8494623655913978,0.7373737373737375,0.6303317535545025,0.6862745098039216,0.6618357487922706,0.6226415094339621,0.638095238095238,0.8297872340425532,0.7373737373737375,0.638095238095238,0.8901098901098901,0.9005524861878451,0.6862745098039216,0.9325842696629212,1.072289156626506,1.1366459627329193,1.2051282051282048,1.072289156626506,1.084848484848485,1.263157894736842
BBNH_32-L^L97,0.0959706632082643,-0.0959706632082643,10.0,0.0067306829399623,-41.1418141979346,1.847747093023256,0.1083916083916083,0.0349401488191523,-0.0160994588792987,9.78061833274606e-05,0.0015256214663914,0.4662176499046814,0.5086150674962413,0.1596461801902168,0.3035061891765225,-18.5,1.4269622093023255,0.1182554517133956,-0.0100334448160536,0.0528169014084507,0.16796875,0.2355371900826448,0.3171806167400881,0.3085339168490153,0.3028322440087148,0.288793103448276,0.3000000000000002,0.2458333333333335,0.2777777777777779,0.3621867881548977,0.3971962616822431,0.3810623556581987,0.3778801843317974,0.4204275534441806,0.368421052631579,0.368421052631579,0.288793103448276,0.3621867881548977,0.371559633027523,0.3590909090909091,0.4621026894865527,0.5695538057742784,0.5452196382428942,0.4987468671679198,0.5025125628140705,0.5139240506329115,0.5778364116094987,0.6383561643835618,0.4692874692874693,0.5820105820105823,0.4340527577937652,0.4875621890547266,0.3438202247191011,0.4409638554216868,0.4514563106796116,0.4070588235294119,0.2563025210084035,0.3230088495575223,0.2777777777777779,0.2484342379958246,0.2563025210084035,0.4340527577937652,0.465686274509804,0.4375,0.3142857142857145,0.4306220095693782,0.3906976744186048
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,-15.54962624177308,1.3946345256609642,0.0908571428571428,-0.0312645823611759,-0.018684603886395,2.7171678226201534e-05,-0.0093412592502729,-0.0493759992445892,-0.1013909384160723,0.373706969607158,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,-0.0317460317460317,0.0515933232169953,0.1927710843373493,0.1989619377162628,0.3100189035916822,0.3804780876494025,0.3075471698113208,0.3482490272373542,0.3614931237721022,0.2953271028037383,0.2531645569620251,0.2929104477611939,0.2669104204753199,0.2929104477611939,0.2397137745974955,0.2881040892193307,0.3050847457627119,0.3050847457627119,0.2622950819672129,0.3026315789473683,0.18259385665529,0.1511627906976744,0.203125,0.2073170731707316,0.2397137745974955,0.2509025270758123,0.2785977859778596,0.3149905123339658,0.4229979466119096,0.4229979466119096,0.3301343570057582,0.3250478011472273,0.2762430939226519,0.3225190839694656,0.2287234042553192,0.3430232558139534,0.3668639053254436,0.2692307692307691,0.2464028776978417,0.2809611829944547,0.1511627906976744,0.1342062193126021,0.2531645569620251,0.26,0.3804780876494025,0.4142857142857141,0.1765704584040748,0.2857142857142858,0.2577132486388385
BBQS_26-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,25.81325867878649,1.708792060784618,0.1163533167789996,-0.1617915904936013,-0.0152174593731401,1.2507216930432426e-05,0.0957713081280463,0.0641043848380007,0.0713216290119495,-0.1696304781355069,-0.1416223135093191,-0.9255765199161424,0.9837184059544116,-0.0706880574539557,-0.0304878048780486,-0.0655270655270655,-0.098901098901099,-0.1436031331592689,-0.1611253196930947,-0.1182795698924732,-0.18,-0.0964187327823691,-0.0681818181818182,-0.0939226519337017,-0.1206434316353888,-0.0939226519337017,-0.0628571428571429,-0.098901098901099,-0.0837988826815643,-0.1135135135135135,-0.0492753623188406,-0.0786516853932585,-0.029585798816568,0.058064516129032,-0.0120481927710843,-0.0628571428571429,-0.1458333333333333,-0.16751269035533,-0.0837988826815643,-0.108695652173913,-0.1135135135135135,-0.1182795698924732,-0.0837988826815643,-0.0628571428571429,-0.0837988826815643,0.0123456790123455,-0.0179640718562874,-0.0520231213872832,-0.0837988826815643,-0.0352941176470588,0.0718954248366012,0.0186335403726707,-0.029585798816568,-0.029585798816568,-0.0628571428571429,-0.0837988826815643,0.0314465408805031,0.0649350649350648,0.0,0.0379746835443037,-0.029585798816568,0.1081081081081081,0.1388888888888888
BBTU_63-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,-6.121840692668713,0.863081549619671,0.0280234357727172,-0.0351699882766705,-0.0472974003201843,1.776504135629785e-05,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0112636269452339,0.0793092322751479,-12.150485436893202,0.8328321245356448,-0.0059777523651107,-0.0266666666666667,0.0398613518197574,0.0695187165775399,0.1235955056179776,0.0869565217391306,0.0695187165775399,0.0771992818671454,0.2195121951219512,0.2526096033402922,0.188118811881188,0.1928429423459243,0.3043478260869565,0.3729977116704805,0.2958963282937366,0.2875536480686695,0.3157894736842106,0.3363028953229399,0.4705882352941175,0.6997167138810199,0.7391304347826086,0.5267175572519083,0.4527845036319613,0.5,0.4527845036319613,0.4527845036319613,0.3729977116704805,0.3986013986013985,0.4527845036319613,0.411764705882353,0.4814814814814816,0.4527845036319613,0.5831134564643798,0.6574585635359116,0.6348773841961852,0.4888337468982628,0.4457831325301202,0.6085790884718498,0.5267175572519083,0.3363028953229399,0.2793176972281448,0.1764705882352941,0.2195121951219512,0.5306122448979591,0.6483516483516483,0.4457831325301202,0.3215859030837005,0.2320328542094456,0.3100436681222707,0.3157894736842106
BBVN_02-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,-4.368129622907741,1.4235209235209236,0.1833590138674884,-0.2844961240310077,-0.0066214202946532,1.3973521536626492e-07,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,-0.0550776963647304,0.148336189813719,-0.9894179894179896,0.9992784992784992,0.0956072351421187,-0.0344827586206897,0.0,-0.0333333333333333,-0.0169491525423729,0.0357142857142858,0.0419161676646706,0.0481927710843375,0.0481927710843375,0.1153846153846154,0.1298701298701299,0.10126582278481,0.144736842105263,0.144736842105263,0.144736842105263,0.1917808219178083,0.3919999999999999,0.5398230088495577,0.403225806451613,0.359375,0.3282442748091603,0.3282442748091603,0.2985074626865671,0.3488372093023255,0.4262295081967213,0.5818181818181818,0.5535714285714284,0.5963302752293578,0.74,0.8125,0.8913043478260869,0.912087912087912,1.096385542168675,1.0232558139534884,1.0232558139534884,0.8315789473684212,1.0232558139534884,1.148148148148148,0.912087912087912,0.8913043478260869,0.359375,0.2888888888888887,0.2083333333333334,0.4262295081967213,0.3488372093023255,0.1999999999999999,0.2608695652173913,-0.1343283582089551,0.0057803468208093,0.10126582278481
BBXK_89-L^E06,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,3.5977561173419645,1.805081403864571,0.045098202166265,0.0994514030488396,-0.0075451115858348,7.468558398365372e-05,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.031649881213551,0.0346197395593346,-0.1888417704744235,1.5543349670441102,0.0843934952154432,0.1680532445923461,0.0117845117845116,0.0326460481099655,0.0506993006993006,0.022108843537415,0.0379965457685664,0.0362068965517241,0.0152027027027026,-0.0049668874172186,0.0,0.0344234079173839,0.0488656195462477,0.0693950177935942,0.1007326007326006,0.1624758220502902,0.2019999999999999,0.1877470355731225,0.1784313725490196,0.1296992481203007,0.1579961464354526,0.2190669371196754,0.173828125,0.1669902912621357,0.1579961464354526,0.2599580712788261,0.2165991902834005,0.2019999999999999,0.2165991902834005,0.3445190156599553,0.3150984682713347,0.278723404255319,0.2706131078224099,0.2240325865580448,0.276008492569002,0.1830708661417321,0.2092555331991952,0.276008492569002,0.3385300668151447,0.1602316602316602,0.2494802494802495,0.2019999999999999,0.1669902912621357,0.1212686567164178,0.1404174573055028,0.2626050420168067,0.317982456140351,0.3267108167770418,0.4042056074766353,0.4516908212560386
