firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,grltnoa,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BUBP_92-L^K18,13.0,0.1193042626163645,0.1971985117093456,0.1218056962737813,1.3971168252801276,-0.0003250803606208,99.0,0.3517493767502042,-0.0056122448979591,-0.6190476190476191,0.027742457519352,1.150895815128445e-05,0.0901176470588235,5.459300915904188,-0.2290608780390781,-0.1485802162296508,0.3529072465837788,0.0157425223019065,-4.285714285714286,0.0821890145395799,1.2305424285869813,-0.0778688524590164,0.1270207852193994,0.0608695652173914,0.0145530145530146,0.0166666666666666,0.1787439613526571,0.2512820512820513,0.1730769230769229,0.044967880085653,0.094170403587444,0.0701754385964912,-0.0861423220973782,-0.1094890510948906,-0.1468531468531468,-0.1207207207207207,-0.1223021582733812,-0.2116316639741519,-0.1999999999999999,-0.2927536231884058,-0.2865497076023392,-0.2738095238095238,-0.2549618320610687,-0.2327044025157233,-0.2583586626139817,-0.1643835616438356,-0.1316725978647687,-0.1127272727272727,-0.1393298059964727,-0.0651340996168582,-0.0704761904761904,-0.099630996309963,-0.1062271062271063,-0.1408450704225351,-0.1223021582733812,-0.137809187279152,-0.0962962962962963,-0.0722433460076045,-0.0878504672897195,-0.0412573673870333,-0.0278884462151394,-0.0161290322580645,-0.0298210735586481,-0.0651340996168582,-0.1207207207207207,-0.1408450704225351,-0.0979667282809612,-0.0792452830188679,-0.0895522388059701,-0.0962962962962963
BUNQ_03-L^K12,21.0,-0.0079844626672421,0.485098977594083,-1.0463761360988115,-0.5633429231874674,0.3485032459359991,0.2694999999999999,-25.638226099203298,-0.0008118433619866,1.9678714859437747,0.077131405048207,4.5242547557734215e-14,-0.7338447919740336,0.0048205797714981,0.0027102753263131,-0.3871171168763845,-0.4198158636725208,-0.186593707250342,-0.9081225033288948,-0.9310910582444626,1.6178197411371986,0.0,0.0,0.0,0.0,0.0,-0.142857142857143,-0.3333333333333333,-0.5,-0.5714285714285715,-0.5714285714285715,-0.6666666666666667,-0.7,-0.7142857142857143,-0.7272727272727273,-0.7391304347826086,-0.7142857142857143,-0.7692307692307693,-0.7692307692307693,-0.7931034482758621,-0.7692307692307693,-0.8125,-0.8378378378378378,-0.7692307692307693,-0.7,-0.6842105263157895,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.6470588235294118,-0.6470588235294118,-0.6470588235294118,-0.625,-0.625,-0.625,-0.625,-0.625,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
BWQW_65-L^I10,7.0,0.1662141775084655,0.0700856304836453,0.0906793128741394,2.1003836319921887,2.4754324506956927e-05,-38.5503,-0.3465083000023513,-0.0048332915199398,0.0423652465740653,-0.0517012954181144,5.875088797197252e-06,0.2669424079065588,0.908788553000562,-0.0002168606973615,-0.0345688492243167,-0.1098304797016228,-0.0148434358355696,-0.0372670875134201,0.3015026683435874,1.6178197411371986,-0.1436781609195402,0.3700787401574803,0.5535714285714284,0.5535714285714284,0.4146341463414633,0.641509433962264,0.4621848739495799,0.2253521126760564,0.1599999999999999,0.3809523809523809,0.2083333333333334,0.0,-0.0279329608938547,-0.043956043956044,0.0357142857142858,-0.0744680851063829,-0.0169491525423729,-0.0890052356020941,-0.2054794520547944,-0.2266666666666666,-0.275,-0.2368421052631578,-0.3333333333333332,-0.3555555555555556,-0.348314606741573,-0.3531598513011152,-0.3149606299212598,-0.3695652173913043,-0.2926829268292683,-0.275,-0.2780082987551867,-0.2658227848101266,-0.3916083916083915,-0.3873239436619717,-0.3979238754325259,-0.3807829181494662,-0.4867256637168141,-0.4912280701754385,-0.4805970149253731,-0.462962962962963,-0.42,-0.3958333333333332,-0.3602941176470589,-0.4020618556701031,-0.3916083916083915,-0.364963503649635,-0.3458646616541354,-0.3579335793357934,-0.2897959183673469
CWI_80-L,20.0,0.4711127723195216,0.0557502517623363,0.1800037539886129,0.561991577944056,3.14379990684985e-06,126.0,-0.0472065206292796,0.0024361225992861,0.0093023255813953,0.1754575509410315,5.888667816079064e-05,0.7485812553740326,23.474934142666765,0.0039090740116067,-0.3904818178663795,-0.0006363467388794,0.0263148343072846,0.1044066820276497,0.2100219604711519,0.6749146254235362,0.0572495332918481,0.0,-0.0737752161383286,-0.1501850872554204,-0.1072222222222222,0.004375,-0.0721709006928406,-0.1497354497354496,-0.1550998948475288,-0.1131346578366446,-0.0524764150943396,-0.1397216274089935,-0.1656282450674974,-0.1638917793964619,-0.1519788918205804,-0.1141124586549062,-0.1821882951653943,-0.1452127659574468,-0.120415982484948,-0.0673244341265235,-0.0189255189255188,0.0190234622701332,-0.0348348348348347,-0.0635198135198135,0.0441845354126055,0.0196700507614213,0.021614748887476,0.0347714101738572,0.1245626312106369,0.1222067039106145,0.1237762237762236,0.1229909154437456,0.1121107266435987,0.1190807799442896,0.1670297748729121,0.1868537666174299,0.1462196861626248,0.1602888086642599,0.1628075253256151,0.2603921568627452,0.2361538461538461,0.2764098490865767,0.3054427294882209,0.3436454849498327,0.4171075837742504,0.4221238938053095,0.4689213893967094,0.5103383458646615,0.6431492842535789
DLY_Y2-L^F16,20.0,0.3952316340376042,0.0071017923571187,0.0943938667944417,0.8168491540340873,4.252465332946812e-05,-60.0,-0.0520212110602564,-0.0047190047190047,0.1873293282359366,0.1697823096220607,8.546264976461746e-06,0.5099218280216476,1.4344328304774077,-0.434295339021936,-0.2874564115316578,0.9190374830973236,-0.0009724923589886,-0.0032198712051517,0.2788701190805871,0.6490090822003878,0.0316091954022987,0.1717171717171717,0.2210526315789474,0.0357142857142858,-0.1099744245524296,-0.0413223140495867,-0.1811764705882352,-0.2232142857142858,-0.2418300653594771,-0.1714285714285714,-0.1491442542787285,-0.2883435582822086,-0.3307692307692308,-0.2795031055900621,-0.2868852459016393,-0.2734864300626305,-0.2532188841201717,-0.3446327683615818,-0.4180602006688964,-0.4467408585055644,-0.4061433447098976,-0.3752244165170557,-0.371841155234657,-0.4266886326194399,-0.4041095890410958,-0.4378029079159935,-0.3807829181494662,-0.4257425742574257,-0.4051282051282051,-0.4170854271356784,-0.4662576687116564,-0.4519685039370078,-0.432300163132137,-0.3796791443850268,-0.4091680814940577,-0.3495327102803738,-0.4266886326194399,-0.4432,-0.3947826086956522,-0.3851590106007068,-0.3851590106007068,-0.3884007029876978,-0.3495327102803738,-0.3979238754325259,-0.3807829181494662,-0.366120218579235,-0.3591160220994475,-0.3579335793357934,-0.3203125
DOQX_41-L^J16,21.0,0.0211282484682019,0.0670502323522903,0.1479673070799278,2.08355352649027,0.0006369590805566,-11.7,-0.0123677895179681,-0.0067971163748712,-4.2653061224489806,-0.1478151787580963,2.593060326980324e-07,0.0787731685789938,0.3514040630906637,-0.0096007121655034,-0.1774386679894992,-0.0282672249357306,0.0126215601075936,-1.0892857142857142,0.0801665100040283,0.6602707260734021,-0.108974358974359,0.2380952380952381,0.3684210526315792,0.1908396946564885,0.1223021582733814,0.2580645161290322,0.1908396946564885,-0.037037037037037,-0.2040816326530612,-0.1034482758620689,-0.0930232558139534,-0.0545454545454544,-0.1034482758620689,-0.1521739130434782,0.0684931506849315,0.04,0.0612244897959184,0.1142857142857143,-0.025,-0.031055900621118,-0.1521739130434782,-0.1702127659574467,-0.2277227722772277,-0.2710280373831776,-0.2811059907834101,-0.2277227722772277,-0.1235955056179775,-0.1958762886597937,-0.212121212121212,-0.1702127659574467,-0.1657754010695187,-0.1333333333333333,-0.1874999999999999,-0.1186440677966101,-0.1381215469613259,-0.1746031746031745,-0.2238805970149252,-0.2641509433962264,-0.2352941176470587,-0.2571428571428571,-0.0982658959537572,-0.0429447852760734,0.1223021582733814,0.0469798657718121,-0.1034482758620689,-0.0823529411764705,-0.037037037037037,-0.025,0.0540540540540541
DOS_59-L,15.0,0.3361098046100436,0.038391491042941,0.2695771759741637,2.677285226005864,1.3934367110612574e-07,-2039.3747000000003,-0.0699933114407409,-0.0077670676276212,0.3467757862401388,0.0772682275668426,0.0251848911759735,0.3302509380059524,68.08643384588855,-0.2515598649759226,0.8796861770917148,0.3635586423665054,0.0170998457163189,0.0421864740331405,0.7551292158825876,0.9647885654521312,0.0802469135802468,0.054229934924078,0.1489361702127658,0.0020618556701033,-0.0760456273764257,-0.0201612903225806,-0.0433070866141731,0.0474137931034484,-0.0671785028790786,-0.0671785028790786,-0.1473684210526316,-0.195364238410596,-0.196694214876033,-0.05078125,-0.0999999999999999,-0.103321033210332,-0.2097560975609755,-0.173469387755102,-0.2135922330097086,-0.1413427561837456,-0.1163636363636363,-0.1533101045296167,-0.195364238410596,-0.1443661971830985,-0.1367673179396091,-0.1131386861313868,-0.0617760617760616,-0.0966542750929367,-0.1443661971830985,-0.1443661971830985,-0.1706484641638225,-0.1649484536082474,-0.1845637583892616,-0.2429906542056074,-0.2382445141065829,-0.2322274881516587,-0.2810650887573963,-0.2789317507418397,-0.2382445141065829,-0.2810650887573963,-0.2148626817447495,-0.2523076923076922,-0.2273449920508743,-0.2789317507418397,-0.2382445141065829,-0.2223999999999999,-0.1818181818181817,-0.1352313167259786,-0.089887640449438
DPCZ_02-L^F20,13.0,0.2437784503857162,0.051980796807781,-0.062831241829042,1.0229622192361496,3.701543341050747e-05,-2.587,-0.5804067621005271,-0.0001567843789611,0.096741126455865,0.1051538260203244,4.716241156283598e-08,0.3513743609095218,0.0733832525162899,-0.1731397027694236,1.5897852975387767,0.1434258393868658,-2.670654844567888e-05,-7.167636686831617e-05,0.5897852975387766,1.6178197411371986,0.0,0.0666666666666666,0.1428571428571428,0.1851851851851851,0.4545454545454546,0.2307692307692308,0.1428571428571428,-0.0588235294117647,-0.0588235294117647,0.28,0.1034482758620691,-0.0303030303030302,-0.1351351351351351,-0.1351351351351351,-0.1578947368421053,0.1034482758620691,-0.0588235294117647,0.0,-0.2,-0.2,-0.36,-0.3333333333333332,-0.346938775510204,-0.4181818181818182,-0.3333333333333332,-0.3043478260869565,-0.3333333333333332,-0.3191489361702126,-0.238095238095238,-0.2,-0.3333333333333332,-0.4385964912280701,-0.4482758620689654,-0.4385964912280701,-0.4285714285714286,-0.4385964912280701,-0.4920634920634921,-0.4666666666666667,-0.4482758620689654,-0.4074074074074074,-0.3846153846153846,-0.3333333333333332,-0.2888888888888888,-0.3333333333333332,-0.3725490196078431,-0.3846153846153846,-0.36,-0.3191489361702126,-0.36
DPXL_94-L,20.0,0.2672754195459033,0.127349251989832,0.1398725646366866,0.7959962668145881,1.9735954754241622e-05,-286.5,0.2056159409483662,-0.0034277276802193,0.2125377137110291,0.0542505714596712,0.0001113760470326,0.2895216720437649,8.193768492389426,0.012770958294702,-0.1558991084190401,-0.036632099151507,-0.0014605647517039,-0.0051838540226707,0.1650709343769655,0.559051750089244,-0.0694444444444444,0.0619469026548673,0.0084033613445377,-0.0999999999999999,-0.0450928381962864,0.0588235294117647,-0.0082644628099173,-0.1469194312796208,-0.2607802874743327,-0.217391304347826,-0.1666666666666667,-0.2035398230088494,-0.2389006342494715,-0.2697768762677484,-0.2622950819672131,-0.2531120331950207,-0.2771084337349397,-0.2307692307692307,-0.2712550607287449,-0.2622950819672131,-0.2241379310344826,-0.150943396226415,-0.1044776119402983,-0.2070484581497796,-0.2070484581497796,-0.2156862745098039,-0.1647331786542922,-0.1469194312796208,-0.1549295774647886,-0.0792838874680307,-0.1346153846153845,-0.0954773869346733,-0.0322580645161291,0.0227272727272727,0.0055865921787709,-0.0624999999999998,-0.1387559808612439,-0.150943396226415,-0.1469194312796208,-0.1666666666666667,-0.0575916230366491,0.0495626822157433,0.0714285714285714,0.0465116279069768,0.0975609756097561,0.157556270096463,0.25,0.3186813186813186,0.411764705882353
DRNQ_D0-L^A11,14.0,0.3313985745380052,0.5317783263812037,0.0588410104011886,0.5157282797477789,0.0022853813288304,0.599,1.2354483651389516,0.00762239507508,0.1871224399587445,0.1802039284602845,1.2533680654037867e-10,1.2882736156351793,0.0488258065729364,0.0131787170684297,-0.9126455202894722,0.5490809470040537,-0.0058100397486857,-0.007498655413512,0.9423393739703456,1.6178197411371986,0.0465116279069768,0.3650793650793651,0.7551020408163265,0.34375,0.303030303030303,0.4576271186440679,0.3759999999999999,0.2463768115942028,0.0117647058823529,-0.0227272727272727,0.2740740740740739,-0.0057803468208093,0.2027972027972029,0.1944444444444444,0.131578947368421,0.162162162162162,0.3983739837398374,0.2112676056338027,0.0117647058823529,-0.0444444444444445,-0.0227272727272727,-0.0752688172043011,-0.0652173913043479,-0.0994764397905758,-0.0549450549450549,-0.0337078651685394,0.2112676056338027,0.2374100719424461,0.4827586206896552,0.323076923076923,0.3650793650793651,-0.1179487179487179,-0.0337078651685394,-0.0652173913043479,-0.0752688172043011,-0.135678391959799,-0.1809523809523809,-0.1568627450980392,-0.1179487179487179,-0.1770334928229664,-0.2456140350877192,-0.238938053097345,-0.3254901960784313,-0.3174603174603174,-0.3835125448028674,-0.3201581027667983,-0.2950819672131147,-0.2110091743119266,-0.2181818181818182
