firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1114775529607511,-0.1114775529607511,9.0,-0.038750655556203,-9.164337408258744,0.909863609408974,0.0809958223207434,0.0179411442949348,-0.0610274237157165,6.045946583725233e-06,0.066196608589243,0.012144494643547,-0.2789975781603455,0.0274655057653525,0.1102965968820995,-2.2711864406779663,0.3447321605060289,0.1120633813343963,-0.0265151515151516,0.0645161290322582,0.0352941176470589,0.1162790697674418,-0.0018903591682418,-0.1372549019607842,-0.1258278145695364,-0.1632329635499206,-0.1065989847715735,-0.1578947368421052,-0.1258278145695364,-0.108108108108108,-0.091222030981067,-0.1386623164763457,-0.12,-0.1497584541062802,-0.117056856187291,-0.1442463533225283,-0.0865051903114186,-0.0130841121495326,0.0114942528735633,-0.0185873605947954,0.0393700787401574,0.32,0.2054794520547946,0.2661870503597123,0.3401015228426396,0.5529411764705883,0.4748603351955307,0.7142857142857144,0.6815286624203822,0.9411764705882352,0.8723404255319152,0.934065934065934,0.9061371841155236,1.0307692307692309,1.2564102564102568,1.0625,1.3362831858407085,1.3056768558951966,1.3157894736842106,1.4220183486238531,1.378378378378378,1.4,1.181818181818182,0.8992805755395685,1.0,0.7718120805369129,0.795918367346939
BALZ_07-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,19.32644865327316,2.179195852407479,0.3029322984044847,0.1988909892879648,-0.0649545881616034,1.9266912403988322e-08,-0.1352058985805286,0.1864200722710116,0.2928500062155283,0.2326420577144838,0.0911540034953092,0.3810708598726114,1.687110473774199,-0.0158417697787775,0.1111111111111111,0.0,0.0,0.1999999999999999,0.1999999999999999,0.125,0.0588235294117645,-0.1219512195121951,-0.1,-0.0526315789473684,0.0,0.0909090909090908,0.0588235294117645,0.0,0.125,0.2413793103448276,0.2413793103448276,0.2857142857142856,0.161290322580645,0.3333333333333332,0.3846153846153846,0.5652173913043477,0.5652173913043477,0.5,0.4399999999999999,0.3846153846153846,0.5,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7142857142857142,0.6363636363636362,0.5652173913043477,0.5652173913043477,0.3846153846153846,0.3333333333333332,0.2413793103448276,0.1999999999999999,0.125,0.0588235294117645,0.0285714285714286,0.0909090909090908,0.125,0.125,0.5,0.5,0.5,0.5
BAMD_17-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,13.22753421018006,1.3085600372435031,0.0742816734434958,0.0024438432779111,-0.0260198251949045,6.252150767645329e-08,0.0250391312143517,-0.0121334256342019,-0.0383710071443663,-0.2723747140692405,0.2771323626389654,-2.5336746403036456,1.188055817506834,0.1828653032293035,0.0,-0.16,-0.0802919708029197,-0.1710526315789473,-0.1818181818181818,-0.1655629139072847,-0.1280276816608997,-0.2075471698113208,-0.1032028469750889,0.0769230769230771,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.125,0.1402714932126696,0.1943127962085309,0.1454545454545452,0.1775700934579438,0.1830985915492957,0.26,0.2115384615384614,0.1943127962085309,0.2413793103448276,0.2233009708737863,0.2352941176470588,0.229268292682927,0.2475247524752475,0.5555555555555554,0.5180722891566265,0.6050955414012738,0.7379310344827588,0.7027027027027026,0.5555555555555554,0.423728813559322,0.5272727272727273,0.5949367088607593,0.5,0.3846153846153846,0.423728813559322,0.5365853658536586,0.6363636363636362,0.2413793103448276,0.172093023255814,0.1101321585903083,0.0543933054393304,0.1150442477876108,0.1999999999999999,0.2413793103448276,0.2857142857142858
BBIO_50-L^J00,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,-40.08371029919697,1.6393342804952304,0.1242848970251716,-0.2170157633340531,-0.1390868889202917,1.001901464296812e-05,-0.0560293817588247,0.1023904775511264,0.1853786469479944,0.1826636637726694,0.0844576134844833,-7.4714285714285715,1.3061700832149383,-0.0071191595244677,-0.0383795309168444,0.1495098039215687,0.3211267605633805,0.363372093023256,0.306406685236769,0.4565217391304348,0.4041916167664672,0.4702194357366773,0.4000000000000001,0.3875739644970415,0.2540106951871659,0.2118863049095607,0.2087628865979383,0.3211267605633805,0.3834808259587021,0.4084084084084085,0.4126506024096388,0.4169184290030212,0.4386503067484664,0.6456140350877193,0.6631205673758866,0.7832699619771866,0.7179487179487181,0.724264705882353,0.6810035842293909,0.7698113207547173,0.9300411522633744,1.1513761467889907,1.201877934272301,1.1415525114155254,1.2227488151658772,1.4300518134715028,1.521505376344086,1.368686868686869,1.2227488151658772,1.2990196078431375,1.2657004830917875,1.2122641509433962,1.2333333333333334,1.4946808510638303,1.368686868686869,1.2333333333333334,1.576923076923077,1.591160220994475,1.2990196078431375,1.6348314606741576,1.8253012048192776,1.9130434782608696,2.0064102564102564
BBNH_32-L^L97,0.0959706632082643,-0.0959706632082643,10.0,0.0067306829399623,-34.552234506739914,1.847747093023256,0.1083916083916083,0.0349401488191523,-0.0160994588792987,9.775205355785052e-05,0.0015256214663914,0.4662176499046814,0.5086150674962413,0.1596461801902168,0.3035061891765225,-18.5,1.4269622093023255,0.1182554517133956,-0.0872483221476508,0.0530035335689045,0.0067567567567567,-0.0033444816053512,0.0492957746478874,0.1640625,0.231404958677686,0.3127753303964757,0.3041575492341355,0.2984749455337692,0.2844827586206897,0.2956521739130435,0.2416666666666667,0.2735042735042736,0.3576309794988612,0.3925233644859811,0.3764434180138567,0.3732718894009217,0.4156769596199525,0.3638443935926774,0.3638443935926774,0.2844827586206897,0.3576309794988612,0.36697247706422,0.3545454545454545,0.4572127139364303,0.5643044619422573,0.5400516795865633,0.4937343358395989,0.4974874371859297,0.5088607594936707,0.5725593667546174,0.6328767123287671,0.4643734643734643,0.5767195767195767,0.4292565947242206,0.482587064676617,0.3393258426966292,0.4361445783132529,0.4466019417475728,0.4023529411764706,0.2521008403361344,0.3185840707964602,0.2735042735042736,0.244258872651357,0.2521008403361344,0.4292565947242206,0.4607843137254901,0.4326923076923077
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,-13.059082173991063,1.3946345256609642,0.0908571428571428,-0.0312645823611759,-0.018684603886395,2.715664035607652e-05,-0.0093412592502729,-0.0493759992445892,-0.1013909384160723,0.373706969607158,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,-0.0690161527165932,0.0724409448818896,0.0149031296572279,-0.0173160173160172,0.0333839150227617,0.1721170395869191,0.1782006920415224,0.2873345935727787,0.356573705179283,0.2849056603773585,0.3249027237354085,0.3379174852652258,0.2728971962616822,0.2314647377938516,0.2705223880597014,0.2449725776965265,0.2705223880597014,0.2182468694096599,0.2657992565055762,0.2824858757062147,0.2824858757062147,0.2404371584699451,0.2800751879699246,0.1621160409556312,0.1312292358803986,0.1822916666666667,0.1864111498257838,0.2182468694096599,0.2292418772563176,0.2564575645756457,0.2922201138519924,0.3983572895277205,0.3983572895277205,0.3071017274472167,0.3021032504780112,0.2541436464088398,0.2996183206106868,0.2074468085106382,0.319767441860465,0.3431952662721891,0.2472527472527472,0.224820143884892,0.2587800369685766,0.1312292358803986,0.1145662847790505,0.2314647377938516,0.238181818181818,0.356573705179283,0.3897959183673467
BBQS_26-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,21.67881472026446,1.708792060784618,0.1163533167789996,-0.1617915904936013,-0.0152174593731401,1.2500294947098912e-05,0.0957713081280463,0.0641043848380007,0.0713216290119495,-0.1696304781355069,-0.1416223135093191,-0.9255765199161424,0.9837184059544116,-0.0706880574539557,0.0118694362017803,0.0401234567901234,0.0597484276729558,0.027439024390244,-0.0398860398860397,-0.0741758241758241,-0.1201044386422975,-0.1381074168797954,-0.0940860215053763,-0.1574999999999999,-0.071625344352617,-0.0426136363636363,-0.0690607734806629,-0.0965147453083109,-0.0690607734806629,-0.0371428571428571,-0.0741758241758241,-0.0586592178770949,-0.0891891891891891,-0.0231884057971014,-0.0533707865168538,-0.0029585798816567,0.0870967741935484,0.0150602409638556,-0.0371428571428571,-0.1223958333333332,-0.1446700507614212,-0.0586592178770949,-0.0842391304347826,-0.0891891891891891,-0.0940860215053763,-0.0586592178770949,-0.0371428571428571,-0.0586592178770949,0.0401234567901234,0.0089820359281438,-0.0260115606936415,-0.0586592178770949,-0.0088235294117646,0.1013071895424837,0.0465838509316769,-0.0029585798816567,-0.0029585798816567,-0.0371428571428571,-0.0586592178770949,0.0597484276729558,0.0941558441558441,0.027439024390244,0.0664556962025315
BBTU_63-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,-5.141321046474692,0.863081549619671,0.0280234357727172,-0.0351699882766705,-0.0472974003201843,1.775520948715611e-05,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0112636269452339,0.0793092322751479,-12.150485436893202,0.8328321245356448,-0.0059777523651107,-0.0374812593703148,0.0520504731861199,0.1421232876712328,0.1116666666666665,0.1559792027729636,0.1889483065953654,0.249063670411985,0.2083333333333334,0.1889483065953654,0.1974865350089765,0.3556910569105691,0.3924843423799582,0.3207920792079208,0.3260437375745526,0.4500000000000002,0.5263157894736841,0.4406047516198703,0.4313304721030042,0.4627192982456141,0.4855233853006679,0.6348039215686274,0.8895184135977339,0.9333333333333332,0.6972010178117047,0.6150121065375302,0.6675,0.6150121065375302,0.6150121065375302,0.5263157894736841,0.5547785547785546,0.6150121065375302,0.5694117647058823,0.6469135802469137,0.6150121065375302,0.7598944591029024,0.8425414364640884,0.8174386920980927,0.6550868486352357,0.6072289156626505,0.7882037533512065,0.6972010178117047,0.4855233853006679,0.4221748400852876,0.307843137254902,0.3556910569105691,0.7015306122448979,0.8324175824175823,0.6072289156626505,0.4691629955947136
BBVN_02-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,-3.668497416288525,1.4235209235209236,0.1833590138674884,-0.2844961240310077,-0.0066214202946532,1.396578804293841e-07,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,-0.0550776963647304,0.148336189813719,-0.9894179894179896,0.9992784992784992,0.0956072351421187,-0.0952380952380952,0.024390243902439,0.0,-0.0344827586206897,-0.0344827586206897,-0.0666666666666667,-0.0508474576271187,0.0,0.0059880239520957,0.0120481927710842,0.0120481927710842,0.0769230769230768,0.0909090909090908,0.0632911392405062,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.1506849315068492,0.3439999999999998,0.4867256637168142,0.3548387096774192,0.3125,0.2824427480916029,0.2824427480916029,0.2537313432835819,0.3023255813953487,0.3770491803278688,0.5272727272727271,0.4999999999999998,0.5412844036697246,0.6799999999999999,0.75,0.826086956521739,0.846153846153846,1.0240963855421683,0.9534883720930232,0.9534883720930232,0.7684210526315789,0.9534883720930232,1.074074074074074,0.846153846153846,0.826086956521739,0.3125,0.2444444444444442,0.1666666666666667,0.3770491803278688,0.3023255813953487,0.1586206896551725,0.2173913043478261
BBXK_89-L^E06,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,3.021512674827506,1.805081403864571,0.045098202166265,0.0994514030488396,-0.0075451115858348,7.464425005857159e-05,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.031649881213551,0.0346197395593346,-0.1888417704744235,1.5543349670441102,0.0843934952154432,-0.059973924380704,0.0833333333333332,0.0925925925925925,0.2762063227953411,0.2912457912457911,0.3178694158075601,0.340909090909091,0.304421768707483,0.3246977547495682,0.3224137931034483,0.2956081081081081,0.269867549668874,0.2762063227953411,0.3201376936316695,0.338568935427574,0.3647686832740213,0.4047619047619046,0.483558994197292,0.534,0.515810276679842,0.503921568627451,0.4417293233082706,0.4778420038535644,0.5557809330628805,0.498046875,0.4893203883495145,0.4778420038535644,0.607966457023061,0.5526315789473684,0.534,0.5526315789473684,0.7158836689038033,0.6783369803063457,0.6319148936170211,0.6215644820295982,0.5621181262729125,0.6284501061571126,0.5098425196850394,0.5432595573440644,0.6284501061571126,0.708240534521158,0.4806949806949807,0.5945945945945947,0.534,0.4893203883495145,0.4309701492537312,0.4554079696394688,0.6113445378151261,0.6820175438596492
