firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0498582156991057,-0.0498582156991057,3.0,0.0051862034491376,-0.6472480290216802,0.8417645287563986,-0.3346440677966102,7.31115835829365e-06,0.2118220444888777,0.8828318561891559,-0.1958667202028271,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,0.4929238181270702,12.063180827886711,-0.0778326764003775,1.631429571932027,0.010344827586207,-0.0235690235690236,-0.192200557103064,-0.1470588235294118,-0.1369047619047618,0.102661596958175,0.039426523297491,-0.4188376753507015,-0.5503875968992249,-0.5552147239263803,-0.5552147239263803,-0.4188376753507015,-0.43359375,-0.5101351351351351,-0.3681917211328975,-0.4032921810699589,-0.5684523809523809,-0.5886524822695036,-0.6272493573264781,-0.768185451638689,-0.7073662966700303,-0.7284644194756554,-0.7538200339558574,-0.7729052466718872,-0.788475565280817,-0.7776073619631901,-0.7776073619631901,-0.8145780051150895,-0.8367117117117118,-0.8323699421965318,-0.8097112860892388,-0.7924123120973515,-0.7944720056697377,-0.7944720056697377,-0.7862932940309506,-0.7842261904761905,-0.7419928825622776,-0.7451669595782073,-0.7904624277456648,-0.7705696202531646,-0.7798025816249051,-0.8071808510638298,-0.8113207547169812,-0.8161065313887128,-0.8220858895705522,-0.8176100628930818,-0.8206555349412492,-0.8198757763975155,-0.8045822102425876
BALZ_07-L^I10,0.057648401826484,-0.057648401826484,3.0,-0.3456090651558074,-0.1707125123501998,2.148373983739837,-0.0146571335716607,1.2316637152179768e-07,-0.3663833805476864,0.0446886068352689,-3.368468194935516,0.5795129220205545,0.8485382703567967,0.2874065367159695,-0.0069539091509325,-4.59090909090909,1.6686991869918697,6.056179775280898,-0.2784471218206158,1.631429571932027,0.2857142857142856,-0.3636363636363635,-0.5,-0.5,-0.4615384615384614,-0.4615384615384614,-0.5,-0.5,-0.5333333333333332,-0.5625,-0.588235294117647,-0.5625,-0.588235294117647,-0.6666666666666666,-0.7083333333333333,-0.72,-0.7586206896551724,-0.7666666666666666,-0.7878787878787878,-0.8055555555555556,-0.7941176470588235,-0.8157894736842105,-0.8055555555555556,-0.8108108108108107,-0.7941176470588235,-0.7999999999999999,-0.7878787878787878,-0.8108108108108107,-0.7999999999999999,-0.8157894736842105,-0.825,-0.825,-0.851063829787234,-0.875,-0.8813559322033898,-0.890625,-0.8771929824561403,-0.8793103448275862,-0.8833333333333333,-0.8679245283018868,-0.8703703703703703,-0.8852459016393442,-0.8813559322033898,-0.8541666666666666,-0.8627450980392157,-0.8541666666666666,-0.8653846153846154,-0.8833333333333333,-0.8771929824561403
BBEK_99-L^L95,0.0818751003371326,0.0818751003371326,3.0,0.1508977900552485,-0.3847583440510409,1.1534737351730815,0.0752351097178683,3.978134855848192e-06,0.0776933701657458,5.561675712710871,0.2350960394908913,-0.0477785481850653,-0.0264468769016489,-0.1300932967782724,-0.0482182584959831,0.7112970711297063,0.8585088356330185,3.145020533880903,0.0526632302405497,0.5199186292698302,0.1871165644171779,-0.1465968586387435,-0.2882096069868995,-0.3004291845493563,-0.3466933867735472,-0.342741935483871,-0.3346938775510205,-0.3373983739837398,-0.3208333333333333,-0.3004291845493563,-0.2436194895591646,-0.1352785145888594,-0.1165311653116532,-0.1488250652741515,-0.0578034682080925,-0.0816901408450704,-0.0326409495548962,-0.1398416886543536,-0.118918918918919,-0.1306666666666667,-0.0030581039755351,-0.0268656716417911,0.0187499999999998,-0.012121212121212,-0.0467836257309941,-0.0523255813953489,0.012422360248447,0.0448717948717947,-0.0893854748603353,-0.0355029585798817,0.093959731543624,0.1088435374149658,0.0830564784053156,0.1164383561643835,0.1642857142857143,0.2348484848484846,0.436123348017621,0.4298245614035088,0.298804780876494,0.3415637860082303,0.4488888888888889,0.3306122448979589,0.2936507936507935,0.3092369477911645,0.2936507936507935,0.4235807860262008,0.3755274261603374,0.2784313725490195,0.3755274261603374
BBIO_50-L^J00,0.0180239324400942,0.0180239324400942,3.0,-0.0069584869751397,-0.2795224383210599,1.3763379204892965,-0.0258785472724599,9.822828672222156e-06,-0.0113001070536457,1.7308805956694853,1.4760233884702885,0.046633943134332,0.1434944809870935,-0.0797753595434988,-0.0562689932359572,0.8228882833787451,0.8205275229357798,6.141626794258373,-0.0562689932359572,1.835913932446668,0.08,0.0309278350515465,-0.1071428571428572,-0.2063492063492064,-0.2307692307692308,-0.1379310344827585,-0.1379310344827585,-0.1525423728813558,-0.1935483870967741,-0.2125984251968504,-0.1869918699186992,-0.0566037735849057,-0.0990990990990992,-0.0990990990990992,0.0101010101010101,-0.0566037735849057,-0.1379310344827585,-0.2125984251968504,-0.2753623188405796,-0.2366412213740458,-0.2307692307692308,-0.2424242424242424,-0.2248062015503876,-0.3103448275862068,-0.3288590604026845,-0.2592592592592593,-0.2307692307692308,-0.3150684931506849,-0.3506493506493506,-0.3197278911564626,-0.2481203007518797,-0.2424242424242424,-0.2307692307692308,-0.1869918699186992,-0.1666666666666666,-0.1596638655462184,0.0,-0.0384615384615385,-0.1071428571428572,-0.0291262135922329,-0.0291262135922329,-0.1150442477876105,-0.0566037735849057,-0.0654205607476635,-0.0384615384615385,0.0101010101010101,-0.0825688073394496,-0.0566037735849057,0.0638297872340425
BBNH_32-L^L97,0.0379427097328962,0.0379427097328962,5.0,-0.0247346072186836,0.0812874807424507,1.356020942408377,0.006196518146946,0.0002027739601719,-0.1126326963906581,19.70936404237519,-10.191625748110402,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,0.7949389179755671,7.205930807248764,-0.0687672982754949,0.7388541222427722,0.0612244897959182,0.0729927007299269,0.0352112676056339,0.0600961538461537,0.05,0.1221374045801526,0.1918918918918919,0.1484375,0.0862068965517242,0.0997506234413965,0.2049180327868851,0.3323262839879155,0.304733727810651,0.4651162790697676,0.597826086956522,0.6333333333333333,0.5806451612903225,0.3404255319148936,0.3527607361963192,0.3867924528301887,0.6153846153846154,0.5102739726027399,0.5750000000000002,0.450657894736842,0.4044585987261146,0.5473684210526315,0.7093023255813953,0.5259515570934257,0.3955696202531644,0.4798657718120807,0.597826086956522,0.6455223880597014,0.5365853658536586,0.6094890510948905,0.7093023255813953,0.72265625,1.0511627906976746,0.9687499999999998,0.96,0.8148148148148147,0.807377049180328,0.7854251012145748,0.7362204724409449,0.7362204724409449,0.807377049180328,0.876595744680851,0.876595744680851,0.9427312775330396,0.9687499999999998
BBOU_00-L,0.0362195812110922,-0.0362195812110922,3.0,0.1466970387243735,-0.0575203083321582,1.562439024390244,0.0202762268586541,2.2934008601796275e-05,0.1138952164009111,23.253972371873303,-5.793663822668673,0.0064791261409546,0.008009228740936,-0.1320960067478173,0.1707122960604854,-0.4025157232704403,0.7521951219512195,2.7572633552015,0.1707122960604854,0.7361954200385092,0.1258503401360544,0.0261780104712041,-0.0297029702970296,-0.0167224080267559,-0.011764705882353,0.0333919156414761,0.0481283422459892,0.0481283422459892,0.1199999999999998,0.1351351351351351,0.2618025751072961,0.3424657534246575,0.3363636363636362,0.3738317757009344,0.4376528117359413,0.5,0.4271844660194175,0.2591006423982869,0.281045751633987,0.3095768374164809,0.5193798449612403,0.5154639175257731,0.5555555555555556,0.5272727272727271,0.4811083123425692,0.5638297872340425,0.7043478260869565,0.7926829268292683,0.7093023255813953,0.8785942492012779,1.0136986301369864,1.0851063829787235,1.185873605947955,1.3241106719367592,1.5565217391304351,1.6133333333333333,2.046632124352332,2.0947368421052635,1.984771573604061,2.161290322580645,2.340909090909091,2.111111111111111,2.0625,2.127659574468085,2.2307692307692304,2.43859649122807,2.36,2.520958083832336,2.520958083832336
BBQS_26-L^G99,0.0273847558192606,0.0273847558192606,3.0,0.0644492603410912,-0.061907668385531,1.9102374882597613,0.5096315691041705,5.745561820920911e-05,-0.0281729953830208,2.361426315229499,1.11329347487371,0.4550423174351988,0.7559829327762504,0.1889453053993007,-0.016628473466662,0.4858299595141711,1.1642291694619618,9.937259923175416,0.1047162649459101,0.5059413166396489,-0.0059880239520958,0.0,-0.1522842639593908,-0.2304147465437788,-0.2878464818763326,-0.284796573875803,-0.1932367149758453,-0.2968421052631579,-0.3211382113821138,-0.3211382113821138,-0.2391799544419134,0.0090634441087613,-0.3070539419087137,-0.3155737704918032,-0.3346613545816732,-0.3099173553719008,-0.3450980392156862,-0.3960216998191682,-0.3981981981981982,-0.3576923076923077,-0.2786177105831533,-0.2460496613995485,-0.3489278752436647,-0.369811320754717,-0.4109347442680776,-0.3650190114068441,-0.3871559633027523,-0.4310051107325383,-0.4524590163934426,-0.3981981981981982,-0.3745318352059925,-0.3745318352059925,-0.369811320754717,-0.3745318352059925,-0.3848987108655617,-0.3837638376383764,-0.2908704883227176,-0.3373015873015873,-0.3638095238095238,-0.3552123552123551,-0.3450980392156862,-0.3916211293260474,-0.415061295971979,-0.3814814814814815,-0.3893967093235831,-0.3768656716417911,-0.4088495575221239,-0.4290598290598291,-0.4003590664272891
BBTU_63-L^C18,0.0208163391741613,0.0208163391741613,3.0,0.0639998295042837,-0.2070396853794633,1.7808687164470474,0.1444101247543022,3.797405931518465e-05,0.0032181066450705,4.731553935949066,1.0992232381459743,0.2509604387640133,0.343948334361398,-0.1990026179961254,-0.0375642581141858,0.6562500000000003,1.4649422482511794,17.607906976744186,-0.0038942244441521,0.5608039153516344,-0.094642857142857,-0.0158172231985941,-0.0713101160862356,-0.104,-0.1679049034175335,-0.1068580542264753,0.0126582278481011,-0.0864600326264274,-0.1450381679389313,-0.1629297458893872,-0.0967741935483872,0.0566037735849056,-0.0123456790123457,-0.0804597701149425,-0.0864600326264274,0.0035842293906809,-0.1384615384615385,-0.2432432432432433,-0.2727272727272728,-0.2380952380952381,-0.0759075907590759,-0.1824817518248175,-0.1703703703703704,-0.2380952380952381,-0.2875318066157761,-0.2112676056338028,-0.1384615384615385,-0.264126149802891,-0.2708333333333333,-0.2612137203166227,-0.165424739195231,-0.1616766467065868,-0.1344667697063369,-0.1111111111111111,-0.0894308943089432,-0.0243902439024391,0.1199999999999998,0.1428571428571428,0.0646387832699619,0.0852713178294573,0.140529531568228,0.1111111111111109,0.129032258064516,0.1789473684210525,0.1965811965811965,0.2280701754385965,0.320754716981132,0.3429256594724219,0.5094339622641508
BBVN_02-L^I99,0.089675359233635,0.089675359233635,3.0,0.2047521267233793,-0.0767656956602045,1.78255033557047,0.6130884041331803,3.61175280699824e-07,0.045761220299208,1.042103598704467,-0.429502379839132,0.3758949657758152,0.4678921951174729,-0.2556980338128858,-0.0008462234964725,1.4041666666666686,1.3818791946308726,3.1855047454702325,0.0509536009109023,0.6253813359072771,0.0076628352490422,0.0275590551181101,0.0038461538461538,0.0874999999999999,0.044,0.0609756097560976,0.2027649769585253,0.1548672566371682,0.1972477064220181,0.2428571428571426,0.2731707317073171,0.4032258064516127,0.1704035874439462,0.2731707317073171,0.3736842105263158,0.4340659340659338,0.4340659340659338,0.2794117647058822,0.2731707317073171,0.4184782608695652,0.3523316062176165,0.3181818181818181,0.3882978723404255,0.4032258064516127,0.3181818181818181,0.2985074626865671,0.4184782608695652,0.2027649769585253,0.2083333333333332,0.2428571428571426,0.3809523809523809,0.4032258064516127,0.4032258064516127,0.3957219251336896,0.3248730964467003,0.3181818181818181,0.5,0.4745762711864405,0.3809523809523809,0.4108108108108106,0.3049999999999999,0.0785123966942149,0.1447368421052632,0.1397379912663754,0.0966386554621849,0.1651785714285711,0.0966386554621849,0.069672131147541,0.1651785714285711
BBXK_89-L^E06,0.1286875662742325,0.1286875662742325,3.0,0.1305103400335978,-0.005943905721185,1.439277350284376,0.1163261549788331,8.836260889579826e-05,0.0485431269188436,16.917137853644295,0.1767913154899497,0.4475262670941177,0.7937225946879226,-3.112687589109054,-0.0613503738117621,1.1912912157060151,1.0477305676368909,10.848769490888598,0.0297248622528128,0.8861376834204165,0.0636363636363637,0.0091743119266054,-0.0294117647058823,0.0060975609756097,-0.046242774566474,-0.0178571428571429,0.1498257839721253,0.1111111111111109,0.0927152317880795,0.1785714285714286,0.1458333333333332,0.2359550561797752,0.2547528517110267,0.2406015037593982,0.2267657992565055,0.2692307692307691,0.1999999999999999,0.1458333333333332,0.182795698924731,0.2452830188679244,0.4999999999999998,0.4224137931034484,0.3580246913580245,0.3807531380753137,0.3924050632911391,0.3865546218487394,0.4798206278026904,0.4163090128755364,0.264367816091954,0.3253012048192769,0.4410480349344976,0.5639810426540284,0.6336633663366336,0.736842105263158,0.7098445595854921,0.5865384615384615,0.813186813186813,0.9411764705882352,0.6176470588235292,0.7098445595854921,0.8539325842696628,0.6176470588235292,0.6019417475728155,0.5789473684210527,0.5566037735849054,0.5942028985507246,0.5789473684210527,0.5639810426540284,0.5348837209302326
