month,invested,outlier,first,second,rest,total,number of clusters
2001-08,60,2781,184,169,343,3477,10
2001-09,124,2701,217,127,332,3377,10
2001-10,154,2725,214,153,314,3406,10
2001-11,220,2753,222,135,332,3442,10
2001-12,16,2797,182,152,365,3496,10
2002-01,172,2814,194,174,336,3518,10
2002-02,154,2825,210,172,325,3532,9
2002-03,154,2740,182,177,326,3425,9
2002-04,180,2761,180,159,352,3452,10
2002-05,176,2788,227,105,365,3485,10
2002-06,164,2773,201,192,300,3466,9
2002-07,84,2798,206,194,300,3498,9
2002-08,158,2820,204,143,358,3525,9
2002-09,166,2756,205,190,294,3445,9
2002-10,58,2757,184,171,335,3447,9
2002-11,192,2761,190,185,316,3452,9
2002-12,182,2751,190,161,337,3439,10
2003-01,40,2757,195,187,307,3446,9
2003-02,102,2762,180,167,344,3453,10
2003-03,146,2688,193,184,295,3360,9
2003-04,96,2690,194,171,308,3363,9
2003-05,174,2705,196,182,298,3381,9
2003-06,80,2701,176,143,357,3377,10
2003-07,160,2724,169,131,381,3405,10
2003-08,54,2746,166,118,403,3433,10
2003-09,118,2705,165,121,391,3382,10
2003-10,136,2712,183,95,400,3390,10
2003-11,134,2736,170,107,407,3420,10
2003-12,132,2775,174,102,418,3469,10
2004-01,138,2797,199,105,395,3496,10
2004-02,106,2799,172,84,444,3499,10
2004-03,142,2737,135,108,442,3422,10
2004-04,100,2753,197,101,391,3442,10
2004-05,48,2781,159,128,409,3477,10
2004-06,120,2766,157,129,406,3458,10
2004-07,144,2784,146,136,414,3480,10
2004-08,196,2809,161,156,385,3511,10
2004-09,144,2777,161,144,389,3471,10
2004-10,114,2789,183,126,388,3486,10
2004-11,102,2799,157,150,393,3499,10
2004-12,32,2821,182,145,378,3526,10
2005-01,162,2824,195,93,418,3530,10
2005-02,18,2825,191,106,409,3531,10
2005-03,124,2751,173,128,387,3439,10
2005-04,182,2753,169,139,380,3441,10
2005-05,68,2761,160,128,402,3451,10
2005-06,124,2719,170,150,360,3399,10
2005-07,154,2718,187,121,372,3398,10
2005-08,96,2724,153,113,415,3405,10
2005-09,58,2663,175,111,380,3329,10
2005-10,32,2660,181,107,377,3325,10
2005-11,106,2662,173,109,384,3328,10
2005-12,126,2683,167,150,354,3354,10
2006-01,124,2688,147,95,430,3360,10
2006-02,76,2689,189,132,352,3362,10
2006-03,128,2624,184,137,335,3280,10
2006-04,106,2624,185,101,370,3280,10
2006-05,82,2629,172,116,369,3286,10
2006-06,8,2601,184,124,343,3252,10
2006-07,64,2606,200,138,314,3258,10
2006-08,60,2613,171,106,376,3266,10
2006-09,76,2553,169,105,364,3191,10
2006-10,148,2553,140,135,364,3192,10
2006-11,80,2561,151,149,341,3202,10
2006-12,150,2559,177,139,324,3199,10
2007-01,104,2561,208,115,317,3201,10
2007-02,112,2565,163,105,374,3207,10
2007-03,142,2481,154,133,334,3102,10
2007-04,16,2481,131,104,385,3101,10
2007-05,82,2477,142,108,370,3097,10
2007-06,12,2429,162,123,322,3036,10
2007-07,10,2431,146,114,348,3039,10
2007-08,28,2434,162,113,334,3043,10
2007-09,116,2398,184,130,286,2998,10
2007-10,134,2401,142,132,326,3001,10
2007-11,84,2403,172,115,314,3004,10
2007-12,86,2401,203,117,280,3001,9
2008-01,178,2411,197,127,279,3014,8
2008-02,112,2418,197,144,264,3023,10
2008-03,144,2374,157,132,305,2968,10
2008-04,96,2381,171,141,283,2976,10
2008-05,60,2385,203,130,263,2981,10
2008-06,62,2370,214,131,248,2963,10
2008-07,94,2386,188,105,304,2983,9
2008-08,48,2397,169,109,322,2997,10
2008-09,110,2353,188,148,252,2941,10
2008-10,110,2355,185,140,264,2944,9
2008-11,162,2366,197,136,259,2958,9
2008-12,48,2134,185,151,198,2668,8
2009-01,164,2150,202,141,195,2688,6
2009-02,128,2153,169,154,215,2691,9
2009-03,146,2348,198,108,281,2935,9
2009-04,148,2348,197,119,271,2935,9
2009-05,78,2353,146,135,308,2942,9
2009-06,116,2334,180,109,295,2918,9
2009-07,46,2353,201,135,253,2942,9
2009-08,70,2364,166,123,302,2955,10
2009-09,14,2336,147,109,328,2920,9
2009-10,20,2339,159,99,327,2924,10
2009-11,60,2344,134,115,337,2930,10
2009-12,16,2184,155,145,246,2730,10
2010-01,116,2195,161,139,249,2744,10
2010-02,30,2200,158,135,257,2750,10
2010-03,58,2126,134,127,271,2658,10
2010-04,58,2129,139,138,256,2662,10
2010-05,30,2137,150,121,264,2672,10
2010-06,50,2112,137,96,295,2640,10
2010-07,104,2122,131,130,270,2653,10
2010-08,46,2130,150,139,244,2663,10
2010-09,58,2091,140,118,265,2614,10
2010-10,40,2090,146,128,249,2613,10
2010-11,12,2101,145,132,248,2626,10
2010-12,2,2135,146,113,275,2669,10
2011-01,62,2144,162,134,240,2680,10
2011-02,34,2149,157,123,258,2687,10
2011-03,110,2276,128,126,315,2845,10
2011-04,20,2283,134,119,318,2854,10
2011-05,76,2288,139,84,349,2860,10
2011-06,64,2267,146,109,312,2834,10
2011-07,24,2281,167,121,282,2851,10
2011-08,138,2292,136,133,304,2865,10
2011-09,70,2264,137,126,303,2830,10
2011-10,42,2265,138,104,325,2832,10
2011-11,8,2276,159,85,325,2845,10
2011-12,2,2055,183,159,172,2569,6
2012-01,110,2066,168,161,188,2583,8
2012-02,84,2066,154,151,212,2583,10
2012-03,2,2222,158,140,258,2778,10
2012-04,122,2226,199,141,217,2783,8
2012-05,46,2229,169,156,232,2786,10
2012-06,142,2208,175,160,217,2760,10
2012-07,14,2214,168,141,245,2768,8
2012-08,50,2217,185,114,256,2772,8
2012-09,88,2202,155,142,254,2753,10
2012-10,44,2199,180,145,225,2749,10
2012-11,156,2200,180,143,227,2750,8
2012-12,24,2200,193,160,197,2750,8
2013-01,160,2201,181,150,219,2751,8
2013-02,40,2201,177,149,225,2752,8
2013-03,42,2144,161,116,259,2680,8
2013-04,30,2141,165,128,242,2676,8
2013-05,16,2141,162,135,239,2677,8
2013-06,62,2123,169,100,262,2654,8
2013-07,14,2124,166,124,241,2655,8
2013-08,38,2126,172,136,224,2658,8
2013-09,58,2086,160,127,235,2608,8
2013-10,18,2093,148,136,240,2617,10
2013-11,136,2101,149,125,251,2626,10
2013-12,6,2124,163,136,232,2655,10
2014-01,130,2129,175,143,215,2662,8
2014-02,120,2132,155,149,229,2665,8
2014-03,156,2096,172,115,237,2620,10
2014-04,44,2108,152,148,227,2635,8
2014-05,108,2114,155,148,226,2643,8
2014-06,114,2098,166,139,220,2623,8
2014-07,90,2105,166,128,232,2631,8
2014-08,26,2112,158,146,224,2640,10
2014-09,122,2082,146,145,230,2603,8
2014-10,116,2081,155,135,230,2601,8
2014-11,86,2083,171,125,225,2604,8
2014-12,118,2098,181,113,231,2623,8
2015-01,64,2112,185,119,224,2640,8
2015-02,96,2113,174,103,252,2642,8
2015-03,46,2086,170,105,247,2608,9
2015-04,18,2090,167,123,233,2613,8
2015-05,52,2094,166,122,236,2618,8
2015-06,40,2067,191,125,201,2584,8
2015-07,42,2068,170,105,242,2585,8
2015-08,12,2078,153,137,230,2598,8
2015-09,104,2030,169,122,217,2538,7
2015-10,28,2030,181,104,223,2538,7
2015-11,70,2033,125,102,282,2542,10
2015-12,46,2025,181,105,221,2532,7
2016-01,92,2026,141,97,269,2533,8
2016-02,48,2029,185,90,232,2536,8
2016-03,58,1995,182,98,219,2494,8
2016-04,146,2005,165,104,233,2507,8
2016-05,42,2009,165,127,211,2512,8
2016-06,10,1986,127,114,256,2483,8
2016-07,18,1988,179,104,214,2485,8
2016-08,62,1995,170,106,223,2494,7
2016-09,34,1963,175,129,187,2454,7
2016-10,42,1965,155,122,215,2457,8
2016-11,84,1977,164,105,225,2471,8
2016-12,10,1974,176,91,227,2468,7
2017-01,20,1976,162,121,211,2470,7
2017-02,16,1978,158,114,223,2473,7
2017-03,106,1929,138,119,225,2411,7
2017-04,40,1932,161,99,223,2415,8
2017-05,12,1941,148,98,239,2426,8
2017-06,6,1912,154,108,216,2390,7
2017-07,18,1921,151,126,204,2402,8
2017-08,14,1928,144,102,236,2410,8
2017-09,32,1906,127,100,250,2383,8
2017-10,66,1918,140,87,253,2398,8
2017-11,74,1929,117,116,250,2412,8
2017-12,44,1946,117,108,262,2433,10
2018-01,56,1949,127,78,283,2437,8
2018-02,16,1961,133,85,272,2451,10
2018-03,74,1913,138,80,260,2391,10
2018-04,78,1929,130,92,260,2411,10
2018-05,104,1943,141,81,264,2429,10
2018-06,32,1923,140,90,251,2404,8
2018-07,18,1932,133,90,260,2415,10
2018-08,104,1947,157,88,242,2434,8
2018-09,36,1916,143,96,240,2395,10
2018-10,8,1922,112,108,261,2403,10
2018-11,32,1933,159,93,231,2416,8
2018-12,82,1945,138,99,250,2432,8
2019-01,46,1952,138,88,262,2440,8
2019-02,40,1956,161,83,245,2445,8
2019-03,12,1888,132,100,240,2360,8
2019-04,10,1887,125,106,241,2359,10
2019-05,28,1889,163,90,220,2362,8
2019-06,16,1886,157,103,212,2358,8
2019-07,16,1893,174,105,195,2367,8
2019-08,2,1917,143,86,250,2396,9
2019-09,28,1890,133,77,263,2363,10
2019-10,12,1893,174,76,224,2367,8
2019-11,12,1900,149,79,247,2375,8
2019-12,12,1913,136,115,227,2391,8
2020-01,16,1917,176,94,209,2396,8
2020-02,60,1916,164,94,221,2395,8
2020-03,114,1859,144,86,235,2324,8
2020-04,120,1855,178,91,195,2319,9
2020-05,42,1855,159,80,225,2319,8
2020-06,36,1842,149,84,228,2303,9
2020-07,18,1839,129,89,242,2299,8
2020-08,68,1839,141,93,226,2299,9
2020-09,56,1817,142,92,221,2272,9
2020-10,10,1816,137,87,230,2270,9
2020-11,16,1816,103,86,265,2270,10
2020-12,28,1821,127,105,223,2276,8
2021-01,38,1819,112,107,236,2274,10
2021-02,104,1818,159,77,219,2273,10
2021-03,38,1765,87,84,270,2206,10
2021-04,48,1764,81,78,282,2205,10
2021-05,38,1763,88,77,276,2204,10
2021-06,58,1737,101,78,255,2171,10
2021-07,58,1733,103,92,238,2166,10
2021-08,102,1734,105,91,238,2168,10
2021-09,98,1715,114,84,231,2144,10
2021-10,52,1715,98,97,234,2144,10
2021-11,108,1714,97,85,247,2143,10
2021-12,92,1724,100,96,235,2155,10
2022-01,98,1724,105,69,257,2155,10
2022-02,124,1724,126,74,231,2155,10
2022-03,20,1667,99,78,240,2084,10
2022-04,20,1665,105,87,225,2082,10
2022-05,8,1665,93,81,242,2081,10
2022-06,52,1649,114,75,224,2062,10
2022-07,22,1529,145,126,111,1911,8
2022-08,48,1476,162,108,99,1845,7
