firms,mom1,clusters
54594,-0.0534116331096196,1
14526,0.0834383665238214,1
11581,-0.0198675496688742,1
15203,-0.086720867208672,0
16126,0.010568031704095,1
17137,-0.056628621597893,1
20670,-0.0651277823577907,1
64899,-0.0400970445522715,0
23660,0.0040336902946291,1
82542,-0.0174204067622071,1
30680,-0.0054878048780487,1
56274,-0.0110480740519559,1
31668,-0.0824644549763033,0
47511,-0.0182094081942336,1
60628,-0.0509377013417503,1
37875,0.0456515010832558,1
17144,-0.0178389398572884,1
41452,0.0707283226643986,1
20415,0.1135884302500753,1
52090,0.0251871213021266,1
53613,-0.0500128899200824,1
54114,-0.0259559675550404,1
57665,-0.0165362077808014,1
35107,-0.0214765100671141,1
61621,0.0057107713934283,1
64742,-0.0329883570504528,0
65307,-0.0496593140085459,1
66852,0.1404639175257731,1
46922,0.1671052631578946,0
77354,-0.0110086283844093,1
74500,0.0731182795698923,0
74740,0.0,1
65306,0.0518896542223445,1
81294,-0.0138277701210844,1
19502,0.0763520678685047,1
51086,-0.031306525671351,1
83601,-0.0941066124745974,1
10044,-0.0548271752085817,0
10104,0.0228368143217809,1
75510,0.0676769300065955,1
70092,0.0139019792648444,1
75033,-0.0831873905429071,1
12211,0.0252660402016304,1
75976,0.0050505050505049,1
77488,-0.1076017130620984,1
76605,-0.0458372181623588,1
76752,0.0212765957446807,1
77637,0.1880295162612735,1
79094,0.0376217668794087,1
87055,0.0599692590524061,1
79866,-0.0974818771461274,1
80719,0.0303738317757009,1
81655,0.0326980394845077,1
82777,-0.0556240888191096,1
83148,-0.0100548446069469,1
83597,0.0642073443797583,1
20598,0.0364001146460302,0
89508,-0.0652482269503546,1
85040,-0.0612417885145157,1
85272,0.3274021352313168,0
85394,-0.057165143748607,1
85796,0.0247272727272727,1
88841,0.0200129115558425,1
89216,0.0521724255901472,1
89900,0.0629914672912832,1
13798,0.3868921775898519,0
12488,0.1897983392645315,0
90179,0.0627112279384154,1
47730,0.0651753065175306,1
13777,0.1531818181818183,1
60871,-0.0266993190777684,1
14702,-0.0343027967056955,1
15537,-0.0242990654205608,1
68830,0.0336585365853658,1
85631,-0.0343786005667486,1
85914,0.0370271473075212,1
18973,-0.0246891002194586,1
19271,-0.0091813312930375,0
29938,-0.010315443265062,0
10866,-0.0060630557801131,1
25320,-0.0455169258920402,1
21742,0.0346466524380832,1
11267,0.0460606060606061,1
86474,-0.122257053291536,0
26201,0.0220264317180616,1
65541,0.0686155978048603,1
27562,0.0543399217462126,1
27909,-0.1202404809619238,1
49154,-0.0538976845009646,1
19350,0.0454658591222101,1
49429,0.0392317891635292,0
93096,-0.0418242778541952,1
61313,0.0235685148814019,1
12008,0.0854466858789624,1
33209,0.1226993865030676,1
77462,0.3170588235294118,0
62228,0.0828343313373254,0
59010,-0.0836475831333561,1
21055,0.0797214969538728,1
83233,0.0445397558561531,1
32678,-0.0623290203327172,1
27828,0.0301350883269828,1
66181,-0.0061245315213749,0
32870,-0.0181112548512289,1
42922,-0.0167943429581615,1
47571,-0.0045078888054095,0
16678,0.1309582309582309,1
48347,0.0425848719475878,1
64282,-0.1572374172598974,1
27617,-0.0525560772039644,1
60097,0.0165257786916457,1
53197,-0.026343299184612,1
57809,0.0551453146420199,1
57817,-0.1356495468277946,0
79611,0.2018623212504158,1
59185,0.0030924936744447,1
34948,0.0387668238812837,1
13936,0.0016249283119862,1
64785,0.0300333704115682,0
91556,-0.0349661749123807,1
50948,0.1293813600387661,1
42585,-0.0567462436122341,1
76081,-0.0416525853328826,1
60580,-0.0334095305081765,1
80179,0.1453124999999999,0
80857,-0.0070953436807095,1
59627,0.1295180722891566,0
81190,-0.0668151447661469,0
55976,0.0389337776218869,1
82924,-0.0115685607349438,1
83011,0.2307185234014501,1
15456,-0.006484402383456,1
40539,0.0568231361720679,1
10501,-0.0510437710437711,1
70228,0.0808166019908891,1
10514,0.0604060913705584,0
10645,-0.1146142433234421,1
11154,0.1271503365744204,1
11343,0.0517019910083493,1
11174,-0.1866037735849055,0
12266,-0.0549707602339181,0
12146,-0.0727272727272727,0
13628,0.1653584114913999,1
14609,0.0039615166949629,0
14182,-0.1054659529709066,1
14141,-0.0351660939289804,1
14231,-0.0021940429260931,1
14296,-0.1484276729559749,0
75905,0.0358338914936369,1
76052,0.0188679245283018,0
14544,-0.1168797286720583,1
15145,0.0777591973244147,1
14939,0.0901245821938618,1
76076,0.0659201733790861,1
15489,-0.022754491017964,0
15535,-0.2225563909774436,1
90751,-0.0048043925875086,1
77007,-0.0658307210031348,0
76839,0.0257822829440281,0
15582,0.0242587601078165,1
77357,0.1536511737786441,1
77584,-0.0796102661596959,1
77606,0.1299212598425196,0
77699,-0.0142180094786729,0
15729,0.3232581967213115,1
78034,-0.0157404433022807,1
15707,0.0662068965517241,1
15837,0.0394121576486306,1
78975,0.0681925807984933,1
79007,0.1359050445103857,1
78963,-0.1634304207119741,0
79881,-0.1118881118881117,1
80114,-0.0473684210526315,0
80274,0.0049504950495049,0
80233,-0.0032733224222586,0
80320,-0.0182312244897959,1
