firms,mom1,clusters
65832,0.0514285714285713,3
66413,0.0277777777777776,0
21020,-0.0343698854337152,0
10429,-0.1631205673758865,2
85041,-0.1547619047619047,2
62500,0.0666666666666666,5
27991,-0.0208333333333333,3
10517,0.0576923076923077,4
20482,-0.0412573673870334,3
10656,0.0535714285714286,0
10664,-0.0681818181818182,4
10057,0.0512820512820513,0
63837,0.0952380952380953,4
60038,-0.0185185185185184,0
51510,0.0816326530612245,5
10752,0.24,5
10779,0.0212765957446807,1
85113,-0.3048780487804878,0
10875,-0.0256410256410256,2
64514,-0.2112676056338028,5
61241,-0.0340136054421769,2
11149,0.0,0
61081,-0.0376569037656904,2
28222,-0.5043859649122807,0
51721,-0.1194690265486725,2
28804,-0.1412429378531073,0
49584,0.28,4
42083,0.0149253731343284,3
48514,-0.0194174757281553,0
63845,-0.0357142857142857,3
11691,-0.009009009009009,0
71271,0.028688524590164,4
10137,-0.0374639769452449,0
44740,0.0,2
11851,0.0078125,4
26331,-0.1724137931034483,7
10145,0.0176322418136021,0
85033,0.2857142857142858,2
41443,-0.0097402597402597,0
45911,-0.0952380952380952,4
12205,0.0,0
24643,0.0162162162162162,3
64856,-0.0798898071625344,3
10161,-0.1296296296296296,0
28484,-0.1111111111111111,0
60046,-0.1937499999999999,3
39482,0.0728476821192052,0
10225,-0.0084745762711864,3
56119,0.0931372549019606,0
23341,0.0163934426229508,3
12758,-0.0495049504950495,1
24109,-0.0040485829959514,0
12811,-0.0999999999999999,4
12918,0.0384615384615385,0
66771,-0.083743842364532,0
66421,-0.0749999999999999,6
41734,-0.2592592592592593,8
15667,-0.0395569620253164,3
65859,-0.0563674321503131,3
10488,0.0,5
50112,-0.0207253886010362,0
13304,-0.0804597701149425,0
64143,-0.0212765957446808,0
29049,-0.0657894736842105,4
13603,0.25,4
46527,0.0327868852459016,0
58560,-0.06,4
13769,-0.1269841269841269,5
15974,-0.0454545454545454,5
69200,-0.1428571428571429,5
10401,0.0976430976430977,3
23544,-0.0276243093922652,0
13988,-0.375,8
10460,-0.0147058823529411,0
14008,-0.0421455938697318,2
14059,0.2352941176470588,5
19553,-0.0445682451253481,3
18075,-0.044776119402985,0
14219,-0.04,0
14227,-0.1904761904761904,5
54375,0.0,7
87119,-0.028169014084507,1
14323,-0.0901639344262295,0
29102,-0.1090909090909091,2
59184,-0.0197802197802198,3
64397,0.0755287009063443,1
29145,-0.1192660550458715,0
14593,-0.137037037037037,2
14622,0.0,4
52804,-0.0615384615384615,0
10516,-0.1021276595744681,0
14833,0.3451327433628319,5
14868,0.0384615384615385,4
29380,0.3043478260869565,4
17566,-0.0625,4
19692,0.016,0
15035,0.0314960629921259,4
60230,-0.1571428571428571,2
29209,-0.0503597122302158,1
15131,-0.3846153846153846,5
31472,-0.2253521126760563,4
21143,-0.0861244019138756,0
10364,0.0,0
24272,0.0401606425702811,0
15262,-0.0666666666666666,5
15334,-0.0779220779220779,4
