firms,mom1,clusters
65832,0.096774193548387,0
66413,0.0,5
21020,-0.1452282157676349,1
85041,-0.2708333333333333,8
62500,0.0,0
10496,-0.2083333333333333,2
27991,-0.0337837837837837,0
10517,-0.0961538461538461,4
20482,0.0458333333333333,1
10656,-0.0431034482758621,0
10123,-0.0784313725490196,5
10664,-0.1041666666666666,4
10057,0.1200000000000001,5
63837,0.1194029850746267,5
60038,-0.0333333333333333,0
51510,0.0285714285714284,4
10752,0.046875,7
61487,0.3,5
10875,-0.0994475138121546,5
61241,0.0258620689655173,5
11042,-0.0510752688172042,8
61081,0.0279069767441859,0
28222,-0.0603015075376884,1
51721,-0.1967213114754098,1
28804,-0.0563380281690141,1
49584,-0.0227272727272727,4
42083,-0.0053191489361702,1
48514,-0.0478927203065133,1
63845,-0.048780487804878,1
11691,0.0224999999999999,0
44740,0.0443037974683544,1
11851,-0.0063694267515923,4
26331,-0.09009009009009,5
10145,-0.0869565217391304,1
85033,-0.0839160839160839,6
41443,-0.0357142857142857,1
45911,-0.0784313725490196,5
12205,0.2580645161290322,5
24643,0.0089285714285713,0
64856,-0.1223404255319149,0
28484,-0.0746268656716417,0
60046,-0.0405405405405405,5
39482,0.0,4
10225,0.0069444444444444,1
56119,0.0348837209302326,0
12758,-0.03125,0
24109,-0.0039682539682539,0
12811,0.0,4
12918,0.0754716981132075,4
15667,0.0105263157894737,1
65859,-0.0271903323262839,1
50112,0.0591715976331361,1
13304,-0.1047619047619047,0
29049,0.0049423393739702,1
13603,-0.0303030303030302,0
46527,0.0350877192982457,1
65111,-0.0426540284360189,0
58560,0.3548387096774192,4
13769,0.3999999999999999,2
69200,0.0,4
10401,-0.0114416475972539,0
11144,0.0588235294117647,4
23544,-0.0495495495495496,0
10460,0.1007751937984495,1
14008,0.009478672985782,5
14059,0.0,4
27051,0.0654044750430291,0
19553,0.0237580993520518,1
18075,0.032258064516129,4
64151,0.0434782608695651,4
14219,0.1111111111111111,8
14227,0.1052631578947369,0
87119,0.288888888888889,0
29073,0.693069306930693,8
14323,0.0335051546391753,0
29102,-0.0392156862745097,0
59184,-0.0665137614678899,1
29145,0.0074074074074073,0
39490,0.0,0
14593,-0.0690846286701208,1
52804,0.0294117647058822,2
14761,0.2307692307692308,2
10516,0.0097087378640776,0
29380,-0.0625,2
17566,-0.0576923076923077,1
19692,-0.1102564102564103,0
15035,-0.0617283950617284,0
29209,-0.0228013029315961,7
15166,-0.048780487804878,8
21143,-0.0152284263959391,0
10364,0.0867768595041322,5
24272,-0.066006600660066,1
15457,-0.1052631578947368,4
15465,0.0147058823529411,4
15502,0.1379310344827586,0
15553,-0.0648854961832061,0
10604,-0.058343057176196,0
15684,-0.2051282051282051,8
20458,-0.024390243902439,2
15721,0.0088495575221239,0
49701,-0.0588235294117647,0
15820,-0.4285714285714286,2
69542,0.1999999999999999,5
44644,0.0392609699769053,0
16030,0.0140845070422535,4
44601,0.0185185185185186,0
27684,-0.01010101010101,1
40416,0.0148619957537154,1
58376,-0.0238095238095238,4
16193,0.2112676056338027,4
65496,-0.5,5
64717,-0.2698412698412699,8
53110,0.0146341463414634,1
85754,0.0444444444444445,4
62797,-0.1081081081081081,1
52484,-0.2790697674418605,4
75034,-0.0066666666666667,0
10318,-0.0845070422535211,0
58755,0.0543478260869565,0
57568,0.0179372197309417,0
16460,0.0,8
58480,0.0,8
16468,-0.0625,0
24221,0.0,0
16564,0.0102040816326529,0
55781,-0.0068807339449541,0
29532,0.1481481481481481,4
16890,-0.0074074074074074,0
46877,-0.1031390134529147,1
39693,0.0,1
16978,0.0482758620689656,5
85842,-0.125,2
47423,0.0943396226415094,7
26518,-0.0031948881789137,0
27887,-0.0088105726872246,0
29612,-0.05,0
39642,0.1253644314868804,0
17444,0.1041666666666667,4
65875,-0.0319634703196347,1
29639,0.0193548387096773,5
65883,-0.0610526315789473,1
65509,0.0304568527918782,0
43772,0.0102040816326529,0
19377,-0.0523255813953488,1
42438,0.0916666666666665,1
10786,-0.0869565217391304,0
17815,0.0026455026455025,0
47992,0.1284403669724769,0
54164,-0.0292887029288703,0
17962,-0.017391304347826,4
61508,-0.0558375634517765,5
18033,0.0263157894736842,2
18156,-0.0294117647058823,4
18316,0.6153846153846154,2
20220,-0.054054054054054,0
61946,-0.0421686746987951,0
38527,-0.0666666666666666,0
18455,0.024390243902439,0
62519,-0.0163934426229508,3
19561,-0.0494505494505495,1
42024,0.0350877192982457,1
51393,0.0073529411764705,5
18754,0.0884955752212388,5
16571,0.2359550561797752,1
25144,-0.1214953271028037,0
66130,0.0401785714285714,0
39757,0.1224489795918366,5
19159,0.063157894736842,0
17961,-0.0891410048622366,0
19393,-0.0043383947939262,1
42606,0.0185185185185186,4
19546,0.1999999999999999,8
53786,0.0039525691699604,0
10874,-0.125,0
55597,-0.0921985815602837,0
19693,-0.0792079207920791,4
19722,0.125,2
67176,-0.4352331606217616,8
50227,-0.0428571428571428,0
19888,0.0506329113924051,5
10890,0.0886075949367088,1
67432,-0.0309734513274336,7
19992,0.0655737704918033,0
59686,-0.0995850622406638,0
20730,-0.0019447685725398,0
20117,0.0363636363636363,0
20125,0.1544117647058822,5
45655,0.0396039603960396,0
67838,0.015625,8
20299,0.0277777777777776,5
10989,-0.0515222482435596,0
58181,0.0833333333333332,4
62148,-0.1132686084142394,0
20459,0.25,7
46690,-0.0353982300884956,1
20504,-0.037037037037037,7
20512,0.0384615384615385,5
20547,-0.0384615384615384,4
20571,0.1746031746031746,0
56602,0.0389610389610388,5
20678,-0.1147540983606557,2
20723,0.0526315789473683,8
20750,-0.0535714285714286,0
51414,0.0368098159509202,0
64880,-0.0833333333333333,2
30330,-0.0208955223880596,1
21304,0.0370370370370369,7
21371,0.0806451612903225,8
27334,-0.0747330960854092,0
53524,0.0136986301369863,4
23114,-0.0094339622641509,0
20618,-0.02868068833652,0
26374,0.0283018867924529,8
86431,0.1999999999999999,2
56952,-0.0639999999999999,0
30402,0.0088495575221239,4
40707,-0.0901639344262295,0
18542,-0.5308775731310942,1
53831,-0.1273584905660377,0
22016,0.3097345132743363,5
22437,-0.0679611650485436,0
63503,-0.0566037735849056,0
58173,-0.081967213114754,1
60599,-0.0414937759336099,0
22374,0.0,2
22382,0.2727272727272727,4
22569,0.0833333333333332,4
41419,0.0753424657534247,7
21397,0.0763888888888888,0
22585,-0.0277777777777777,4
22681,0.08,8
22913,0.139240506329114,0
64194,-0.0035087719298245,0
23035,0.0416666666666667,0
21960,0.0225563909774435,5
23182,-0.043859649122807,0
14541,-0.0176991150442478,1
30509,0.0865800865800865,0
23318,-0.046594982078853,8
21282,0.0955631399317407,1
30525,0.0169491525423728,4
11260,-0.0651041666666666,1
23393,-0.0935960591133004,0
68320,0.0,2
24117,0.0083333333333333,0
47677,-0.0198675496688741,0
23481,-0.3552631578947368,7
22680,0.0957446808510638,0
23537,0.125,4
23588,0.0549450549450549,8
18446,-0.0194690265486725,5
66878,-0.1213872832369942,0
24046,0.1168478260869565,5
27422,-0.0718562874251497,0
24097,0.1388888888888888,4
46578,0.0,0
56741,-0.0344827586206896,0
38893,-0.0897959183673469,0
11995,0.0087719298245614,1
11308,0.0570652173913044,1
24441,0.0,1
64901,-0.0277777777777777,2
24476,0.0467289719626167,8
30648,0.1172413793103448,8
18729,0.0131004366812226,0
24556,0.0647058823529411,8
52740,0.0769230769230768,2
24679,0.0235294117647058,0
11340,0.0,1
24935,-0.1415094339622641,8
11997,-0.04296875,8
11675,0.0655737704918033,5
25073,0.0294117647058822,5
61524,-0.0514285714285713,4
25137,-0.0263157894736841,0
41064,0.0199004975124377,0
25452,0.0,0
25989,0.0,4
68347,-0.1241610738255033,8
25604,-0.1242603550295857,8
25612,-0.048,4
25823,-0.0693069306930692,8
25938,0.125,5
26009,-0.0555555555555555,5
40125,-0.0306406685236768,1
26084,-0.0759493670886075,0
26252,0.1999999999999999,8
26279,0.2777777777777777,4
26295,-0.1363636363636363,4
26332,-0.3391304347826087,0
11404,-0.0871559633027523,0
41929,-0.0833333333333333,0
21821,-0.0250783699059561,0
26586,0.0561224489795917,0
26607,-0.0454545454545454,5
71765,-0.0999999999999999,0
26650,-0.0571428571428571,4
23229,-0.0333333333333333,0
26711,0.0147058823529411,0
26965,-0.0216216216216216,8
38914,-0.0794392523364485,5
87012,-0.0909090909090909,5
21979,0.0157728706624604,0
27430,-0.1014492753623188,0
59248,-0.0920245398773006,1
27255,-0.0409090909090908,5
22293,0.048582995951417,0
27407,-0.1999999999999999,2
27474,0.096774193548387,4
20204,-0.0191387559808612,0
27618,-0.0078125,0
62164,-0.0520231213872832,0
38420,-0.0078740157480314,0
31042,-0.0657894736842105,4
17726,0.0335570469798658,0
59256,0.1016949152542372,0
31069,-0.0191387559808612,7
31077,-0.0258064516129031,0
41080,-0.0217391304347825,0
62527,0.0178571428571427,7
28143,0.0202020202020201,5
28151,0.069767441860465,0
28178,-0.03125,0
29744,-0.1111111111111111,2
28231,0.3854166666666667,2
30067,-0.0043668122270742,7
11607,-0.0044843049327354,1
49285,0.1234567901234569,0
66472,0.0,5
57592,0.1267605633802817,1
28629,0.0377358490566037,4
28696,-0.0769230769230768,4
28717,0.0517241379310344,4
28725,-0.0799999999999999,4
28784,0.1111111111111111,5
28840,0.0,0
11183,0.0227272727272727,5
12005,0.1081081081081081,4
28952,0.0769230769230768,5
29050,0.2045454545454545,0
22859,-0.037037037037037,0
60273,-0.0638297872340425,5
29197,-0.015625,1
45110,0.0597014925373133,0
29226,-0.0888888888888889,4
64215,0.1311475409836064,6
26112,-0.100502512562814,1
29285,-0.0140845070422535,0
61743,-0.0289256198347107,0
22867,0.2352941176470588,2
29560,-0.0735294117647058,4
11674,-0.0642201834862384,0
45874,-0.1019417475728154,0
29736,-0.0227272727272727,2
29752,-0.0208333333333333,0
65226,-0.0588235294117647,4
24715,-0.1428571428571429,0
45516,-0.1016949152542372,4
29832,0.06,4
29859,-0.2169312169312169,5
29867,0.1285714285714285,1
40440,-0.0463768115942029,0
43916,0.0816326530612245,1
44943,0.0,7
30147,0.0141843971631205,0
26403,-0.0606060606060605,1
10886,-0.0571428571428571,4
30307,0.0540540540540539,0
64936,-0.0099667774086378,0
38682,-0.0082644628099173,0
41515,0.0285714285714284,7
30577,0.0555555555555555,4
30622,0.109375,0
25953,-0.0172786177105831,0
20626,0.0415973377703826,1
58990,-0.0551181102362204,0
30681,0.0024937655860348,0
46471,0.1411764705882352,0
30761,-0.0270270270270269,2
30780,0.0,0
63132,-0.0285714285714285,4
27959,0.0064516129032257,0
48506,-0.002169197396963,0
30884,0.1397849462365592,8
25072,-0.0530612244897958,0
30892,0.0447761194029849,7
30940,-0.1486486486486486,0
31464,0.0394736842105263,5
31070,-0.1666666666666666,4
31078,-0.0869565217391304,2
31107,0.0662650602409637,4
42200,-0.0161290322580645,1
31211,-0.1999999999999999,2
63159,-0.04,7
43342,-0.0377906976744185,1
32281,0.0,0
31457,0.1999999999999999,2
31480,-0.0265486725663717,0
26075,0.0144927536231884,0
11754,0.0402010050251255,1
11762,-0.0428211586901763,0
70578,-0.0594594594594594,0
31552,0.1481481481481481,2
