firms,clusters,mom1
54594,0,0.0186258278145694
14526,0,0.0352941176470587
11581,36,0.0033684210526314
15203,34,0.0883392226148409
16126,0,0.0700708762886599
17137,0,-0.0414246999612851
20670,0,0.0267605633802816
64899,0,0.0040989907162292
23660,0,0.0954600540691712
23975,0,0.0515579826533889
82542,0,0.0623865324310941
30680,0,-0.0616686819830712
56274,38,-0.0032078699743369
31668,19,-0.1010401188707281
47511,0,-0.0427251732101617
60628,38,0.0187152574870448
37875,0,0.0197594501718212
17144,0,-0.0148838503268884
41452,0,-0.0930629454874008
84226,0,-0.014213799230086
64020,0,-0.0301724137931034
52090,0,-0.0028361858190709
53613,0,0.200145560407569
54114,38,0.100701861458651
55213,0,-0.2475247524752475
57665,0,0.0385585585585586
35107,0,0.0209876543209877
61621,0,0.0234480431848853
51692,8,-0.099609375
64742,0,0.0521739130434784
65307,0,0.0049760412827128
66852,0,0.1208267090620032
46922,0,0.0757142857142858
77354,38,-0.0204379562043796
69199,0,-0.1299897645854656
38850,0,0.3015184381778741
44951,0,0.1229508196721311
74500,0,0.2339622641509433
74740,0,-0.0280082987551868
65306,38,0.0984770704996575
81294,0,0.0293094451208904
19502,0,0.0184227129337539
81614,34,0.1090342679127727
51086,38,0.0130471380471379
83601,0,-0.031821259309411
10044,0,0.0320452403393025
10104,0,0.0043859649122806
75510,0,0.0454731248722666
70092,0,0.0
75033,8,0.1584905660377358
12211,0,0.025655644241733
80297,0,0.0404810126582277
75976,38,0.070897552130553
77488,0,-0.0354166666666666
76568,0,0.0661464139725009
76605,54,-0.0886641800802553
76752,0,-0.0017205781142463
77637,0,-0.0109622411693058
77669,0,0.1076852277956741
79094,0,0.0412776412776412
87055,0,-0.0306781485468244
79866,0,-0.0364289379168802
80719,0,0.0322875418824246
81138,8,-0.0133481646273638
81655,0,0.0012995451591941
82777,0,0.0168453292496173
83148,0,0.1269565217391304
83597,0,0.0352988465166987
20598,0,0.0964200477326968
89508,0,0.0118434603501544
85040,0,0.0761548064918851
85982,0,-0.0111835973904939
85272,0,0.3908045977011494
85394,0,0.072547508988187
85796,0,0.0303448275862068
87184,38,-0.0306813653871695
87214,0,0.0559662090813093
88668,0,-0.0025288002247821
88841,0,0.0127516778523488
88873,0,0.0172783284221806
