firms,clusters,mom1
65832,5,0.0613718411552346
66413,12,-0.3135593220338983
21020,1,-0.3971631205673759
11499,10,-0.1999999999999999
62500,18,0.0879120879120878
81912,3,0.1938976377952757
27991,8,0.0203619909502261
20482,16,0.0662878787878789
10656,7,-0.1219512195121951
10123,16,0.1804878048780487
11647,2,0.1311475409836064
63837,15,0.0786516853932584
60038,16,0.28125
85084,15,-0.0749999999999999
79678,6,-0.0492610837438424
10752,16,0.1055276381909546
10779,17,-0.3675213675213675
61487,10,-0.1386138613861386
85164,17,-0.0476190476190476
61241,17,0.4584664536741214
11042,9,0.0154061624649859
28222,20,0.104368932038835
11368,9,0.0769230769230768
51721,7,0.2972972972972973
11456,13,-0.3557046979865772
28804,8,0.134433962264151
11587,11,-0.0217391304347825
42083,8,0.1140350877192981
48514,12,-0.1160714285714286
11691,8,0.0076335877862594
77829,12,0.0151515151515151
10137,8,0.0649038461538462
44740,15,0.1590909090909091
11851,5,0.5110294117647058
26331,12,-0.0943396226415094
10145,10,0.0948051948051948
41443,19,0.0905172413793102
12002,7,0.2340425531914893
45911,13,-0.345673697804563
68814,9,-0.0886075949367088
12117,18,0.056
24643,15,0.0255474452554744
64856,6,0.0238500851788756
28484,11,0.2781211372064276
80778,7,0.1588785046728971
81073,2,0.0729927007299269
39482,2,-0.0614035087719297
10225,20,0.1428571428571428
12758,19,0.0
24109,20,0.06
57904,7,0.2461538461538461
15667,2,0.2356321839080459
66800,16,0.2381625441696113
10488,2,0.2190476190476191
13304,5,0.3772102161100197
85404,9,-0.1071428571428571
13470,6,-0.2391304347826086
13603,4,-0.125
58560,1,0.0740740740740741
81285,8,0.060931899641577
69200,3,-0.0135135135135134
10401,9,0.1405063291139241
11144,6,0.0862068965517242
23544,1,0.1875
14008,19,-0.0999083409715857
14059,10,-0.1111111111111111
18075,15,-0.1030927835051546
14219,1,-0.2547169811320755
14227,13,0.2635914332784184
87119,6,-0.0333333333333333
29073,6,-0.1435406698564593
14323,6,-0.0757575757575758
83112,7,-0.081967213114754
29102,17,0.0818815331010454
59184,6,-0.02734375
77828,9,-0.1428571428571429
29145,20,0.1238938053097344
39490,5,0.3630136986301369
14593,18,0.1848418756815704
10516,20,0.0248447204968944
14868,16,-0.09765625
77595,5,0.1125827814569535
19692,12,-0.0592105263157894
15035,8,0.0846560846560846
29209,6,0.165289256198347
24272,8,0.0682730923694778
15457,6,0.2517006802721089
15502,2,0.046875
15553,8,0.0769230769230768
15721,5,0.2482352941176471
69542,17,-0.3333333333333333
44644,9,0.1076040172166428
15991,10,-0.5687022900763359
16030,2,0.1851851851851851
44601,6,0.0061791967044284
27684,5,-0.0579439252336448
40416,2,0.0808314087759816
65496,20,0.0340909090909091
53110,8,0.1812627291242363
85754,7,-0.217391304347826
62797,15,-0.0089285714285713
52484,8,-0.1530612244897958
75034,7,0.1690821256038648
10318,15,0.0588235294117647
58755,8,0.1158301158301158
57568,7,0.289044289044289
16468,15,-0.0859375
24221,15,0.0714285714285714
55781,8,-0.0264550264550265
16791,9,-0.0892857142857143
29532,20,0.1122448979591836
16890,1,0.0068493150684931
46877,15,-0.0205696202531645
39693,20,0.0220264317180616
16978,15,0.0236051502145921
16986,16,0.1964285714285714
85842,9,0.4482758620689655
47423,12,0.125
17057,2,-0.4054054054054054
26518,6,-0.0106635071090047
27887,15,0.150229357798165
75330,12,-0.15
29612,8,-0.1172413793103448
39642,8,-0.1512096774193548
17444,19,0.0519480519480519
65875,4,0.2490421455938698
29639,12,-0.15
65883,16,0.1556240369799693
65509,20,0.3883495145631068
43772,8,0.2394957983193277
11510,5,-0.1623931623931623
42438,12,0.3670886075949366
10786,20,0.0549450549450549
17962,9,-0.2109090909090909
55044,2,-0.1102362204724409
61508,6,-0.08130081300813
18033,17,-0.1934959349593495
20220,7,0.1404174573055028
61946,8,0.0028409090909091
18455,7,-0.1615969581749049
62519,15,0.2016632016632016
19561,4,0.0236886632825719
42024,15,0.1656184486373164
18650,9,-0.1323529411764705
52230,5,0.1224113609467456
66130,15,0.0851334180432019
11901,13,0.0
39757,18,0.4968553459119496
47642,1,0.0785340314136124
17961,8,0.2299065420560748
86079,13,-0.330188679245283
19393,2,0.0131004366812226
42606,12,-0.1388888888888888
19546,7,0.3867924528301887
10874,8,0.0706713780918728
55597,7,0.0522388059701492
19677,2,0.125
19802,2,0.0083360000000001
77465,12,0.5555555555555556
50227,12,0.1518987341772151
19880,17,0.5444685466377441
10890,10,-0.1401673640167363
67432,8,0.0521327014218009
19992,7,-0.0345679012345678
79732,16,-0.2083333333333333
20117,5,0.1515151515151516
20125,3,0.0957372466806429
45655,1,0.0410958904109588
48282,15,-0.2395833333333333
67838,20,0.0032786885245901
47626,12,0.1967592592592593
20299,8,0.0669642857142858
10989,2,0.1162444113263785
62148,20,0.0591549295774647
28564,17,-0.1162790697674418
20459,7,0.0441176470588235
46690,8,0.3785310734463276
20504,5,0.1794871794871795
20512,5,0.0527472527472527
56602,2,-0.2558139534883721
20678,6,-0.3515625
20723,13,-0.5349089921217061
20750,8,-0.1511627906976744
21371,16,0.0971599402092675
27334,8,0.2075471698113207
23114,8,0.0903361344537814
86423,2,0.8181818181818181
20618,20,-0.0646067415730337
26374,15,0.0380622837370241
56952,7,0.1168831168831168
30402,1,-0.0196078431372549
40707,20,0.2642276422764227
18542,20,0.124777183600713
53831,2,0.2095238095238094
22437,8,0.0634573304157548
64557,15,0.0390625
63503,7,0.0060240963855422
60599,7,0.1040892193308549
22374,5,0.1176470588235294
22382,16,0.0
22430,10,0.0814479638009049
22518,12,0.1666666666666667
22569,11,-0.0801393728222996
41419,12,-0.089108910891089
77854,2,-0.1808510638297872
22913,19,-0.1441441441441441
22921,2,-0.0147058823529411
64194,8,0.019108280254777
21960,16,0.3323943661971831
23182,15,-0.0557491289198606
14541,11,0.2376569037656903
30509,7,0.0232558139534884
23297,6,0.3649425287356322
23318,17,-0.0024999999999999
21282,6,-0.0322886989553655
23393,1,0.0073260073260073
79026,2,0.1887323943661971
68320,9,1.838709677419355
47677,9,0.2526315789473683
22680,8,0.0405405405405405
23537,15,-0.0333333333333333
66878,2,0.265625
24046,9,0.0365853658536585
27422,20,-0.0526315789473684
80703,5,-0.0843023255813953
24097,5,0.1458333333333332
46578,2,-0.1839258114374033
56741,1,0.15625
24193,2,0.0909090909090908
38893,7,0.0936106983655273
11995,11,0.0489164086687305
11308,16,-0.0347043701799485
24441,12,-0.1296296296296296
64901,17,-0.4918032786885246
24476,18,-0.5094339622641509
30648,17,-0.2605321507760532
18729,2,0.0802395209580837
11340,8,0.0042372881355932
11997,10,0.0205882352941175
25073,17,-0.3114754098360656
10195,5,-0.1079136690647482
25452,5,-0.0277777777777777
25989,3,-0.3827160493827161
68347,7,0.0746268656716417
30744,13,0.1594202898550725
25778,5,-0.0787937743190662
25786,15,0.2755905511811023
26009,6,-0.0441640378548895
40125,6,0.0039651070578905
26084,4,-0.1414634146341463
86925,13,-0.4316666666666666
26252,9,-0.2303370786516854
26279,9,-0.0512820512820513
79618,9,0.0625
26332,16,0.1725239616613418
80701,1,0.0028409090909091
26463,8,-0.0381355932203389
11404,1,0.0566893424036281
41929,15,-0.1345029239766082
26607,1,-0.062111801242236
26650,2,-0.0327868852459016
23229,12,0.0820895522388058
30840,11,0.0
38914,4,-0.0315457413249211
21979,1,0.1570247933884296
