firms,clusters,mom1
10218,17,0.2307692307692308
65832,20,-0.0079365079365079
66413,0,-0.1496598639455783
21020,6,-0.0289634146341463
62500,0,-0.024390243902439
27991,6,0.0304347826086957
20482,5,0.0944444444444445
10656,0,0.0594059405940594
63837,20,0.0701754385964912
60038,0,-0.0645161290322581
85084,0,0.0
10752,13,-0.125
61487,3,-0.0470588235294118
61241,7,0.1568627450980393
11042,7,0.0178571428571427
61081,5,0.0134529147982063
28222,15,0.0639269406392695
11368,18,-0.0697674418604651
51721,15,-0.0952380952380952
28804,0,0.0118343195266272
11587,5,-0.0588235294117647
49584,2,0.0
42083,5,0.0483383685800604
48514,0,0.143266475644699
11691,8,-0.0392156862745097
71271,5,0.0148514851485148
77829,0,0.0574712643678161
10137,8,-0.021097046413502
44740,20,0.1839999999999999
11851,9,0.0331125827814569
26331,3,-0.0338164251207729
10145,5,0.0668016194331984
41443,0,-0.0132743362831858
12002,12,0.0
45911,10,-0.046875
12205,10,-0.2447552447552448
24643,0,-0.0503018108651911
64856,15,-0.0182648401826484
28484,8,0.0393120393120394
60046,10,-0.050314465408805
39482,7,0.0927152317880795
10225,8,0.04
56119,8,0.0920245398773005
77200,9,-0.0161290322580645
24109,15,-0.0210843373493976
12811,18,-0.02
12918,6,-0.0078740157480314
15667,0,0.0759493670886075
65859,0,0.0169082125603865
66800,0,0.0605263157894737
13304,5,0.1034482758620689
13470,17,0.1052631578947369
29049,20,0.0421836228287841
46527,5,-0.0294117647058823
65111,0,-0.08994708994709
58560,13,0.1517857142857142
13769,7,-0.0434782608695651
69200,3,-0.1363636363636363
10401,0,-0.0047619047619047
11144,7,0.0769230769230768
23544,20,0.0058479532163742
10460,6,-0.0258064516129031
14008,10,0.0836909871244635
14059,17,0.0689655172413792
27051,0,0.0130718954248365
19553,15,0.0217391304347827
18075,5,0.0
14219,17,0.2517006802721089
14227,0,-0.1111111111111111
29073,7,0.1839080459770115
14323,10,0.1207865168539326
29102,17,-0.0840336134453781
59184,5,-0.5016501650165017
29145,5,0.0663265306122449
39490,6,0.0085106382978723
14593,2,-0.0850515463917526
52804,13,0.2393162393162393
79760,20,0.0972222222222223
10516,20,0.0845070422535212
14868,5,-0.0919765166340509
77595,12,0.0851063829787233
17566,20,0.0285714285714284
19692,5,0.0080808080808081
15035,20,0.0
60230,12,0.0263157894736842
29209,5,-0.0246575342465753
15166,18,0.0640253658536584
