month,invested,outlier,first,second,rest,total,number of clusters
2002-06,90,2094,336,198,838,3466,27
2002-07,30,2111,328,186,873,3498,25
2002-08,38,2160,328,282,755,3525,27
2002-09,90,2065,314,201,865,3445,26
2002-10,20,2045,318,184,900,3447,27
2002-11,40,2103,356,176,817,3452,28
2002-12,84,2102,347,272,718,3439,26
2003-01,2,2156,230,219,841,3446,26
2003-02,86,2150,370,274,659,3453,29
2003-03,66,2054,335,172,799,3360,29
2003-04,48,2107,293,181,782,3363,28
2003-05,26,2111,360,245,665,3381,24
2003-06,18,2058,373,221,725,3377,29
2003-07,104,2050,384,250,721,3405,26
2003-08,22,2114,429,266,624,3433,28
2003-09,52,2109,382,223,668,3382,24
2003-10,94,2126,318,316,630,3390,26
2003-11,58,2064,326,238,792,3420,27
2003-12,50,2114,315,245,795,3469,28
2004-01,66,2178,295,244,779,3496,22
2004-02,60,2144,306,213,836,3499,25
2004-03,56,2102,370,240,710,3422,26
2004-04,40,2131,306,222,783,3442,21
2004-05,64,2117,265,241,854,3477,25
2004-06,56,2169,383,212,694,3458,24
2004-07,104,2168,386,242,684,3480,27
2004-08,98,2208,421,227,655,3511,25
2004-09,78,2102,289,230,850,3471,23
2004-10,50,2152,317,242,775,3486,23
2004-11,26,2136,255,224,884,3499,24
2004-12,44,2162,460,266,638,3526,28
2005-01,88,2189,425,232,684,3530,26
2005-02,52,2186,371,226,748,3531,27
2005-03,76,2119,294,237,789,3439,27
2005-04,136,2093,417,204,727,3441,28
2005-05,18,2083,289,213,866,3451,24
2005-06,118,2060,387,215,737,3399,28
2005-07,76,2125,298,247,728,3398,27
2005-08,26,2105,299,282,719,3405,25
2005-09,112,1977,364,268,720,3329,23
2005-10,10,2021,368,268,668,3325,26
2005-11,82,2056,375,245,652,3328,24
2005-12,46,2020,309,244,781,3354,27
2006-01,72,2045,442,270,603,3360,28
2006-02,22,2062,330,228,742,3362,22
2006-03,40,1953,284,220,823,3280,26
2006-04,40,1999,404,237,640,3280,26
2006-05,36,2018,299,256,713,3286,27
2006-06,16,1992,281,260,719,3252,27
2006-07,116,1972,248,244,794,3258,30
2006-08,28,1997,355,226,688,3266,31
2006-09,22,1933,345,240,673,3191,28
2006-10,78,1916,290,251,735,3192,27
2006-11,10,1969,335,258,640,3202,23
2006-12,72,1949,281,277,692,3199,25
2007-01,24,1945,380,216,660,3201,28
2007-02,80,1951,269,249,738,3207,30
2007-03,80,1896,197,194,815,3102,28
2007-04,80,1908,375,242,576,3101,26
2007-05,98,1886,258,237,716,3097,30
2007-06,102,1858,369,201,608,3036,29
2007-07,2,1843,410,194,592,3039,26
2007-08,12,1874,270,247,652,3043,26
2007-09,112,1831,387,145,635,2998,28
2007-10,118,1829,336,234,602,3001,26
2007-11,32,1820,368,186,630,3004,28
2007-12,82,1899,258,134,710,3001,22
2008-01,128,1839,263,172,740,3014,28
2008-02,104,1883,197,164,779,3023,25
2008-03,110,1787,254,156,771,2968,25
2008-04,110,1792,337,165,682,2976,23
2008-05,26,1859,218,191,713,2981,22
2008-06,18,1790,303,158,712,2963,24
2008-07,34,1848,273,164,698,2983,24
2008-08,16,1880,197,194,726,2997,23
2008-09,60,1778,306,162,695,2941,27
2008-10,58,1822,202,156,764,2944,27
2008-11,170,1780,265,158,755,2958,29
2008-12,132,1648,322,179,519,2668,26
2009-01,118,1652,243,206,587,2688,29
2009-02,88,1647,286,246,512,2691,28
2009-03,72,1796,336,191,612,2935,29
2009-04,72,1838,318,202,577,2935,29
2009-05,44,1792,268,230,652,2942,33
2009-06,60,1827,275,259,557,2918,27
2009-07,40,1859,292,185,606,2942,28
2009-08,8,1881,308,248,518,2955,26
2009-09,10,1823,238,222,637,2920,27
2009-10,14,1814,383,170,557,2924,27
2009-11,30,1853,281,169,627,2930,25
2009-12,4,1633,319,198,580,2730,27
2010-01,58,1662,390,184,508,2744,28
2010-02,8,1686,377,130,557,2750,27
2010-03,20,1625,370,143,520,2658,26
2010-04,56,1638,335,167,522,2662,30
2010-05,6,1599,273,188,612,2672,28
2010-06,26,1606,407,106,521,2640,29
2010-07,48,1593,371,106,583,2653,31
2010-08,14,1645,437,103,478,2663,29
2010-09,82,1571,237,188,618,2614,25
2010-10,84,1580,305,190,538,2613,26
2010-11,8,1594,295,184,553,2626,28
2010-12,0,1660,287,233,489,2669,25
2011-01,34,1654,390,176,460,2680,29
2011-02,2,1696,251,181,559,2687,29
2011-03,74,1775,306,237,527,2845,28
2011-04,6,1742,299,139,674,2854,28
2011-05,46,1824,261,246,529,2860,28
2011-06,30,1784,373,234,443,2834,27
2011-07,6,1761,327,285,478,2851,25
2011-08,116,1765,371,238,491,2865,27
2011-09,76,1739,320,199,572,2830,28
2011-10,10,1758,373,169,532,2832,29
2011-11,2,1803,396,182,464,2845,27
2011-12,24,1543,213,172,641,2569,26
2012-01,62,1576,282,279,446,2583,26
2012-02,64,1611,304,269,399,2583,26
2012-03,64,1729,373,216,460,2778,28
2012-04,58,1725,306,176,576,2783,29
2012-05,12,1717,345,186,538,2786,27
2012-06,58,1737,363,226,434,2760,26
2012-07,4,1717,361,218,472,2768,25
2012-08,4,1709,335,197,531,2772,29
2012-09,22,1737,310,292,414,2753,27
2012-10,6,1700,389,192,468,2749,22
2012-11,66,1729,319,235,467,2750,29
2012-12,14,1763,418,216,353,2750,24
2013-01,66,1713,400,182,456,2751,28
2013-02,28,1689,384,233,446,2752,26
2013-03,26,1643,292,196,549,2680,28
2013-04,0,1695,307,214,460,2676,27
2013-05,2,1662,266,216,533,2677,24
2013-06,22,1640,392,218,404,2654,26
2013-07,4,1705,362,193,395,2655,25
2013-08,0,1659,348,211,440,2658,27
2013-09,18,1624,320,220,444,2608,26
2013-10,0,1597,319,210,491,2617,24
2013-11,50,1550,355,223,498,2626,27
2013-12,6,1640,331,192,492,2655,22
2014-01,38,1631,308,205,518,2662,23
2014-02,62,1638,356,215,456,2665,26
2014-03,58,1620,334,198,468,2620,26
2014-04,58,1668,370,208,389,2635,25
2014-05,58,1659,337,190,457,2643,28
2014-06,56,1610,342,214,457,2623,28
2014-07,100,1587,273,180,591,2631,29
2014-08,6,1659,277,216,488,2640,26
2014-09,40,1618,250,194,541,2603,29
2014-10,66,1600,289,208,504,2601,25
2014-11,52,1643,324,206,431,2604,27
2014-12,16,1636,304,184,499,2623,25
2015-01,12,1632,373,203,432,2640,29
2015-02,32,1610,335,203,494,2642,30
2015-03,0,1645,315,208,440,2608,24
2015-04,0,1618,388,143,464,2613,22
2015-05,4,1628,219,212,559,2618,27
2015-06,28,1641,277,192,474,2584,24
2015-07,4,1637,334,173,441,2585,23
2015-08,20,1692,382,189,335,2598,23
2015-09,14,1593,378,194,373,2538,24
2015-10,14,1619,258,183,478,2538,23
2015-11,48,1589,276,219,458,2542,24
2015-12,4,1555,351,214,412,2532,24
2016-01,78,1604,340,216,373,2533,23
2016-02,6,1554,318,215,449,2536,27
2016-03,2,1568,312,204,410,2494,25
2016-04,24,1525,256,172,554,2507,23
2016-05,0,1547,372,204,389,2512,24
2016-06,0,1565,368,212,338,2483,23
2016-07,0,1535,212,180,558,2485,24
2016-08,4,1578,333,214,369,2494,23
2016-09,18,1534,316,213,391,2454,27
2016-10,6,1497,243,214,503,2457,27
2016-11,12,1534,277,215,445,2471,28
2016-12,0,1502,296,213,457,2468,29
2017-01,0,1543,258,224,445,2470,28
2017-02,0,1563,344,202,364,2473,28
2017-03,34,1499,250,214,448,2411,26
2017-04,4,1507,315,194,399,2415,28
2017-05,2,1528,333,219,346,2426,25
2017-06,0,1449,215,202,524,2390,25
2017-07,16,1490,286,207,419,2402,28
2017-08,14,1485,254,221,450,2410,26
2017-09,4,1456,241,228,458,2383,25
2017-10,44,1493,340,186,379,2398,24
2017-11,10,1513,337,194,368,2412,22
2017-12,32,1520,288,224,401,2433,26
2018-01,12,1531,218,199,489,2437,24
2018-02,0,1543,208,207,493,2451,26
2018-03,58,1468,251,213,459,2391,29
2018-04,16,1491,295,217,408,2411,23
2018-05,24,1457,247,217,508,2429,29
2018-06,6,1439,224,211,530,2404,23
2018-07,34,1497,208,199,511,2415,27
2018-08,12,1477,240,208,509,2434,25
2018-09,14,1479,225,204,487,2395,24
2018-10,20,1508,343,202,350,2403,25
2018-11,52,1508,265,202,441,2416,23
2018-12,60,1542,242,216,432,2432,25
2019-01,16,1551,299,222,368,2440,26
2019-02,2,1548,305,211,381,2445,26
2019-03,0,1529,275,209,347,2360,29
2019-04,0,1526,204,189,440,2359,25
2019-05,36,1553,290,207,312,2362,24
2019-06,2,1510,347,206,295,2358,25
2019-07,2,1487,268,208,404,2367,24
2019-08,0,1540,313,210,333,2396,26
2019-09,38,1477,305,216,365,2363,27
2019-10,0,1490,293,214,370,2367,24
2019-11,0,1490,333,207,345,2375,28
2019-12,0,1493,268,208,422,2391,23
2020-01,0,1526,294,206,370,2396,23
2020-02,6,1516,287,211,381,2395,23
2020-03,46,1462,264,206,392,2324,22
2020-04,16,1502,315,207,295,2319,27
2020-05,0,1472,267,207,373,2319,23
2020-06,0,1460,319,207,317,2303,24
2020-07,2,1445,333,205,316,2299,23
2020-08,0,1472,229,209,389,2299,24
2020-09,2,1449,248,197,378,2272,24
2020-10,0,1411,272,205,382,2270,25
2020-11,0,1467,239,219,345,2270,23
2020-12,0,1429,222,215,410,2276,24
2021-01,0,1445,289,209,331,2274,24
2021-02,28,1428,290,206,349,2273,25
2021-03,8,1378,293,198,337,2206,24
2021-04,52,1392,310,195,308,2205,25
2021-05,4,1344,369,176,315,2204,24
2021-06,8,1325,358,193,295,2171,25
2021-07,16,1342,323,155,346,2166,25
2021-08,56,1294,232,151,491,2168,22
2021-09,56,1332,244,191,377,2144,23
2021-10,80,1306,350,189,299,2144,23
2021-11,60,1308,186,158,491,2143,23
2021-12,28,1326,329,209,291,2155,24
2022-01,56,1330,267,203,355,2155,26
2022-02,72,1316,353,210,276,2155,23
2022-03,52,1276,270,191,347,2084,29
2022-04,2,1296,257,190,339,2082,26
2022-05,0,1284,194,189,414,2081,24
2022-06,4,1263,235,185,379,2062,24
2022-07,8,1192,267,188,264,1911,21
2022-08,4,1132,246,194,273,1845,24
