month,invested,outlier,first,second,rest,total,number of clusters
2006-09,18,2097,488,261,345,3191,11
2006-10,62,2084,492,290,326,3192,13
2006-11,10,2137,417,260,388,3202,12
2006-12,56,2145,434,231,389,3199,10
2007-01,24,2124,503,259,315,3201,12
2007-02,74,2163,387,227,430,3207,13
2007-03,64,2047,437,279,339,3102,8
2007-04,10,2040,390,242,429,3101,14
2007-05,22,2082,368,245,402,3097,15
2007-06,8,2054,381,267,334,3036,12
2007-07,2,1992,364,252,431,3039,11
2007-08,10,2049,387,266,341,3043,13
2007-09,82,2018,390,265,325,2998,10
2007-10,104,1970,367,256,408,3001,14
2007-11,28,1988,384,252,380,3004,9
2007-12,24,2008,390,154,449,3001,11
2008-01,104,2030,315,211,458,3014,12
2008-02,50,2041,417,250,315,3023,10
2008-03,94,1989,396,268,315,2968,9
2008-04,68,1980,345,282,369,2976,10
2008-05,18,2039,448,205,289,2981,11
2008-06,22,2043,517,221,182,2963,9
2008-07,40,1968,438,221,356,2983,10
2008-08,16,1999,299,196,503,2997,10
2008-09,48,1965,422,212,342,2941,12
2008-10,58,1952,264,227,501,2944,13
2008-11,148,1966,352,234,406,2958,14
2008-12,4,1801,370,229,268,2668,11
2009-01,82,1810,441,246,191,2688,15
2009-02,80,1791,403,290,207,2691,15
2009-03,60,1987,416,245,287,2935,13
2009-04,62,1988,417,214,316,2935,13
2009-05,32,1955,515,113,359,2942,14
2009-06,56,1982,564,128,244,2918,12
2009-07,0,2022,320,281,319,2942,11
2009-08,10,2051,493,180,231,2955,10
2009-09,0,1975,354,215,376,2920,11
2009-10,14,1988,376,254,306,2924,10
2009-11,24,1989,462,174,305,2930,10
2009-12,2,1782,546,106,296,2730,12
2010-01,40,1820,564,143,217,2744,13
2010-02,6,1797,476,143,334,2750,14
2010-03,18,1783,517,106,252,2658,13
2010-04,6,1791,438,161,272,2662,13
2010-05,6,1811,404,209,248,2672,13
2010-06,22,1784,302,290,264,2640,14
2010-07,36,1829,424,178,222,2653,15
2010-08,14,1800,435,162,266,2663,15
2010-09,18,1724,439,151,300,2614,11
2010-10,0,1784,447,157,225,2613,13
2010-11,0,1729,384,262,251,2626,14
2010-12,0,1801,358,232,278,2669,13
2011-01,10,1815,298,260,307,2680,14
2011-02,2,1797,310,240,340,2687,15
2011-03,58,1952,434,294,165,2845,13
2011-04,6,1918,404,317,215,2854,13
2011-05,20,1936,448,273,203,2860,14
2011-06,30,1917,407,311,199,2834,12
2011-07,4,1929,390,296,236,2851,12
2011-08,96,1941,454,270,200,2865,12
2011-09,22,1863,371,243,353,2830,12
2011-10,92,1902,311,274,345,2832,13
2011-11,0,1934,405,251,255,2845,13
2011-12,22,1740,504,150,175,2569,11
2012-01,16,1753,516,127,187,2583,15
2012-02,30,1744,372,260,207,2583,14
2012-03,0,1884,498,140,256,2778,13
2012-04,52,1873,379,235,296,2783,14
2012-05,10,1911,408,294,173,2786,14
2012-06,40,1933,373,203,251,2760,12
2012-07,2,1895,343,307,223,2768,11
2012-08,2,1923,358,244,247,2772,14
2012-09,18,1876,380,232,265,2753,11
2012-10,2,1900,353,210,286,2749,12
2012-11,46,1913,392,248,197,2750,12
2012-12,2,1895,480,238,137,2750,12
2013-01,44,1910,521,125,195,2751,12
2013-02,8,1822,375,209,346,2752,12
2013-03,4,1871,429,209,171,2680,11
2013-04,0,1911,465,133,167,2676,10
2013-05,4,1884,513,117,163,2677,11
2013-06,18,1817,423,237,177,2654,13
2013-07,0,1825,292,217,321,2655,12
2013-08,0,1911,284,218,245,2658,10
2013-09,18,1738,354,221,295,2608,10
2013-10,0,1864,527,157,69,2617,11
2013-11,34,1813,338,217,258,2626,10
2013-12,2,1762,445,193,255,2655,11
2014-01,32,1828,389,207,238,2662,12
2014-02,34,1808,443,206,208,2665,11
2014-03,40,1797,449,208,166,2620,14
2014-04,2,1794,320,251,270,2635,13
2014-05,18,1796,439,204,204,2643,14
2014-06,12,1766,340,236,281,2623,11
2014-07,58,1805,502,158,166,2631,12
2014-08,4,1781,248,245,366,2640,13
2014-09,28,1789,368,255,191,2603,12
2014-10,46,1808,437,218,138,2601,14
2014-11,6,1777,343,223,261,2604,12
2014-12,14,1809,352,231,231,2623,11
2015-01,4,1815,449,175,201,2640,12
2015-02,10,1825,275,239,303,2642,10
2015-03,2,1811,387,199,211,2608,10
2015-04,0,1806,314,201,292,2613,11
2015-05,2,1821,310,213,274,2618,10
2015-06,2,1816,424,202,142,2584,10
2015-07,4,1792,347,190,256,2585,11
2015-08,0,1833,383,194,188,2598,11
2015-09,10,1739,320,225,254,2538,10
2015-10,12,1746,452,189,151,2538,10
2015-11,20,1704,453,198,187,2542,10
2015-12,2,1733,481,218,100,2532,13
2016-01,16,1719,434,216,164,2533,14
2016-02,4,1701,312,217,306,2536,12
2016-03,2,1673,371,204,246,2494,12
2016-04,24,1669,404,209,225,2507,11
2016-05,0,1694,452,210,156,2512,11
2016-06,0,1668,305,214,296,2483,12
2016-07,0,1719,435,212,119,2485,11
2016-08,2,1757,301,214,222,2494,11
2016-09,8,1652,344,213,245,2454,12
2016-10,0,1675,400,214,168,2457,11
2016-11,10,1688,407,215,161,2471,11
2016-12,0,1676,486,217,89,2468,15
2017-01,0,1722,468,217,63,2470,12
2017-02,0,1725,357,213,178,2473,12
2017-03,28,1636,344,217,214,2411,11
2017-04,4,1600,291,218,306,2415,14
2017-05,0,1660,394,221,151,2426,12
2017-06,0,1599,433,220,138,2390,14
2017-07,0,1640,333,219,210,2402,14
2017-08,12,1619,267,219,305,2410,13
2017-09,4,1584,238,222,339,2383,11
2017-10,8,1617,366,222,193,2398,12
2017-11,4,1614,261,216,321,2412,12
2017-12,22,1693,445,174,121,2433,10
2018-01,12,1649,303,221,264,2437,12
2018-02,0,1701,259,242,249,2451,11
2018-03,14,1613,313,226,239,2391,10
2018-04,12,1594,437,228,152,2411,11
2018-05,16,1625,308,229,267,2429,10
2018-06,2,1599,409,217,179,2404,10
2018-07,2,1603,321,217,274,2415,11
2018-08,12,1643,386,217,188,2434,9
2018-09,10,1615,310,206,264,2395,12
2018-10,0,1598,390,204,211,2403,14
2018-11,0,1666,323,207,220,2416,12
2018-12,16,1670,353,220,189,2432,11
2019-01,0,1675,314,226,225,2440,11
2019-02,2,1679,394,225,147,2445,10
2019-03,0,1650,328,221,161,2360,10
2019-04,0,1647,328,216,168,2359,13
2019-05,0,1683,394,200,85,2362,13
2019-06,0,1625,295,214,224,2358,9
2019-07,0,1635,317,220,195,2367,9
2019-08,0,1647,275,246,228,2396,11
2019-09,0,1632,532,87,112,2363,9
2019-10,0,1561,406,212,188,2367,11
2019-11,0,1579,437,218,141,2375,10
2019-12,0,1624,380,230,157,2391,10
2020-01,0,1630,272,211,283,2396,13
2020-02,4,1652,491,180,72,2395,10
2020-03,46,1587,392,221,124,2324,11
2020-04,16,1582,254,204,279,2319,11
2020-05,2,1595,413,220,91,2319,10
2020-06,0,1546,382,208,167,2303,12
2020-07,0,1558,378,212,151,2299,11
2020-08,6,1536,349,212,202,2299,12
2020-09,10,1529,363,211,169,2272,10
2020-10,0,1543,366,228,133,2270,10
2020-11,0,1531,306,230,203,2270,11
2020-12,0,1565,244,222,245,2276,11
2021-01,0,1559,237,225,253,2274,9
2021-02,20,1544,248,211,270,2273,12
2021-03,56,1461,318,200,227,2206,10
2021-04,40,1499,396,185,125,2205,11
2021-05,2,1486,353,197,168,2204,11
2021-06,6,1438,409,197,127,2171,12
2021-07,16,1451,312,200,203,2166,10
2021-08,42,1411,408,203,146,2168,12
2021-09,44,1407,256,204,277,2144,11
2021-10,16,1376,312,188,268,2144,13
2021-11,50,1379,370,211,183,2143,10
2021-12,28,1431,342,202,180,2155,10
2022-01,56,1411,212,195,337,2155,12
2022-02,62,1412,262,224,257,2155,12
2022-03,54,1349,236,145,354,2084,14
2022-04,2,1366,256,195,265,2082,14
2022-05,0,1391,322,203,165,2081,11
2022-06,4,1384,277,202,199,2062,11
2022-07,4,1252,192,139,328,1911,12
2022-08,4,1208,230,199,208,1845,8
