firms,mom1,clusters
21020,0.0579710144927536,238
11499,0.0204460966542752,164
27991,0.1026401242411407,317
10517,-0.0610313315926893,0
20482,-0.0187365279389819,42
60038,0.0227272727272727,135
10779,0.094420600858369,58
61487,0.2062049514258854,55
61241,-0.1135073779795686,395
28222,0.05759627592044,133
11368,-0.1577193631988153,0
28804,0.0333095831848948,238
11691,0.0889229935903224,209
11790,0.1475710357470212,74
10145,0.0254545454545456,133
45911,-0.0353911847723817,385
28484,0.0591727686522858,127
81073,0.0334655049854661,199
93330,0.0533529140041575,15
24109,0.1006067291781576,299
59176,-0.0387580466103651,240
13769,-0.0126582278481013,353
11144,0.3483742534837426,83
85257,0.0261191175066737,124
14008,0.0677322942423173,79
18075,0.0412541254125413,198
83112,0.1021929824561402,55
39490,0.1599775470109457,372
14593,0.0574733527131783,42
10516,0.1505417463352454,34
77595,-0.1314199395770393,197
29209,-0.0266655726944535,260
24272,0.0664282618118767,66
15457,-0.1210061182868798,63
44644,0.1129915378595185,124
44601,-0.0126560726447217,59
27684,-0.0351794628000949,236
10318,-0.011854850368657,79
57568,0.0028972587474929,119
16505,-0.1100707675557974,280
16548,-0.0262241819447668,66
49656,-0.0662276575729068,223
39693,-0.1347685683530679,79
42358,-0.0982456140350878,0
27887,-0.0874426268094621,122
29612,0.0154302670623145,119
39642,-0.0194632851666174,79
17444,0.1444141689373295,24
65875,-0.0508664058133035,133
17778,0.1107002236431788,251
61508,-0.0776717028027033,324
61946,0.1004429204172023,299
49373,0.0495767835550182,331
19561,-0.0674004090776273,304
52230,-0.0507939147061268,287
12437,0.0352846832397755,87
19393,0.0634920634920634,42
10874,-0.1531616415410385,122
55597,0.0262118491921006,260
19880,0.1058913153885219,15
10890,0.0112306972391202,315
20117,-0.1336886005560703,410
64186,0.0076961897552358,119
20336,-0.0448484848484849,168
62148,0.1043939840754941,37
28564,-0.0685292567211385,205
86290,0.0228310502283106,76
46690,-0.0649261891744122,34
20512,0.0767361207785797,12
20750,0.0412787633936413,167
21371,0.0498055915571191,10
27334,0.0358888389169687,118
20618,0.0935139359208125,24
18542,0.1878665635995307,79
89792,-0.1165682059934709,33
64194,0.0590854490145005,200
23182,0.0361789394509213,409
14541,0.1307638888888889,284
30509,-0.0337221206581352,228
23297,-0.1029619181946404,70
23393,0.0156361778231988,118
79026,-0.0792543695769502,219
27422,0.4405187835420394,0
46578,-0.0463679982418545,117
11995,-0.0001609482253224,16
11308,-0.0038560411311053,42
24441,0.0348837209302326,47
30648,-0.050673508659397,115
18729,-0.014554905782976,254
61735,0.1146367798097904,119
89525,0.0012831479897348,133
25081,-0.0529898418682582,280
25129,-0.002646976873781,66
70519,-0.0984298497383082,62
25487,0.4353466528565197,0
40125,-0.0411401704378489,119
26084,0.060803474484256,145
79618,-0.0092592592592593,0
13625,0.0281674583011155,170
11404,0.1038824763903463,299
26607,0.0522448557261774,343
23229,0.0926417747226995,299
91983,0.1064405556557821,151
59248,0.0229973169796857,30
22293,-0.0863861386138614,119
20204,0.071230708349822,79
17726,0.0197277247900873,140
59256,-0.03125,74
27888,-0.0164854686278689,280
41080,0.0048500881834214,260
18091,0.0178958785249456,149
