0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395
1990-01-01,1990-02-01 00:00:00,1990-03-01 00:00:00,1990-04-02 00:00:00,1990-05-01 00:00:00,1990-06-01 00:00:00,1990-07-02 00:00:00,1990-08-01 00:00:00,1990-09-03 00:00:00,1990-10-01 00:00:00,1990-11-01 00:00:00,1990-12-03 00:00:00,1991-01-01 00:00:00,1991-02-01 00:00:00,1991-03-01 00:00:00,1991-04-01 00:00:00,1991-05-01 00:00:00,1991-06-03 00:00:00,1991-07-01 00:00:00,1991-08-01 00:00:00,1991-09-02 00:00:00,1991-10-01 00:00:00,1991-11-01 00:00:00,1991-12-02 00:00:00,1992-01-01 00:00:00,1992-02-03 00:00:00,1992-03-02 00:00:00,1992-04-01 00:00:00,1992-05-01 00:00:00,1992-06-01 00:00:00,1992-07-01 00:00:00,1992-08-03 00:00:00,1992-09-01 00:00:00,1992-10-01 00:00:00,1992-11-02 00:00:00,1992-12-01 00:00:00,1993-01-01 00:00:00,1993-02-01 00:00:00,1993-03-01 00:00:00,1993-04-01 00:00:00,1993-05-03 00:00:00,1993-06-01 00:00:00,1993-07-01 00:00:00,1993-08-02 00:00:00,1993-09-01 00:00:00,1993-10-01 00:00:00,1993-11-01 00:00:00,1993-12-01 00:00:00,1994-01-03 00:00:00,1994-02-01 00:00:00,1994-03-01 00:00:00,1994-04-01 00:00:00,1994-05-02 00:00:00,1994-06-01 00:00:00,1994-07-01 00:00:00,1994-08-01 00:00:00,1994-09-01 00:00:00,1994-10-03 00:00:00,1994-11-01 00:00:00,1994-12-01 00:00:00,1995-01-02 00:00:00,1995-02-01 00:00:00,1995-03-01 00:00:00,1995-04-03 00:00:00,1995-05-01 00:00:00,1995-06-01 00:00:00,1995-07-03 00:00:00,1995-08-01 00:00:00,1995-09-01 00:00:00,1995-10-02 00:00:00,1995-11-01 00:00:00,1995-12-01 00:00:00,1996-01-01 00:00:00,1996-02-01 00:00:00,1996-03-01 00:00:00,1996-04-01 00:00:00,1996-05-01 00:00:00,1996-06-03 00:00:00,1996-07-01 00:00:00,1996-08-01 00:00:00,1996-09-02 00:00:00,1996-10-01 00:00:00,1996-11-01 00:00:00,1996-12-02 00:00:00,1997-01-01 00:00:00,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-04-01 00:00:00,1997-05-01 00:00:00,1997-06-02 00:00:00,1997-07-01 00:00:00,1997-08-01 00:00:00,1997-09-01 00:00:00,1997-10-01 00:00:00,1997-11-03 00:00:00,1997-12-01 00:00:00,1998-01-01 00:00:00,1998-02-02 00:00:00,1998-03-02 00:00:00,1998-04-01 00:00:00,1998-05-01 00:00:00,1998-06-01 00:00:00,1998-07-01 00:00:00,1998-08-03 00:00:00,1998-09-01 00:00:00,1998-10-01 00:00:00,1998-11-02 00:00:00,1998-12-01 00:00:00,1999-01-04 00:00:00,1999-02-01 00:00:00,1999-03-01 00:00:00,1999-04-01 00:00:00,1999-05-03 00:00:00,1999-06-01 00:00:00,1999-07-01 00:00:00,1999-08-02 00:00:00,1999-09-01 00:00:00,1999-10-01 00:00:00,1999-11-01 00:00:00,1999-12-01 00:00:00,2000-01-03 00:00:00,2000-02-01 00:00:00,2000-03-01 00:00:00,2000-04-03 00:00:00,2000-05-01 00:00:00,2000-06-01 00:00:00,2000-07-03 00:00:00,2000-08-01 00:00:00,2000-09-01 00:00:00,2000-10-02 00:00:00,2000-11-01 00:00:00,2000-12-01 00:00:00,2001-01-02 00:00:00,2001-02-01 00:00:00,2001-03-01 00:00:00,2001-04-02 00:00:00,2001-05-01 00:00:00,2001-06-01 00:00:00,2001-07-02 00:00:00,2001-08-01 00:00:00,2001-09-03 00:00:00,2001-10-01 00:00:00,2001-11-01 00:00:00,2001-12-03 00:00:00,2002-01-02 00:00:00,2002-02-01 00:00:00,2002-03-01 00:00:00,2002-04-01 00:00:00,2002-05-01 00:00:00,2002-06-03 00:00:00,2002-07-01 00:00:00,2002-08-01 00:00:00,2002-09-02 00:00:00,2002-10-01 00:00:00,2002-11-01 00:00:00,2002-12-02 00:00:00,2003-01-02 00:00:00,2003-02-03 00:00:00,2003-03-03 00:00:00,2003-04-01 00:00:00,2003-05-01 00:00:00,2003-06-02 00:00:00,2003-07-01 00:00:00,2003-08-01 00:00:00,2003-09-01 00:00:00,2003-10-01 00:00:00,2003-11-03 00:00:00,2003-12-01 00:00:00,2004-01-02 00:00:00,2004-02-02 00:00:00,2004-03-01 00:00:00,2004-04-01 00:00:00,2004-05-03 00:00:00,2004-06-01 00:00:00,2004-07-01 00:00:00,2004-08-02 00:00:00,2004-09-01 00:00:00,2004-10-01 00:00:00,2004-11-01 00:00:00,2004-12-01 00:00:00,2005-01-03 00:00:00,2005-02-01 00:00:00,2005-03-01 00:00:00,2005-04-01 00:00:00,2005-05-02 00:00:00,2005-06-01 00:00:00,2005-07-01 00:00:00,2005-08-01 00:00:00,2005-09-01 00:00:00,2005-10-03 00:00:00,2005-11-01 00:00:00,2005-12-01 00:00:00,2006-01-02 00:00:00,2006-02-01 00:00:00,2006-03-01 00:00:00,2006-04-03 00:00:00,2006-05-01 00:00:00,2006-06-01 00:00:00,2006-07-03 00:00:00,2006-08-01 00:00:00,2006-09-01 00:00:00,2006-10-02 00:00:00,2006-11-01 00:00:00,2006-12-01 00:00:00,2007-01-02 00:00:00,2007-02-01 00:00:00,2007-03-01 00:00:00,2007-04-02 00:00:00,2007-05-01 00:00:00,2007-06-01 00:00:00,2007-07-02 00:00:00,2007-08-01 00:00:00,2007-09-03 00:00:00,2007-10-01 00:00:00,2007-11-01 00:00:00,2007-12-03 00:00:00,2008-01-02 00:00:00,2008-02-01 00:00:00,2008-03-03 00:00:00,2008-04-01 00:00:00,2008-05-01 00:00:00,2008-06-02 00:00:00,2008-07-01 00:00:00,2008-08-01 00:00:00,2008-09-01 00:00:00,2008-10-01 00:00:00,2008-11-03 00:00:00,2008-12-01 00:00:00,2009-01-02 00:00:00,2009-02-02 00:00:00,2009-03-02 00:00:00,2009-04-01 00:00:00,2009-05-01 00:00:00,2009-06-01 00:00:00,2009-07-01 00:00:00,2009-08-03 00:00:00,2009-09-01 00:00:00,2009-10-01 00:00:00,2009-11-02 00:00:00,2009-12-01 00:00:00,2010-01-04 00:00:00,2010-02-01 00:00:00,2010-03-01 00:00:00,2010-04-01 00:00:00,2010-05-03 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,2010-08-02 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-03 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-02 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-03 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-02 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-02 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-02 00:00:00,2012-08-01 00:00:00,2012-09-03 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-03 00:00:00,2013-01-02 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-03 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-02 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-02 00:00:00,2014-01-02 00:00:00,2014-02-03 00:00:00,2014-03-03 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-02 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-03 00:00:00,2014-12-01 00:00:00,2015-01-02 00:00:00,2015-02-02 00:00:00,2015-03-02 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-03 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-02 00:00:00,2015-12-01 00:00:00,2016-01-04 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-02 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-03 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-02 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-03 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-03 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-02 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-02 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-09-03 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-03 00:00:00,2019-01-02 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-03 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-02 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-02 00:00:00,2020-01-02 00:00:00,2020-02-03 00:00:00,2020-03-02 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-03 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-02 00:00:00,2020-12-01 00:00:00,2021-01-04 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-03 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-02 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-03 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-02 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-03 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00
,-0.028164688304142205,-0.04833571068612952,-0.009944533199303662,-0.0488532318012872,0.11062609010588909,0.0042650693395578365,-0.015885494552446033,-0.08611916711529455,-0.06973054119793254,0.00347261232368834,0.05731356044336322,-0.006305352329611047,0.0030612739162025893,0.11499792352787774,0.03365151410158673,0.015100600839667244,-0.002476575721302665,-0.02990855298547601,0.05553612407333142,0.037452214885517865,-0.006255599267713352,-0.03392859942616133,-0.05482253274258719,0.0196775356719725,0.029999158036541074,0.0025585900779021564,-0.058933842114704094,0.11468748375470028,0.01611285997435008,-0.07896548558839733,-0.04382708359287402,-0.05332325759155021,0.11355274385488445,0.046059407572199396,0.03876176598007164,0.03414571263914579,0.015141627376648925,0.013752853139175292,0.003227691167668967,-0.01358655123188035,0.012434479580669233,0.01620026312982259,0.01981902542461844,0.04998455995882645,-0.01531936029906722,0.036843327912919444,0.017123726122804328,0.05867544417241999,0.03751768580498638,-0.052783268872654276,-0.055143878581841776,0.011824810975882949,-0.060622358330591486,-0.010204562753009183,0.0556251190897461,0.0393561196993335,-0.07532237156307575,0.03064064983935122,-0.016465886977631072,0.006769409943025773,-0.020395151961299818,0.005964801631765715,0.027552858000400082,0.025736558895502526,0.039278346601192116,-0.009163809952932644,0.04346516887075369,0.020294344556274657,0.003705691873452377,-0.005371242574286006,0.03781330403862282,0.004534945263099166,0.02058688140913656,0.006423179963156445,-0.0009773059831643671,0.031979980759044846,-0.014193014522962955,-0.010269405883259197,-0.008008760252501412,0.04003160104759629,0.02010905193494339,-0.007201619854437569,0.015586550563818191,0.01859992209986383,0.03274634248085562,0.013305443354491242,-0.018934450734837016,0.034594678262720224,0.018603107219165027,0.023752914608845765,0.02759109230058776,0.0017583127178804059,0.08118031358885003,-0.0658276902501218,0.0007675788493217706,0.0388838139230252,0.07385317295727911,0.04586606722130804,0.038968760732843055,0.00335545421262351,-0.011804008119683962,-0.004387961784581118,-0.020207330378329336,-0.12048113072334987,-0.04844040530659144,0.11725185744647226,-0.0003655171871684848,0.05102205307048413,0.02795920963047771,0.013151765699146889,0.04387836469041617,0.04204086407773677,-0.04211464799894338,0.03895051812221206,-0.022320288003716215,0.002548717496215991,-0.051406693770332024,0.0408817263393797,0.06471840619310965,0.04395342546915848,-0.07976410060270323,0.023425821026593185,0.006163721813745582,-0.022866573138856205,0.021526223217140927,0.00850143810287829,-0.008465341572328922,0.06363751985207555,-0.0721063782166258,0.021091134982603066,-0.0421717547617968,0.0012736916787730035,0.016266993288726495,-0.05007171600462168,-0.05418951650955761,0.05451898168165159,-0.012409060962446872,-0.02146088746163266,-0.030014468736288213,-0.03753411342480095,-0.1107787919984462,0.05945048704844269,0.029314752205821692,0.011696374924894837,-0.00748307399928716,-0.003949258018190571,0.024230045256117494,-0.024321576601235684,-0.007855081756973359,-0.08095007270964616,-0.136559423347398,0.03145838635785192,-0.09623451611311262,0.048926991754491445,0.040137435577073166,-0.037237237237237264,-0.0769390725722604,-0.0014642937598557948,-0.004117315284827949,0.0602027524494535,0.07168803418803416,-0.032349715880769625,0.04198217689177364,0.03104607474787424,-0.011891062523973761,0.041488742236024834,0.01421050179378458,0.021223814773980054,-0.0171839856050382,0.03661662394727205,-0.024593783115506973,0.012765379566339385,-0.018012783265543342,0.006144742831133421,-0.007925808640579013,0.01830842050543091,0.03515245417866408,0.0037030147558216875,0.01692964800296526,0.021733694431376627,0.023254174012236728,0.017524657350991735,-0.016565473060190294,-0.028928967858502852,0.04495942929851271,0.03157113085970242,0.025240914896087263,0.00992027541221252,0.030406668161770067,-0.028232520177745468,0.034304869126364324,0.02750088421478103,0.036564548194252255,0.01014868931117685,0.03149204815720519,-0.000224393892583441,-0.04754314859510922,0.021993784365288205,-0.003000835421888115,0.015743149032015902,0.00664578995475984,0.03282600643145828,-0.012857174595416243,0.05003761743391211,-0.004531689677239492,-0.025025453001916276,0.03774138491291068,0.01601831359291772,0.03724360796517101,-0.02012104358261313,-0.047586383534946375,0.01016342465372344,0.02062417189665866,0.016180919287284157,-0.04024334834099452,0.0049308633929503465,-0.05861695554019242,-0.03102944043673239,0.007793662451247796,0.030940219290218396,-0.01319505637271523,-0.08976694742006708,-0.02141360710936069,0.04843530820132047,-0.12077951189442115,-0.11580381471389656,-0.08667856080880165,0.12240589189962447,-0.10329490667287822,-0.10187227368524232,0.0932140031105897,0.08555055259926325,0.05678641062428724,-0.035833482004934414,0.07944832068165608,0.03429605906798994,0.048503344988580555,0.006970360546525667,0.03761983521700496,0.03570611546096569,-0.042006448280161646,0.028106684913575153,0.06483350333861448,-0.027348447276704824,-0.07042450276773715,-0.0661269113724311,0.12008738016405918,-0.0060053372794243165,0.04417030717586834,0.019347962252267425,-0.008891167224557184,0.04912602802601884,0.009184256493135479,-0.003662268924418899,0.012069514167148299,0.012256042196719275,-0.01980646776734296,0.008986140842155654,-0.03714991683571933,-0.06383948928408567,-0.06549077191647623,0.06359357938829935,0.01043440312495525,0.011735634910239323,0.046349041947177705,0.027873084665957615,-0.006594679359336775,-0.010748603205585905,-0.09532874263391378,0.07116535231368815,0.01235685588564861,0.01122063652224381,0.013949421666321848,0.008685663882251449,0.0007635256613143238,0.03018516042998698,0.053040684885984124,0.009332059003859028,0.0066551727218315815,0.006398196791140176,0.012153650356967471,-0.030494073097496188,0.061426761436645716,-0.023464242075350805,-0.0044675108509076855,0.04090180779546482,-0.018549968070184275,0.02167371791775463,-0.0342988250017382,0.039203206985330086,-0.006673040417896514,0.013709139705451623,0.009090133503595554,-0.0098918901228372,-0.01965364411891901,0.02403751594540071,-0.039952586999289386,-0.006524795939364836,0.023822469240218247,-0.009792241510112487,0.03240552880318037,0.02804339401202216,-0.01600665183727601,0.024535043269165557,0.004142411987005268,-0.04506427000002644,0.009237389856571632,-0.08421436283617512,0.0006912380342507518,0.04272249367550418,0.007507864904316319,-0.04149220508996099,-0.012436821067761117,0.01552830517750503,0.0006455089749437537,0.012528999573883759,-0.004030160446561681,0.043293396832662756,0.02251473090607381,0.013789024893412272,0.032273993862650396,-0.014040971670986058,-0.019761886989624444,0.05335556141777453,-0.0019518643402647307,0.038560038906680916,-0.010894906743185051,-0.0021380112717768185,0.04168843328311245,-0.02373730521745887,0.01032831228131137,0.001088099191417058,0.0017665460344722383,0.009076770472330242,-0.02454848410562116,0.045699413019082424,-0.020592357460862853,-0.03953119419629292,-0.014952141006961295,0.06192333668021699,0.024723660378544787,-0.01939564134936478,0.012819587231912566,-0.016582593385495947,-0.0034405775531307636,-0.052732386170780354,-0.011264108929896821,-0.04704006378313741,0.04632242887837967,0.0153612502920637,0.022694556732556492,0.013193060705079862,-0.02998075309677739,0.04173895347358236,0.009047221367558977,-0.0344656517183215,0.01219356310200248,-0.0038925729114563934,0.0032390857972426357,0.04853844495598114,-0.03673971916458307,-0.09061402927733986,-0.19307872225054834,0.06629289363181678,0.06994710620459599,-0.0013831501831501614,-0.017102042972257703,-0.01752201821167343,3.038765531893084e-05,-0.03231932808858329,0.13490760075991903,0.030527064305220897,-0.013569606658611844,0.02381354179141848,0.023339403687407723,0.03497053963899366,0.016361057770749365,0.0033143740599599347,-0.00032738864478332186,0.016623493026554303,-0.024138757893054197,0.03164828727937907,-0.01618917930556618,0.029059544799825865,0.005812710015636657,-0.03603324764676974,0.02929188204815225,-0.0034194709821214753,-0.005046450280995485,-0.053787223823246855,0.040624056162008815,-0.042399069288722946,-0.0388283985991722,0.041059409613652065,0.05403499840916326
