month,invested,outlier,first,second,rest,total,number of clusters
1998-06,544,949,21,17,2176,3163,863
1998-07,596,951,29,21,2167,3168,871
1998-08,682,953,26,22,2176,3177,880
1998-09,622,935,21,16,2144,3116,877
1998-10,596,936,23,20,2145,3124,866
1998-11,578,944,15,14,2173,3146,855
1998-12,618,943,18,17,2167,3145,840
1999-01,540,947,25,16,2168,3156,844
1999-02,584,948,24,19,2170,3161,847
1999-03,658,995,25,16,2281,3317,872
1999-04,634,995,19,16,2286,3316,878
1999-05,564,994,18,17,2285,3314,858
1999-06,592,981,21,20,2247,3269,827
1999-07,618,989,18,17,2273,3297,843
1999-08,594,994,24,18,2278,3314,847
1999-09,632,994,24,17,2277,3312,850
1999-10,650,1003,22,20,2298,3343,840
1999-11,640,1016,22,18,2335,3391,873
1999-12,608,1073,37,27,2441,3578,890
2000-01,658,1083,29,27,2470,3609,920
2000-02,552,1083,32,24,2469,3608,893
2000-03,582,918,21,19,2103,3061,799
2000-04,588,925,24,19,2114,3082,802
2000-05,566,933,25,19,2133,3110,814
2000-06,572,921,23,22,2105,3071,838
2000-07,582,931,42,27,2102,3102,835
2000-08,592,937,33,21,2131,3122,820
2000-09,610,914,28,23,2080,3045,807
2000-10,628,919,22,20,2103,3064,825
2000-11,592,929,29,19,2119,3096,843
2000-12,720,1074,38,23,2444,3579,893
2001-01,594,1076,27,23,2461,3587,890
2001-02,648,1082,39,32,2453,3606,871
2001-03,668,1038,32,21,2370,3461,861
2001-04,642,1041,27,23,2378,3469,854
2001-05,644,1044,28,24,2383,3479,857
2001-06,618,1033,27,24,2360,3444,868
2001-07,652,1035,28,23,2363,3449,857
2001-08,568,1043,28,23,2383,3477,874
2001-09,648,1013,25,23,2316,3377,858
2001-10,624,1022,25,22,2337,3406,869
2001-11,664,1033,25,21,2363,3442,844
2001-12,586,1048,25,23,2400,3496,913
2002-01,630,1056,26,21,2415,3518,920
2002-02,626,1060,31,21,2420,3532,928
2002-03,652,1028,27,25,2345,3425,900
2002-04,672,1036,23,22,2371,3452,895
2002-05,602,1046,25,21,2393,3485,895
2002-06,664,1039,26,21,2380,3466,888
2002-07,610,1050,27,19,2402,3498,908
2002-08,638,1058,22,18,2427,3525,916
2002-09,658,1034,21,19,2371,3445,916
2002-10,566,1034,18,17,2378,3447,895
2002-11,608,1036,26,20,2370,3452,915
2002-12,642,1032,26,23,2358,3439,906
2003-01,548,1034,22,21,2369,3446,906
2003-02,646,1036,19,18,2380,3453,899
2003-03,564,1008,22,21,2309,3360,869
2003-04,570,1009,28,25,2301,3363,857
2003-05,602,1014,30,22,2315,3381,857
2003-06,616,1013,38,18,2308,3377,857
2003-07,646,1022,29,25,2329,3405,854
2003-08,592,1030,32,21,2350,3433,863
2003-09,582,1015,27,23,2317,3382,866
2003-10,618,1017,31,30,2312,3390,846
2003-11,638,1026,27,20,2347,3420,844
2003-12,612,1041,31,19,2378,3469,856
2004-01,614,1049,34,28,2385,3496,846
2004-02,636,1050,23,22,2404,3499,838
2004-03,580,1026,27,24,2345,3422,808
2004-04,632,1033,30,27,2352,3442,817
2004-05,594,1043,29,26,2379,3477,838
2004-06,602,1038,33,26,2361,3458,809
2004-07,682,1044,28,23,2385,3480,812
2004-08,654,1053,34,29,2395,3511,818
2004-09,596,1041,28,27,2375,3471,872
2004-10,614,1045,30,29,2382,3486,850
2004-11,558,1050,26,23,2400,3499,853
2004-12,544,1058,32,26,2410,3526,833
2005-01,688,1059,32,28,2411,3530,848
2005-02,586,1059,42,23,2407,3531,855
2005-03,572,1032,42,27,2338,3439,832
2005-04,666,1032,41,29,2339,3441,847
2005-05,552,1035,33,25,2358,3451,863
2005-06,584,1020,30,24,2325,3399,844
2005-07,640,1020,24,21,2333,3398,830
2005-08,542,1022,28,26,2329,3405,823
2005-09,562,999,26,23,2281,3329,809
2005-10,586,998,26,25,2276,3325,804
2005-11,608,999,34,24,2271,3328,817
2005-12,590,1006,25,24,2299,3354,827
2006-01,628,1008,36,26,2290,3360,815
2006-02,562,1009,26,25,2302,3362,825
2006-03,532,984,31,30,2235,3280,804
2006-04,562,984,32,31,2233,3280,808
2006-05,502,986,38,35,2227,3286,805
2006-06,518,976,49,30,2197,3252,797
2006-07,556,978,41,25,2214,3258,801
2006-08,574,980,54,22,2210,3266,822
2006-09,516,957,34,31,2169,3191,811
2006-10,562,958,27,23,2184,3192,814
2006-11,534,961,32,26,2183,3202,821
2006-12,560,960,31,27,2181,3199,787
2007-01,540,960,29,24,2188,3201,800
2007-02,644,962,38,19,2188,3207,811
2007-03,600,931,37,21,2113,3102,783
2007-04,554,930,25,22,2124,3101,776
2007-05,514,929,30,28,2110,3097,802
2007-06,410,911,30,27,2068,3036,777
2007-07,542,912,29,22,2076,3039,758
2007-08,548,913,26,21,2083,3043,759
2007-09,592,900,24,21,2053,2998,762
2007-10,616,900,27,25,2049,3001,756
2007-11,584,901,24,23,2056,3004,753
2007-12,544,900,27,24,2050,3001,791
2008-01,636,903,30,19,2062,3014,779
2008-02,582,907,35,30,2051,3023,784
2008-03,568,891,30,26,2021,2968,761
2008-04,582,893,28,25,2030,2976,757
2008-05,554,894,30,26,2031,2981,753
2008-06,558,889,24,21,2029,2963,780
2008-07,552,895,22,17,2049,2983,771
2008-08,532,899,19,18,2061,2997,797
2008-09,576,882,30,23,2006,2941,751
2008-10,574,883,29,19,2013,2944,785
2008-11,636,888,28,23,2019,2958,778
2008-12,502,801,13,12,1842,2668,712
2009-01,524,807,20,15,1846,2688,721
2009-02,536,807,16,14,1854,2691,716
2009-03,536,881,17,14,2023,2935,771
2009-04,524,881,22,14,2018,2935,786
2009-05,524,883,18,14,2027,2942,771
2009-06,534,876,26,17,1999,2918,725
2009-07,524,883,24,17,2018,2942,733
2009-08,534,887,33,24,2011,2955,730
2009-09,528,876,26,19,1999,2920,728
2009-10,542,877,31,28,1988,2924,730
2009-11,522,879,30,25,1996,2930,736
2009-12,430,819,17,16,1878,2730,714
2010-01,494,823,19,18,1884,2744,720
2010-02,462,825,30,16,1879,2750,722
2010-03,434,798,16,14,1830,2658,731
2010-04,480,799,14,13,1836,2662,742
2010-05,450,802,18,15,1837,2672,738
2010-06,516,792,23,14,1811,2640,721
2010-07,516,796,23,16,1818,2653,704
2010-08,488,799,23,17,1824,2663,706
2010-09,510,784,20,16,1794,2614,662
2010-10,490,784,20,19,1790,2613,693
2010-11,430,788,23,14,1801,2626,688
2010-12,438,801,28,13,1827,2669,720
2011-01,472,804,25,13,1838,2680,721
2011-02,420,806,26,13,1842,2687,733
2011-03,550,854,21,17,1953,2845,737
2011-04,502,856,21,17,1960,2854,753
2011-05,552,858,24,22,1956,2860,751
2011-06,472,850,26,22,1936,2834,732
2011-07,514,856,21,19,1955,2851,752
2011-08,600,860,39,23,1943,2865,765
2011-09,552,849,25,17,1939,2830,739
2011-10,518,850,22,21,1939,2832,741
2011-11,494,854,28,19,1944,2845,724
2011-12,448,771,17,16,1765,2569,666
2012-01,488,775,21,20,1767,2583,662
2012-02,446,775,20,19,1769,2583,664
2012-03,438,834,27,22,1895,2778,692
2012-04,522,835,33,29,1886,2783,685
2012-05,496,836,48,26,1876,2786,689
2012-06,556,828,30,28,1874,2760,659
2012-07,382,831,30,29,1878,2768,688
2012-08,432,832,30,28,1882,2772,691
2012-09,502,826,32,28,1867,2753,657
2012-10,472,825,28,21,1875,2749,671
2012-11,544,825,29,20,1876,2750,661
2012-12,428,825,28,26,1871,2750,647
2013-01,518,826,35,22,1868,2751,655
2013-02,486,826,28,24,1874,2752,659
2013-03,482,803,29,20,1828,2680,659
2013-04,466,803,42,28,1803,2676,655
2013-05,430,803,19,17,1838,2677,660
2013-06,418,796,42,25,1791,2654,672
2013-07,424,797,25,17,1816,2655,668
2013-08,436,798,38,19,1803,2658,654
2013-09,448,783,30,18,1777,2608,651
2013-10,472,785,35,20,1777,2617,668
2013-11,530,788,36,25,1777,2626,660
2013-12,114,797,29,24,1805,2655,639
2014-01,498,799,46,26,1791,2662,647
2014-02,502,800,33,24,1808,2665,636
2014-03,512,786,30,28,1776,2620,636
2014-04,444,791,32,21,1791,2635,637
2014-05,448,793,27,24,1799,2643,632
2014-06,504,787,23,19,1794,2623,636
2014-07,492,790,27,21,1793,2631,645
2014-08,430,792,30,20,1798,2640,660
2014-09,486,781,33,31,1758,2603,635
2014-10,502,781,26,20,1774,2601,645
2014-11,486,781,32,26,1765,2604,646
2014-12,516,787,26,22,1788,2623,613
2015-01,492,792,36,24,1788,2640,610
2015-02,492,793,26,22,1801,2642,612
2015-03,422,783,26,21,1778,2608,605
2015-04,424,784,29,20,1780,2613,610
2015-05,444,786,32,28,1772,2618,617
2015-06,430,775,29,25,1755,2584,597
2015-07,478,776,32,25,1752,2585,601
2015-08,418,780,32,19,1767,2598,622
2015-09,462,762,27,24,1725,2538,593
2015-10,432,762,47,18,1711,2538,613
2015-11,438,763,47,26,1706,2542,606
2015-12,422,760,34,27,1711,2532,590
2016-01,498,760,24,21,1728,2533,592
2016-02,468,761,38,19,1718,2536,616
2016-03,408,748,23,18,1705,2494,583
2016-04,466,752,32,28,1695,2507,595
2016-05,420,753,41,21,1697,2512,603
2016-06,444,745,39,19,1680,2483,603
2016-07,212,745,35,23,1682,2485,592
2016-08,438,748,23,20,1703,2494,590
2016-09,384,736,32,24,1662,2454,589
2016-10,448,737,33,19,1668,2457,599
2016-11,456,741,28,18,1684,2471,592
2016-12,440,741,27,21,1679,2468,601
2017-01,474,741,28,23,1678,2470,609
2017-02,456,742,27,25,1679,2473,620
2017-03,450,723,24,23,1641,2411,585
2017-04,410,725,33,26,1631,2415,571
2017-05,402,728,32,24,1642,2426,583
2017-06,444,717,36,23,1614,2390,577
2017-07,426,721,29,27,1625,2402,578
2017-08,410,723,24,22,1641,2410,574
2017-09,404,715,31,27,1610,2383,557
2017-10,436,720,22,19,1637,2398,559
2017-11,420,723,24,17,1648,2412,585
2017-12,476,730,38,34,1631,2433,576
2018-01,458,731,38,28,1640,2437,568
2018-02,464,735,30,28,1658,2451,570
2018-03,372,716,36,25,1614,2391,579
2018-04,470,722,30,25,1634,2411,586
2018-05,428,729,31,25,1644,2429,581
2018-06,412,721,27,26,1630,2404,566
2018-07,448,724,23,22,1646,2415,581
2018-08,456,730,22,18,1664,2434,590
2018-09,434,719,40,24,1612,2395,582
2018-10,470,721,29,27,1626,2403,593
2018-11,422,724,27,25,1640,2416,589
2018-12,494,730,24,21,1657,2432,575
2019-01,438,732,25,24,1659,2440,575
2019-02,432,734,28,21,1662,2445,577
2019-03,430,708,41,38,1573,2360,556
2019-04,444,708,38,29,1584,2359,547
2019-05,414,709,32,24,1597,2362,561
2019-06,388,708,35,28,1587,2358,544
2019-07,418,710,37,27,1593,2367,564
2019-08,408,719,48,29,1600,2396,570
2019-09,398,709,33,27,1594,2363,571
2019-10,414,710,35,29,1593,2367,567
2019-11,420,713,35,26,1601,2375,564
2019-12,372,716,23,20,1632,2391,562
2020-01,462,719,34,21,1622,2396,579
2020-02,426,719,31,24,1621,2395,576
2020-03,502,697,24,23,1580,2324,541
2020-04,436,696,21,19,1583,2319,525
2020-05,454,696,20,18,1585,2319,535
2020-06,426,691,22,21,1569,2303,543
2020-07,380,690,26,21,1562,2299,521
2020-08,390,690,31,24,1554,2299,535
2020-09,404,682,27,22,1541,2272,539
2020-10,398,681,22,20,1547,2270,529
2020-11,388,681,20,19,1550,2270,530
2020-12,374,683,34,20,1539,2276,517
2021-01,334,682,23,21,1548,2274,513
2021-02,480,682,28,20,1543,2273,519
2021-03,378,662,27,23,1494,2206,516
2021-04,372,661,31,24,1489,2205,511
2021-05,370,661,27,26,1490,2204,506
2021-06,348,651,31,26,1463,2171,506
2021-07,386,650,31,21,1464,2166,514
2021-08,432,651,29,25,1463,2168,529
2021-09,420,643,30,29,1442,2144,504
2021-10,384,643,26,23,1452,2144,499
2021-11,428,643,39,25,1436,2143,509
2021-12,412,647,40,22,1446,2155,499
2022-01,454,647,34,32,1442,2155,510
2022-02,418,647,32,27,1449,2155,525
2022-03,356,625,34,31,1394,2084,511
2022-04,398,625,43,27,1387,2082,504
2022-05,372,624,43,22,1392,2081,506
2022-06,382,619,42,26,1375,2062,501
2022-07,354,573,31,30,1277,1911,472
2022-08,324,554,33,32,1226,1845,444
