month,invested,outlier,first,second,rest,total,number of clusters
1997-02,80,2691,8,5,287,2991,166
1997-03,84,2562,7,6,272,2847,155
1997-04,66,2605,8,6,276,2895,164
1997-05,82,2612,10,5,277,2904,159
1997-06,78,2637,7,6,280,2930,154
1997-07,92,2667,8,6,284,2965,165
1997-08,82,2700,9,7,285,3001,168
1997-09,50,2644,7,5,282,2938,157
1997-10,68,2666,6,5,286,2963,159
1997-11,88,2680,9,5,285,2979,159
1997-12,86,2822,7,6,301,3136,172
1998-01,84,2868,7,6,306,3187,171
1998-02,82,2895,10,7,305,3217,177
1998-03,68,2862,6,5,307,3180,169
1998-04,60,2880,5,4,312,3201,172
1998-05,78,2898,5,4,313,3220,178
1998-06,70,2846,7,5,305,3163,188
1998-07,84,2851,5,4,308,3168,181
1998-08,94,2859,7,5,306,3177,183
1998-09,94,2803,6,5,302,3116,179
1998-10,66,2811,7,5,301,3124,171
1998-11,92,2831,6,5,304,3146,178
1998-12,82,2830,7,6,302,3145,174
1999-01,112,2840,5,4,307,3156,175
1999-02,76,2844,8,5,304,3161,176
1999-03,88,2984,5,4,324,3317,189
1999-04,80,2983,5,4,324,3316,193
1999-05,90,2982,5,4,323,3314,191
1999-06,86,2942,4,3,320,3269,187
1999-07,94,2967,6,5,319,3297,189
1999-08,94,2982,6,5,321,3314,191
1999-09,96,2980,6,4,322,3312,188
1999-10,104,3008,6,4,325,3343,181
1999-11,94,3051,6,4,330,3391,188
1999-12,112,3220,6,5,347,3578,186
2000-01,128,3248,7,5,349,3609,190
2000-02,106,3247,8,5,348,3608,190
2000-03,90,2753,8,6,294,3061,170
2000-04,84,2773,6,4,299,3082,172
2000-05,72,2799,6,5,300,3110,167
2000-06,76,2763,6,5,297,3071,167
2000-07,80,2791,7,6,298,3102,165
2000-08,88,2808,6,5,303,3122,166
2000-09,78,2740,6,5,294,3045,170
2000-10,104,2757,5,4,298,3064,174
2000-11,100,2786,7,5,298,3096,171
2000-12,96,3221,6,5,347,3579,191
2001-01,80,3228,5,4,350,3587,189
2001-02,92,3245,5,4,352,3606,191
2001-03,80,3114,7,6,334,3461,185
2001-04,96,3122,5,4,338,3469,180
2001-05,86,3131,6,5,337,3479,180
2001-06,92,3099,5,4,336,3444,179
2001-07,114,3104,6,5,334,3449,183
2001-08,86,3129,7,5,336,3477,182
2001-09,88,3039,6,5,327,3377,174
2001-10,120,3065,5,4,332,3406,183
2001-11,92,3097,5,4,336,3442,185
2001-12,96,3146,5,4,341,3496,187
2002-01,108,3165,6,5,342,3518,197
2002-02,78,3178,7,5,342,3532,192
2002-03,108,3081,5,4,335,3425,189
2002-04,102,3105,7,5,335,3452,191
2002-05,100,3136,7,6,336,3485,177
2002-06,74,3118,6,5,337,3466,188
2002-07,76,3148,5,4,341,3498,193
2002-08,78,3172,7,6,340,3525,192
2002-09,100,3100,7,6,332,3445,178
2002-10,96,3102,6,5,334,3447,188
2002-11,94,3106,6,5,335,3452,176
2002-12,104,3095,8,7,329,3439,183
2003-01,94,3101,6,5,334,3446,181
2003-02,96,3107,6,5,335,3453,184
2003-03,92,3024,6,5,325,3360,178
2003-04,92,3026,7,6,324,3363,179
2003-05,90,3042,8,7,324,3381,182
2003-06,78,3039,7,6,325,3377,174
2003-07,108,3064,6,5,330,3405,183
2003-08,70,3089,7,6,331,3433,173
2003-09,94,3043,6,5,328,3382,175
2003-10,108,3051,9,6,324,3390,166
2003-11,96,3078,7,6,329,3420,172
2003-12,82,3122,7,6,334,3469,177
2004-01,82,3146,6,5,339,3496,184
2004-02,82,3149,6,5,339,3499,183
2004-03,90,3078,8,7,329,3422,174
2004-04,108,3097,7,5,333,3442,176
2004-05,84,3129,8,6,334,3477,176
2004-06,94,3112,10,7,329,3458,174
2004-07,102,3132,10,7,331,3480,176
2004-08,98,3158,7,6,340,3511,181
2004-09,98,3123,7,6,335,3471,184
2004-10,90,3137,9,7,333,3486,181
2004-11,88,3148,8,7,336,3499,180
2004-12,90,3173,7,6,340,3526,183
2005-01,88,3176,7,5,342,3530,180
2005-02,104,3177,7,5,342,3531,180
2005-03,84,3095,7,6,331,3439,178
2005-04,102,3096,8,7,330,3441,170
2005-05,52,3104,7,6,334,3451,175
2005-06,84,3059,6,5,329,3399,179
2005-07,82,3058,6,5,329,3398,176
2005-08,90,3064,6,5,330,3405,180
2005-09,90,2995,7,6,321,3329,179
2005-10,94,2992,7,5,321,3325,178
2005-11,94,2995,9,5,319,3328,181
2005-12,96,3018,8,7,321,3354,159
2006-01,108,3024,8,7,321,3360,167
2006-02,78,3025,8,7,322,3362,163
2006-03,92,2952,8,7,313,3280,155
2006-04,78,2952,8,6,314,3280,155
2006-05,78,2957,10,8,311,3286,153
2006-06,72,2925,8,6,313,3252,155
2006-07,92,2932,10,6,310,3258,157
2006-08,80,2939,9,6,312,3266,155
2006-09,64,2870,8,6,307,3191,156
2006-10,86,2872,7,6,307,3192,157
2006-11,84,2881,7,6,308,3202,163
2006-12,90,2879,8,6,306,3199,157
2007-01,90,2880,7,6,308,3201,156
2007-02,90,2886,6,5,310,3207,156
2007-03,80,2790,7,6,299,3102,152
2007-04,96,2790,6,5,300,3101,152
2007-05,72,2787,6,5,299,3097,152
2007-06,58,2731,6,5,294,3036,155
2007-07,78,2734,6,5,294,3039,153
2007-08,74,2738,6,5,294,3043,155
2007-09,92,2698,8,7,285,2998,151
2007-10,96,2700,6,5,290,3001,154
2007-11,88,2703,7,6,288,3004,156
2007-12,78,2699,6,5,291,3001,154
2008-01,100,2711,9,6,288,3014,153
2008-02,92,2720,6,5,292,3023,157
2008-03,84,2670,6,5,287,2968,152
2008-04,78,2677,6,5,288,2976,151
2008-05,76,2682,6,5,288,2981,153
2008-06,84,2666,6,5,286,2963,147
2008-07,64,2684,5,4,290,2983,156
2008-08,80,2696,6,5,290,2997,149
2008-09,90,2646,5,4,286,2941,152
2008-10,72,2649,6,5,284,2944,158
2008-11,92,2662,5,4,287,2958,153
2008-12,68,2401,6,4,257,2668,153
2009-01,76,2419,5,4,260,2688,152
2009-02,90,2421,5,4,261,2691,154
2009-03,86,2641,6,5,283,2935,151
2009-04,78,2641,6,5,283,2935,152
2009-05,70,2647,8,5,282,2942,149
2009-06,82,2625,5,4,284,2918,151
2009-07,76,2647,5,4,286,2942,155
2009-08,66,2659,8,4,284,2955,154
2009-09,76,2628,8,5,279,2920,141
2009-10,84,2630,8,7,279,2924,145
2009-11,72,2637,9,7,277,2930,145
2009-12,56,2457,6,4,263,2730,142
2010-01,60,2469,6,5,264,2744,145
2010-02,54,2474,6,4,266,2750,148
2010-03,72,2392,7,5,254,2658,141
2010-04,74,2395,7,4,256,2662,143
2010-05,52,2404,7,6,255,2672,142
2010-06,66,2375,5,4,256,2640,140
2010-07,68,2387,8,5,253,2653,142
2010-08,78,2396,8,5,254,2663,143
2010-09,78,2352,5,4,253,2614,143
2010-10,82,2351,6,5,251,2613,140
2010-11,56,2362,7,6,251,2626,143
2010-12,38,2402,7,6,254,2669,145
2011-01,60,2412,9,5,254,2680,142
2011-02,88,2418,8,5,256,2687,142
2011-03,74,2560,10,7,268,2845,138
2011-04,46,2568,10,7,269,2854,140
2011-05,58,2573,10,8,269,2860,143
2011-06,74,2549,7,6,272,2834,140
2011-07,78,2565,7,6,273,2851,139
2011-08,84,2577,8,7,273,2865,141
2011-09,90,2547,7,6,270,2830,141
2011-10,82,2547,7,5,273,2832,142
2011-11,70,2559,8,6,272,2845,145
2011-12,70,2311,7,5,246,2569,140
2012-01,78,2324,7,6,246,2583,139
2012-02,74,2324,6,5,248,2583,141
2012-03,64,2500,7,6,265,2778,133
2012-04,72,2504,8,6,265,2783,133
2012-05,78,2507,8,6,265,2786,130
2012-06,74,2484,7,5,264,2760,139
2012-07,76,2491,7,6,264,2768,137
2012-08,78,2494,6,5,267,2772,143
2012-09,56,2477,7,6,263,2753,138
2012-10,74,2474,7,6,262,2749,139
2012-11,84,2475,7,5,263,2750,138
2012-12,62,2475,7,6,262,2750,141
2013-01,90,2475,6,5,265,2751,139
2013-02,86,2476,6,5,265,2752,143
2013-03,76,2412,6,5,257,2680,136
2013-04,80,2408,7,6,255,2676,137
2013-05,74,2408,7,6,256,2677,138
2013-06,76,2388,6,5,255,2654,135
2013-07,50,2389,6,5,255,2655,137
2013-08,76,2392,8,6,252,2658,136
2013-09,72,2347,8,7,246,2608,132
2013-10,70,2355,9,5,248,2617,135
2013-11,82,2363,9,6,248,2626,136
2013-12,74,2389,7,6,253,2655,123
2014-01,90,2395,6,5,256,2662,126
2014-02,72,2397,7,6,255,2665,124
2014-03,68,2358,7,6,249,2620,121
2014-04,66,2371,7,6,251,2635,127
2014-05,78,2378,6,5,254,2643,129
2014-06,94,2359,7,6,251,2623,122
2014-07,78,2366,9,7,249,2631,121
2014-08,70,2376,9,8,247,2640,120
2014-09,58,2342,8,7,246,2603,123
2014-10,78,2339,8,6,248,2601,120
2014-11,82,2343,8,7,246,2604,123
2014-12,78,2360,8,6,249,2623,126
2015-01,84,2375,7,5,253,2640,135
2015-02,70,2377,7,6,252,2642,132
2015-03,56,2347,8,6,247,2608,130
2015-04,68,2351,6,5,251,2613,127
2015-05,32,2356,6,5,251,2618,127
2015-06,68,2324,6,5,249,2584,137
2015-07,74,2326,9,7,243,2585,129
2015-08,58,2338,5,4,251,2598,130
2015-09,66,2283,6,5,244,2538,127
2015-10,66,2284,7,6,241,2538,127
2015-11,66,2286,7,6,243,2542,131
2015-12,84,2277,6,5,244,2532,131
2016-01,74,2279,7,6,241,2533,131
2016-02,60,2282,6,5,243,2536,126
2016-03,76,2244,8,7,235,2494,120
2016-04,80,2256,8,6,237,2507,124
2016-05,68,2260,8,6,238,2512,127
2016-06,64,2234,7,6,236,2483,119
2016-07,72,2236,7,6,236,2485,123
2016-08,66,2244,7,6,237,2494,121
2016-09,50,2207,7,5,235,2454,127
2016-10,54,2211,7,5,234,2457,126
2016-11,74,2223,8,7,233,2471,128
2016-12,62,2220,8,6,234,2468,125
2017-01,78,2223,5,4,238,2470,129
2017-02,70,2225,6,5,237,2473,126
2017-03,80,2168,6,5,232,2411,120
2017-04,68,2173,6,5,231,2415,120
2017-05,64,2183,6,5,232,2426,123
2017-06,62,2151,6,5,228,2390,114
2017-07,58,2161,6,5,230,2402,117
2017-08,58,2169,8,6,227,2410,113
2017-09,70,2144,7,6,226,2383,114
2017-10,62,2158,6,5,229,2398,114
2017-11,72,2170,7,5,230,2412,119
2017-12,76,2188,11,8,226,2433,113
2018-01,68,2193,10,8,226,2437,112
2018-02,76,2205,8,7,231,2451,112
2018-03,54,2151,7,6,227,2391,111
2018-04,82,2169,9,8,225,2411,113
2018-05,64,2186,7,5,231,2429,112
2018-06,44,2163,10,8,223,2404,112
2018-07,72,2173,7,6,229,2415,115
2018-08,60,2190,7,6,231,2434,118
2018-09,60,2154,7,6,228,2395,113
2018-10,52,2162,6,5,230,2403,111
2018-11,52,2174,8,7,227,2416,110
2018-12,72,2188,7,6,231,2432,117
2019-01,74,2195,7,6,232,2440,116
2019-02,70,2200,7,6,232,2445,120
2019-03,54,2123,5,4,228,2360,118
2019-04,58,2123,6,5,225,2359,119
2019-05,60,2124,5,4,229,2362,117
2019-06,32,2121,8,5,224,2358,116
2019-07,68,2129,9,6,223,2367,120
2019-08,66,2155,8,5,228,2396,119
2019-09,60,2125,6,5,227,2363,118
2019-10,50,2130,6,5,226,2367,115
2019-11,30,2137,8,7,223,2375,109
2019-12,64,2151,6,5,229,2391,119
2020-01,76,2156,6,5,229,2396,120
2020-02,70,2155,6,5,229,2395,117
2020-03,60,2091,5,4,224,2324,111
2020-04,80,2086,5,4,224,2319,116
2020-05,66,2086,6,5,222,2319,117
2020-06,58,2072,5,4,222,2303,114
2020-07,66,2069,5,4,221,2299,113
2020-08,58,2068,6,5,220,2299,113
2020-09,66,2043,5,4,220,2272,113
2020-10,64,2043,6,5,216,2270,110
2020-11,66,2042,6,5,217,2270,112
2020-12,50,2047,7,5,217,2276,118
2021-01,64,2045,7,5,217,2274,117
2021-02,78,2044,7,5,217,2273,116
2021-03,54,1985,7,5,209,2206,118
2021-04,68,1984,5,4,212,2205,119
2021-05,70,1983,5,4,212,2204,119
2021-06,64,1952,5,4,210,2171,112
2021-07,54,1949,7,5,205,2166,110
2021-08,70,1951,6,5,206,2168,110
2021-09,70,1929,7,6,202,2144,110
2021-10,48,1928,7,6,203,2144,116
2021-11,62,1928,6,5,204,2143,116
2021-12,70,1939,7,6,203,2155,104
2022-01,68,1939,10,7,199,2155,101
2022-02,78,1939,8,6,202,2155,102
2022-03,50,1875,6,5,198,2084,101
2022-04,54,1872,6,5,199,2082,100
2022-05,56,1872,7,5,197,2081,104
2022-06,42,1855,8,6,193,2062,96
2022-07,64,1719,7,5,180,1911,91
2022-08,42,1660,7,6,172,1845,86
