month,invested,outlier,first,second,rest,total,number of clusters
1998-11,66,629,23,20,2474,3146,821
1998-12,122,629,26,25,2465,3145,830
1999-01,84,631,25,18,2482,3156,840
1999-02,132,631,31,25,2474,3161,805
1999-03,284,664,25,21,2607,3317,856
1999-04,190,663,23,22,2608,3316,842
1999-05,26,663,29,27,2595,3314,849
1999-06,274,654,26,21,2568,3269,809
1999-07,68,660,29,26,2582,3297,803
1999-08,136,663,28,24,2599,3314,811
1999-09,256,663,26,25,2598,3312,812
1999-10,264,669,29,25,2620,3343,832
1999-11,100,678,29,25,2659,3391,841
1999-12,142,716,43,27,2792,3578,882
2000-01,186,721,53,27,2808,3609,884
2000-02,108,722,42,29,2815,3608,875
2000-03,334,612,27,23,2399,3061,778
2000-04,18,617,32,27,2406,3082,781
2000-05,150,622,40,29,2419,3110,781
2000-06,260,614,42,27,2388,3071,804
2000-07,370,621,42,40,2399,3102,794
2000-08,254,625,48,32,2417,3122,828
2000-09,374,609,28,25,2383,3045,823
2000-10,414,613,22,21,2408,3064,823
2000-11,232,619,29,24,2424,3096,812
2000-12,286,716,39,38,2786,3579,873
2001-01,124,718,32,30,2807,3587,862
2001-02,166,721,49,32,2804,3606,880
2001-03,350,692,37,34,2698,3461,848
2001-04,102,694,28,27,2720,3469,864
2001-05,10,696,35,28,2720,3479,850
2001-06,192,689,35,32,2688,3444,837
2001-07,214,690,31,30,2698,3449,834
2001-08,42,696,30,28,2723,3477,844
2001-09,242,676,31,29,2641,3377,826
2001-10,102,681,25,23,2677,3406,834
2001-11,224,689,39,27,2687,3442,841
2001-12,4,699,33,28,2736,3496,886
2002-01,248,704,33,29,2752,3518,883
2002-02,160,707,40,33,2752,3532,879
2002-03,172,685,27,26,2687,3425,886
2002-04,176,691,41,29,2691,3452,868
2002-05,156,697,34,28,2726,3485,870
2002-06,178,693,41,24,2708,3466,855
2002-07,54,699,34,28,2737,3498,891
2002-08,134,705,30,29,2761,3525,888
2002-09,168,689,22,21,2713,3445,847
2002-10,16,690,19,18,2720,3447,869
2002-11,150,691,33,26,2702,3452,886
2002-12,180,688,38,26,2687,3439,874
2003-01,2,689,35,29,2693,3446,869
2003-02,76,691,35,31,2696,3453,876
2003-03,170,672,38,32,2618,3360,838
2003-04,38,673,36,28,2626,3363,853
2003-05,100,676,30,25,2650,3381,840
2003-06,48,676,51,33,2617,3377,808
2003-07,250,681,36,33,2655,3405,822
2003-08,42,687,32,26,2688,3433,830
2003-09,110,677,38,35,2632,3382,812
2003-10,196,678,31,30,2651,3390,807
2003-11,178,684,44,33,2659,3420,797
2003-12,184,694,31,27,2717,3469,795
2004-01,214,699,34,29,2734,3496,807
2004-02,102,700,32,29,2738,3499,809
2004-03,172,685,45,37,2655,3422,822
2004-04,88,689,30,27,2696,3442,823
2004-05,18,696,47,38,2696,3477,821
2004-06,120,692,59,39,2668,3458,795
2004-07,248,696,43,41,2700,3480,803
2004-08,304,702,41,34,2734,3511,823
2004-09,280,694,43,38,2696,3471,815
2004-10,106,696,45,32,2713,3486,825
2004-11,70,700,42,35,2722,3499,814
2004-12,8,705,32,26,2763,3526,850
2005-01,220,706,41,34,2749,3530,825
2005-02,4,706,42,35,2748,3531,840
2005-03,180,688,42,28,2681,3439,824
2005-04,318,688,41,29,2683,3441,839
2005-05,24,690,33,31,2697,3451,837
2005-06,106,680,49,32,2638,3399,821
2005-07,192,680,54,33,2631,3398,808
2005-08,72,681,42,30,2652,3405,815
2005-09,44,666,49,23,2591,3329,816
2005-10,8,665,37,26,2597,3325,813
2005-11,104,666,54,31,2577,3328,804
2005-12,120,671,45,30,2608,3354,816
2006-01,140,672,36,32,2620,3360,825
2006-02,38,673,32,26,2631,3362,806
2006-03,112,656,54,35,2535,3280,794
2006-04,110,656,55,34,2535,3280,823
2006-05,70,657,49,38,2542,3286,822
2006-06,0,651,49,40,2512,3252,797
2006-07,46,652,41,35,2530,3258,804
2006-08,72,653,54,33,2526,3266,795
2006-09,52,638,43,31,2479,3191,755
2006-10,132,639,45,30,2478,3192,748
2006-11,36,641,45,32,2484,3202,763
2006-12,138,640,40,34,2485,3199,786
2007-01,60,640,38,37,2486,3201,801
2007-02,172,641,48,33,2485,3207,789
2007-03,236,621,37,35,2409,3102,766
2007-04,10,620,44,39,2398,3101,765
2007-05,40,620,42,36,2399,3097,737
2007-06,2,606,30,29,2371,3036,772
2007-07,0,608,33,32,2366,3039,746
2007-08,16,609,35,26,2373,3043,753
2007-09,254,600,31,25,2342,2998,749
2007-10,258,600,39,36,2326,3001,746
2007-11,56,601,29,28,2346,3004,758
2007-12,60,600,36,35,2330,3001,740
2008-01,308,603,34,30,2347,3014,729
2008-02,140,605,42,37,2339,3023,743
2008-03,284,594,35,32,2307,2968,756
2008-04,122,595,35,30,2316,2976,750
2008-05,38,596,49,26,2310,2981,750
2008-06,24,593,35,30,2305,2963,732
2008-07,40,597,43,28,2315,2983,714
2008-08,30,600,32,24,2341,2997,727
2008-09,104,588,30,23,2300,2941,733
2008-10,130,589,48,27,2280,2944,734
2008-11,326,592,45,23,2298,2958,741
2008-12,12,534,25,20,2089,2668,678
2009-01,250,538,24,20,2106,2688,665
2009-02,220,538,18,16,2119,2691,670
2009-03,188,587,26,23,2299,2935,746
2009-04,190,587,28,24,2296,2935,736
2009-05,92,589,23,22,2308,2942,727
2009-06,182,584,26,24,2284,2918,693
2009-07,8,589,35,32,2286,2942,709
2009-08,34,591,33,24,2307,2955,707
2009-09,0,584,31,26,2279,2920,708
2009-10,0,585,38,28,2273,2924,711
2009-11,62,586,30,26,2288,2930,718
2009-12,4,546,34,19,2131,2730,715
2010-01,92,549,37,20,2138,2744,731
2010-02,6,550,37,27,2136,2750,709
2010-03,48,532,29,22,2075,2658,690
2010-04,16,532,22,21,2087,2662,702
2010-05,10,534,18,16,2104,2672,704
2010-06,24,528,30,19,2063,2640,676
2010-07,112,531,30,18,2074,2653,686
2010-08,22,533,30,17,2083,2663,688
2010-09,62,523,27,20,2044,2614,655
2010-10,6,523,30,19,2041,2613,655
2010-11,4,525,29,20,2052,2626,675
2010-12,0,534,28,19,2088,2669,674
2011-01,36,536,25,20,2099,2680,699
2011-02,6,537,26,17,2107,2687,700
2011-03,206,569,38,25,2213,2845,713
2011-04,0,571,45,27,2211,2854,715
2011-05,70,572,27,24,2237,2860,715
2011-06,76,566,42,32,2194,2834,709
2011-07,10,570,32,29,2220,2851,723
2011-08,246,573,44,29,2219,2865,719
2011-09,66,565,29,25,2211,2830,707
2011-10,16,567,31,23,2211,2832,715
2011-11,2,569,30,28,2218,2845,716
2011-12,0,514,21,20,2014,2569,642
2012-01,56,516,33,22,2012,2583,648
2012-02,72,517,26,22,2018,2583,630
2012-03,0,556,39,27,2156,2778,682
2012-04,170,557,53,29,2144,2783,667
2012-05,26,557,48,31,2150,2786,662
2012-06,146,552,46,37,2125,2760,632
2012-07,4,554,30,29,2155,2768,634
2012-08,8,555,36,30,2151,2772,638
2012-09,64,551,47,29,2126,2753,641
2012-10,16,550,35,30,2134,2749,632
2012-11,192,550,48,32,2120,2750,632
2012-12,8,550,41,37,2122,2750,625
2013-01,148,550,35,27,2139,2751,649
2013-02,10,551,47,24,2130,2752,641
2013-03,12,536,45,31,2068,2680,616
2013-04,12,535,49,28,2064,2676,628
2013-05,4,536,41,38,2062,2677,629
2013-06,46,531,42,27,2054,2654,614
2013-07,0,531,38,28,2058,2655,609
2013-08,16,532,47,29,2050,2658,625
2013-09,28,522,30,26,2030,2608,605
2013-10,2,524,36,35,2022,2617,620
2013-11,150,525,36,28,2037,2626,622
2013-12,2,531,44,29,2051,2655,616
2014-01,90,533,50,26,2053,2662,620
2014-02,126,533,33,24,2075,2665,609
2014-03,156,524,52,30,2014,2620,615
2014-04,14,527,53,29,2026,2635,617
2014-05,48,529,51,25,2038,2643,630
2014-06,68,525,42,27,2029,2623,598
2014-07,62,526,42,34,2029,2631,585
2014-08,8,528,36,30,2046,2640,598
2014-09,108,521,39,37,2006,2603,585
2014-10,144,520,39,36,2006,2601,586
2014-11,40,521,50,32,2001,2604,581
2014-12,60,525,28,26,2044,2623,608
2015-01,10,528,36,32,2044,2640,613
2015-02,18,529,33,31,2049,2642,604
2015-03,12,522,64,24,1998,2608,591
2015-04,2,523,49,31,2010,2613,602
2015-05,4,524,42,28,2024,2618,592
2015-06,10,517,54,31,1982,2584,588
2015-07,2,517,32,27,2009,2585,593
2015-08,0,520,32,31,2015,2598,601
2015-09,32,508,52,24,1954,2538,598
2015-10,6,508,47,29,1954,2538,591
2015-11,58,508,48,26,1960,2542,599
2015-12,10,506,34,27,1965,2532,587
2016-01,40,507,44,33,1949,2533,590
2016-02,4,507,58,31,1940,2536,582
2016-03,6,499,64,31,1900,2494,586
2016-04,58,502,32,30,1943,2507,587
2016-05,0,503,43,28,1938,2512,588
2016-06,0,497,39,34,1913,2483,568
2016-07,2,497,41,35,1912,2485,570
2016-08,6,499,32,23,1940,2494,563
2016-09,2,491,32,24,1907,2454,554
2016-10,6,492,54,32,1879,2457,547
2016-11,22,494,42,32,1903,2471,570
2016-12,0,494,30,27,1917,2468,575
2017-01,2,494,28,27,1921,2470,566
2017-02,0,495,41,27,1910,2473,571
2017-03,100,482,41,27,1861,2411,535
2017-04,12,483,37,35,1860,2415,546
2017-05,0,485,40,26,1875,2426,540
2017-06,2,478,36,28,1848,2390,555
2017-07,2,481,35,29,1857,2402,539
2017-08,0,482,28,26,1874,2410,543
2017-09,6,477,31,29,1846,2383,528
2017-10,24,480,40,31,1847,2398,537
2017-11,24,483,31,29,1869,2412,549
2017-12,36,487,48,34,1864,2433,556
2018-01,22,488,38,35,1876,2437,563
2018-02,2,490,55,30,1876,2451,568
2018-03,42,478,36,33,1844,2391,542
2018-04,52,482,66,50,1813,2411,556
2018-05,62,486,54,47,1842,2429,558
2018-06,6,481,37,27,1859,2404,553
2018-07,0,483,37,30,1865,2415,551
2018-08,72,487,37,35,1875,2434,574
2018-09,0,479,45,38,1833,2395,553
2018-10,0,481,29,27,1866,2403,542
2018-11,0,483,37,33,1863,2416,551
2018-12,44,487,40,37,1868,2432,529
2019-01,6,488,39,37,1876,2440,532
2019-02,0,489,41,32,1883,2445,535
2019-03,0,472,41,38,1809,2360,534
2019-04,0,472,42,38,1807,2359,523
2019-05,2,473,47,32,1810,2362,523
2019-06,0,472,38,35,1813,2358,536
2019-07,0,474,55,38,1800,2367,537
2019-08,0,479,48,39,1830,2396,545
2019-09,0,473,44,28,1818,2363,544
2019-10,0,474,43,35,1815,2367,541
2019-11,0,475,39,38,1823,2375,534
2019-12,0,478,50,46,1817,2391,544
2020-01,0,479,39,34,1844,2396,547
2020-02,14,479,52,32,1832,2395,545
2020-03,136,465,35,33,1791,2324,533
2020-04,66,463,35,34,1787,2319,528
2020-05,6,464,41,35,1779,2319,521
2020-06,4,461,47,46,1749,2303,514
2020-07,0,460,31,26,1782,2299,535
2020-08,16,460,38,35,1766,2299,545
2020-09,28,455,36,27,1754,2272,524
2020-10,0,454,51,34,1731,2270,525
2020-11,4,454,38,34,1744,2270,516
2020-12,4,455,34,30,1757,2276,500
2021-01,2,455,34,25,1760,2274,504
2021-02,104,455,33,29,1756,2273,494
2021-03,28,441,34,30,1701,2206,490
2021-04,42,441,35,31,1698,2205,468
2021-05,16,441,35,34,1694,2204,472
2021-06,46,434,38,33,1666,2171,484
2021-07,54,433,40,31,1662,2166,482
2021-08,150,434,44,29,1661,2168,493
2021-09,118,429,30,29,1656,2144,497
2021-10,34,429,43,26,1646,2144,498
2021-11,166,429,39,25,1650,2143,497
2021-12,90,431,52,34,1638,2155,470
2022-01,184,431,46,38,1640,2155,465
2022-02,164,431,59,26,1639,2155,471
2022-03,2,417,49,38,1580,2084,473
2022-04,2,417,54,31,1580,2082,463
2022-05,0,416,43,40,1582,2081,460
2022-06,6,413,42,34,1573,2062,483
2022-07,12,382,53,34,1442,1911,434
2022-08,8,369,48,39,1389,1845,424
