month,invested,outlier,first,second,rest,total,number of clusters
1990-01,0.08090117767537122,1367,12,11,563,1953,301
1990-02,0.06537282941777324,1370,12,11,565,1958,298
1990-03,0.07808433107756377,1344,9,7,561,1921,298
1990-04,0.0892579138557343,1349,10,9,559,1927,296
1990-05,0.06663249615581752,1365,12,6,568,1951,307
1990-06,0.08532249873031995,1378,10,8,573,1969,303
1990-07,0.08581524482584553,1385,10,8,578,1981,304
1990-08,0.07765057242409158,1406,15,10,578,2009,315
1990-09,0.0827930174563591,1403,11,10,581,2005,316
1990-10,0.07817911924789708,1414,11,10,586,2021,306
1990-11,0.07363770250368189,1426,10,7,594,2037,310
1990-12,0.07337723424270931,1488,11,8,619,2126,317
1991-01,0.08562121917170777,1504,13,8,624,2149,328
1991-02,0.07386888273314866,1515,14,6,631,2166,325
1991-03,0.08238636363636363,1478,11,7,616,2112,305
1991-04,0.09069658719027583,1497,14,7,621,2139,310
1991-05,0.07132931912922649,1511,7,6,635,2159,322
1991-06,0.07787448465414568,1528,11,9,635,2183,311
1991-07,0.07129963898916968,1551,11,8,646,2216,319
1991-08,0.08125,1568,12,9,651,2240,332
1991-09,0.09103199639477241,1553,10,8,648,2219,345
1991-10,0.08071748878923767,1561,8,7,654,2230,325
1991-11,0.07523510971786834,1563,8,7,655,2233,327
1991-12,0.08366013071895424,1606,13,9,667,2295,343
1992-01,0.06818181818181818,1601,11,10,666,2288,342
1992-02,0.0840630472854641,1599,13,10,662,2284,339
1992-03,0.06272401433691756,1562,11,7,652,2232,346
1992-04,0.0813589628967367,1566,10,8,653,2237,352
1992-05,0.08110516934046345,1570,9,8,657,2244,339
1992-06,0.061511423550087874,1592,11,9,664,2276,354
1992-07,0.08714596949891068,1606,9,7,673,2295,351
1992-08,0.0789587852494577,1613,9,8,675,2305,350
1992-09,0.07020623080298377,1595,9,8,667,2279,353
1992-10,0.0840630472854641,1599,12,10,663,2284,349
1992-11,0.08020924149956409,1606,15,10,663,2294,357
1992-12,0.06130268199233716,1643,17,11,678,2349,358
1993-01,0.06999573196756295,1640,15,10,678,2343,348
1993-02,0.089058524173028,1650,10,9,689,2358,353
1993-03,0.08198866114260794,1605,11,9,668,2293,335
1993-04,0.09019947961838681,1614,10,9,673,2306,340
1993-05,0.07173725151253241,1620,10,9,675,2314,343
1993-06,0.07682347863616745,1622,12,9,674,2317,341
1993-07,0.07112253641816624,1634,12,11,677,2334,343
1993-08,0.08892689183411714,1637,11,9,682,2339,335
1993-09,0.08774978279756733,1611,13,8,670,2302,333
1993-10,0.07198612315698179,1614,13,8,671,2306,333
1993-11,0.08207343412526998,1620,12,9,674,2315,346
1993-12,0.07073684210526315,1662,13,9,691,2375,353
1994-01,0.0895397489539749,1673,13,12,692,2390,358
1994-02,0.08287986605274174,1672,9,8,700,2389,355
1994-03,0.08236808236808237,1631,9,8,683,2331,351
1994-04,0.08565310492505353,1634,17,10,674,2335,356
1994-05,0.08662420382165605,1647,12,10,686,2355,362
1994-06,0.09125799573560768,1640,14,7,684,2345,340
1994-07,0.080338266384778,1655,10,9,691,2365,344
1994-08,0.07724601175482787,1667,11,7,697,2382,350
1994-09,0.08343976160068114,1644,14,8,683,2349,349
1994-10,0.07689021785561725,1638,13,8,682,2341,365
1994-11,0.08643560119811725,1636,10,8,683,2337,363
1994-12,0.08417508417508418,1663,10,9,694,2376,352
1995-01,0.08984047019311503,1667,15,14,686,2382,344
1995-02,0.08319327731092437,1666,12,10,692,2380,354
1995-03,0.08762228838792004,1645,11,9,686,2351,342
1995-04,0.0847816871555744,1651,10,9,689,2359,342
1995-05,0.08074011774600505,1664,10,8,696,2378,339
1995-06,0.06391137622496805,1643,10,9,685,2347,357
1995-07,0.07504215851602024,1660,10,8,694,2372,344
1995-08,0.0801670146137787,1676,14,9,696,2395,357
