month,invested,outlier,first,second,rest,total,number of clusters
1990-01,464,196,54,38,1665,1953,417
1990-02,440,196,38,28,1696,1958,433
1990-03,486,192,45,31,1653,1921,434
1990-04,496,193,37,35,1662,1927,429
1990-05,446,195,51,41,1664,1951,425
1990-06,468,197,51,34,1687,1969,432
1990-07,506,198,40,30,1713,1981,432
1990-08,456,201,32,30,1746,2009,444
1990-09,448,201,35,30,1739,2005,454
1990-10,492,202,43,30,1746,2021,453
1990-11,496,204,39,35,1759,2037,477
1990-12,508,213,35,28,1850,2126,496
1991-01,492,215,30,26,1878,2149,497
1991-02,490,217,43,27,1879,2166,477
1991-03,484,212,38,32,1830,2112,452
1991-04,506,214,43,38,1844,2139,453
1991-05,490,215,40,31,1873,2159,471
1991-06,496,218,40,39,1886,2183,472
1991-07,506,222,45,33,1916,2216,456
1991-08,474,224,46,31,1939,2240,476
1991-09,524,222,40,36,1921,2219,479
1991-10,516,223,37,30,1940,2230,464
1991-11,486,224,34,31,1944,2233,453
1991-12,574,230,49,39,1977,2295,457
1992-01,502,229,40,38,1981,2288,463
1992-02,530,229,48,38,1969,2284,451
1992-03,476,224,29,27,1952,2232,480
1992-04,544,224,34,31,1948,2237,470
1992-05,526,225,52,43,1924,2244,486
1992-06,468,228,39,32,1977,2276,485
1992-07,570,230,45,33,1987,2295,490
1992-08,520,231,35,34,2005,2305,501
1992-09,528,228,44,41,1966,2279,482
1992-10,550,229,34,30,1991,2284,476
1992-11,538,230,41,39,1984,2294,472
1992-12,524,235,38,30,2046,2349,494
1993-01,562,235,44,30,2034,2343,477
1993-02,588,236,39,31,2052,2358,505
1993-03,538,230,46,45,1972,2293,469
1993-04,580,231,36,34,2005,2306,500
1993-05,510,232,48,33,2001,2314,473
1993-06,510,232,47,40,1998,2317,481
1993-07,512,234,44,38,2018,2334,489
1993-08,544,234,37,32,2036,2339,502
1993-09,526,231,34,31,2006,2302,507
1993-10,542,231,44,32,1999,2306,516
1993-11,542,232,46,31,2006,2315,514
1993-12,546,238,46,40,2051,2375,522
1994-01,594,239,42,32,2077,2390,536
1994-02,598,239,59,46,2045,2389,542
1994-03,572,233,33,29,2036,2331,538
1994-04,578,234,31,29,2041,2335,535
1994-05,542,236,41,28,2050,2355,559
1994-06,516,235,44,38,2028,2345,558
1994-07,622,237,47,27,2054,2365,547
1994-08,504,239,51,42,2050,2382,572
1994-09,540,235,46,26,2042,2349,549
1994-10,506,234,43,27,2037,2341,551
1994-11,542,234,52,28,2023,2337,516
1994-12,560,238,47,38,2053,2376,566
1995-01,570,239,53,31,2059,2382,558
1995-02,570,238,40,31,2071,2380,561
1995-03,514,235,35,34,2047,2351,522
1995-04,560,236,41,33,2049,2359,528
1995-05,542,238,40,39,2061,2378,514
1995-06,478,235,45,35,2032,2347,516
1995-07,510,237,37,32,2066,2372,514
1995-08,490,240,44,34,2077,2395,508
1995-09,548,239,38,32,2073,2382,504
1995-10,588,240,39,38,2076,2393,522
1995-11,604,242,47,36,2091,2416,541
1995-12,644,268,34,31,2339,2672,563
1996-01,650,269,33,30,2354,2686,553
1996-02,624,271,37,29,2371,2708,574
1996-03,596,250,51,34,2159,2494,544
1996-04,572,253,59,36,2189,2537,569
1996-05,538,256,54,50,2200,2560,566
1996-06,618,258,49,43,2226,2576,582
1996-07,728,287,50,33,2497,2867,635
1996-08,612,290,46,39,2520,2895,646
1996-09,644,281,40,37,2450,2808,623
1996-10,690,284,42,41,2465,2832,621
1996-11,654,286,39,30,2506,2861,648
