month,invested,outlier,first,second,rest,total,number of clusters
2003-12,282,2328,483,261,397,3469,10
2004-01,270,2349,486,289,372,3496,10
2004-02,280,2363,523,297,316,3499,11
2004-03,256,2280,524,279,339,3422,11
2004-04,294,2254,512,275,401,3442,13
2004-05,250,2319,533,277,348,3477,12
2004-06,228,2354,590,275,239,3458,11
2004-07,288,2360,547,287,286,3480,12
2004-08,260,2415,440,285,371,3511,12
2004-09,290,2300,557,291,323,3471,12
2004-10,256,2315,307,294,570,3486,13
2004-11,268,2333,519,289,358,3499,11
2004-12,288,2298,344,256,628,3526,12
2005-01,266,2375,582,268,305,3530,12
2005-02,284,2346,482,214,489,3531,11
2005-03,230,2273,497,264,405,3439,14
2005-04,306,2268,557,277,339,3441,11
2005-05,264,2255,404,275,517,3451,14
2005-06,270,2264,461,293,381,3399,12
2005-07,270,2269,570,255,304,3398,10
2005-08,248,2231,429,237,508,3405,10
2005-09,276,2177,392,291,469,3329,11
2005-10,286,2158,477,293,397,3325,12
2005-11,270,2167,444,294,423,3328,12
2005-12,286,2204,474,268,408,3354,13
2006-01,298,2191,436,273,460,3360,14
2006-02,260,2204,448,298,412,3362,15
2006-03,254,2141,405,282,452,3280,14
2006-04,266,2190,507,279,304,3280,13
2006-05,218,2195,463,276,352,3286,11
2006-06,216,2126,487,280,359,3252,14
2006-07,270,2207,524,275,252,3258,12
2006-08,252,2145,467,306,348,3266,13
2006-09,250,2097,488,261,345,3191,11
2006-10,260,2084,492,290,326,3192,13
2006-11,248,2137,417,260,388,3202,12
2006-12,250,2145,434,231,389,3199,10
2007-01,270,2124,503,259,315,3201,12
2007-02,282,2163,387,227,430,3207,13
2007-03,268,2047,437,279,339,3102,8
2007-04,242,2040,390,242,429,3101,14
2007-05,248,2082,368,245,402,3097,15
2007-06,192,2054,381,267,334,3036,12
2007-07,252,1992,364,252,431,3039,11
2007-08,242,2049,387,266,341,3043,13
2007-09,264,2018,390,265,325,2998,10
2007-10,268,1970,367,256,408,3001,14
2007-11,290,1988,384,252,380,3004,9
2007-12,268,2008,390,154,449,3001,11
2008-01,276,2030,315,211,458,3014,12
2008-02,270,2041,417,250,315,3023,10
2008-03,262,1989,396,268,315,2968,9
2008-04,240,1980,345,282,369,2976,10
2008-05,230,2039,448,205,289,2981,11
2008-06,254,2043,517,221,182,2963,9
2008-07,276,1968,438,221,356,2983,10
2008-08,250,1999,299,196,503,2997,10
2008-09,274,1965,422,212,342,2941,12
2008-10,274,1952,264,227,501,2944,13
2008-11,284,1966,352,234,406,2958,14
2008-12,220,1801,370,229,268,2668,11
2009-01,226,1810,441,246,191,2688,15
2009-02,250,1791,403,290,207,2691,15
2009-03,248,1987,416,245,287,2935,13
2009-04,248,1988,417,214,316,2935,13
2009-05,266,1955,515,113,359,2942,14
2009-06,248,1982,564,128,244,2918,12
2009-07,254,2022,320,281,319,2942,11
2009-08,244,2051,493,180,231,2955,10
2009-09,236,1975,354,215,376,2920,11
2009-10,250,1988,376,254,306,2924,10
2009-11,228,1989,462,174,305,2930,10
2009-12,224,1782,546,106,296,2730,12
2010-01,230,1820,564,143,217,2744,13
2010-02,218,1797,476,143,334,2750,14
2010-03,212,1783,517,106,252,2658,13
2010-04,242,1791,438,161,272,2662,13
2010-05,208,1811,404,209,248,2672,13
2010-06,208,1784,302,290,264,2640,14
2010-07,226,1829,424,178,222,2653,15
2010-08,236,1800,435,162,266,2663,15
2010-09,264,1724,439,151,300,2614,11
2010-10,228,1784,447,157,225,2613,13
2010-11,196,1729,384,262,251,2626,14
2010-12,212,1801,358,232,278,2669,13
2011-01,202,1815,298,260,307,2680,14
2011-02,210,1797,310,240,340,2687,15
2011-03,230,1952,434,294,165,2845,13
2011-04,204,1918,404,317,215,2854,13
2011-05,250,1936,448,273,203,2860,14
2011-06,168,1917,407,311,199,2834,12
2011-07,230,1929,390,296,236,2851,12
2011-08,278,1941,454,270,200,2865,12
2011-09,302,1863,371,243,353,2830,12
2011-10,276,1902,311,274,345,2832,13
2011-11,232,1934,405,251,255,2845,13
2011-12,224,1740,504,150,175,2569,11
2012-01,236,1753,516,127,187,2583,15
2012-02,216,1744,372,260,207,2583,14
2012-03,180,1884,498,140,256,2778,13
2012-04,244,1873,379,235,296,2783,14
2012-05,222,1911,408,294,173,2786,14
2012-06,220,1933,373,203,251,2760,12
2012-07,204,1895,343,307,223,2768,11
2012-08,188,1923,358,244,247,2772,14
2012-09,224,1876,380,232,265,2753,11
2012-10,224,1900,353,210,286,2749,12
2012-11,220,1913,392,248,197,2750,12
2012-12,204,1895,480,238,137,2750,12
2013-01,226,1910,521,125,195,2751,12
2013-02,224,1822,375,209,346,2752,12
2013-03,174,1871,429,209,171,2680,11
2013-04,194,1911,465,133,167,2676,10
2013-05,180,1884,513,117,163,2677,11
2013-06,152,1817,423,237,177,2654,13
2013-07,168,1825,292,217,321,2655,12
2013-08,192,1911,284,218,245,2658,10
2013-09,176,1738,354,221,295,2608,10
2013-10,184,1864,527,157,69,2617,11
2013-11,224,1813,338,217,258,2626,10
2013-12,34,1762,445,193,255,2655,11
2014-01,246,1828,389,207,238,2662,12
2014-02,214,1808,443,206,208,2665,11
2014-03,218,1797,449,208,166,2620,14
2014-04,234,1794,320,251,270,2635,13
2014-05,176,1796,439,204,204,2643,14
2014-06,206,1766,340,236,281,2623,11
2014-07,214,1805,502,158,166,2631,12
2014-08,176,1781,248,245,366,2640,13
2014-09,214,1789,368,255,191,2603,12
2014-10,210,1808,437,218,138,2601,14
2014-11,202,1777,343,223,261,2604,12
2014-12,200,1809,352,231,231,2623,11
2015-01,240,1815,449,175,201,2640,12
2015-02,220,1825,275,239,303,2642,10
2015-03,184,1811,387,199,211,2608,10
2015-04,192,1806,314,201,292,2613,11
2015-05,168,1821,310,213,274,2618,10
2015-06,200,1816,424,202,142,2584,10
2015-07,210,1792,347,190,256,2585,11
2015-08,164,1833,383,194,188,2598,11
2015-09,236,1739,320,225,254,2538,10
2015-10,192,1746,452,189,151,2538,10
2015-11,204,1704,453,198,187,2542,10
2015-12,190,1733,481,218,100,2532,13
2016-01,204,1719,434,216,164,2533,14
2016-02,182,1701,312,217,306,2536,12
2016-03,198,1673,371,204,246,2494,12
2016-04,204,1669,404,209,225,2507,11
2016-05,204,1694,452,210,156,2512,11
2016-06,210,1668,305,214,296,2483,12
2016-07,204,1719,435,212,119,2485,11
2016-08,162,1757,301,214,222,2494,11
2016-09,138,1652,344,213,245,2454,12
2016-10,208,1675,400,214,168,2457,11
2016-11,232,1688,407,215,161,2471,11
2016-12,178,1676,486,217,89,2468,15
2017-01,206,1722,468,217,63,2470,12
2017-02,172,1725,357,213,178,2473,12
2017-03,210,1636,344,217,214,2411,11
2017-04,198,1600,291,218,306,2415,14
2017-05,186,1660,394,221,151,2426,12
2017-06,206,1599,433,220,138,2390,14
2017-07,198,1640,333,219,210,2402,14
2017-08,186,1619,267,219,305,2410,13
2017-09,202,1584,238,222,339,2383,11
2017-10,194,1617,366,222,193,2398,12
2017-11,188,1614,261,216,321,2412,12
2017-12,184,1693,445,174,121,2433,10
2018-01,202,1649,303,221,264,2437,12
2018-02,192,1701,259,242,249,2451,11
2018-03,166,1613,313,226,239,2391,10
2018-04,218,1594,437,228,152,2411,11
2018-05,204,1625,308,229,267,2429,10
2018-06,184,1599,409,217,179,2404,10
2018-07,214,1603,321,217,274,2415,11
2018-08,192,1643,386,217,188,2434,9
2018-09,196,1615,310,206,264,2395,12
2018-10,220,1598,390,204,211,2403,14
2018-11,196,1666,323,207,220,2416,12
2018-12,214,1670,353,220,189,2432,11
2019-01,202,1675,314,226,225,2440,11
2019-02,182,1679,394,225,147,2445,10
2019-03,184,1650,328,221,161,2360,10
2019-04,208,1647,328,216,168,2359,13
2019-05,178,1683,394,200,85,2362,13
2019-06,184,1625,295,214,224,2358,9
2019-07,202,1635,317,220,195,2367,9
2019-08,200,1647,275,246,228,2396,11
2019-09,180,1632,532,87,112,2363,9
2019-10,176,1561,406,212,188,2367,11
2019-11,186,1579,437,218,141,2375,10
2019-12,180,1624,380,230,157,2391,10
2020-01,234,1630,272,211,283,2396,13
2020-02,192,1652,491,180,72,2395,10
2020-03,234,1587,392,221,124,2324,11
2020-04,220,1582,254,204,279,2319,11
2020-05,180,1595,413,220,91,2319,10
2020-06,216,1546,382,208,167,2303,12
2020-07,198,1558,378,212,151,2299,11
2020-08,190,1536,349,212,202,2299,12
2020-09,188,1529,363,211,169,2272,10
2020-10,216,1543,366,228,133,2270,10
2020-11,200,1531,306,230,203,2270,11
2020-12,178,1565,244,222,245,2276,11
2021-01,178,1559,237,225,253,2274,9
2021-02,228,1544,248,211,270,2273,12
2021-03,194,1461,318,200,227,2206,10
2021-04,186,1499,396,185,125,2205,11
2021-05,174,1486,353,197,168,2204,11
2021-06,204,1438,409,197,127,2171,12
2021-07,198,1451,312,200,203,2166,10
2021-08,200,1411,408,203,146,2168,12
2021-09,212,1407,256,204,277,2144,11
2021-10,216,1376,312,188,268,2144,13
2021-11,186,1379,370,211,183,2143,10
2021-12,180,1431,342,202,180,2155,10
2022-01,228,1411,212,195,337,2155,12
2022-02,186,1412,262,224,257,2155,12
2022-03,200,1349,236,145,354,2084,14
2022-04,198,1366,256,195,265,2082,14
2022-05,162,1391,322,203,165,2081,11
2022-06,204,1384,277,202,199,2062,11
2022-07,186,1252,192,139,328,1911,12
2022-08,158,1208,230,199,208,1845,8
