firms,clusters,mom1
54594,0,0.0421052631578946
10154,0,0.0833333333333332
10867,0,-0.0999999999999999
11790,0,-0.048780487804878
12117,0,0.0
12320,0,0.0328947368421053
13056,0,0.0185676392572944
13283,0,-0.0576923076923077
50091,0,-0.0408921933085502
14286,0,0.0370370370370369
14526,36,0.0333333333333334
11581,0,0.09375
15203,18,0.0
15828,23,-0.0909090909090909
16126,0,-0.0212765957446808
17137,0,0.03
85885,0,-0.0851063829787234
42438,0,-0.1413043478260869
85914,0,0.0154320987654321
55044,0,0.0209424083769633
18092,7,-0.1206896551724138
18244,0,-0.0256410256410256
55108,0,-0.1370967741935483
20336,0,-0.1136363636363636
20670,0,0.2142857142857142
64899,0,-0.0714285714285714
22905,0,0.0
23027,35,0.0980392156862746
47175,0,-0.0930787589498807
23660,0,-0.059322033898305
23975,0,0.0133333333333334
24548,0,0.0
30680,0,0.0
53401,0,0.0117647058823529
25583,35,-0.4
56274,0,-0.1079999999999999
48637,0,0.0
36150,0,0.0882352941176469
64565,0,0.2017543859649122
87207,0,-0.1470588235294118
63554,0,0.0223214285714286
31318,0,0.0833333333333332
21872,0,-0.0555555555555555
31536,0,-0.0445544554455445
54391,0,-0.0194174757281553
31983,0,-0.1428571428571429
32046,0,0.0491803278688525
32054,0,-0.0377358490566037
47511,0,0.0518518518518518
33188,0,-0.0638297872340425
33639,0,0.0769230769230768
48143,0,-0.0606060606060605
34041,0,0.0270270270270269
23552,0,0.0
60628,0,-0.0044150110375276
63597,0,0.018181818181818
57330,0,-0.0444444444444444
37875,0,-0.0263157894736841
20765,28,0.0510204081632652
66923,0,0.0
17144,0,0.0240740740740741
88357,0,0.0285714285714284
38907,0,0.0833333333333332
32205,0,-0.028735632183908
39328,0,0.03125
26657,0,-0.0410256410256409
40540,0,0.2545454545454546
22250,0,-0.1147540983606557
64979,0,-0.0362903225806451
41452,0,-0.0945945945945946
27879,0,-0.0333333333333333
52716,0,0.036697247706422
42586,0,-0.3
62287,36,0.0654205607476634
44821,0,-0.1549295774647887
44856,0,-0.1428571428571429
45103,0,-0.0126582278481012
53129,0,0.0351758793969849
89181,0,0.1376146788990826
51828,13,-0.1703910614525139
46739,0,0.0175438596491228
46843,9,0.0625
47563,0,-0.0555555555555555
89392,0,-0.050179211469534
61137,0,-0.125
61145,0,0.0
50462,28,0.04
49585,0,0.0597826086956521
64020,0,-0.0617977528089888
50682,0,-0.0909090909090909
11198,0,0.0
59926,0,-0.2019704433497536
51423,0,0.0449438202247192
67328,0,-0.0463576158940397
45022,0,-0.0236486486486486
67002,0,-0.0222222222222222
52090,0,0.02
59942,0,0.0133333333333334
52602,0,-0.1904761904761904
53613,0,0.1073446327683615
54114,28,0.0532544378698225
55213,0,-0.0596330275229357
64442,0,-0.1111111111111111
65373,0,0.069767441860465
52337,35,-0.0952380952380952
51377,0,-0.0638297872340425
22066,0,0.0093457943925232
57665,0,-0.116385911179173
67010,0,0.0
25232,0,0.1013513513513513
34948,0,-0.0867052023121387
35107,0,0.0103092783505154
58675,0,0.125
61621,0,0.034965034965035
45823,0,-0.1304347826086956
51692,0,-0.0210526315789473
40571,0,0.0547945205479452
64064,0,-0.1066666666666666
64427,9,0.0555555555555555
65058,0,-0.037037037037037
65307,0,0.0285714285714284
79733,18,-0.1372549019607842
66852,0,0.0249999999999999
46922,0,-0.0365853658536585
67193,0,0.0657894736842106
67732,17,-0.1263157894736841
67970,0,0.1304347826086955
91679,0,-0.2241379310344827
69199,0,0.0619469026548673
69220,0,-0.1605504587155963
69682,12,-0.0666666666666666
70288,0,0.1780821917808219
38850,0,-0.0441988950276243
71002,0,-0.1153846153846154
25283,23,0.0472440944881888
71934,7,-0.1176470588235294
72128,0,0.0
72291,0,-0.0256410256410256
72486,0,-0.0566037735849056
72603,0,-0.1999999999999999
72710,0,-0.015625
27764,0,-0.0128205128205127
54471,0,-0.0465116279069767
44951,0,-0.0618181818181817
58625,0,-0.2108108108108107
76022,9,-0.0172413793103448
74500,18,0.0555555555555555
60353,0,0.0
74561,0,-0.0476190476190476
65752,0,-0.1304347826086956
74975,9,0.1475409836065573
40061,0,0.0756756756756755
75417,0,-0.1020408163265306
75433,0,-0.1612903225806451
40694,28,0.0761904761904761
37640,0,0.0095238095238094
76129,0,-0.0642570281124498
48709,0,-0.1129032258064516
92524,0,0.0
47183,0,-0.0514705882352941
61217,0,0.0296296296296296
65306,27,-0.017391304347826
37612,0,0.0344827586206897
79039,35,-0.0833333333333333
79303,0,-0.0384615384615384
65103,17,-0.1857142857142857
47917,0,-0.1237113402061855
80013,0,-0.0147058823529411
61698,0,-0.024793388429752
92874,0,-0.0275229357798164
81294,0,0.0276243093922652
19502,0,-0.0219435736677116
81614,0,0.1875
81702,30,-0.055350553505535
64506,0,-0.1388888888888888
82449,0,0.0714285714285714
51086,0,-0.106060606060606
53671,0,-0.0689655172413793
83601,0,0.0392156862745098
83919,18,-0.1228070175438597
88381,0,-0.0333333333333333
62042,0,-0.2111111111111111
88445,0,-0.02
68670,0,0.0363636363636363
88867,18,-0.2058823529411765
21785,0,0.1388888888888888
10079,0,-0.1607142857142857
10048,0,0.0704225352112675
10175,35,0.0625
10361,18,-0.1481481481481481
10397,0,-0.0595238095238095
10434,12,-0.0493827160493827
70148,0,0.2395833333333332
75510,0,0.0753012048192771
10634,35,0.1875
10800,0,-0.0434782608695651
10914,31,-0.1272727272727273
10972,0,-0.0454545454545454
11124,0,-0.1147540983606557
11020,0,-0.0138888888888888
10087,0,-0.0357142857142857
11136,0,0.0769230769230768
11353,35,-0.1384615384615384
11344,0,-0.1666666666666666
75033,0,-0.106060606060606
11424,0,-0.1428571428571429
75068,0,-0.1926605504587155
75094,0,-0.0149253731343284
75174,0,-0.0098039215686274
75557,0,-0.0434782608695651
11661,0,0.5641025641025641
11694,7,0.3888888888888888
11727,35,0.2173913043478261
75110,35,0.4666666666666665
12099,0,-0.1549295774647887
75335,28,0.0217391304347827
12006,0,0.1130434782608695
75402,0,0.0879120879120878
75434,0,-0.0625
10074,0,-0.0350877192982456
50906,0,-0.1122994652406417
10568,0,0.0298507462686568
10998,0,-0.074074074074074
11181,0,0.0327868852459016
39116,0,0.0204081632653061
50032,0,0.0562659846547315
69171,0,0.0
68814,0,0.1578947368421053
47730,0,0.148936170212766
13232,0,-0.05
13777,12,-0.1791044776119402
44652,0,-0.1350574712643678
38746,0,0.125
60871,0,0.0227272727272727
14198,0,-0.1048387096774193
14331,0,-0.0476190476190476
45583,0,-0.0445544554455445
14702,0,0.1499999999999999
68830,0,-0.05
85631,0,0.0052631578947368
16185,0,0.0124223602484472
16791,7,0.1
17057,0,0.1525423728813559
17903,0,-0.05625
18287,12,0.0
49373,0,0.0852459016393443
18570,0,-0.0206896551724138
47642,0,-0.0979020979020979
18973,28,-0.074829931972789
19271,9,-0.1176470588235294
29938,0,-0.0259740259740259
10866,0,0.047008547008547
19880,0,-0.0769230769230768
25320,0,0.0335365853658535
21726,28,0.0
21742,0,-0.0220588235294117
11267,13,0.1546391752577318
50366,0,-0.0416666666666666
22753,0,-0.1655172413793103
26841,0,-0.0379746835443037
65533,0,-0.1913439635535307
24572,0,-0.0476190476190476
24951,0,0.0930232558139534
25049,0,0.0204081632653061
25217,0,0.0126582278481013
25487,0,0.0
69307,0,-0.0869565217391304
27124,7,0.1
65541,35,-0.5
27562,0,-0.0169491525423728
31026,7,-0.0344827586206896
27800,0,0.1794871794871795
27909,0,0.1999999999999999
28207,0,-0.3454545454545454
28311,0,-0.037037037037037
28522,0,-0.03125
10731,0,0.0
59707,0,0.205128205128205
63546,0,-0.1325301204819277
29023,0,-0.0727272727272727
49154,0,-0.0080385852090032
19350,0,0.1212938005390835
29210,0,0.0
49429,0,-0.0943877551020407
61313,0,-0.0555555555555555
19254,0,0.0273972602739727
31500,0,-0.0149253731343284
87581,18,-0.0285714285714285
33209,0,0.064516129032258
50788,0,-0.0930232558139535
33690,7,-0.04
34113,35,0.1428571428571428
44708,0,0.1739130434782609
58405,0,-0.0847457627118644
46295,0,-0.1389578163771712
37058,0,0.2045454545454545
26382,0,0.0621301775147928
37103,0,0.1869918699186992
31974,9,-0.0285714285714285
62228,0,0.0555555555555555
59010,0,-0.0615942028985507
60935,0,0.0588235294117647
40838,0,-0.0616438356164383
19174,0,0.0526315789473683
21055,0,-0.0459770114942529
59547,0,-0.1265822784810126
47888,23,-0.01
62367,0,0.0238095238095237
39670,0,0.064516129032258
49189,0,0.0277777777777776
32475,0,0.0517711171662125
40628,0,-0.0840336134453781
40644,0,-0.1358024691358025
39765,0,-0.0081967213114754
32600,7,0.1
41420,0,-0.119047619047619
32678,0,-0.0943396226415094
23077,31,0.0412979351032447
27828,0,0.0243055555555555
32803,30,0.0
66181,0,-0.0230326295585412
42366,0,-0.146788990825688
32926,0,0.0370370370370369
66587,0,0.0357142857142858
42922,0,-0.1290322580645161
43474,0,0.0
44135,0,-0.048780487804878
44389,0,0.1111111111111111
12503,0,-0.0416666666666666
45699,0,-0.0204081632653061
12040,0,-0.0833333333333333
46149,0,0.0612244897959184
46237,0,-0.0545454545454545
48100,35,-0.04
33267,0,-0.2352941176470588
47133,0,-0.0588235294117647
57437,0,0.1269035532994924
47571,0,-0.0666666666666666
53495,0,-0.1111111111111111
50374,0,-0.03125
48208,7,-0.024390243902439
48291,0,-0.0857142857142857
48347,0,0.0787037037037037
64282,0,-0.0818181818181817
26294,0,0.066137566137566
53612,23,-0.0171232876712328
61399,0,0.0316742081447964
50519,9,0.0
66253,0,-0.056910569105691
51960,0,0.0561797752808987
13100,0,0.0230905861456482
51984,0,0.0597014925373133
64637,0,-0.0196078431372549
60097,0,-0.1333333333333333
22891,0,0.0035842293906809
53050,0,-0.1984126984126983
53189,0,0.0
55191,0,0.0740740740740741
48063,0,-0.0588235294117647
68582,0,-0.0342465753424657
47773,28,0.0416666666666667
56339,0,0.0
56777,9,-0.12
57171,0,-0.1222222222222222
34665,0,-0.3125
57809,0,-0.1382978723404255
57817,0,-0.1592356687898088
57884,0,0.0806451612903225
58473,0,-0.0232558139534884
53639,0,-0.0145631067961164
59185,28,0.072289156626506
45313,0,0.0102040816326529
59767,0,0.0
59775,0,-0.0909090909090909
60055,0,-0.1111111111111111
60346,0,-0.1805555555555555
60679,0,-0.0216049382716049
35051,0,-0.0493827160493827
75310,0,0.0563909774436091
18403,0,0.1291448516579407
35238,0,-0.01010101010101
27713,0,-0.0102389078498293
61823,0,-0.0588235294117647
49576,28,-0.0049504950495049
62384,0,-0.1374045801526717
13936,0,0.0
64338,0,0.3181818181818181
49971,0,0.1150159744408945
63686,0,-0.125
63715,0,0.0394736842105263
91193,0,-0.0806451612903226
43748,0,0.0694444444444444
64697,0,-0.074468085106383
64769,0,-0.1293103448275862
42307,28,-0.1437908496732026
62033,0,-0.0506329113924051
61620,0,-0.1260504201680672
67177,28,0.0638297872340425
25312,0,-0.183673469387755
67620,0,0.0095238095238094
91556,0,-0.096045197740113
62682,0,-0.0642857142857142
68065,0,-0.4270833333333333
41320,0,-0.0344827586206896
68428,0,0.048780487804878
39773,0,-0.0588235294117647
50948,0,-0.0697674418604651
70106,35,-0.0999999999999999
70376,0,-0.0382513661202186
70923,9,-0.0526315789473684
42585,0,-0.1163793103448276
72005,0,0.3571428571428572
36740,0,-0.1333333333333333
72961,0,-0.0456140350877193
73083,23,-0.0204081632653061
54981,0,0.0
73796,0,-0.1967213114754098
74123,12,-0.0384615384615384
74230,0,0.1764705882352941
53751,0,-0.0597014925373133
62447,0,0.1481481481481481
76081,0,-0.0566037735849056
48573,35,-0.1999999999999999
60580,0,0.0277777777777776
63036,9,-0.1111111111111111
76743,0,-0.0675675675675675
50278,0,-0.1578947368421053
63386,35,0.0
25937,0,-0.0421052631578947
79338,0,-0.0158730158730159
46260,0,-0.0947368421052631
66368,0,-0.0124999999999999
79840,9,-0.0256410256410256
37807,0,-0.0373134328358208
80179,0,0.0535714285714286
80347,0,-0.0627615062761506
59627,0,0.0
81190,0,-0.0579710144927536
55976,0,-0.5009596928982726
51932,28,-0.111587982832618
81510,0,0.0
82924,0,-0.0541871921182266
82991,35,0.0
83011,0,-0.1226415094339622
15456,0,-0.0127659574468085
44476,0,0.0263157894736842
40539,0,0.0558139534883721
89245,0,-0.0338983050847457
91572,0,-0.087719298245614
72996,0,0.0655737704918033
91636,0,0.0
34228,0,-0.1428571428571429
91994,0,-0.16
10025,0,-0.0816326530612244
86511,0,0.1333333333333333
90609,0,-0.0564516129032257
69411,0,-0.0921052631578946
67467,0,0.0145985401459853
69032,0,0.0220750551876378
10182,0,-0.1466666666666666
10248,0,0.1379310344827586
10247,0,-0.2110091743119265
10256,0,0.0384615384615385
10259,0,0.0192307692307691
75500,0,-0.0645161290322581
10501,0,0.0588235294117647
10185,0,0.0362318840579709
10514,0,-0.0517241379310344
10531,0,-0.032258064516129
10578,0,0.0909090909090908
10178,0,0.0431654676258992
10622,0,0.0
10633,9,0.05
10709,0,0.0
10010,0,-0.0729166666666666
10706,7,0.1
67985,0,-0.2222222222222222
11747,0,0.24
76563,0,-0.0461538461538461
10199,0,-0.0987654320987654
10845,0,0.0930232558139534
10870,0,-0.1099999999999999
75528,0,-0.4363636363636364
10984,0,0.0
32563,0,-0.0204081632653061
11103,0,-0.2534246575342466
71837,0,-0.0814814814814814
11154,0,-0.087719298245614
11202,0,-0.0416666666666666
10325,0,-0.1524390243902439
11343,0,0.0256410256410255
71685,0,0.2727272727272727
10415,0,-0.1034482758620689
11382,0,0.0
11379,0,0.0087719298245614
11453,7,-0.289855072463768
11278,0,0.0
11475,7,-0.0172413793103448
10636,0,0.1604938271604938
11480,35,-0.0357142857142857
75066,0,0.0096153846153845
10790,9,-0.0103092783505154
75100,0,-0.1621621621621621
75170,7,0.0666666666666666
11670,9,0.5333333333333334
75563,18,0.2307692307692308
75179,0,-0.1610738255033557
11959,0,0.2903225806451612
11928,0,0.0526315789473683
11081,0,-0.3054054054054054
11977,0,-0.0673076923076922
11978,13,-0.1388888888888888
61858,9,0.0
56354,0,0.0512820512820513
65832,0,-0.175609756097561
66413,0,0.25
21020,0,-0.0535714285714286
10429,0,0.021505376344086
85041,0,-0.0616438356164383
62500,0,0.0
27991,0,0.0617283950617284
10517,0,0.0
20482,35,-0.05
10656,0,-0.0344827586206896
10057,0,-0.0714285714285714
63837,0,-0.144927536231884
60038,36,-0.108695652173913
51510,0,-0.1020408163265306
10752,0,0.048780487804878
10779,0,-0.1304347826086956
61487,0,0.0833333333333332
85113,0,-0.0675675675675675
10875,0,-0.1307692307692307
64514,0,0.0
61241,0,0.1599999999999999
11042,0,0.146341463414634
61081,0,-0.1620370370370371
28222,0,0.0028490028490029
51721,0,0.0914634146341464
28804,0,-0.0149253731343284
11587,0,-0.0108695652173913
49584,0,0.1269841269841269
42083,0,0.0740740740740741
48514,0,0.0246913580246914
63845,0,-0.0324074074074074
11691,0,0.0210526315789474
10137,28,0.0538461538461538
44740,0,0.0209205020920502
11851,0,0.0
26331,0,0.2352941176470588
10145,0,0.143167028199566
85033,0,0.0258620689655173
41443,0,0.0187667560321715
45911,0,-0.0384615384615384
12205,0,-0.1333333333333333
24643,0,-0.0571428571428571
64856,0,-0.2423312883435583
10161,0,0.0419580419580418
28484,0,0.0649350649350648
12424,35,0.0
60046,0,-0.044776119402985
39482,0,0.2530120481927711
10225,0,-0.0418118466898954
56119,0,-0.0950413223140496
23341,36,-0.0752941176470588
12758,0,0.0666666666666666
24109,0,0.051660516605166
12811,35,0.0
12918,28,0.0654205607476634
66421,0,-0.024390243902439
15667,0,-0.032
65859,28,0.0399305555555555
10488,0,-0.1428571428571429
50112,0,0.0056179775280897
13304,0,-0.1079545454545454
64143,0,0.04
29049,0,0.0530612244897958
13603,0,-0.3
46527,0,-0.0655737704918032
58560,0,0.1666666666666667
13769,0,0.0212765957446807
69200,0,0.0606060606060605
10401,0,0.0567375886524823
11144,0,0.048780487804878
23544,28,0.0594059405940594
13988,0,-0.0909090909090909
10460,28,-0.0846153846153846
14008,0,-0.4153225806451612
14059,0,0.1052631578947369
19553,0,0.0638297872340425
18075,0,0.0714285714285714
14219,0,0.0362903225806452
14227,12,0.1599999999999999
87119,0,-0.1208791208791209
14323,0,-0.053921568627451
29102,0,0.1481481481481481
59184,0,-0.0617021276595745
64397,0,-0.1813186813186813
29145,28,0.0408163265306122
14593,0,-0.1092436974789915
52804,0,-0.0192307692307692
10516,0,0.0095238095238094
14868,0,0.0
29380,0,-0.05
17566,0,0.0
19692,23,-0.0038461538461538
15035,0,0.0454545454545454
60230,0,0.0
29209,0,0.0040160642570281
31472,35,0.0588235294117647
21143,0,0.0
10364,36,-0.0558139534883721
24272,0,0.0
15334,0,0.0416666666666667
15457,0,-0.05
15465,0,-0.1999999999999999
15502,9,-0.0833333333333333
47140,0,-0.0743801652892561
85607,0,0.0
15553,28,0.0616883116883117
10604,0,0.018162393162393
15684,0,-0.3430232558139535
20458,35,-0.3783783783783784
15721,0,0.0526315789473683
49701,0,0.0208333333333332
15820,12,0.0
44644,0,0.0486618004866179
15975,0,-0.1904761904761904
16030,0,0.0735294117647058
44601,23,-0.0325581395348837
27684,0,-0.040590405904059
40416,0,0.0526315789473683
58376,0,0.078740157480315
65496,0,-0.036144578313253
85711,12,0.21875
53110,28,-0.0981595092024539
62797,0,0.0847457627118644
52484,9,-0.1428571428571429
75034,0,0.1402439024390243
10318,0,0.0
58755,0,0.072289156626506
57568,28,-0.0275862068965517
16460,0,-0.1165048543689319
58480,0,-0.1612903225806451
16468,0,-0.0384615384615384
24221,0,0.0725388601036269
16564,0,-0.0270270270270269
55781,0,-0.0256410256410256
16599,0,0.1446540880503144
29532,35,-0.0277777777777777
16890,0,0.0705882352941176
46877,0,-0.1385767790262172
39693,36,0.0
42358,0,0.064516129032258
16978,0,0.0428571428571429
85842,7,-0.2857142857142857
47423,0,-0.081967213114754
26518,0,-0.0348027842227378
27887,0,-0.0450819672131147
75330,35,0.1
29612,23,-0.0348837209302325
39642,28,-0.0692431561996779
17444,0,-0.1186440677966101
10743,28,-0.0192307692307692
65875,0,0.0774818401937045
29639,0,0.0632911392405062
65509,0,0.0092879256965945
19377,0,0.0448343079922026
10786,0,-0.0993377483443708
17815,0,-0.0233050847457627
47992,0,-0.1909090909090909
54164,0,0.1391941391941391
17962,0,-0.1009174311926605
61508,0,-0.0149253731343284
18156,31,-0.02
18316,0,-0.0681818181818182
20220,0,0.0579710144927536
61946,0,-0.0325581395348837
38527,0,0.0
18455,28,-0.0238095238095238
62519,0,0.1428571428571428
19561,0,-0.0248226950354609
42024,0,-0.0252525252525253
51393,0,-0.0999999999999999
18754,0,0.0
18762,0,-0.1071428571428571
16571,0,-0.0601851851851852
25144,0,0.0488888888888889
66130,0,0.0239520958083832
39757,0,-0.1282051282051282
19159,31,0.0188679245283018
17961,0,0.0851528384279476
19393,0,-0.0502092050209205
42606,0,0.1730769230769231
19546,0,0.3108108108108107
53786,28,-0.0444444444444444
10874,28,-0.0078740157480314
55597,36,-0.0157480314960629
19677,35,-0.1666666666666666
19693,0,-0.125
19722,7,-0.078125
67176,0,-0.0257731958762886
50227,0,0.010752688172043
19888,0,-0.1071428571428571
10890,0,0.0
67432,0,-0.0121951219512195
19992,0,0.0410958904109588
59686,0,-0.0431034482758621
20730,0,0.0590185676392573
24600,0,-0.1538461538461538
20117,0,-0.0763358778625954
20125,0,-0.0298507462686566
45655,0,0.0405405405405405
48282,0,0.0
20299,0,0.0294117647058822
10989,0,0.024
58181,0,-0.05
62148,0,-0.0491525423728813
20459,0,-0.3870967741935484
