firms,mom1,clusters
65832,-0.0759493670886075,1
66413,-0.2105263157894736,1
21020,-0.0584958217270195,1
10429,-0.208955223880597,1
85041,-0.0758620689655172,0
62500,0.0434782608695651,1
27991,-0.3953488372093023,0
10517,0.0806451612903225,0
20482,-0.0218749999999999,1
10656,-0.0652173913043477,1
10664,-0.0392156862745097,0
10057,-0.1372549019607842,1
63837,-0.1090909090909091,1
60038,-0.1698113207547169,0
51510,0.1999999999999999,0
10701,-0.65,0
10752,-0.1764705882352941,0
85113,-0.0378787878787878,0
64514,-0.2962962962962963,0
61241,-0.0465116279069767,1
11149,-0.0746268656716417,0
61081,-0.1048387096774193,1
11341,0.0263157894736842,0
28222,-0.0082872928176795,1
11376,-0.0952380952380952,0
51721,-0.2424242424242424,1
28804,-0.1366906474820144,1
49584,0.0652173913043479,1
42083,-0.0674157303370787,0
48514,-0.0081967213114754,1
63845,-0.1385542168674698,1
11691,-0.150943396226415,1
10137,-0.0381944444444444,1
44740,-0.1150442477876105,1
11851,-0.05,0
26331,-0.1666666666666666,1
10145,-0.1008064516129032,1
41443,0.0390243902439024,1
45911,-0.0952380952380952,1
12205,0.2068965517241379,1
24643,-0.0271844660194174,1
64856,-0.1014492753623188,0
10161,-0.06,1
28484,-0.0285714285714285,1
12424,-0.1636363636363637,0
60046,-0.1313131313131312,1
39482,-0.0799999999999999,0
10225,0.0223880597014924,0
56119,-0.0062893081761006,2
23341,-0.1428571428571429,1
12758,-0.0285714285714285,0
24109,0.0,1
12811,0.125,0
12918,-0.0684931506849315,0
66771,-0.0824175824175824,0
65859,0.1090909090909091,1
13291,0.1379310344827586,0
50112,-0.0344827586206896,1
13304,-0.1217391304347825,0
64143,0.0188679245283018,0
29049,0.0704225352112675,1
13603,0.1538461538461537,0
46527,0.0,1
65111,-0.0793650793650794,1
13638,-0.086206896551724,0
58560,0.0188679245283018,0
13769,-0.1428571428571429,0
15974,-0.0588235294117647,0
69200,-0.0833333333333333,0
10401,-0.0463320463320463,1
23544,-0.0517241379310344,1
10460,-0.1686746987951807,1
14008,-0.011049723756906,0
14059,0.25,0
19553,0.0318181818181817,1
64864,0.0,0
18075,-0.2131147540983606,1
64151,-0.2380952380952381,0
14219,-0.3529411764705882,0
14227,-0.1999999999999999,0
54375,0.1176470588235294,0
87119,-0.1746031746031746,0
14323,-0.0136986301369863,1
65867,-0.1714285714285713,0
29102,0.0612244897959184,0
59184,-0.0566037735849056,0
29145,-0.0833333333333333,1
14593,-0.2162162162162162,0
14622,-0.0625,1
52804,-0.1791044776119402,1
10516,0.0217391304347827,1
14833,-0.2878787878787878,0
14868,-0.1428571428571429,0
29380,-0.1111111111111111,0
17566,-0.0754716981132075,1
19692,-0.1493775933609958,1
15035,0.0819672131147541,1
29209,-0.1428571428571429,0
15131,-0.1153846153846154,0
21143,-0.0534351145038167,1
10364,-0.0704225352112676,1
24272,-0.0681818181818182,1
15262,-0.2857142857142857,1
15334,-0.1081081081081081,0
29276,-0.1111111111111111,0
15457,-0.1458333333333333,0
15502,0.0769230769230768,0
47140,-0.1546391752577319,1
85607,-0.1637931034482759,1
15553,0.0704845814977974,1
10604,-0.0037071362372567,1
15684,-0.0357142857142857,0
20458,-0.0377358490566037,0
15721,-0.1024096385542169,0
49701,-0.2083333333333333,1
15820,-0.1111111111111111,0
69542,-0.1111111111111111,0
44644,-0.0148883374689826,1
15975,-0.2727272727272727,0
16011,-0.15,0
16030,-0.0571428571428571,0
27684,-0.0927835051546391,1
40416,-0.1872340425531915,0
65496,-0.303030303030303,1
64717,-0.0681818181818182,0
53110,0.0258620689655173,1
62797,-0.1951219512195121,1
52484,-0.2975206611570248,1
10318,-0.0857142857142857,0
58755,-0.0215827338129496,1
57568,-0.0962343096234309,1
58480,-0.1538461538461538,0
16468,-0.05,1
24221,0.0192307692307691,1
16564,-0.1052631578947368,1
55781,-0.0521008403361344,1
16599,0.0084745762711864,1
29532,-0.1944444444444444,0
16890,-0.0444444444444444,1
46877,0.0,1
39693,-0.015075376884422,1
42358,-0.0291262135922329,0
85842,0.0,0
47423,-0.0588235294117647,0
17065,0.048780487804878,0
26518,-0.0543689320388349,1
27887,0.0211640211640211,1
29612,-0.0277777777777777,0
39642,0.0,1
17444,0.0555555555555555,1
10743,-0.101010101010101,1
65875,0.1052631578947369,1
29639,-0.119047619047619,0
65883,0.0269607843137253,1
65509,0.0151515151515151,1
43772,-0.0693877551020408,2
19377,-0.1136363636363636,0
38471,0.4285714285714286,0
10786,0.0,1
17815,-0.0921052631578946,1
47992,0.1627906976744186,0
54164,-0.0641711229946524,1
17962,-0.0222222222222222,0
61508,-0.1428571428571429,1
18156,0.1309523809523809,0
18287,0.0,0
18316,0.05,0
20220,-0.2525252525252525,0
61946,-0.0627802690582959,1
18391,0.013157894736842,0
38527,-0.0972222222222222,0
18455,0.0038167938931297,0
62519,-0.0625,0
19561,-0.1373056994818653,1
42024,-0.1277533039647577,1
51393,-0.0227272727272727,0
