month,invested,outlier,first,second,rest,total,number of clusters
1995-10,124,1914,77,58,344,2393,63
1995-11,120,1933,81,72,330,2416,66
1995-12,130,2137,91,73,371,2672,66
1996-01,110,2149,89,76,372,2686,66
1996-02,112,2166,85,72,385,2708,66
1996-03,114,1995,93,76,330,2494,70
1996-04,26,2029,85,77,346,2537,63
1996-05,96,2048,72,69,371,2560,66
1996-06,126,2061,90,81,344,2576,63
1996-07,190,2293,93,92,389,2867,64
1996-08,52,2316,94,70,415,2895,64
1996-09,152,2246,109,89,364,2808,63
1996-10,158,2265,114,77,376,2832,63
1996-11,90,2289,112,90,370,2861,63
1996-12,130,2388,114,85,398,2985,63
1997-01,98,2393,95,89,414,2991,63
1997-02,126,2393,122,101,375,2991,66
1997-03,120,2277,89,82,399,2847,66
1997-04,60,2316,79,70,430,2895,66
1997-05,118,2323,87,83,411,2904,66
1997-06,92,2344,82,74,430,2930,66
1997-07,104,2372,110,87,396,2965,66
1997-08,142,2401,107,88,405,3001,63
1997-09,126,2350,109,93,386,2938,63
1997-10,120,2370,87,68,438,2963,67
1997-11,116,2383,106,80,410,2979,66
1997-12,72,2509,75,69,483,3136,66
1998-01,84,2549,95,74,469,3187,63
1998-02,92,2573,83,72,489,3217,66
1998-03,64,2544,94,87,455,3180,66
1998-04,68,2561,105,68,467,3201,66
1998-05,118,2576,98,89,457,3220,66
1998-06,98,2530,91,68,474,3163,66
1998-07,104,2534,81,58,495,3168,66
1998-08,178,2541,106,81,449,3177,66
1998-09,188,2493,88,59,476,3116,66
1998-10,126,2499,77,67,481,3124,68
1998-11,96,2517,97,62,470,3146,68
1998-12,108,2516,81,74,474,3145,66
1999-01,74,2525,94,70,467,3156,68
1999-02,78,2529,68,66,498,3161,66
1999-03,160,2653,74,59,531,3317,68
1999-04,176,2653,111,89,463,3316,63
1999-05,82,2651,74,64,525,3314,66
1999-06,152,2615,69,64,521,3269,66
1999-07,86,2637,67,54,539,3297,67
1999-08,86,2651,57,56,550,3314,66
1999-09,142,2649,81,56,526,3312,68
1999-10,170,2674,89,72,508,3343,68
1999-11,162,2713,100,71,507,3391,66
1999-12,122,2862,97,76,543,3578,68
2000-01,162,2887,96,80,546,3609,68
2000-02,132,2886,95,88,539,3608,68
2000-03,174,2449,114,88,410,3061,68
2000-04,22,2465,78,66,473,3082,66
2000-05,90,2488,70,61,491,3110,66
2000-06,154,2457,109,86,419,3071,66
2000-07,156,2481,85,77,459,3102,66
2000-08,138,2497,75,64,486,3122,66
2000-09,162,2436,111,72,426,3045,63
2000-10,158,2451,137,85,391,3064,66
2000-11,106,2477,81,68,470,3096,63
2000-12,168,2863,92,80,544,3579,66
2001-01,130,2869,79,78,561,3587,68
2001-02,156,2885,60,58,603,3606,66
2001-03,178,2769,92,65,535,3461,67
2001-04,116,2775,91,76,527,3469,66
2001-05,44,2783,86,69,541,3479,68
2001-06,116,2755,72,69,548,3444,66
2001-07,146,2759,67,65,558,3449,67
2001-08,84,2781,70,59,567,3477,66
2001-09,128,2701,94,65,517,3377,66
2001-10,110,2725,60,59,562,3406,66
2001-11,160,2753,86,72,531,3442,66
2001-12,4,2797,89,78,532,3496,66
2002-01,124,2814,90,77,537,3518,66
2002-02,144,2825,74,73,560,3532,66
2002-03,132,2740,92,77,516,3425,66
2002-04,156,2761,78,73,540,3452,66
2002-05,134,2788,87,83,527,3485,66
2002-06,124,2773,66,50,577,3466,66
2002-07,86,2798,89,74,537,3498,66
2002-08,134,2820,81,71,553,3525,68
2002-09,122,2756,70,64,555,3445,64
2002-10,36,2757,77,72,541,3447,66
2002-11,102,2761,109,78,504,3452,63
2002-12,142,2751,84,69,535,3439,66
2003-01,4,2757,70,67,552,3446,63
2003-02,98,2762,70,67,554,3453,66
2003-03,130,2688,85,66,521,3360,66
2003-04,64,2690,84,64,525,3363,68
2003-05,122,2705,69,63,544,3381,66
2003-06,68,2701,68,61,547,3377,66
2003-07,132,2724,88,62,531,3405,63
2003-08,48,2746,84,58,545,3433,67
2003-09,104,2705,102,72,503,3382,63
2003-10,148,2712,80,71,527,3390,66
2003-11,104,2736,93,78,513,3420,67
2003-12,74,2775,100,80,514,3469,67
2004-01,102,2797,76,72,551,3496,67
2004-02,96,2799,82,70,548,3499,68
2004-03,118,2737,90,78,517,3422,67
2004-04,108,2753,78,67,544,3442,64
2004-05,30,2781,73,71,552,3477,67
2004-06,86,2766,77,69,546,3458,66
2004-07,134,2784,71,66,559,3480,66
2004-08,148,2809,62,56,584,3511,66
2004-09,122,2777,75,68,551,3471,67
2004-10,72,2789,70,59,568,3486,67
2004-11,74,2799,76,65,559,3499,67
2004-12,30,2821,72,71,562,3526,66
2005-01,166,2824,79,67,560,3530,66
2005-02,16,2825,73,65,568,3531,66
2005-03,120,2751,70,64,554,3439,67
2005-04,176,2753,70,66,552,3441,66
2005-05,60,2761,72,63,555,3451,66
2005-06,114,2719,79,68,533,3399,67
2005-07,138,2718,70,67,543,3398,67
2005-08,82,2724,73,70,538,3405,66
2005-09,44,2663,70,63,533,3329,64
2005-10,24,2660,69,65,531,3325,63
2005-11,132,2662,105,64,497,3328,66
2005-12,112,2683,77,68,526,3354,64
2006-01,114,2688,75,67,530,3360,63
2006-02,48,2689,71,69,533,3362,64
2006-03,80,2624,57,50,549,3280,66
2006-04,102,2624,63,60,533,3280,64
2006-05,86,2629,79,72,506,3286,63
2006-06,14,2601,64,59,528,3252,66
2006-07,58,2606,78,67,507,3258,66
2006-08,92,2613,74,71,508,3266,64
2006-09,74,2553,72,70,496,3191,63
2006-10,118,2553,70,68,501,3192,63
2006-11,68,2561,79,67,495,3202,66
2006-12,144,2559,64,56,520,3199,66
2007-01,92,2561,81,78,481,3201,66
2007-02,132,2565,77,76,489,3207,63
2007-03,136,2481,80,60,481,3102,63
2007-04,22,2481,67,65,488,3101,66
2007-05,90,2477,70,64,486,3097,66
2007-06,10,2429,119,84,404,3036,66
2007-07,14,2431,135,101,372,3039,66
2007-08,34,2434,121,99,389,3043,63
2007-09,108,2398,111,96,393,2998,66
2007-10,146,2401,98,79,423,3001,63
2007-11,72,2403,113,79,409,3004,66
2007-12,80,2401,113,89,398,3001,63
2008-01,142,2411,114,70,419,3014,66
2008-02,94,2418,122,95,388,3023,66
2008-03,174,2374,99,79,416,2968,68
2008-04,114,2381,114,94,387,2976,66
2008-05,64,2385,98,76,422,2981,63
2008-06,46,2370,104,98,391,2963,63
2008-07,70,2386,104,88,405,2983,63
2008-08,66,2397,129,101,370,2997,66
2008-09,92,2353,93,81,414,2941,66
2008-10,94,2355,117,83,389,2944,68
2008-11,136,2366,130,96,366,2958,68
2008-12,8,2134,138,68,328,2668,70
2009-01,134,2150,127,61,350,2688,68
2009-02,134,2153,127,56,355,2691,68
2009-03,90,2348,109,91,387,2935,68
2009-04,124,2348,86,76,425,2935,66
2009-05,88,2353,104,81,404,2942,64
2009-06,130,2334,107,105,372,2918,66
2009-07,18,2353,71,67,451,2942,66
2009-08,54,2364,102,85,404,2955,63
2009-09,14,2336,85,81,418,2920,66
2009-10,18,2339,94,85,406,2924,63
2009-11,90,2344,100,87,399,2930,66
2009-12,2,2184,114,90,342,2730,63
2010-01,90,2195,106,61,382,2744,66
2010-02,24,2200,121,90,339,2750,63
2010-03,70,2126,106,65,361,2658,66
2010-04,48,2129,123,92,318,2662,48
2010-05,22,2137,87,83,365,2672,66
2010-06,48,2112,104,90,334,2640,63
2010-07,94,2122,119,64,348,2653,63
2010-08,42,2130,124,94,315,2663,66
2010-09,72,2091,116,75,332,2614,63
2010-10,28,2090,110,63,350,2613,63
2010-11,6,2101,118,91,316,2626,66
2010-12,0,2135,118,74,342,2669,64
2011-01,46,2144,77,67,392,2680,66
2011-02,22,2149,124,99,315,2687,63
2011-03,114,2276,88,86,395,2845,63
2011-04,26,2283,89,79,403,2854,66
2011-05,92,2288,101,80,391,2860,66
2011-06,56,2267,93,87,387,2834,63
2011-07,32,2281,98,73,399,2851,66
2011-08,168,2292,98,64,411,2865,66
2011-09,58,2264,106,84,376,2830,66
2011-10,38,2265,103,92,372,2832,66
2011-11,6,2276,103,95,371,2845,66
2011-12,0,2055,122,86,306,2569,70
2012-01,104,2066,134,93,290,2583,48
2012-02,74,2066,123,80,314,2583,70
2012-03,2,2222,98,95,363,2778,63
2012-04,102,2226,119,96,342,2783,63
2012-05,62,2229,126,93,338,2786,63
2012-06,122,2208,103,88,361,2760,63
2012-07,18,2214,93,91,370,2768,66
2012-08,18,2217,98,88,369,2772,66
2012-09,94,2202,97,64,390,2753,66
2012-10,36,2199,73,67,410,2749,66
2012-11,134,2200,95,92,363,2750,66
2012-12,22,2200,112,83,355,2750,63
2013-01,136,2201,93,78,379,2751,63
2013-02,40,2201,97,78,376,2752,63
2013-03,38,2144,94,86,356,2680,66
2013-04,30,2141,87,80,368,2676,66
2013-05,16,2141,93,52,391,2677,66
2013-06,62,2123,86,77,368,2654,66
2013-07,2,2124,96,88,347,2655,66
2013-08,42,2126,95,88,349,2658,63
2013-09,60,2086,104,74,344,2608,63
2013-10,12,2093,84,79,361,2617,66
2013-11,126,2101,96,71,358,2626,66
2013-12,0,2124,112,94,325,2655,63
2014-01,80,2129,88,85,360,2662,63
2014-02,116,2132,100,98,335,2665,66
2014-03,136,2096,100,68,356,2620,66
2014-04,34,2108,92,89,346,2635,63
2014-05,78,2114,93,75,361,2643,66
2014-06,78,2098,95,76,354,2623,66
2014-07,74,2105,104,62,360,2631,66
2014-08,34,2112,100,96,332,2640,63
2014-09,120,2082,101,57,363,2603,64
2014-10,100,2081,114,82,324,2601,63
2014-11,82,2083,86,76,359,2604,64
2014-12,64,2098,96,71,358,2623,63
2015-01,30,2112,110,83,335,2640,64
2015-02,64,2113,79,64,386,2642,66
2015-03,26,2086,100,77,345,2608,66
2015-04,2,2090,104,85,334,2613,63
2015-05,50,2094,101,87,336,2618,66
2015-06,16,2067,91,72,354,2584,63
2015-07,40,2068,92,87,338,2585,66
2015-08,2,2078,106,69,345,2598,63
2015-09,70,2030,92,83,333,2538,66
2015-10,18,2030,81,75,352,2538,66
2015-11,116,2033,93,75,341,2542,66
2015-12,26,2025,117,85,305,2532,66
2016-01,86,2026,96,78,333,2533,66
2016-02,14,2029,87,81,339,2536,63
2016-03,36,1995,72,71,356,2494,64
2016-04,120,2005,119,77,306,2507,64
2016-05,38,2009,78,73,352,2512,64
2016-06,12,1986,63,60,374,2483,66
2016-07,12,1988,95,85,317,2485,64
2016-08,62,1995,88,83,328,2494,64
2016-09,42,1963,89,74,328,2454,66
2016-10,28,1965,79,73,340,2457,64
2016-11,72,1977,76,67,351,2471,66
2016-12,2,1974,79,63,352,2468,66
2017-01,4,1976,86,74,334,2470,63
2017-02,12,1978,89,80,326,2473,66
2017-03,124,1929,80,77,325,2411,64
2017-04,46,1932,78,72,333,2415,66
2017-05,14,1941,61,58,366,2426,66
2017-06,10,1912,57,56,365,2390,67
2017-07,14,1921,69,63,349,2402,66
2017-08,12,1928,76,66,340,2410,66
2017-09,50,1906,79,50,348,2383,68
2017-10,82,1918,66,58,356,2398,66
2017-11,84,1929,75,64,344,2412,67
2017-12,70,1946,76,63,348,2433,66
2018-01,84,1949,70,63,355,2437,66
2018-02,10,1961,80,70,340,2451,63
2018-03,98,1913,67,52,359,2391,66
2018-04,64,1929,76,72,334,2411,63
2018-05,104,1943,84,77,325,2429,66
2018-06,32,1923,70,52,359,2404,66
2018-07,16,1932,71,53,359,2415,66
2018-08,64,1947,82,68,337,2434,63
2018-09,22,1916,82,69,328,2395,66
2018-10,2,1922,69,63,349,2403,64
2018-11,24,1933,76,66,341,2416,67
2018-12,90,1945,72,71,344,2432,68
2019-01,50,1952,65,60,363,2440,67
2019-02,28,1956,70,53,366,2445,66
2019-03,12,1888,70,63,339,2360,66
2019-04,8,1887,78,67,327,2359,63
2019-05,12,1889,67,62,344,2362,66
2019-06,14,1886,86,60,326,2358,68
2019-07,16,1893,63,59,352,2367,66
2019-08,6,1917,63,54,362,2396,68
2019-09,28,1890,56,50,367,2363,66
2019-10,4,1893,65,60,349,2367,66
2019-11,20,1900,67,63,345,2375,67
2019-12,12,1913,47,43,388,2391,66
2020-01,8,1917,63,54,362,2396,68
2020-02,44,1916,67,64,348,2395,63
2020-03,140,1859,77,65,323,2324,67
2020-04,132,1855,69,62,333,2319,68
2020-05,34,1855,99,75,290,2319,66
2020-06,28,1842,62,58,341,2303,68
2020-07,12,1839,70,68,322,2299,63
2020-08,72,1839,81,59,320,2299,68
2020-09,58,1817,61,52,342,2272,68
2020-10,10,1816,88,57,309,2270,63
2020-11,20,1816,74,69,311,2270,67
2020-12,36,1821,95,65,295,2276,66
2021-01,28,1819,78,72,305,2274,63
2021-02,118,1818,75,73,307,2273,63
2021-03,38,1765,76,64,301,2206,63
2021-04,40,1764,61,59,321,2205,63
2021-05,32,1763,66,56,319,2204,70
2021-06,60,1737,74,57,303,2171,68
2021-07,52,1733,86,70,277,2166,66
2021-08,112,1734,59,51,324,2168,66
2021-09,90,1715,57,52,320,2144,66
2021-10,38,1715,80,68,281,2144,66
2021-11,94,1714,66,60,303,2143,63
2021-12,106,1724,50,48,333,2155,66
2022-01,104,1724,59,55,317,2155,67
2022-02,112,1724,61,58,312,2155,63
2022-03,10,1667,65,51,301,2084,66
2022-04,12,1665,62,56,299,2082,66
2022-05,10,1665,61,58,297,2081,66
2022-06,28,1649,60,54,299,2062,66
2022-07,40,1529,104,92,186,1911,70
2022-08,46,1476,129,93,147,1845,48
