month,invested,outlier,first,second,rest,total,number of clusters
1997-01,58,2692,71,65,163,2991,35
1997-02,86,2692,81,77,141,2991,35
1997-03,82,2562,71,70,144,2847,35
1997-04,42,2605,79,70,141,2895,35
1997-05,78,2613,74,67,150,2904,35
1997-06,82,2637,72,71,150,2930,35
1997-07,68,2668,93,74,130,2965,35
1997-08,88,2701,84,57,159,3001,35
1997-09,74,2644,78,69,147,2938,35
1997-10,78,2666,74,70,153,2963,35
1997-11,64,2681,88,75,135,2979,35
1997-12,50,2822,66,59,189,3136,39
1998-01,70,2868,71,53,195,3187,39
1998-02,64,2895,68,40,214,3217,40
1998-03,28,2862,67,57,194,3180,35
1998-04,48,2881,76,52,192,3201,40
1998-05,46,2898,66,52,204,3220,35
1998-06,60,2846,71,53,193,3163,35
1998-07,80,2851,87,47,183,3168,39
1998-08,96,2859,66,62,190,3177,35
1998-09,94,2804,68,50,194,3116,39
1998-10,76,2811,72,39,202,3124,40
1998-11,56,2831,75,52,188,3146,35
1998-12,80,2830,86,52,177,3145,40
1999-01,54,2840,66,56,194,3156,40
1999-02,54,2845,71,59,186,3161,40
1999-03,98,2985,92,58,182,3317,39
1999-04,88,2984,66,63,203,3316,37
1999-05,40,2982,76,43,213,3314,40
1999-06,88,2942,68,57,202,3269,39
1999-07,56,2967,83,58,189,3297,35
1999-08,76,2982,75,74,183,3314,35
1999-09,84,2980,75,67,190,3312,35
1999-10,100,3008,78,54,203,3343,39
1999-11,82,3052,77,63,199,3391,35
1999-12,96,3220,85,56,217,3578,35
2000-01,102,3248,94,67,200,3609,35
2000-02,42,3247,88,81,192,3608,40
2000-03,72,2755,90,63,153,3061,40
2000-04,12,2773,67,56,186,3082,40
2000-05,48,2799,68,55,188,3110,40
2000-06,70,2764,73,61,173,3071,35
2000-07,82,2791,56,53,202,3102,40
2000-08,64,2809,59,58,196,3122,40
2000-09,86,2740,98,62,145,3045,35
2000-10,74,2757,93,77,137,3064,35
2000-11,70,2786,69,51,190,3096,40
2000-12,100,3221,64,55,239,3579,39
2001-01,126,3228,76,61,222,3587,39
2001-02,88,3245,56,54,251,3606,39
2001-03,118,3115,71,69,206,3461,35
2001-04,90,3122,83,65,199,3469,35
2001-05,48,3131,83,51,214,3479,35
2001-06,74,3099,92,66,187,3444,35
2001-07,84,3104,57,55,233,3449,35
2001-08,70,3129,81,63,204,3477,35
2001-09,82,3039,69,64,205,3377,35
2001-10,112,3065,93,63,185,3406,35
2001-11,112,3097,68,66,211,3442,36
2001-12,8,3146,62,55,233,3496,40
2002-01,82,3166,53,52,247,3518,40
2002-02,74,3178,75,59,220,3532,40
2002-03,102,3082,97,62,184,3425,35
2002-04,96,3106,62,50,234,3452,40
2002-05,102,3136,80,47,222,3485,40
2002-06,64,3119,54,42,251,3466,37
2002-07,50,3148,84,49,217,3498,40
2002-08,72,3172,81,46,226,3525,37
2002-09,66,3100,84,45,216,3445,37
2002-10,38,3102,66,52,227,3447,37
2002-11,64,3106,59,51,236,3452,40
2002-12,72,3095,54,52,238,3439,37
2003-01,10,3101,53,47,245,3446,37
2003-02,52,3107,48,43,255,3453,35
2003-03,90,3024,65,54,217,3360,35
2003-04,62,3026,77,61,199,3363,35
2003-05,70,3043,55,53,230,3381,37
2003-06,38,3039,56,50,232,3377,35
2003-07,68,3064,83,57,201,3405,40
2003-08,40,3089,68,52,224,3433,35
2003-09,64,3043,64,54,221,3382,35
2003-10,80,3051,59,47,233,3390,35
2003-11,84,3078,60,59,223,3420,39
2003-12,44,3122,58,54,235,3469,39
2004-01,74,3146,60,58,232,3496,35
2004-02,36,3149,67,59,224,3499,39
2004-03,38,3079,54,46,243,3422,39
2004-04,64,3097,63,38,244,3442,39
2004-05,20,3129,76,55,217,3477,35
2004-06,50,3112,70,55,221,3458,39
2004-07,78,3132,53,51,244,3480,39
2004-08,96,3160,64,60,227,3511,40
2004-09,62,3124,62,58,227,3471,39
2004-10,62,3137,47,44,258,3486,40
2004-11,58,3149,68,58,224,3499,39
2004-12,22,3173,71,69,213,3526,40
2005-01,96,3177,75,63,215,3530,40
2005-02,22,3178,90,89,174,3531,39
2005-03,68,3095,81,75,188,3439,40
2005-04,96,3097,66,57,221,3441,40
2005-05,50,3106,93,63,189,3451,39
2005-06,70,3059,75,52,213,3399,40
2005-07,100,3058,104,55,181,3398,39
2005-08,44,3064,68,64,209,3405,39
2005-09,32,2996,85,55,193,3329,40
2005-10,28,2992,84,50,199,3325,40
2005-11,60,2995,81,74,178,3328,40
2005-12,72,3018,76,50,210,3354,40
2006-01,84,3024,72,62,202,3360,40
2006-02,40,3025,69,65,203,3362,40
2006-03,42,2952,64,62,202,3280,40
2006-04,58,2952,72,55,201,3280,40
2006-05,48,2957,89,52,188,3286,40
2006-06,8,2926,87,52,187,3252,40
2006-07,46,2932,73,57,196,3258,40
2006-08,52,2939,77,45,205,3266,40
2006-09,52,2872,82,51,186,3191,40
2006-10,84,2872,88,52,180,3192,40
2006-11,36,2881,69,47,205,3202,40
2006-12,66,2879,79,57,184,3199,40
2007-01,66,2881,90,68,162,3201,40
2007-02,66,2886,89,63,169,3207,40
2007-03,94,2791,90,44,177,3102,39
2007-04,18,2791,101,45,164,3101,39
2007-05,44,2787,64,46,200,3097,40
2007-06,12,2732,93,60,151,3036,39
2007-07,16,2735,100,61,143,3039,35
2007-08,20,2738,104,58,143,3043,39
2007-09,76,2698,83,63,154,2998,40
2007-10,72,2701,83,77,140,3001,39
2007-11,44,2703,79,76,146,3004,35
2007-12,54,2701,81,71,148,3001,39
2008-01,100,2712,105,63,134,3014,35
2008-02,66,2720,94,69,140,3023,39
2008-03,98,2671,67,62,168,2968,35
2008-04,74,2678,80,71,147,2976,39
2008-05,42,2683,91,80,127,2981,28
2008-06,44,2666,75,59,163,2963,35
2008-07,40,2684,76,70,153,2983,35
2008-08,44,2697,85,60,155,2997,35
2008-09,48,2647,68,45,181,2941,35
2008-10,58,2649,72,53,170,2944,39
2008-11,66,2662,97,74,125,2958,35
2008-12,2,2401,81,68,118,2668,40
2009-01,42,2419,110,82,77,2688,28
2009-02,44,2422,69,67,133,2691,28
2009-03,58,2641,85,57,152,2935,28
2009-04,60,2641,83,76,135,2935,35
2009-05,42,2647,63,56,176,2942,39
2009-06,80,2626,63,55,174,2918,35
2009-07,22,2647,83,67,145,2942,35
2009-08,52,2659,76,44,176,2955,35
2009-09,14,2628,79,65,148,2920,35
2009-10,18,2631,70,58,165,2924,35
2009-11,72,2637,102,57,134,2930,35
2009-12,12,2457,98,46,129,2730,35
2010-01,76,2469,107,53,115,2744,37
2010-02,32,2475,102,51,122,2750,37
2010-03,68,2392,93,56,117,2658,35
2010-04,48,2395,94,52,121,2662,35
2010-05,20,2404,100,55,113,2672,37
2010-06,38,2376,86,48,130,2640,37
2010-07,64,2387,95,53,118,2653,37
2010-08,34,2396,92,57,118,2663,37
2010-09,40,2352,85,43,134,2614,37
2010-10,36,2351,61,59,142,2613,35
2010-11,14,2363,85,56,122,2626,37
2010-12,8,2402,104,69,94,2669,35
2011-01,46,2412,69,58,141,2680,35
2011-02,34,2418,78,62,129,2687,35
2011-03,94,2560,100,62,123,2845,35
2011-04,24,2568,98,50,138,2854,39
2011-05,58,2574,102,53,131,2860,39
2011-06,40,2550,91,69,124,2834,35
2011-07,30,2566,93,67,125,2851,39
2011-08,78,2578,87,55,145,2865,40
2011-09,48,2547,77,73,133,2830,35
2011-10,20,2548,87,84,113,2832,35
2011-11,6,2560,94,53,138,2845,35
2011-12,0,2312,53,49,155,2569,35
2012-01,70,2324,71,67,121,2583,28
2012-02,58,2324,80,61,118,2583,35
2012-03,2,2500,65,61,152,2778,35
2012-04,88,2504,56,55,168,2783,35
2012-05,36,2507,96,50,133,2786,39
2012-06,92,2484,75,70,131,2760,35
2012-07,16,2491,96,63,118,2768,35
2012-08,24,2494,70,54,154,2772,35
2012-09,72,2477,112,49,115,2753,35
2012-10,30,2474,83,57,135,2749,35
2012-11,124,2475,89,70,116,2750,35
2012-12,16,2475,77,73,125,2750,35
2013-01,110,2476,66,53,156,2751,35
2013-02,34,2476,87,61,128,2752,35
2013-03,28,2412,90,46,132,2680,39
2013-04,28,2408,99,54,115,2676,35
2013-05,20,2409,104,56,108,2677,35
2013-06,44,2388,103,57,106,2654,35
2013-07,10,2389,93,64,109,2655,35
2013-08,34,2392,99,49,118,2658,35
2013-09,44,2347,99,64,98,2608,35
2013-10,14,2355,84,52,126,2617,39
2013-11,80,2363,70,63,130,2626,39
2013-12,2,2389,60,46,160,2655,35
2014-01,80,2395,85,47,135,2662,39
2014-02,64,2398,75,60,132,2665,35
2014-03,90,2358,73,49,140,2620,35
2014-04,22,2371,84,58,122,2635,35
2014-05,60,2378,76,64,125,2643,35
2014-06,62,2360,108,55,100,2623,35
2014-07,42,2368,75,70,118,2631,35
2014-08,20,2376,93,41,130,2640,35
2014-09,90,2342,94,48,119,2603,35
2014-10,76,2341,66,40,154,2601,35
2014-11,68,2343,105,56,100,2604,35
2014-12,62,2360,88,52,123,2623,35
2015-01,40,2376,85,65,114,2640,35
2015-02,64,2377,71,56,138,2642,35
2015-03,30,2347,99,54,108,2608,40
2015-04,18,2351,68,55,139,2613,40
2015-05,40,2356,79,71,112,2618,35
2015-06,18,2325,76,61,122,2584,35
2015-07,32,2326,98,67,94,2585,35
2015-08,12,2338,102,65,93,2598,35
2015-09,64,2284,87,64,103,2538,35
2015-10,16,2284,78,70,106,2538,35
2015-11,56,2287,69,67,119,2542,35
2015-12,32,2278,114,44,96,2532,40
2016-01,68,2279,99,84,71,2533,35
2016-02,26,2282,86,59,109,2536,35
2016-03,32,2244,68,53,129,2494,35
2016-04,88,2256,77,56,118,2507,35
2016-05,36,2260,80,78,94,2512,35
2016-06,14,2234,109,42,98,2483,35
2016-07,14,2236,102,63,84,2485,35
2016-08,36,2244,91,71,88,2494,35
2016-09,22,2208,88,58,100,2454,35
2016-10,22,2211,84,77,85,2457,35
2016-11,56,2224,85,81,81,2471,35
2016-12,10,2221,88,48,111,2468,35
2017-01,16,2223,88,77,82,2470,35
2017-02,6,2225,76,61,111,2473,35
2017-03,84,2170,77,63,101,2411,35
2017-04,32,2173,99,63,80,2415,35
2017-05,4,2183,68,59,116,2426,35
2017-06,6,2151,77,71,91,2390,35
2017-07,24,2161,65,58,118,2402,35
2017-08,14,2169,70,54,117,2410,35
2017-09,30,2144,73,44,122,2383,35
2017-10,42,2158,76,52,112,2398,35
2017-11,48,2170,77,56,109,2412,35
2017-12,54,2189,76,51,117,2433,35
2018-01,42,2193,66,60,118,2437,35
2018-02,12,2206,68,58,119,2451,35
2018-03,58,2152,92,53,94,2391,35
2018-04,56,2170,76,50,115,2411,35
2018-05,68,2186,90,62,91,2429,35
2018-06,28,2163,93,51,97,2404,35
2018-07,12,2173,67,60,115,2415,35
2018-08,60,2190,83,53,108,2434,35
2018-09,12,2155,66,55,119,2395,35
2018-10,8,2162,68,67,106,2403,35
2018-11,22,2174,52,51,139,2416,35
2018-12,64,2188,80,46,118,2432,35
2019-01,52,2196,67,61,116,2440,35
2019-02,30,2200,58,55,132,2445,35
2019-03,16,2124,64,44,128,2360,35
2019-04,8,2123,72,36,128,2359,35
2019-05,24,2125,74,53,110,2362,35
2019-06,12,2122,53,50,133,2358,35
2019-07,12,2130,64,52,121,2367,35
2019-08,20,2156,69,47,124,2396,35
2019-09,24,2126,63,34,140,2363,35
2019-10,4,2130,64,54,119,2367,35
2019-11,8,2137,65,61,112,2375,31
2019-12,8,2152,57,49,133,2391,35
2020-01,12,2156,64,62,114,2396,35
2020-02,42,2155,63,60,117,2395,35
2020-03,76,2091,68,56,109,2324,35
2020-04,56,2087,57,54,121,2319,31
2020-05,30,2087,57,54,121,2319,40
2020-06,18,2072,68,53,110,2303,35
2020-07,6,2069,63,36,131,2299,35
2020-08,22,2069,57,56,117,2299,40
2020-09,24,2044,68,64,96,2272,35
2020-10,4,2043,62,51,114,2270,35
2020-11,18,2043,52,50,125,2270,40
2020-12,26,2048,80,51,97,2276,35
2021-01,26,2046,66,56,106,2274,35
2021-02,52,2045,62,52,114,2273,37
2021-03,24,1985,64,57,100,2206,35
2021-04,18,1984,51,42,128,2205,35
2021-05,20,1983,60,50,111,2204,35
2021-06,38,1954,52,49,116,2171,35
2021-07,30,1949,60,55,102,2166,35
2021-08,50,1951,61,54,102,2168,35
2021-09,46,1929,66,52,97,2144,35
2021-10,18,1929,82,46,87,2144,35
2021-11,66,1928,80,64,71,2143,35
2021-12,54,1939,81,60,75,2155,35
2022-01,66,1939,66,51,99,2155,35
2022-02,64,1939,73,42,101,2155,35
2022-03,8,1875,54,45,110,2084,35
2022-04,14,1873,73,41,95,2082,35
2022-05,8,1873,49,37,122,2081,35
2022-06,46,1855,49,46,112,2062,35
2022-07,34,1720,99,70,22,1911,35
2022-08,44,1660,101,60,24,1845,35
