month,invested,outlier,first,second,rest,total,number of clusters
2008-08,466,995,1971,21,10,2997,3
2008-09,510,1021,1848,44,28,2941,4
2008-10,542,1014,1899,18,13,2944,3
2008-11,544,1025,1903,18,12,2958,3
2008-12,438,936,1725,7,0,2668,2
2009-01,420,924,1764,0,0,2688,1
2009-02,452,942,1749,0,0,2691,1
2009-03,418,1009,1909,10,7,2935,3
2009-04,494,1013,1912,10,0,2935,2
2009-05,490,1004,1920,10,8,2942,3
2009-06,460,1010,1893,9,6,2918,3
2009-07,486,1019,1891,16,16,2942,4
2009-08,460,1021,1867,33,34,2955,5
2009-09,462,1024,1885,11,0,2920,2
2009-10,476,1021,1879,12,12,2924,3
2009-11,416,1026,1851,28,25,2930,4
2009-12,408,931,1759,17,23,2730,4
2010-01,450,927,1760,20,37,2744,5
2010-02,422,932,1757,21,40,2750,5
2010-03,406,891,1707,21,39,2658,5
2010-04,416,900,1698,24,40,2662,5
2010-05,384,898,1698,25,51,2672,6
2010-06,420,898,1676,20,46,2640,5
2010-07,446,921,1667,20,45,2653,5
2010-08,406,914,1684,19,46,2663,5
2010-09,454,883,1672,19,40,2614,5
2010-10,398,878,1693,18,24,2613,4
2010-11,404,883,1703,18,22,2626,4
2010-12,444,902,1734,13,20,2669,5
2011-01,388,923,1735,14,8,2680,3
2011-02,390,915,1746,14,12,2687,3
2011-03,436,989,1849,7,0,2845,2
2011-04,428,976,1865,13,0,2854,2
2011-05,418,975,1869,9,7,2860,3
2011-06,356,974,1850,10,0,2834,2
2011-07,452,980,1861,10,0,2851,2
2011-08,542,986,1866,13,0,2865,2
2011-09,532,948,1831,28,23,2830,4
2011-10,522,965,1844,14,9,2832,3
2011-11,406,978,1845,14,8,2845,3
2011-12,94,882,1670,17,0,2569,2
2012-01,408,882,1683,18,0,2583,2
2012-02,404,877,1657,31,18,2583,3
2012-03,416,941,1783,30,24,2778,4
2012-04,442,948,1780,31,24,2783,4
2012-05,478,941,1789,32,24,2786,4
2012-06,470,952,1758,29,21,2760,4
2012-07,342,950,1769,30,19,2768,4
2012-08,408,946,1778,28,20,2772,4
2012-09,436,945,1752,24,32,2753,4
2012-10,392,944,1748,25,32,2749,4
2012-11,438,957,1740,22,31,2750,4
2012-12,358,964,1757,16,13,2750,3
2013-01,398,965,1759,15,12,2751,3
2013-02,398,963,1763,15,11,2752,3
2013-03,378,910,1750,11,9,2680,3
2013-04,414,904,1752,13,7,2676,3
2013-05,408,893,1764,12,8,2677,3
2013-06,354,908,1727,11,8,2654,3
2013-07,376,918,1717,11,9,2655,3
2013-08,414,928,1713,10,7,2658,3
2013-09,392,881,1710,9,8,2608,3
2013-10,406,905,1698,9,5,2617,3
2013-11,430,877,1742,7,0,2626,2
2013-12,130,933,1722,0,0,2655,1
2014-01,432,925,1737,0,0,2662,1
2014-02,396,926,1739,0,0,2665,1
2014-03,406,898,1694,28,0,2620,2
2014-04,388,911,1724,0,0,2635,1
2014-05,370,918,1725,0,0,2643,1
2014-06,316,927,1696,0,0,2623,1
2014-07,394,947,1684,0,0,2631,1
2014-08,336,917,1723,0,0,2640,1
2014-09,382,909,1680,14,0,2603,2
2014-10,420,908,1676,17,0,2601,2
2014-11,396,897,1689,18,0,2604,2
2014-12,394,927,1675,14,7,2623,3
2015-01,434,936,1679,16,9,2640,3
2015-02,410,933,1683,16,10,2642,3
2015-03,338,912,1660,13,23,2608,4
2015-04,400,900,1680,13,20,2613,4
2015-05,370,906,1672,14,26,2618,5
2015-06,400,892,1649,15,28,2584,5
2015-07,432,906,1640,13,26,2585,5
2015-08,340,883,1664,14,37,2598,6
2015-09,406,877,1607,13,41,2538,7
2015-10,372,887,1602,14,35,2538,6
2015-11,372,894,1618,13,17,2542,4
2015-12,394,871,1626,15,20,2532,4
2016-01,454,890,1609,14,20,2533,5
2016-02,362,887,1615,14,20,2536,4
2016-03,336,867,1594,12,21,2494,4
2016-04,378,857,1617,14,19,2507,4
2016-05,364,875,1604,14,19,2512,4
2016-06,384,866,1583,15,19,2483,4
2016-07,242,872,1561,18,34,2485,5
2016-08,348,876,1567,16,35,2494,5
2016-09,302,869,1546,16,23,2454,4
2016-10,378,853,1574,13,17,2457,4
2016-11,440,867,1581,13,10,2471,3
2016-12,338,854,1592,11,11,2468,4
2017-01,340,855,1596,10,9,2470,3
2017-02,378,869,1541,30,33,2473,5
2017-03,382,835,1533,15,28,2411,5
2017-04,352,843,1534,19,19,2415,4
2017-05,334,835,1530,18,43,2426,6
2017-06,378,847,1460,29,54,2390,7
2017-07,372,849,1492,21,40,2402,6
2017-08,330,846,1491,29,44,2410,5
2017-09,388,834,1499,26,24,2383,4
2017-10,356,839,1507,24,28,2398,4
2017-11,330,830,1539,20,23,2412,4
2017-12,388,850,1566,17,0,2433,2
2018-01,386,872,1565,0,0,2437,1
2018-02,378,865,1570,16,0,2451,2
2018-03,310,849,1524,18,0,2391,2
2018-04,386,847,1546,18,0,2411,2
2018-05,348,856,1573,0,0,2429,1
2018-06,352,839,1540,17,8,2404,3
2018-07,402,849,1558,8,0,2415,2
2018-08,372,850,1576,8,0,2434,2
2018-09,396,827,1560,8,0,2395,2
2018-10,418,849,1546,8,0,2403,2
2018-11,382,839,1569,8,0,2416,2
2018-12,410,859,1552,14,7,2432,3
2019-01,380,880,1540,13,7,2440,3
2019-02,364,861,1563,14,7,2445,3
2019-03,392,830,1514,16,0,2360,2
2019-04,362,827,1519,13,0,2359,2
2019-05,416,836,1512,14,0,2362,2
2019-06,388,835,1507,16,0,2358,2
2019-07,376,833,1518,16,0,2367,2
2019-08,362,850,1529,17,0,2396,2
2019-09,354,854,1472,16,21,2363,4
2019-10,340,852,1479,15,21,2367,4
2019-11,318,839,1499,16,21,2375,4
2019-12,334,824,1523,18,26,2391,5
2020-01,450,825,1528,17,26,2396,5
2020-02,370,819,1532,18,26,2395,5
2020-03,452,828,1460,18,18,2324,4
2020-04,402,822,1459,20,18,2319,4
2020-05,380,817,1462,20,20,2319,4
2020-06,362,798,1466,16,23,2303,5
2020-07,364,815,1449,19,16,2299,4
2020-08,304,806,1457,19,17,2299,4
2020-09,338,811,1429,16,16,2272,4
2020-10,402,817,1429,15,9,2270,3
2020-11,328,809,1431,15,15,2270,4
2020-12,368,788,1467,13,8,2276,3
2021-01,336,802,1449,13,10,2274,3
2021-02,412,801,1449,14,9,2273,3
2021-03,344,762,1431,13,0,2206,2
2021-04,320,767,1418,13,7,2205,3
2021-05,338,759,1432,13,0,2204,2
2021-06,344,757,1401,13,0,2171,2
2021-07,380,754,1392,13,7,2166,3
2021-08,356,735,1410,13,10,2168,3
2021-09,372,744,1386,14,0,2144,2
2021-10,320,759,1371,14,0,2144,2
2021-11,324,736,1393,14,0,2143,2
2021-12,356,751,1380,15,9,2155,3
2022-01,402,732,1399,15,9,2155,3
2022-02,336,743,1384,15,13,2155,4
2022-03,362,729,1334,14,7,2084,3
2022-04,362,727,1335,13,7,2082,3
2022-05,306,735,1332,14,0,2081,2
2022-06,356,714,1326,14,8,2062,3
2022-07,342,661,1222,14,14,1911,4
2022-08,266,649,1175,14,7,1845,3
