month,invested,outlier,first,second,rest,total,number of clusters
1990-01,258,868,1085,0,0,1953,1
1990-02,246,859,1099,0,0,1958,1
1990-03,260,847,1074,0,0,1921,1
1990-04,294,839,1088,0,0,1927,1
1990-05,266,863,1066,22,0,1951,2
1990-06,262,845,1103,21,0,1969,2
1990-07,280,864,1096,21,0,1981,2
1990-08,290,889,1102,18,0,2009,2
1990-09,310,875,1108,22,0,2005,2
1990-10,316,882,1112,19,8,2021,3
1990-11,282,896,1114,18,9,2037,3
1990-12,298,934,1192,0,0,2126,1
1991-01,298,942,1207,0,0,2149,1
1991-02,292,933,1223,10,0,2166,2
1991-03,288,922,1190,0,0,2112,1
1991-04,288,948,1191,0,0,2139,1
1991-05,304,945,1214,0,0,2159,1
1991-06,256,970,1213,0,0,2183,1
1991-07,290,986,1230,0,0,2216,1
1991-08,318,978,1262,0,0,2240,1
1991-09,312,974,1245,0,0,2219,1
1991-10,310,967,1263,0,0,2230,1
1991-11,322,978,1255,0,0,2233,1
1991-12,350,988,1307,0,0,2295,1
1992-01,294,996,1292,0,0,2288,1
1992-02,306,1000,1276,8,0,2284,2
1992-03,256,979,1253,0,0,2232,1
1992-04,328,979,1258,0,0,2237,1
1992-05,264,960,1284,0,0,2244,1
1992-06,260,1010,1266,0,0,2276,1
1992-07,322,1016,1272,7,0,2295,2
1992-08,314,1017,1274,7,7,2305,3
1992-09,280,996,1265,18,0,2279,2
1992-10,326,991,1273,20,0,2284,2
1992-11,334,993,1272,15,14,2294,4
1992-12,262,1028,1321,0,0,2349,1
1993-01,350,998,1345,0,0,2343,1
1993-02,338,1022,1336,0,0,2358,1
1993-03,308,988,1305,0,0,2293,1
1993-04,320,1022,1284,0,0,2306,1
1993-05,266,1005,1309,0,0,2314,1
1993-06,292,1019,1289,9,0,2317,2
1993-07,304,1038,1285,11,0,2334,2
1993-08,310,1029,1299,11,0,2339,2
1993-09,282,1019,1283,0,0,2302,1
1993-10,280,1018,1288,0,0,2306,1
1993-11,310,1020,1295,0,0,2315,1
1993-12,338,1039,1336,0,0,2375,1
1994-01,320,1039,1344,7,0,2390,2
1994-02,342,1059,1330,0,0,2389,1
1994-03,306,1009,1298,10,14,2331,4
1994-04,306,1013,1301,14,7,2335,3
1994-05,310,1036,1299,12,8,2355,3
1994-06,282,1027,1318,0,0,2345,1
1994-07,328,1041,1315,9,0,2365,2
1994-08,304,1034,1340,8,0,2382,2
1994-09,290,1016,1317,9,7,2349,3
1994-10,298,1019,1305,9,8,2341,3
1994-11,340,995,1327,8,7,2337,3
1994-12,328,1032,1344,0,0,2376,1
1995-01,286,1032,1338,12,0,2382,2
1995-02,304,1042,1315,12,11,2380,3
1995-03,300,1021,1316,14,0,2351,2
1995-04,310,1023,1322,14,0,2359,2
1995-05,302,1052,1314,12,0,2378,2
1995-06,280,1042,1289,16,0,2347,2
1995-07,322,1046,1285,20,21,2372,4
1995-08,294,1045,1340,10,0,2395,2
1995-09,314,1044,1310,17,11,2382,3
1995-10,354,1034,1334,16,9,2393,3
1995-11,334,1054,1353,9,0,2416,2
1995-12,334,1179,1457,13,23,2672,5
1996-01,374,1167,1481,12,26,2686,5
1996-02,360,1167,1503,18,20,2708,4
1996-03,328,1077,1372,15,30,2494,5
1996-04,324,1102,1396,16,23,2537,4
1996-05,320,1107,1424,11,18,2560,4
1996-06,324,1155,1406,8,7,2576,3
1996-07,398,1242,1593,14,18,2867,4
1996-08,356,1242,1609,14,30,2895,6
1996-09,378,1234,1546,13,15,2808,4
1996-10,402,1240,1569,15,8,2832,3
1996-11,376,1240,1594,17,10,2861,3
1996-12,388,1292,1661,13,19,2985,4
1997-01,388,1289,1673,11,18,2991,4
1997-02,416,1336,1634,13,8,2991,3
1997-03,386,1252,1563,14,18,2847,4
1997-04,386,1260,1594,15,26,2895,5
1997-05,382,1266,1605,16,17,2904,4
1997-06,386,1286,1629,15,0,2930,2
1997-07,412,1311,1633,14,7,2965,3
1997-08,432,1271,1698,17,15,3001,4
1997-09,356,1295,1590,16,37,2938,6
1997-10,374,1311,1602,17,33,2963,5
1997-11,410,1292,1648,17,22,2979,4
1997-12,462,1335,1774,19,8,3136,3
1998-01,426,1346,1812,19,10,3187,3
1998-02,432,1368,1818,18,13,3217,3
1998-03,402,1383,1766,17,14,3180,3
1998-04,400,1368,1800,18,15,3201,3
1998-05,408,1384,1806,17,13,3220,3
1998-06,440,1339,1794,22,8,3163,3
1998-07,468,1345,1783,22,18,3168,4
1998-08,544,1347,1793,21,16,3177,4
1998-09,458,1299,1795,22,0,3116,2
1998-10,482,1303,1791,22,8,3124,3
1998-11,430,1318,1805,17,6,3146,3
1998-12,468,1360,1777,8,0,3145,2
1999-01,428,1367,1768,14,7,3156,3
1999-02,414,1361,1787,13,0,3161,2
1999-03,416,1453,1864,0,0,3317,1
1999-04,496,1461,1855,0,0,3316,1
1999-05,440,1440,1866,8,0,3314,2
1999-06,450,1433,1822,14,0,3269,2
1999-07,430,1431,1850,16,0,3297,2
1999-08,414,1436,1862,16,0,3314,2
1999-09,444,1450,1825,19,18,3312,3
1999-10,516,1447,1842,25,29,3343,4
1999-11,472,1459,1879,25,28,3391,4
1999-12,470,1565,1980,17,16,3578,3
2000-01,498,1582,1983,16,28,3609,4
2000-02,472,1574,2002,20,12,3608,3
2000-03,484,1319,1718,24,0,3061,2
2000-04,458,1319,1740,23,0,3082,2
2000-05,454,1329,1760,21,0,3110,2
2000-06,420,1310,1746,15,0,3071,2
2000-07,444,1329,1759,14,0,3102,2
2000-08,454,1333,1775,14,0,3122,2
2000-09,476,1315,1714,16,0,3045,2
2000-10,468,1340,1706,18,0,3064,2
2000-11,472,1343,1737,16,0,3096,2
2000-12,552,1552,2001,15,11,3579,3
2001-01,490,1561,2012,14,0,3587,2
2001-02,494,1553,2036,17,0,3606,2
2001-03,474,1505,1914,24,18,3461,3
2001-04,472,1520,1906,24,19,3469,3
2001-05,474,1521,1914,25,19,3479,3
2001-06,490,1485,1918,25,16,3444,3
2001-07,474,1521,1888,24,16,3449,3
2001-08,436,1522,1912,26,17,3477,3
2001-09,484,1449,1892,19,17,3377,3
2001-10,456,1476,1894,20,16,3406,3
2001-11,476,1501,1903,19,19,3442,3
2001-12,464,1520,1956,20,0,3496,2
2002-01,478,1540,1945,21,12,3518,3
2002-02,504,1548,1955,20,9,3532,3
2002-03,464,1491,1915,19,0,3425,2
2002-04,486,1492,1944,16,0,3452,2
2002-05,430,1473,1995,17,0,3485,2
2002-06,494,1492,1956,18,0,3466,2
2002-07,514,1510,1969,19,0,3498,2
2002-08,470,1535,1971,19,0,3525,2
2002-09,494,1510,1920,15,0,3445,2
2002-10,420,1501,1931,15,0,3447,2
2002-11,458,1491,1933,17,11,3452,3
2002-12,492,1509,1913,17,0,3439,2
2003-01,408,1521,1908,17,0,3446,2
2003-02,474,1503,1924,18,8,3453,3
2003-03,424,1455,1871,18,16,3360,4
2003-04,450,1447,1891,17,8,3363,3
2003-05,438,1466,1880,17,18,3381,4
2003-06,416,1476,1874,18,9,3377,3
2003-07,448,1520,1865,16,4,3405,3
2003-08,430,1507,1894,17,15,3433,4
2003-09,412,1466,1879,16,21,3382,4
2003-10,452,1456,1883,15,36,3390,5
2003-11,414,1489,1908,18,5,3420,3
2003-12,440,1521,1927,21,0,3469,2
2004-01,446,1536,1933,19,8,3496,3
2004-02,490,1545,1936,18,0,3499,2
2004-03,380,1487,1919,16,0,3422,2
2004-04,494,1498,1931,13,0,3442,2
2004-05,414,1529,1936,12,0,3477,2
2004-06,398,1532,1916,10,0,3458,2
2004-07,482,1542,1929,9,0,3480,2
2004-08,464,1541,1962,8,0,3511,2
2004-09,432,1527,1936,8,0,3471,2
2004-10,424,1534,1952,0,0,3486,1
2004-11,420,1532,1967,0,0,3499,1
2004-12,418,1559,1956,11,0,3526,2
2005-01,432,1562,1968,0,0,3530,1
2005-02,446,1547,1976,8,0,3531,2
2005-03,362,1531,1874,34,0,3439,2
