month,invested,outlier,first,second,rest,total,number of clusters
1990-01,162,685,1268,0,0,1953,1
1990-02,58,685,1273,0,0,1958,1
1990-03,188,660,1261,0,0,1921,1
1990-04,174,671,1256,0,0,1927,1
1990-05,104,664,1287,0,0,1951,1
1990-06,160,690,1279,0,0,1969,1
1990-07,192,683,1298,0,0,1981,1
1990-08,154,696,1313,0,0,2009,1
1990-09,14,677,1316,12,0,2005,2
1990-10,0,687,1322,12,0,2021,2
1990-11,222,690,1335,12,0,2037,2
1990-12,124,727,1399,0,0,2126,1
1991-01,156,747,1402,0,0,2149,1
1991-02,140,744,1422,0,0,2166,1
1991-03,148,725,1387,0,0,2112,1
1991-04,192,712,1420,7,0,2139,2
1991-05,38,749,1410,0,0,2159,1
1991-06,154,722,1461,0,0,2183,1
1991-07,22,744,1472,0,0,2216,1
1991-08,58,754,1479,7,0,2240,2
1991-09,146,755,1464,0,0,2219,1
1991-10,70,772,1458,0,0,2230,1
1991-11,102,771,1462,0,0,2233,1
1991-12,0,793,1495,7,0,2295,2
1992-01,114,779,1503,6,0,2288,2
1992-02,124,768,1504,12,0,2284,2
1992-03,8,768,1464,0,0,2232,1
1992-04,194,768,1462,7,0,2237,2
1992-05,220,779,1457,8,0,2244,2
1992-06,52,778,1498,0,0,2276,1
1992-07,222,796,1486,13,0,2295,2
1992-08,60,784,1508,13,0,2305,2
1992-09,188,780,1469,19,11,2279,3
1992-10,198,796,1456,21,11,2284,3
1992-11,86,799,1459,17,19,2294,4
1992-12,0,816,1526,7,0,2349,2
1993-01,170,832,1511,0,0,2343,1
1993-02,186,828,1530,0,0,2358,1
1993-03,212,804,1479,10,0,2293,2
1993-04,220,795,1493,11,7,2306,3
1993-05,110,789,1508,10,7,2314,3
1993-06,140,794,1493,17,13,2317,3
1993-07,24,805,1521,8,0,2334,2
1993-08,160,816,1514,9,0,2339,2
1993-09,182,790,1512,0,0,2302,1
1993-10,162,789,1517,0,0,2306,1
1993-11,160,790,1525,0,0,2315,1
1993-12,30,793,1561,13,8,2375,3
1994-01,192,799,1591,0,0,2390,1
1994-02,220,808,1581,0,0,2389,1
1994-03,222,802,1529,0,0,2331,1
1994-04,236,789,1530,16,0,2335,2
1994-05,142,780,1575,0,0,2355,1
1994-06,196,788,1557,0,0,2345,1
1994-07,254,796,1569,0,0,2365,1
1994-08,156,801,1581,0,0,2382,1
1994-09,102,779,1560,10,0,2349,2
1994-10,88,776,1556,9,0,2341,2
1994-11,192,773,1556,8,0,2337,2
1994-12,142,796,1580,0,0,2376,1
1995-01,180,817,1549,16,0,2382,2
1995-02,198,815,1548,17,0,2380,2
1995-03,218,803,1528,20,0,2351,2
1995-04,152,809,1531,19,0,2359,2
1995-05,144,803,1554,21,0,2378,2
1995-06,60,803,1544,0,0,2347,1
1995-07,68,807,1565,0,0,2372,1
1995-08,154,826,1552,17,0,2395,2
1995-09,198,819,1563,0,0,2382,1
1995-10,260,807,1579,7,0,2393,2
1995-11,246,812,1596,8,0,2416,2
1995-12,246,899,1738,16,19,2672,4
1996-01,176,900,1747,19,20,2686,4
1996-02,150,900,1766,23,19,2708,4
1996-03,208,844,1626,14,10,2494,3
1996-04,28,855,1638,19,25,2537,4
1996-05,154,853,1679,14,14,2560,3
1996-06,272,863,1656,16,41,2576,6
1996-07,322,969,1862,14,22,2867,4
1996-08,60,968,1903,13,11,2895,3
1996-09,230,965,1806,17,20,2808,4
1996-10,286,980,1819,13,20,2832,4
1996-11,132,956,1868,15,22,2861,4
1996-12,254,1021,1940,16,8,2985,3
1997-01,106,1004,1964,15,8,2991,3
1997-02,268,1003,1962,18,8,2991,3
1997-03,248,961,1817,18,51,2847,6
1997-04,116,979,1841,20,55,2895,7
1997-05,264,980,1878,17,29,2904,5
1997-06,252,980,1912,18,20,2930,4
1997-07,232,985,1954,17,9,2965,3
1997-08,242,1000,1975,17,9,3001,3
1997-09,246,1004,1890,19,25,2938,4
1997-10,242,1013,1912,20,18,2963,3
1997-11,178,990,1945,23,21,2979,3
1997-12,134,1055,2046,23,12,3136,3
1998-01,166,1075,2074,24,14,3187,3
1998-02,170,1077,2101,23,16,3217,3
1998-03,66,1078,2059,25,18,3180,3
1998-04,62,1083,2075,25,18,3201,3
1998-05,136,1085,2091,25,19,3220,3
1998-06,192,1060,2064,25,14,3163,3
1998-07,250,1066,2060,27,15,3168,3
1998-08,526,1062,2073,29,13,3177,3
