month,invested,outlier,first,second,rest,total,number of clusters
2004-09,116,2777,318,190,186,3471,76
2004-10,112,2789,198,123,376,3486,78
2004-11,62,2799,230,193,277,3499,76
2004-12,20,2821,246,199,260,3526,72
2005-01,166,2824,306,151,249,3530,79
2005-02,14,2825,99,93,514,3531,75
2005-03,96,2751,153,113,422,3439,72
2005-04,202,2753,291,223,174,3441,80
2005-05,22,2761,230,195,265,3451,75
2005-06,84,2719,235,171,274,3399,78
2005-07,110,2718,217,208,255,3398,74
2005-08,46,2724,145,144,392,3405,80
2005-09,54,2663,236,203,227,3329,75
2005-10,40,2660,173,143,349,3325,78
2005-11,122,2662,220,106,340,3328,75
2005-12,124,2683,107,76,488,3354,77
2006-01,148,2688,228,120,324,3360,80
2006-02,58,2689,108,93,472,3362,80
2006-03,66,2624,230,181,245,3280,75
2006-04,102,2624,101,93,462,3280,76
2006-05,70,2629,199,182,276,3286,75
2006-06,10,2601,336,226,89,3252,75
2006-07,68,2606,180,137,335,3258,78
2006-08,112,2613,194,156,303,3266,80
2006-09,74,2553,239,136,263,3191,77
2006-10,116,2553,273,193,173,3192,79
2006-11,82,2561,154,97,390,3202,79
2006-12,154,2559,131,122,387,3199,73
2007-01,70,2561,189,123,328,3201,80
2007-02,122,2565,170,167,305,3207,76
2007-03,112,2481,324,255,42,3102,80
2007-04,18,2481,158,81,381,3101,80
2007-05,38,2477,237,121,262,3097,77
2007-06,12,2429,295,91,221,3036,80
2007-07,12,2431,234,150,224,3039,80
2007-08,32,2434,230,140,239,3043,76
2007-09,132,2398,184,148,268,2998,78
2007-10,90,2401,318,145,137,3001,76
2007-11,70,2403,301,116,184,3004,76
2007-12,110,2401,153,93,354,3001,76
2008-01,150,2411,100,88,415,3014,77
2008-02,108,2418,159,108,338,3023,79
2008-03,200,2374,132,120,342,2968,80
2008-04,104,2381,120,78,397,2976,78
2008-05,78,2385,209,115,272,2981,78
2008-06,62,2370,127,112,354,2963,78
2008-07,102,2386,106,97,394,2983,80
2008-08,74,2397,169,146,285,2997,75
2008-09,150,2353,208,156,224,2941,75
2008-10,136,2355,169,114,306,2944,79
2008-11,186,2366,167,125,300,2958,75
2008-12,40,2134,190,173,171,2668,76
2009-01,162,2150,152,119,267,2688,80
2009-02,200,2153,207,125,206,2691,80
2009-03,154,2348,154,141,292,2935,79
2009-04,112,2348,221,127,239,2935,80
2009-05,126,2353,181,137,271,2942,80
2009-06,184,2334,188,139,257,2918,80
2009-07,26,2353,297,105,187,2942,79
2009-08,120,2364,154,97,340,2955,76
2009-09,6,2336,244,181,159,2920,76
2009-10,24,2339,207,184,194,2924,76
2009-11,98,2344,210,104,272,2930,79
2009-12,16,2184,270,139,137,2730,75
2010-01,134,2195,262,113,174,2744,79
2010-02,34,2200,163,114,273,2750,75
2010-03,98,2126,194,130,208,2658,80
2010-04,86,2129,147,112,274,2662,78
2010-05,44,2137,203,123,209,2672,80
2010-06,66,2112,155,154,219,2640,75
2010-07,102,2122,229,129,173,2653,79
2010-08,58,2130,208,98,227,2663,80
2010-09,104,2091,187,141,195,2614,79
2010-10,34,2090,253,193,77,2613,78
2010-11,12,2101,266,124,135,2626,75
2010-12,8,2135,136,108,290,2669,79
2011-01,56,2144,143,96,297,2680,78
2011-02,40,2149,162,93,283,2687,79
2011-03,132,2276,218,76,275,2845,80
2011-04,34,2283,183,150,238,2854,79
2011-05,104,2288,187,112,273,2860,79
2011-06,80,2267,179,142,246,2834,76
2011-07,38,2281,150,115,305,2851,78
2011-08,186,2292,173,115,285,2865,80
2011-09,94,2264,163,110,293,2830,79
2011-10,58,2265,141,140,286,2832,79
2011-11,4,2276,189,183,197,2845,76
2011-12,0,2055,227,136,151,2569,75
2012-01,82,2066,195,106,216,2583,78
2012-02,76,2066,122,114,281,2583,80
2012-03,2,2222,197,172,187,2778,79
2012-04,124,2226,247,116,194,2783,76
2012-05,60,2229,155,95,307,2786,76
2012-06,160,2208,145,96,311,2760,80
2012-07,14,2214,159,57,338,2768,78
2012-08,30,2217,338,68,149,2772,78
2012-09,120,2202,239,85,227,2753,80
2012-10,42,2199,169,50,331,2749,80
2012-11,190,2200,122,96,332,2750,80
2012-12,24,2200,152,138,260,2750,75
2013-01,192,2201,246,74,230,2751,80
2013-02,64,2201,195,66,290,2752,80
2013-03,68,2144,222,172,142,2680,80
2013-04,54,2141,196,114,225,2676,80
2013-05,24,2141,118,98,320,2677,80
2013-06,56,2123,256,60,215,2654,78
2013-07,12,2124,205,50,276,2655,79
2013-08,54,2126,144,56,332,2658,78
2013-09,72,2086,120,80,322,2608,80
2013-10,18,2093,109,105,310,2617,78
2013-11,132,2101,163,83,279,2626,79
2013-12,8,2124,131,126,274,2655,76
2014-01,146,2129,127,68,338,2662,79
2014-02,140,2132,76,74,383,2665,79
2014-03,134,2096,125,122,277,2620,80
2014-04,50,2108,170,138,219,2635,80
2014-05,98,2114,104,66,359,2643,80
2014-06,94,2098,104,61,360,2623,80
2014-07,86,2105,134,128,264,2631,79
2014-08,34,2112,90,43,395,2640,79
2014-09,144,2082,155,49,317,2603,79
2014-10,134,2081,105,100,315,2601,78
2014-11,88,2083,115,114,292,2604,79
2014-12,138,2098,168,94,263,2623,80
2015-01,56,2112,108,81,339,2640,79
2015-02,66,2113,245,98,186,2642,80
2015-03,40,2086,133,88,301,2608,80
2015-04,22,2090,151,131,241,2613,80
2015-05,46,2094,214,54,256,2618,79
2015-06,30,2067,137,125,255,2584,80
2015-07,42,2068,99,75,343,2585,78
2015-08,14,2078,104,92,324,2598,80
2015-09,126,2030,248,41,219,2538,80
2015-10,32,2030,97,87,324,2538,78
2015-11,116,2033,74,56,379,2542,80
2015-12,54,2025,178,140,189,2532,79
2016-01,94,2026,146,108,253,2533,79
2016-02,44,2029,190,125,192,2536,75
2016-03,62,1995,139,121,239,2494,78
2016-04,148,2005,165,132,205,2507,80
2016-05,42,2009,138,112,253,2512,80
2016-06,22,1986,105,79,313,2483,80
2016-07,12,1988,90,80,327,2485,78
2016-08,66,1995,150,131,218,2494,80
2016-09,36,1963,117,88,286,2454,80
2016-10,38,1965,121,104,267,2457,79
2016-11,84,1977,121,82,291,2471,80
2016-12,10,1974,121,100,273,2468,78
2017-01,18,1976,134,111,249,2470,79
2017-02,12,1978,98,66,331,2473,78
2017-03,134,1929,116,91,275,2411,75
2017-04,48,1932,118,102,263,2415,78
2017-05,6,1941,126,97,262,2426,78
2017-06,4,1912,87,86,305,2390,79
2017-07,22,1921,122,74,285,2402,80
2017-08,22,1928,91,86,305,2410,78
2017-09,38,1906,133,115,229,2383,80
2017-10,72,1918,94,83,303,2398,79
2017-11,106,1929,128,72,283,2412,79
2017-12,94,1946,127,87,273,2433,80
2018-01,68,1949,105,68,315,2437,80
2018-02,2,1961,94,82,314,2451,79
2018-03,74,1913,138,96,244,2391,75
2018-04,72,1929,111,100,271,2411,79
2018-05,102,1943,114,112,260,2429,79
2018-06,28,1923,139,88,254,2404,80
2018-07,12,1932,94,76,313,2415,80
2018-08,106,1947,161,116,210,2434,75
2018-09,12,1916,199,164,116,2395,75
2018-10,6,1922,129,128,224,2403,79
2018-11,26,1933,116,102,265,2416,80
2018-12,104,1945,121,101,265,2432,79
2019-01,48,1952,119,113,256,2440,79
2019-02,30,1956,145,92,252,2445,78
2019-03,18,1888,132,129,211,2360,79
2019-04,4,1887,129,100,243,2359,79
2019-05,22,1889,135,133,205,2362,75
2019-06,10,1886,195,98,179,2358,80
2019-07,12,1893,87,80,307,2367,79
2019-08,10,1917,173,157,149,2396,75
2019-09,24,1890,101,90,282,2363,78
2019-10,6,1893,156,100,218,2367,80
2019-11,8,1900,139,111,225,2375,76
2019-12,18,1913,120,65,293,2391,80
2020-01,6,1917,129,115,235,2396,75
2020-02,64,1916,130,117,232,2395,78
2020-03,104,1859,81,70,314,2324,79
2020-04,96,1855,117,81,266,2319,74
2020-05,60,1855,103,81,280,2319,74
2020-06,46,1842,207,89,165,2303,78
2020-07,24,1839,170,79,211,2299,79
2020-08,64,1839,133,93,234,2299,79
2020-09,66,1817,104,91,260,2272,74
2020-10,8,1816,176,89,189,2270,71
2020-11,24,1816,129,78,247,2270,80
2020-12,20,1821,208,89,158,2276,78
2021-01,54,1819,139,73,243,2274,78
2021-02,54,1818,410,22,23,2273,70
2021-03,22,1765,143,100,198,2206,75
2021-04,54,1764,121,114,206,2205,80
2021-05,26,1763,163,76,202,2204,76
2021-06,42,1737,137,112,185,2171,75
2021-07,58,1733,117,80,236,2166,77
2021-08,92,1734,79,74,281,2168,77
2021-09,98,1715,144,99,186,2144,79
2021-10,36,1715,131,101,197,2144,68
2021-11,116,1714,82,70,277,2143,77
2021-12,88,1724,71,61,299,2155,80
2022-01,118,1724,172,139,120,2155,80
2022-02,118,1724,180,67,184,2155,79
2022-03,22,1667,87,81,249,2084,76
2022-04,14,1665,119,48,250,2082,65
2022-05,2,1665,102,90,224,2081,79
2022-06,38,1649,111,97,205,2062,80
2022-07,34,1529,129,124,129,1911,75
2022-08,38,1476,119,74,176,1845,79
