month,invested,outlier,first,second,rest,total,number of clusters
2003-05,0.052647145814847675,2367,315,213,486,3381,85
2003-06,0.03257328990228013,2364,154,145,714,3377,88
2003-07,0.06696035242290749,2383,130,123,769,3405,89
2003-08,0.020390329158170697,2403,227,169,634,3433,90
2003-09,0.044352454169130695,2367,185,146,684,3382,89
2003-10,0.07256637168141593,2373,147,122,748,3390,90
2003-11,0.05964912280701754,2394,164,120,742,3420,90
2003-12,0.04266359181320265,2428,353,125,563,3469,90
2004-01,0.057208237986270026,2447,142,133,774,3496,89
2004-02,0.04401257502143469,2449,184,155,711,3499,90
2004-03,0.03565166569257744,2395,401,203,423,3422,88
2004-04,0.03428239395700174,2409,236,181,616,3442,90
2004-05,0.00805291918320391,2434,205,178,660,3477,89
2004-06,0.031810294968189705,2420,273,132,633,3458,89
2004-07,0.059770114942528735,2436,204,173,667,3480,90
2004-08,0.05240672173170037,2458,351,304,398,3511,90
2004-09,0.059348890809564965,2430,356,205,480,3471,90
2004-10,0.02983362019506598,2440,262,245,539,3486,90
2004-11,0.021720491569019718,2449,297,214,539,3499,90
2004-12,0.005672149744753261,2468,459,92,507,3526,89
2005-01,0.054957507082152975,2471,306,259,494,3530,87
2005-02,0.004531294250920419,2472,263,239,557,3531,81
2005-03,0.04885141029369003,2407,230,211,591,3439,90
2005-04,0.07149084568439407,2409,225,204,603,3441,86
2005-05,0.02028397565922921,2416,144,115,776,3451,89
2005-06,0.01882906737275669,2379,423,169,428,3399,90
2005-07,0.04649793996468511,2378,326,178,516,3398,90
2005-08,0.01997063142437592,2383,149,140,733,3405,90
2005-09,0.01622108741363773,2330,368,242,389,3329,81
2005-10,0.010827067669172932,2327,183,132,683,3325,90
2005-11,0.046875,2329,175,143,681,3328,90
2005-12,0.05366726296958855,2348,282,176,548,3354,90
2006-01,0.050595238095238096,2352,126,112,770,3360,90
2006-02,0.02676977989292088,2353,139,130,740,3362,90
2006-03,0.045121951219512194,2296,327,117,540,3280,90
2006-04,0.046341463414634146,2296,213,160,611,3280,90
2006-05,0.027388922702373707,2300,144,139,703,3286,89
2006-06,0.004305043050430504,2276,159,155,662,3252,90
2006-07,0.024554941682013505,2280,178,125,675,3258,90
2006-08,0.0385793018983466,2286,265,256,459,3266,89
2006-09,0.035725477906612346,2234,216,174,567,3191,90
2006-10,0.05012531328320802,2234,204,161,593,3192,89
2006-11,0.029981261711430358,2241,176,152,633,3202,90
2006-12,0.061269146608315096,2239,227,151,582,3199,90
2007-01,0.03061543267728835,2241,365,125,470,3201,90
2007-02,0.0536326785157468,2245,338,192,432,3207,78
2007-03,0.04642166344294004,2171,602,203,126,3102,85
2007-04,0.0064495324089003546,2171,233,181,516,3101,82
2007-05,0.02389409105586051,2168,397,196,336,3097,83
2007-06,0.005928853754940711,2125,387,152,372,3036,80
2007-07,0.0,2127,490,330,92,3039,85
2007-08,0.011830430496220835,2130,321,152,440,3043,75
2007-09,0.05670446964643095,2098,167,155,578,2998,90
2007-10,0.06064645118293902,2101,366,308,226,3001,90
2007-11,0.037283621837549935,2103,175,163,563,3004,89
2007-12,0.029323558813728758,2101,150,144,606,3001,90
2008-01,0.07498341074983411,2110,171,146,587,3014,90
2008-02,0.0628514720476348,2116,161,108,638,3023,86
2008-03,0.08423180592991913,2077,187,178,526,2968,90
2008-04,0.056451612903225805,2083,184,143,566,2976,90
2008-05,0.03488762160348876,2087,165,141,588,2981,86
2008-06,0.02362470469119136,2074,183,151,555,2963,90
2008-07,0.039557492457257794,2088,244,190,461,2983,89
2008-08,0.029362696029362697,2098,206,167,526,2997,90
2008-09,0.06460387623257395,2059,192,135,555,2941,89
2008-10,0.058423913043478264,2061,135,125,623,2944,89
2008-11,0.08451656524678837,2070,252,209,427,2958,90
2008-12,0.012743628185907047,1867,246,222,333,2668,86
2009-01,0.08258928571428571,1881,118,107,582,2688,90
2009-02,0.07803790412486064,1884,244,187,376,2691,90
2009-03,0.07018739352640545,2054,233,111,537,2935,90
2009-04,0.07086882453151619,2054,203,175,503,2935,86
2009-05,0.05914343983684568,2059,188,183,512,2942,86
2009-06,0.08567511994516792,2042,222,193,461,2918,90
2009-07,0.01563562202583277,2059,247,198,438,2942,87
2009-08,0.05143824027072758,2068,209,155,523,2955,89
2009-09,0.004794520547945206,2044,204,166,506,2920,87
2009-10,0.006155950752393981,2047,197,191,489,2924,89
2009-11,0.039590443686006824,2051,278,218,383,2930,90
2009-12,0.006593406593406593,1911,241,238,340,2730,85
2010-01,0.0619533527696793,1921,303,253,267,2744,90
2010-02,0.012363636363636363,1925,161,153,511,2750,90
2010-03,0.05041384499623777,1860,202,183,413,2658,90
2010-04,0.03155522163786627,1863,247,174,378,2662,90
2010-05,0.014970059880239521,1870,263,204,335,2672,89
2010-06,0.03257575757575758,1848,163,162,467,2640,90
2010-07,0.05653976630229928,1857,242,174,380,2653,89
2010-08,0.02403304543747653,1864,186,155,458,2663,90
2010-09,0.0558530986993114,1830,218,142,424,2614,90
2010-10,0.02602372751626483,1829,168,133,483,2613,90
2010-11,0.00913937547600914,1838,351,99,338,2626,89
2010-12,0.003746721618583739,1868,234,99,468,2669,90
2011-01,0.03283582089552239,1876,196,190,418,2680,90
2011-02,0.0148864905098623,1881,230,206,370,2687,90
2011-03,0.07381370826010544,1991,171,141,542,2845,90
2011-04,0.013314646110721794,1998,261,254,341,2854,90
2011-05,0.044055944055944055,2002,318,250,290,2860,90
2011-06,0.04163726182074806,1984,170,147,533,2834,88
2011-07,0.015433181339880744,1996,157,129,569,2851,90
2011-08,0.09563699825479931,2005,188,153,519,2865,90
2011-09,0.04452296819787986,1981,212,175,462,2830,90
2011-10,0.02754237288135593,1982,171,84,595,2832,90
2011-11,0.00210896309314587,1991,308,185,361,2845,90
2011-12,0.0,1798,194,167,410,2569,90
2012-01,0.0402632597754549,1808,215,205,355,2583,90
2012-02,0.05497483546264034,1808,145,109,521,2583,90
2012-03,0.0,1944,295,285,254,2778,90
2012-04,0.06252245777937478,1948,233,143,459,2783,90
2012-05,0.03015075376884422,1950,188,133,515,2786,90
2012-06,0.08333333333333333,1932,297,142,389,2760,81
2012-07,0.0072254335260115606,1937,122,96,613,2768,89
2012-08,0.01875901875901876,1940,165,135,532,2772,90
2012-09,0.05957137667998547,1927,295,151,380,2753,90
2012-10,0.021098581302291742,1924,151,142,532,2749,90
2012-11,0.08727272727272728,1925,198,118,509,2750,90
2012-12,0.011636363636363636,1925,155,154,516,2750,90
2013-01,0.09087604507451835,1926,174,100,551,2751,90
2013-02,0.029069767441860465,1926,128,72,626,2752,90
2013-03,0.030597014925373135,1876,151,147,506,2680,90
2013-04,0.017937219730941704,1873,163,130,510,2676,90
2013-05,0.011953679491968622,1874,154,112,537,2677,90
2013-06,0.027882441597588545,1858,167,144,485,2654,90
2013-07,0.003766478342749529,1858,154,89,554,2655,90
2013-08,0.01655379984951091,1860,179,128,491,2658,90
2013-09,0.03987730061349693,1825,195,138,450,2608,90
2013-10,0.005349636988918609,1832,228,127,430,2617,90
2013-11,0.07387661843107388,1838,184,100,504,2626,88
2013-12,0.0030131826741996233,1858,101,99,597,2655,90
2014-01,0.06836964688204357,1863,148,93,558,2662,90
2014-02,0.06829268292682927,1865,123,84,593,2665,90
2014-03,0.07862595419847328,1834,156,88,542,2620,90
2014-04,0.018975332068311195,1844,212,166,413,2635,90
2014-05,0.04540295119182747,1850,164,98,531,2643,90
2014-06,0.05642394205108654,1836,109,66,612,2623,90
2014-07,0.03800836183960471,1842,125,120,544,2631,90
2014-08,0.01893939393939394,1848,68,61,663,2640,90
2014-09,0.07222435651171726,1822,76,69,636,2603,90
2014-10,0.07074202229911572,1821,91,82,607,2601,90
2014-11,0.04685099846390169,1823,93,75,613,2604,88
2014-12,0.06176134197483797,1836,223,161,403,2623,86
2015-01,0.025757575757575757,1848,108,84,600,2640,90
2015-02,0.04314912944738834,1849,223,176,394,2642,89
2015-03,0.024539877300613498,1825,134,86,563,2608,90
2015-04,0.008419441255262151,1829,209,112,463,2613,90
2015-05,0.029793735676088617,1832,154,121,511,2618,87
2015-06,0.015479876160990712,1809,188,102,485,2584,90
2015-07,0.020889748549323017,1809,181,91,504,2585,90
2015-08,0.007698229407236336,1818,146,71,563,2598,90
2015-09,0.061465721040189124,1776,175,173,414,2538,90
2015-10,0.017336485421591805,1776,124,110,528,2538,90
2015-11,0.05271439811172305,1779,105,69,589,2542,90
2015-12,0.02448657187993681,1772,157,93,510,2532,90
2016-01,0.040268456375838924,1773,148,144,468,2533,90
2016-02,0.02365930599369085,1775,217,186,358,2536,89
2016-03,0.03207698476343224,1746,194,125,429,2494,89
2016-04,0.06781013163143199,1755,229,159,364,2507,90
2016-05,0.01751592356687898,1758,158,137,459,2512,90
2016-06,0.009665726943213854,1738,177,115,453,2483,90
2016-07,0.006438631790744467,1739,112,109,525,2485,89
2016-08,0.034482758620689655,1746,146,118,484,2494,88
2016-09,0.019559902200488997,1718,109,76,551,2454,90
2016-10,0.014652014652014652,1720,142,96,499,2457,88
2016-11,0.05584783488466208,1730,161,121,459,2471,88
2016-12,0.0032414910858995136,1727,114,97,530,2468,89
2017-01,0.008097165991902834,1729,203,107,431,2470,89
2017-02,0.00646987464617873,1731,108,87,547,2473,90
2017-03,0.05972625466611364,1688,189,138,396,2411,90
2017-04,0.016563146997929608,1690,162,125,438,2415,89
2017-05,0.006595218466611707,1698,143,136,449,2426,90
2017-06,0.0041841004184100415,1673,158,119,440,2390,89
2017-07,0.013322231473771857,1681,121,118,482,2402,89
2017-08,0.00995850622406639,1687,125,110,488,2410,90
2017-09,0.01594628619387327,1668,110,104,501,2383,90
2017-10,0.03419516263552961,1678,157,137,426,2398,89
2017-11,0.0538971807628524,1688,160,135,429,2412,89
2017-12,0.04438964241676942,1703,152,107,471,2433,90
2018-01,0.03775133360689372,1706,139,113,479,2437,90
2018-02,0.006527947776417789,1716,136,123,476,2451,90
2018-03,0.037641154328732745,1674,172,152,393,2391,82
2018-04,0.03981750311074243,1688,176,162,385,2411,89
2018-05,0.06340057636887608,1700,192,161,376,2429,81
2018-06,0.010815307820299502,1683,120,80,521,2404,90
2018-07,0.0033126293995859213,1690,131,127,467,2415,90
2018-08,0.051766639276910435,1704,253,143,334,2434,89
2018-09,0.012526096033402923,1676,166,159,394,2395,89
2018-10,0.0016645859342488557,1682,181,88,452,2403,89
2018-11,0.014072847682119206,1691,136,133,456,2416,89
2018-12,0.05345394736842105,1702,165,98,467,2432,87
2019-01,0.03278688524590164,1708,116,96,520,2440,90
2019-02,0.01881390593047035,1711,131,104,499,2445,90
2019-03,0.011016949152542373,1652,204,125,379,2360,90
2019-04,0.002543450614667232,1651,160,139,409,2359,90
2019-05,0.01100762066045724,1653,142,96,471,2362,90
2019-06,0.007633587786259542,1650,172,111,425,2358,90
2019-07,0.01436417405999155,1657,98,52,560,2367,90
2019-08,0.004173622704507512,1677,245,150,324,2396,89
2019-09,0.014388489208633094,1654,135,126,448,2363,88
2019-10,0.005069708491761723,1657,172,125,413,2367,90
2019-11,0.006736842105263158,1662,122,108,483,2375,89
2019-12,0.010874111250522794,1674,85,69,563,2391,90
2020-01,0.00333889816360601,1677,145,100,474,2396,89
2020-02,0.037578288100208766,1676,112,111,496,2395,90
2020-03,0.08605851979345955,1627,110,82,505,2324,89
2020-04,0.06640793445450625,1623,108,83,505,2319,89
2020-05,0.019836136265631736,1623,152,146,398,2319,87
2020-06,0.01910551454624403,1612,117,101,473,2303,89
2020-07,0.011309264897781644,1609,168,70,452,2299,90
2020-08,0.039147455415398,1609,278,137,275,2299,86
2020-09,0.04225352112676056,1590,162,111,409,2272,88
2020-10,0.003524229074889868,1589,134,96,451,2270,89
2020-11,0.01145374449339207,1589,125,118,438,2270,90
2020-12,0.013181019332161687,1593,287,106,290,2276,89
2021-01,0.022867194371152155,1592,152,139,391,2274,90
