month,invested,outlier,first,second,rest,total,number of clusters
2009-10,0.016415868673050615,0,179,148,2597,2924,40
2009-11,0.09761092150170649,0,182,165,2583,2930,40
2009-12,0.01611721611721612,0,167,160,2403,2730,40
2010-01,0.14067055393586006,0,160,152,2432,2744,40
2010-02,0.029818181818181817,0,152,146,2452,2750,40
2010-03,0.09104589917231001,0,152,146,2360,2658,40
2010-04,0.0638617580766341,0,168,133,2361,2662,40
2010-05,0.033682634730538924,0,162,140,2370,2672,40
2010-06,0.08636363636363636,0,142,134,2364,2640,40
2010-07,0.1394647568790049,0,143,137,2373,2653,40
2010-08,0.05933158092377019,0,156,153,2354,2663,40
2010-09,0.1009946442234124,0,170,160,2284,2614,40
2010-10,0.03980099502487562,0,145,134,2334,2613,40
2010-11,0.014470677837014471,0,150,144,2332,2626,40
2010-12,0.004496065942300487,0,147,143,2379,2669,40
2011-01,0.07686567164179105,0,162,146,2372,2680,40
2011-02,0.027540007443245255,0,149,146,2392,2687,40
2011-03,0.18558875219683654,0,160,152,2533,2845,40
2011-04,0.021723896285914507,0,162,159,2533,2854,40
2011-05,0.11958041958041958,0,166,147,2547,2860,40
2011-06,0.09880028228652082,0,189,162,2483,2834,40
2011-07,0.03156787092248334,0,175,154,2522,2851,40
2011-08,0.24223385689354276,0,176,169,2520,2865,40
2011-09,0.11236749116607773,0,187,164,2479,2830,40
2011-10,0.062146892655367235,0,190,181,2461,2832,40
2011-11,0.00562390158172232,0,191,184,2470,2845,40
2011-12,0.0007785130400934215,0,139,138,2292,2569,40
2012-01,0.11304684475416182,0,162,132,2289,2583,40
2012-02,0.11227255129694154,0,170,153,2260,2583,40
2012-03,0.0028797696184305254,0,185,152,2441,2778,40
2012-04,0.16888250089831117,0,162,159,2462,2783,40
2012-05,0.0624551328068916,0,161,158,2467,2786,40
2012-06,0.1782608695652174,0,178,165,2417,2760,40
2012-07,0.012283236994219654,0,165,160,2443,2768,40
2012-08,0.02813852813852814,0,166,155,2451,2772,40
2012-09,0.12350163458045768,0,164,161,2428,2753,40
2012-10,0.04947253546744271,0,173,141,2435,2749,40
2012-11,0.19927272727272727,0,151,148,2451,2750,40
2012-12,0.020363636363636365,0,149,144,2457,2750,40
2013-01,0.18829516539440203,0,145,143,2463,2751,40
2013-02,0.055232558139534885,0,184,173,2395,2752,40
2013-03,0.04477611940298507,0,166,160,2354,2680,40
2013-04,0.03811659192825112,0,156,141,2379,2676,40
2013-05,0.017930519237952934,0,154,147,2376,2677,40
2013-06,0.07234363225320271,0,170,163,2321,2654,40
2013-07,0.005273069679849341,0,165,145,2345,2655,40
2013-08,0.042136945071482315,0,172,147,2339,2658,40
2013-09,0.0705521472392638,0,157,141,2310,2608,40
2013-10,0.013756209400076424,0,175,167,2275,2617,40
2013-11,0.1843107387661843,0,173,172,2281,2626,40
2013-12,0.003766478342749529,0,162,151,2342,2655,40
2014-01,0.14350112697220135,0,176,166,2320,2662,40
2014-02,0.16885553470919323,0,164,149,2352,2665,40
2014-03,0.17480916030534352,0,174,138,2308,2620,40
2014-04,0.047058823529411764,0,194,153,2288,2635,40
2014-05,0.1082103670071888,0,189,150,2304,2643,40
2014-06,0.1143728555089592,0,173,162,2288,2623,40
2014-07,0.11022424933485367,0,175,153,2303,2631,40
2014-08,0.03636363636363636,0,179,161,2300,2640,40
2014-09,0.16442566269688821,0,179,144,2280,2603,40
2014-10,0.18838908112264513,0,171,159,2271,2601,40
2014-11,0.10291858678955453,0,161,153,2290,2604,40
2014-12,0.1143728555089592,0,164,157,2302,2623,40
2015-01,0.0446969696969697,0,154,153,2333,2640,40
2015-02,0.08478425435276306,0,150,132,2360,2642,40
2015-03,0.036042944785276074,0,160,135,2313,2608,40
2015-04,0.013011863758132415,0,149,146,2318,2613,40
2015-05,0.04430863254392666,0,166,143,2309,2618,40
2015-06,0.03018575851393189,0,166,159,2259,2584,40
2015-07,0.035589941972920695,0,183,137,2265,2585,40
2015-08,0.007698229407236336,0,184,164,2250,2598,40
2015-09,0.12135539795114263,0,165,131,2242,2538,40
2015-10,0.027580772261623327,0,154,144,2240,2538,40
2015-11,0.13139260424862312,0,171,133,2238,2542,40
2015-12,0.037914691943127965,0,175,145,2212,2532,40
2016-01,0.109751283063561,0,149,140,2244,2533,40
2016-02,0.03706624605678233,0,163,150,2223,2536,40
2016-03,0.044105854049719326,0,148,142,2204,2494,40
2016-04,0.1404068607897886,0,153,137,2217,2507,40
2016-05,0.03184713375796178,0,152,147,2213,2512,40
2016-06,0.011276681433749497,0,167,155,2161,2483,40
2016-07,0.008853118712273641,0,149,143,2193,2485,40
2016-08,0.06896551724137931,0,156,152,2186,2494,40
2016-09,0.02852485737571312,0,160,152,2142,2454,40
2016-10,0.031746031746031744,0,159,157,2141,2457,40
2016-11,0.09955483609874545,0,159,145,2167,2471,40
2016-12,0.006482982171799027,0,144,132,2192,2468,40
2017-01,0.012145748987854251,0,144,142,2184,2470,40
2017-02,0.009704811969268095,0,138,132,2203,2473,40
2017-03,0.16009954375777685,0,150,140,2121,2411,40
2017-04,0.0463768115942029,0,144,133,2138,2415,40
2017-05,0.006595218466611707,0,177,141,2108,2426,40
2017-06,0.008368200836820083,0,150,141,2099,2390,40
2017-07,0.0324729392173189,0,139,136,2127,2402,40
2017-08,0.018257261410788383,0,135,127,2148,2410,40
2017-09,0.044481745698699116,0,144,142,2097,2383,40
2017-10,0.08590492076730609,0,161,154,2083,2398,40
2017-11,0.0978441127694859,0,143,139,2130,2412,40
2017-12,0.08713522400328812,0,131,130,2172,2433,40
2018-01,0.07714402954452196,0,138,134,2165,2437,40
2018-02,0.013055895552835577,0,143,132,2176,2451,40
2018-03,0.10455876202425764,0,152,143,2096,2391,40
2018-04,0.10369141435089174,0,136,133,2142,2411,40
2018-05,0.1424454508027995,0,149,132,2148,2429,40
2018-06,0.026622296173044926,0,140,131,2133,2404,40
2018-07,0.012422360248447204,0,147,143,2125,2415,40
2018-08,0.13311421528348397,0,128,127,2179,2434,40
2018-09,0.030062630480167014,0,138,129,2128,2395,40
2018-10,0.005826050769870994,0,152,133,2118,2403,40
2018-11,0.03228476821192053,0,131,129,2156,2416,40
2018-12,0.11266447368421052,0,150,131,2151,2432,40
2019-01,0.04672131147540984,0,141,135,2164,2440,40
2019-02,0.032719836400818,0,141,128,2176,2445,40
2019-03,0.015254237288135594,0,131,122,2107,2360,40
2019-04,0.007630351844001695,0,149,133,2077,2359,40
2019-05,0.023708721422523286,0,126,123,2113,2362,40
2019-06,0.009329940627650551,0,140,132,2086,2358,40
2019-07,0.009294465568229826,0,133,128,2106,2367,40
2019-08,0.012520868113522538,0,128,127,2141,2396,40
2019-09,0.027084214980956412,0,134,130,2099,2363,40
2019-10,0.0076045627376425855,0,152,151,2064,2367,40
2019-11,0.015157894736842105,0,141,128,2106,2375,40
2019-12,0.015056461731493099,0,155,141,2095,2391,40
2020-01,0.00667779632721202,0,137,134,2125,2396,40
2020-02,0.07933194154488518,0,146,131,2118,2395,40
2020-03,0.24010327022375216,0,125,123,2076,2324,40
2020-04,0.1500646830530401,0,138,129,2052,2319,40
2020-05,0.03708495040965933,0,145,131,2043,2319,40
2020-06,0.028658271819366043,0,145,134,2024,2303,40
2020-07,0.02174858634188778,0,138,132,2029,2299,40
2020-08,0.08438451500652458,0,162,133,2004,2299,40
2020-09,0.07922535211267606,0,147,138,1987,2272,40
2020-10,0.00881057268722467,0,141,129,2000,2270,40
2020-11,0.018502202643171806,0,147,141,1982,2270,40
2020-12,0.030755711775043937,0,138,137,2001,2276,40
2021-01,0.04661389621811785,0,155,154,1965,2274,40
2021-02,0.1847778266608007,0,129,120,2024,2273,40
2021-03,0.07978241160471441,0,127,115,1964,2206,40
2021-04,0.09342403628117914,0,117,115,1973,2205,40
2021-05,0.06805807622504537,0,126,111,1967,2204,40
2021-06,0.10594196222938738,0,123,118,1930,2171,40
2021-07,0.11819021237303785,0,123,122,1921,2166,40
2021-08,0.22047970479704798,0,150,128,1890,2168,40
2021-09,0.19402985074626866,0,157,115,1872,2144,40
2021-10,0.08861940298507463,0,132,121,1891,2144,40
2021-11,0.2109192720485301,0,153,127,1863,2143,40
2021-12,0.18190255220417634,0,151,122,1882,2155,40
2022-01,0.2273781902552204,0,143,129,1883,2155,40
2022-02,0.2097447795823666,0,141,110,1904,2155,40
2022-03,0.02015355086372361,0,141,120,1823,2084,40
2022-04,0.020172910662824207,0,119,118,1845,2082,40
2022-05,0.004805382027871216,0,128,114,1839,2081,40
2022-06,0.07177497575169738,0,129,111,1822,2062,40
2022-07,0.05442176870748299,0,201,181,1529,1911,38
2022-08,0.07154471544715447,0,183,172,1490,1845,38
